ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp249	4618.024265	7158.993287	1	  4.5973360E+00	  9.9782682E-02	  3.3836910E+00	  2.0083772E-04
pp250	5132.861125	7524.361381	1	  4.5743960E+00	  9.9554930E-02	  3.3735610E+00	  2.0969362E-04
pp251	4667.847187	7308.462053	1	  4.4679860E+00	  9.9571967E-02	  3.0480040E+00	  1.9730500E-04
pp252	5531.444501	6610.941145	1	  4.8767100E+00	  9.9894342E-02	  4.0265520E+00	  2.0241764E-04
pp253	5548.052142	6710.586989	1	  4.8219700E+00	  9.9867695E-02	  4.0430950E+00	  2.0840240E-04
pp254	5730.736189	7408.107897	1	  4.5387530E+00	  9.9300791E-02	  2.9627900E+00	  1.5972371E-04
pp255	6096.104284	7142.385646	1	  4.8074940E+00	  9.9788763E-02	  3.8713480E+00	  1.7625518E-04
pp256	5880.204955	6943.093958	1	  4.7660300E+00	  9.9821412E-02	  3.7337120E+00	  1.8117068E-04
pp257	5166.076407	6959.701599	1	  4.5286710E+00	  9.9700729E-02	  2.9904060E+00	  1.6559277E-04
pp258	5747.34383	6527.902941	1	  4.8438270E+00	  9.9877595E-02	  3.8171310E+00	  1.8300522E-04
pp259	6046.281362	6129.319565	1	  4.8451140E+00	  9.9857592E-02	  3.7854530E+00	  1.8054303E-04
pp260	6029.673721	5747.34383	1	  4.9440010E+00	  1.0073590E-01	  4.0507730E+00	  1.8960914E-04
pp261	6511.295301	5597.875064	1	  4.9541770E+00	  1.0131900E-01	  3.7585210E+00	  1.9044036E-04
pp262	6660.764067	5747.34383	1	  4.8174820E+00	  9.9879507E-02	  3.3377840E+00	  1.7699331E-04
pp263	6909.878677	5564.659783	1	  4.8475020E+00	  1.0048380E-01	  3.6148860E+00	  1.9982994E-04
pp264	7042.739802	5431.798657	1	  4.9497620E+00	  1.0399570E-01	  3.1188930E+00	  1.8740093E-04
pp265	7707.045429	5581.267423	1	  4.9746820E+00	  9.8488560E-02	  5.0407270E+00	  1.8288851E-04
pp266	7989.37532	5763.951471	1	  5.1065910E+00	  9.2878931E-02	  7.2118270E+00	  1.6677377E-04
pp267	8321.528133	5747.34383	1	  5.2814800E+00	  1.0092920E-01	  7.9423640E+00	  2.0183492E-04
pp268	8670.288587	5564.659783	1	  6.9508810E+00	  1.4999510E-01	  6.2740570E+00	  2.2484389E-04
pp269	8936.010838	5979.850799	1	  1.0551600E+01	  2.0437810E-01	  6.2041800E+00	  2.1923309E-04
pp270	8470.996899	6295.395972	1	  5.7269820E+00	  1.0710200E-01	  6.9280530E+00	  1.7241335E-04
pp271	8703.503869	6644.156426	1	  5.6578300E+00	  1.0781580E-01	  5.6111580E+00	  1.8473116E-04
pp272	8869.580275	7158.993287	1	  5.2335630E+00	  1.0121580E-01	  4.8653060E+00	  2.2257423E-04
pp273	8720.111509	7225.423849	1	  5.2449700E+00	  1.0228990E-01	  4.5788060E+00	  2.3404016E-04
pp274	8454.389259	6976.309239	1	  5.1016280E+00	  9.6945380E-02	  4.3989010E+00	  1.9699136E-04
pp275	9234.94837	7026.132161	1	  7.6559800E+00	  1.5222910E-01	  5.2643060E+00	  2.1485547E-04
pp276	9168.517807	7408.107897	1	  5.5871660E+00	  1.0815970E-01	  5.0940210E+00	  2.3449298E-04
pp277	9002.441401	7806.691273	1	  5.0800950E+00	  9.9443586E-02	  4.9999170E+00	  2.4975238E-04
pp278	9168.517807	7956.160039	1	  5.9082370E+00	  1.1954610E-01	  5.3473780E+00	  2.4019241E-04
pp279	8537.427462	8437.781618	1	  5.2916470E+00	  9.9724758E-02	  6.2871350E+00	  2.1513250E-04
pp280	8155.451727	8936.010838	1	  4.8151230E+00	  9.4209882E-02	  5.5106520E+00	  2.1587826E-04
pp281	8803.149713	9234.94837	1	  5.0924220E+00	  9.8234933E-02	  5.1005170E+00	  1.3743667E-04
pp282	8172.059367	9301.378933	1	  4.7763920E+00	  9.7286592E-02	  4.2542890E+00	  2.4099083E-04
pp283	7839.906554	9284.771292	1	  5.0572610E+00	  9.3112590E-02	  4.9874260E+00	  2.3588317E-04
pp284	7590.791944	9567.101183	1	  5.0760530E+00	  9.5428646E-02	  5.0559530E+00	  2.3148782E-04
pp285	7142.385646	9052.264323	1	  5.2859050E+00	  9.2108025E-02	  6.5790100E+00	  2.1094816E-04
pp286	6594.333504	9533.885902	1	  4.9179430E+00	  9.5303931E-02	  4.5448450E+00	  2.0707286E-04
pp287	5996.45844	9600.316464	1	  4.4709360E+00	  9.2795537E-02	  3.1297960E+00	  1.9878650E-04
pp288	6743.80227	9650.139386	1	  4.9803070E+00	  9.6417948E-02	  4.9228040E+00	  2.1312832E-04
pp289	7208.816209	9450.847699	1	  5.1620070E+00	  9.5176672E-02	  5.6251800E+00	  2.1481447E-04
pp290	7491.1461	9417.632417	1	  5.1424470E+00	  9.5166979E-02	  5.4020100E+00	  2.3935010E-04
pp291	7906.337117	9749.78523	1	  5.1515120E+00	  9.6788161E-02	  4.6539020E+00	  2.2755394E-04
pp292	8188.667008	9733.17759	1	  5.0120370E+00	  9.7746657E-02	  4.0824270E+00	  2.2540901E-04
pp293	6328.611253	9168.517807	1	  4.6863780E+00	  9.0631015E-02	  3.0608600E+00	  2.0033491E-04
pp294	6046.281362	8653.680947	1	  4.3995790E+00	  8.7476647E-02	  1.6817320E+00	  1.9557418E-04
pp295	5747.34383	8703.503869	1	  4.1356250E+00	  9.2821949E-02	  2.1678420E+00	  2.1205635E-04
pp296	7175.600927	8819.757353	1	  5.2462860E+00	  9.0102356E-02	  7.4424370E+00	  2.1625552E-04
pp297	7507.753741	8487.60454	1	  5.1034650E+00	  9.2801423E-02	  8.3813530E+00	  2.0288308E-04
pp298	7258.639131	7673.830147	1	  5.0356970E+00	  9.6466064E-02	  5.3245870E+00	  1.9635775E-04
pp299	6810.232833	8138.844086	1	  5.1220700E+00	  9.2647765E-02	  7.4741480E+00	  1.9559465E-04
pp300	7109.170365	8105.628805	1	  5.1569320E+00	  9.2578002E-02	  6.4780090E+00	  2.0182073E-04
pp301	7474.538459	7922.944757	1	  5.1264240E+00	  9.1985694E-02	  6.1634490E+00	  2.0858661E-04
pp302	6411.649457	7557.576663	1	  4.9218540E+00	  9.9180133E-02	  4.5895340E+00	  1.7878499E-04
pp303	6727.194629	7408.107897	1	  4.9789760E+00	  9.9193978E-02	  5.1021350E+00	  1.8672240E-04
pp304	6876.663395	7092.562724	1	  4.8931440E+00	  9.8748727E-02	  4.1224140E+00	  1.7191700E-04
pp305	6428.257097	6245.57305	1	  4.7231120E+00	  9.9791153E-02	  3.2075150E+00	  1.6026179E-04
pp306	6826.840473	6494.68766	1	  4.7665590E+00	  9.9730745E-02	  3.3608010E+00	  1.7522288E-04
pp307	6627.548785	6677.371707	1	  4.8240900E+00	  9.9789618E-02	  3.8177080E+00	  1.7994983E-04
pp308	2757.96851	6777.017551	1	  4.4438460E+00	  9.9688094E-02	  3.1431840E+00	  2.1734910E-04
pp309	2292.954571	6544.510582	1	  4.6153840E+00	  1.0012020E-01	  3.1235870E+00	  2.2434569E-04
pp310	2010.62468	6710.586989	1	  4.6644730E+00	  1.0036690E-01	  3.3530440E+00	  2.3145274E-04
pp311	2259.73929	6145.927206	1	  5.4833910E+00	  1.0426570E-01	  3.0789170E+00	  2.3466129E-04
pp312	1612.041304	6295.395972	1	  6.3207030E+00	  1.0863050E-01	  2.8737950E+00	  2.4034157E-04
pp313	914.5203961	6029.673721	1	  5.0877430E+00	  1.0191860E-01	  4.0724260E+00	  2.6717932E-04
pp314	200.3918475	5730.736189	1	  5.0764860E+00	  9.9948449E-02	  4.0555260E+00	  2.6964631E-04
pp315	831.4821928	5597.875064	1	  5.0094800E+00	  1.0729370E-01	  2.9308540E+00	  2.6218356E-04
pp316	1429.357257	5415.191017	1	  4.9539240E+00	  1.0625480E-01	  2.6616250E+00	  2.3759634E-04
pp317	1827.940633	5381.975735	1	  5.0424780E+00	  1.0178180E-01	  2.9271200E+00	  2.2877132E-04
pp318	2326.169853	5298.937532	1	  4.6606400E+00	  9.6424817E-02	  3.1719200E+00	  2.1393011E-04
pp319	2176.701087	5000	1	  4.6354070E+00	  1.0111720E-01	  2.8364140E+00	  1.9788841E-04
pp320	2708.145588	4767.493031	1	  5.1690350E+00	  1.0674880E-01	  4.0635740E+00	  2.2355253E-04
pp321	3040.298401	4966.784719	1	  5.1462660E+00	  1.0648290E-01	  3.8415100E+00	  2.1104346E-04
pp322	3389.058855	4833.923593	1	  5.3226690E+00	  1.2072600E-01	  3.4980560E+00	  1.9443445E-04
pp323	3804.249872	4800.708312	1	  5.1446080E+00	  1.1303590E-01	  4.3480730E+00	  2.2391874E-04
pp324	4302.479092	4717.670109	1	  5.1890610E+00	  1.3693120E-01	  6.5619290E+00	  1.8686959E-04
pp325	4717.670109	4800.708312	1	  5.0194550E+00	  1.1058930E-01	  5.5637610E+00	  2.0977962E-04
pp326	1994.017039	4568.201343	1	  4.4841460E+00	  1.0913880E-01	  3.0767470E+00	  1.9539919E-04
pp327	1379.534335	4983.392359	1	  4.1367500E+00	  1.0563450E-01	  2.3820990E+00	  2.2388614E-04
pp328	1578.826023	4750.88539	1	  4.4489860E+00	  1.0286170E-01	  3.1657830E+00	  2.3194776E-04
pp329	1578.826023	4651.239546	1	  4.0577980E+00	  1.1770110E-01	  3.0338750E+00	  2.2870253E-04
pp330	947.7356775	5066.430563	1	  4.4572460E+00	  1.0243710E-01	  2.5781050E+00	  2.3949400E-04
pp331	598.9752235	5000	1	  4.1617980E+00	  9.8393002E-02	  2.4503570E+00	  2.4139983E-04
pp332	748.4439895	4534.986061	1	  4.4913460E+00	  1.0528830E-01	  1.7182530E+00	  2.2658417E-04
pp333	549.1523015	4202.833248	1	  3.9657100E+00	  9.7202457E-02	  1.8060550E+00	  2.3205254E-04
pp334	399.6835355	4020.149201	1	  3.3497740E+00	  1.0064750E-01	  1.5840260E+00	  2.3681638E-04
pp335	1014.16624	4003.54156	1	  4.6949690E+00	  1.0423830E-01	  3.0879850E+00	  1.9692572E-04
pp336	1578.826023	3920.503357	1	  5.2734250E+00	  1.1219180E-01	  5.2952820E+00	  1.9187005E-04
pp337	2027.232321	4169.617967	1	  5.0088270E+00	  1.0237720E-01	  4.9348840E+00	  2.3510083E-04
pp338	2060.447602	3870.680435	1	  5.1658200E+00	  1.0159990E-01	  5.2585560E+00	  1.8673836E-04
pp339	2459.030978	4153.010326	1	  5.4310990E+00	  1.0505910E-01	  4.8772650E+00	  2.0690949E-04
pp340	2741.360869	4285.871451	1	  5.5240610E+00	  1.0576050E-01	  4.5627740E+00	  2.1742603E-04
pp341	2824.399073	3920.503357	1	  4.9879570E+00	  1.0026390E-01	  4.4738390E+00	  2.0573659E-04
pp342	3289.413011	4153.010326	1	  5.3588340E+00	  1.0655350E-01	  2.8680310E+00	  1.8552321E-04
pp343	3339.235933	3687.996387	1	  4.7700250E+00	  9.9743309E-02	  3.3127540E+00	  1.8877771E-04
pp344	3040.298401	3953.718638	1	  4.9276050E+00	  1.0040270E-01	  3.9520500E+00	  2.0767460E-04
pp345	3007.08312	3671.388747	1	  4.9369850E+00	  9.9947789E-02	  4.3420320E+00	  2.0164256E-04
pp346	3306.020652	3189.767167	1	  4.9730280E+00	  9.9954421E-02	  4.8238950E+00	  1.8375551E-04
pp347	3073.513683	2841.006713	1	  5.0021290E+00	  9.9527792E-02	  5.2579400E+00	  1.7223985E-04
pp348	2326.169853	3372.451215	1	  5.0794220E+00	  1.0019950E-01	  5.3991160E+00	  1.8007018E-04
pp349	1794.725351	3040.298401	1	  5.1622600E+00	  9.9632893E-02	  6.6293220E+00	  2.0200393E-04
pp350	1479.180179	3422.274137	1	  5.4721040E+00	  9.5519870E-02	  1.3250000E+01	  1.7209629E-04
pp351	682.0134268	3339.235933	1	  2.4539260E+00	  7.5031493E-02	  7.0734670E-01	  1.7475515E-04
pp352	1047.381521	3139.944245	1	  4.5019700E+00	  8.2487528E-02	  1.1029550E+01	  1.7944927E-04
pp353	1063.989162	2890.829635	1	  4.4154240E+00	  9.5859943E-02	  3.6810540E+00	  2.0546523E-04
pp354	266.8224102	3173.159527	1	  2.2752090E+00	  9.3224029E-02	  1.0542080E+00	  2.2189092E-04
pp355	349.8606135	2841.006713	1	  2.0950450E+00	  9.2738012E-02	  9.5353260E-01	  2.0656849E-04
pp356	980.9509588	2608.499744	1	  3.9277360E+00	  9.6806957E-02	  2.5601900E+00	  2.0035201E-04
pp357	632.1905048	2475.638619	1	  2.8202230E+00	  9.6029229E-02	  1.3642090E+00	  2.0075987E-04
pp358	615.5828642	2193.308727	1	  3.3236470E+00	  9.7954627E-02	  1.9709720E+00	  2.1954596E-04
pp359	848.0898335	1944.194117	1	  3.8278220E+00	  9.8676124E-02	  2.4983230E+00	  2.2124262E-04
pp360	383.0758948	1728.294789	1	  2.9320740E+00	  9.6027166E-02	  1.7289090E+00	  2.1841686E-04
pp361	798.2669115	1313.103772	1	  3.5421480E+00	  9.8165232E-02	  1.9868330E+00	  2.1456556E-04
pp362	665.4057862	615.5828642	1	  3.7389260E+00	  9.8558541E-02	  2.5471740E+00	  2.2370230E-04
pp363	-15.50748115	831.4821928	1	  3.9618850E+00	  9.6014882E-02	  3.3141750E+00	  2.4751786E-04
pp364	881.3051148	682.0134268	1	  3.9072300E+00	  9.8759772E-02	  2.4578470E+00	  2.0786823E-04
pp365	715.2287082	167.1765662	1	  4.0267680E+00	  9.8926069E-02	  2.8868370E+00	  2.2225293E-04
pp366	1761.51007	582.3675828	1	  4.8984710E+00	  9.9695874E-02	  4.6857660E+00	  1.9497042E-04
pp367	2176.701087	366.4682542	1	  5.1204810E+00	  1.0002760E-01	  5.5995440E+00	  2.0912829E-04
pp368	2359.385134	1047.381521	1	  5.1243090E+00	  9.9976006E-02	  6.0251630E+00	  2.0074429E-04
pp369	1661.864226	1512.39546	1	  4.8204720E+00	  9.9158472E-02	  6.1640760E+00	  2.0232293E-04
pp370	2475.638619	1994.017039	1	  4.9361990E+00	  9.9710325E-02	  4.5443090E+00	  2.0713179E-04
pp371	2492.246259	2209.916368	1	  4.9344110E+00	  9.9465184E-02	  4.2622460E+00	  2.0618564E-04
pp372	2176.701087	2542.069181	1	  5.0413090E+00	  9.9748926E-02	  5.0611070E+00	  1.7541734E-04
pp373	3422.274137	2425.815697	1	  5.1201860E+00	  9.6558846E-02	  7.3975350E+00	  1.8830944E-04
pp374	3671.388747	2525.461541	1	  5.1425740E+00	  1.0121470E-01	  6.8626930E+00	  1.9415118E-04
pp375	4269.263811	2940.652557	1	  4.9469830E+00	  9.9697886E-02	  4.2660620E+00	  2.0518952E-04
pp376	4601.416624	3704.604028	1	  5.0403740E+00	  1.0000160E-01	  5.1364110E+00	  2.0139478E-04
pp377	5365.368095	4119.795045	1	  5.0063590E+00	  1.0164960E-01	  5.0372470E+00	  1.8553493E-04
pp378	4800.708312	3887.288075	1	  5.1466520E+00	  1.0301960E-01	  5.7237460E+00	  1.8157404E-04
pp379	5315.545173	3571.742903	1	  4.9813150E+00	  9.9925669E-02	  4.5996130E+00	  1.9069913E-04
pp380	4734.277749	3173.159527	1	  4.9506250E+00	  9.9549034E-02	  4.6796850E+00	  2.0863171E-04
pp381	5631.090345	3106.728964	1	  4.9173240E+00	  1.0001350E-01	  4.2952970E+00	  2.0107308E-04
pp382	4900.354156	3422.274137	1	  4.9593680E+00	  9.9742913E-02	  4.7206380E+00	  2.0035313E-04
pp383	5116.253485	3472.097059	1	  4.9647440E+00	  9.9914601E-02	  4.7161530E+00	  2.0752778E-04
pp384	5398.583376	2874.221995	1	  4.9211150E+00	  1.0004930E-01	  4.3596470E+00	  2.1401677E-04
pp385	4568.201343	2442.423337	1	  5.2429490E+00	  1.1565490E-01	  3.9718290E+00	  2.1944872E-04
pp386	5249.11461	2641.715025	1	  4.9549580E+00	  1.0041670E-01	  4.4408680E+00	  2.4136653E-04
pp387	4900.354156	2724.753229	1	  4.9648140E+00	  1.0092160E-01	  4.2891030E+00	  2.2699624E-04
pp388	4701.062468	2077.055243	1	  6.1713150E+00	  1.6340670E-01	  2.7428120E+00	  1.8841480E-04
pp389	4219.440889	2027.232321	1	  4.7649630E+00	  2.2881420E-01	  7.3809220E+00	  1.4490819E-04
pp390	3787.642231	1445.964897	1	  5.0084090E+00	  1.1765530E-01	  1.4379230E+01	  2.2514937E-04
pp391	3903.895716	864.6974742	1	  5.2354490E+00	  1.0220750E-01	  8.2102900E+00	  2.5217814E-04
pp392	3920.503357	1977.409399	1	  4.5077570E+00	  1.2781930E-01	  1.6234410E+01	  2.0663071E-04
pp393	4153.010326	2691.537947	1	  5.0508290E+00	  1.0362810E-01	  5.1755770E+00	  2.1766479E-04
pp394	3737.819309	3538.527621	1	  4.7325790E+00	  9.9319307E-02	  3.0957530E+00	  1.7491392E-04
pp395	5000	2508.8539	1	  5.0060520E+00	  1.0200870E-01	  4.2139500E+00	  2.4678010E-04
pp396	4385.517295	3588.350543	1	  4.9582240E+00	  9.9334167E-02	  4.5726790E+00	  1.8258552E-04
pp397	4402.124936	3970.326279	1	  5.4369900E+00	  1.0467940E-01	  6.4480210E+00	  1.9386670E-04
pp398	3721.211669	980.9509588	1	  5.2123100E+00	  1.0191620E-01	  7.8014900E+00	  2.4255920E-04
pp399	3272.805371	980.9509588	1	  5.2845670E+00	  1.0084540E-01	  7.2846660E+00	  2.1530172E-04
pp400	2841.006713	1445.964897	1	  5.0724750E+00	  1.0013950E-01	  5.5785620E+00	  2.1355429E-04
pp401	2591.892103	1329.711413	1	  5.0704550E+00	  1.0004840E-01	  5.9780360E+00	  2.0695502E-04
pp402	2243.131649	1927.586477	1	  4.9065420E+00	  1.0008830E-01	  4.7879040E+00	  2.0197531E-04
pp403	1794.725351	1894.371195	1	  4.9297500E+00	  1.0075940E-01	  4.9462670E+00	  1.8965233E-04
pp404	914.5203961	2126.878165	1	  4.2330160E+00	  9.9003113E-02	  3.1369020E+00	  2.2915885E-04
pp405	1047.381521	2176.701087	1	  4.3129610E+00	  9.9095980E-02	  3.2301410E+00	  2.1247244E-04
pp406	1412.749616	1994.017039	1	  4.5646260E+00	  9.9362881E-02	  3.8071750E+00	  1.9222630E-04
pp407	3073.513683	515.9370202	1	  5.2009790E+00	  1.0020280E-01	  6.4552800E+00	  2.3780313E-04
pp408	2093.662883	665.4057862	1	  5.0973520E+00	  9.9969659E-02	  5.5321680E+00	  2.2037713E-04
pp409	2093.662883	864.6974742	1	  5.0484170E+00	  9.9778965E-02	  5.6648410E+00	  2.0108150E-04
pp410	2874.221995	715.2287082	1	  5.2006330E+00	  1.0018380E-01	  6.2753840E+00	  2.2672670E-04
pp411	3754.42695	682.0134268	1	  5.2756060E+00	  1.0051530E-01	  7.6307170E+00	  2.3893976E-04
pp412	3721.211669	-65.33040315	1	  5.1801600E+00	  1.0013780E-01	  6.4755480E+00	  2.4871668E-04
pp413	3322.628293	333.2529728	1	  5.2721770E+00	  1.0024760E-01	  7.2305020E+00	  2.3327690E-04
pp414	3222.982449	183.7842068	1	  5.2257700E+00	  1.0014590E-01	  6.6521340E+00	  2.3516662E-04
pp415	4368.909655	216.9994882	1	  5.1544820E+00	  1.0016130E-01	  6.3899550E+00	  2.5778422E-04
pp416	4534.986061	582.3675828	1	  5.1799900E+00	  1.0118820E-01	  7.1478510E+00	  2.6170002E-04
pp417	4734.277749	914.5203961	1	  5.1286820E+00	  1.0305610E-01	  5.6388270E+00	  2.7040839E-04
pp418	4916.961797	449.5064575	1	  5.0847600E+00	  1.0016870E-01	  5.6866860E+00	  2.7044728E-04
pp419	5697.520908	283.4300508	1	  5.0727210E+00	  9.9986602E-02	  5.3806260E+00	  2.8606469E-04
pp420	5448.406298	748.4439895	1	  5.0323570E+00	  1.0006480E-01	  5.1820670E+00	  2.7860409E-04
pp421	5166.076407	980.9509588	1	  5.0567830E+00	  1.0130000E-01	  5.0125540E+00	  2.8016830E-04
pp422	5481.621579	798.2669115	1	  5.0310570E+00	  1.0010780E-01	  5.1424820E+00	  2.8069614E-04
pp423	5481.621579	1346.319053	1	  5.0418690E+00	  1.0114860E-01	  4.8251230E+00	  2.8250739E-04
pp424	4867.138875	1628.648945	1	  5.5964090E+00	  1.3206360E-01	  3.2204890E+00	  2.3620897E-04
pp425	5415.191017	2010.62468	1	  5.0147100E+00	  1.0139750E-01	  4.4165020E+00	  2.6434376E-04
pp426	5680.913267	1595.433663	1	  5.0135910E+00	  1.0039770E-01	  4.8934300E+00	  2.7698506E-04
pp427	5763.951471	1628.648945	1	  5.0302670E+00	  1.0022820E-01	  5.1405480E+00	  2.7756032E-04
pp428	5249.11461	1811.332992	1	  5.1033850E+00	  1.0501510E-01	  4.1588570E+00	  2.6801843E-04
pp429	4983.392359	2110.270524	1	  5.2068330E+00	  1.0782320E-01	  3.6301890E+00	  2.5227090E-04
pp430	5548.052142	2459.030978	1	  4.9477450E+00	  1.0038390E-01	  4.3938680E+00	  2.3731707E-04
pp431	6145.927206	2874.221995	1	  4.9190150E+00	  1.0006930E-01	  4.3173160E+00	  2.1024402E-04
pp432	6179.142487	3322.628293	1	  4.8984420E+00	  1.0000940E-01	  4.1834580E+00	  2.0588560E-04
pp433	6610.941145	3953.718638	1	  4.8058480E+00	  9.9876470E-02	  3.5531050E+00	  1.8812551E-04
pp434	6777.017551	4368.909655	1	  4.9068840E+00	  1.0380460E-01	  3.2515970E+00	  2.0090698E-04
pp435	6444.864738	4219.440889	1	  4.9548480E+00	  1.0037970E-01	  4.1917080E+00	  2.2428785E-04
pp436	6312.003613	3787.642231	1	  4.9117790E+00	  9.9940896E-02	  4.1014850E+00	  2.0869559E-04
pp437	6212.357769	3687.996387	1	  4.9315210E+00	  9.9972780E-02	  4.2216700E+00	  2.1093950E-04
pp438	7075.955083	3870.680435	1	  4.7894190E+00	  9.9793709E-02	  3.4452820E+00	  1.8309307E-04
pp439	7225.423849	4319.086733	1	  4.7693820E+00	  1.0236760E-01	  2.9417490E+00	  1.9592754E-04
pp440	7624.007225	4119.795045	1	  4.7858780E+00	  9.9856801E-02	  3.2381310E+00	  1.6287863E-04
pp441	8039.198242	4036.756841	1	  5.1779490E+00	  1.0348860E-01	  4.5020860E+00	  1.8671514E-04
pp442	8836.364994	3937.110997	1	  7.0535350E+00	  1.5328230E-01	  5.0352780E+00	  2.5131606E-04
pp443	8554.035103	3555.135262	1	  7.9617660E+00	  1.5705900E-01	  4.9535920E+00	  2.2907510E-04
pp444	8155.451727	3206.374808	1	  5.9092280E+00	  1.2137830E-01	  4.8381890E+00	  2.3265910E-04
pp445	7889.729476	2741.360869	1	  5.2703090E+00	  1.0607810E-01	  4.8877060E+00	  2.5944230E-04
pp446	8072.413523	2558.676822	1	  5.6050250E+00	  1.2235290E-01	  4.8194480E+00	  2.6528227E-04
pp447	7673.830147	1811.332992	1	  4.9781920E+00	  9.8905688E-02	  4.3278950E+00	  2.7428828E-04
pp448	7242.03149	2425.815697	1	  5.0509550E+00	  9.9822519E-02	  4.8103730E+00	  2.6967202E-04
pp449	7956.160039	3189.767167	1	  5.2078120E+00	  1.0280450E-01	  4.8374370E+00	  2.3299971E-04
pp450	7491.1461	3604.958184	1	  4.9557510E+00	  1.0011200E-01	  4.0785610E+00	  1.9039524E-04
pp451	7474.538459	3339.235933	1	  5.0094240E+00	  9.9983165E-02	  4.6145190E+00	  2.2679102E-04
pp452	7540.969022	3156.551886	1	  5.1150610E+00	  9.9413702E-02	  4.8424060E+00	  2.3580679E-04
pp453	7026.132161	3123.336605	1	  4.9548770E+00	  9.9715998E-02	  4.4061940E+00	  2.1556367E-04
pp454	6743.80227	2591.892103	1	  5.0098170E+00	  9.9882427E-02	  4.6668120E+00	  2.3912021E-04
pp455	7208.816209	2459.030978	1	  5.0800080E+00	  9.9589872E-02	  4.8168560E+00	  2.6047681E-04
pp456	6295.395972	2309.562212	1	  4.9999050E+00	  1.0016570E-01	  4.8981640E+00	  2.5461917E-04
pp457	6228.965409	1695.079507	1	  5.0896310E+00	  1.0060850E-01	  5.9562320E+00	  2.8482430E-04
pp458	6461.472379	1279.888491	1	  5.0342900E+00	  1.0121280E-01	  6.1245030E+00	  2.9801051E-04
pp459	5963.243159	499.3293795	1	  5.0681320E+00	  9.9993573E-02	  5.3322640E+00	  2.9022273E-04
pp460	6361.826535	449.5064575	1	  5.0643370E+00	  9.9965064E-02	  5.2016850E+00	  2.9715752E-04
pp461	6262.180691	964.3433181	1	  5.0775350E+00	  1.0016680E-01	  5.4458780E+00	  2.9381436E-04
pp462	6627.548785	831.4821928	1	  4.9255530E+00	  1.0065510E-01	  5.0647340E+00	  2.9635784E-04
pp463	7059.347443	914.5203961	1	  4.8657680E+00	  9.9075962E-02	  4.5246910E+00	  2.7936393E-04
pp464	7225.423849	1246.673209	1	  4.9121910E+00	  9.6951229E-02	  3.8545650E+00	  2.7587311E-04
pp465	7358.284975	682.0134268	1	  4.9568800E+00	  9.4651817E-02	  4.6011870E+00	  2.7490610E-04
pp466	7391.500256	300.0376915	1	  4.9433470E+00	  9.4955089E-02	  4.7220450E+00	  2.7522515E-04
pp467	7756.868351	316.6453322	1	  4.8572440E+00	  9.0248440E-02	  4.8753000E+00	  2.7528640E-04
pp468	7756.868351	1014.16624	1	  4.8813160E+00	  8.8356249E-02	  4.6915460E+00	  2.7514351E-04
pp469	7424.715537	2143.485805	1	  5.0120890E+00	  1.0136130E-01	  4.4707780E+00	  3.7831670E-04
pp470	8039.198242	2160.093446	1	  5.3474540E+00	  1.2249780E-01	  4.9360740E+00	  2.8646537E-04
pp471	6295.395972	2060.447602	1	  5.0391960E+00	  1.0034270E-01	  5.2459970E+00	  2.6977222E-04
pp472	6793.625192	200.3918475	1	  4.9002600E+00	  9.9686993E-02	  4.7969130E+00	  2.8817520E-04
pp473	1379.534335	731.8363488	1	  4.3857560E+00	  9.8924292E-02	  3.1691660E+00	  1.9629561E-04
pp474	1379.534335	1263.28085	1	  4.3143110E+00	  9.5905951E-02	  3.1736690E+00	  2.0154794E-04
pp475	2186.468586	4223.414406	1	  5.2876830E+00	  1.1050090E-01	  4.8055700E+00	  2.1575944E-04
pp476	2542.934104	4554.418102	1	  5.3220150E+00	  1.1789200E-01	  3.9864050E+00	  2.0452883E-04
pp477	3421.366989	4452.570811	1	  6.4483920E+00	  1.4755300E-01	  3.2573280E+00	  1.9659019E-04
pp478	4401.647165	4337.992608	1	  5.6993220E+00	  1.8425400E-01	  1.0152680E+01	  1.9865706E-04
pp479	4668.996304	4605.341747	1	  5.0229900E+00	  1.1236170E-01	  5.8729550E+00	  2.2276369E-04
pp480	5280.08005	4299.799874	1	  5.0099380E+00	  1.0637000E-01	  5.3362970E+00	  2.1791498E-04
pp481	5687.469214	3917.872533	1	  4.9965620E+00	  1.0012560E-01	  4.6634060E+00	  2.2051303E-04
pp482	5789.316505	3739.639774	1	  4.9789910E+00	  9.9943457E-02	  4.2967740E+00	  1.9916762E-04
pp483	6655.018479	4401.647165	1	  4.9725620E+00	  1.0455980E-01	  3.6802600E+00	  2.0611791E-04
pp484	6082.127467	4783.574507	1	  5.0000000E+00	  1.0931710E-01	  4.6081170E+00	  2.2231887E-04
pp485	5700.200126	5089.11638	1	  4.9988260E+00	  1.0513160E-01	  4.7664630E+00	  2.0644132E-04
pp486	5916.625619	5496.505544	1	  4.9863330E+00	  1.0164260E-01	  4.2795920E+00	  1.8989701E-04
pp487	5471.043721	5725.661948	1	  4.9708700E+00	  9.9964744E-02	  4.4039280E+00	  1.9997348E-04
pp488	5381.927341	5241.887316	1	  4.9966890E+00	  1.0750060E-01	  4.8752430E+00	  2.1572781E-04
pp489	4758.112684	5369.19643	1	  4.9935400E+00	  1.0633210E-01	  4.7460950E+00	  2.3027597E-04
