real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
125,89.8633,84.5589,85.5548,94.7074,94.5641,91.4854,89.9842,88.4167,88.915,89.7489,84.8814,98.3156,90.9436,88.3834,86.5791,87.3816,84.6075,85.6604,-8323.81,-13036.6,0.114403,-7129.15,-11772.6
126,89.8184,84.5746,85.6606,95.0574,94.9871,91.3884,90.1179,88.2706,89.1997,89.7042,84.8955,98.8395,91.1812,88.5327,86.487,87.4322,85.0133,85.5516,-7834.22,-11452.2,0.114232,-6484.1,-10028.1
127,89.6877,84.4995,85.5679,94.7276,94.6417,91.7362,89.9376,88.5563,89.0192,89.5946,84.7497,98.1167,90.7554,87.982,86.2438,87.4591,84.6019,85.5785,-9040.95,-12657,0.0931085,-7632.35,-11175.5
128,89.968,84.3085,85.5378,94.6813,94.7061,91.4266,90.2225,88.2888,89.3837,89.8497,84.7466,98.4218,91.1141,88.5234,86.7048,87.4732,84.406,85.9751,-7213.31,-12422.9,0.118303,-5711.63,-10867.8
129,90.0311,84.4537,85.5243,94.602,94.2884,90.9453,89.8854,88.1701,88.9524,89.9477,84.6697,98.5249,90.8944,88.095,86.549,87.645,84.4986,85.6259,-8429.26,-12002.5,0.0833245,-6898.55,-10443.1
130,90.1736,84.5926,85.6658,94.9918,95.2557,91.814,90.6895,88.4732,89.5974,90.0651,85.0399,98.6905,91.2041,88.465,86.4805,87.5945,84.4587,85.9516,-8149.27,-11790.6,0.108539,-7064.91,-10681
131,89.6767,84.6254,85.4617,94.8786,94.7705,91.8549,90.086,88.4189,88.9711,89.5622,84.9119,98.3929,90.4242,88.328,86.5952,87.5721,84.4966,85.4049,-8507.8,-11805.4,0.114423,-7445.36,-10701
132,89.8754,84.4184,85.4121,95.1355,95.2254,91.8202,90.1297,88.3434,89.0717,89.8017,84.7629,98.4731,90.8901,88.4132,86.4215,87.471,84.4895,85.5332,-8134.78,-12377.5,0.0737654,-6575.01,-10761.8
133,89.7262,84.5885,85.4681,94.7215,94.56,91.5516,89.8646,88.403,89.0747,89.6154,84.98,98.2225,90.6801,88.0812,86.4555,87.7437,84.886,85.5842,-8323.04,-11839.1,0.11077,-7131.59,-10590.8
134,89.8471,84.4849,85.3199,94.8419,95.0405,91.7019,90.1208,88.1536,88.8859,89.7486,84.956,98.6463,90.9515,88.0079,86.3791,87.5528,84.6963,85.6308,-8376.41,-11236.4,0.0985155,-6732.8,-9569.87
135,89.9981,84.6333,85.4804,94.5399,94.8575,91.5056,90.2547,88.6477,88.9346,89.901,84.9089,98.0683,90.6526,88.4385,86.7082,87.4483,84.7466,85.771,-8436.69,-12000.9,0.0971124,-7195.04,-10706.1
