iteration,total_runs,obs_realization,par_realization,heads1,heads3,streams,headiff,pstreams
2,712,89,89,14.9354,24.3719,16.2226,48.3349,0
2,712,90,90,61.7696,48.6656,19.4316,234.08,0
2,712,91,91,9.34652,11.0137,46.0064,0.212082,0
2,712,92,92,51.6133,29.1726,20.6044,19.083,0
2,712,93,93,39.8559,23.0574,20.7453,25.8025,0
2,712,94,94,16.6646,23.2763,5.43273,29.5541,0
2,712,95,95,17.9119,23.8808,1.22144,9.96139,0
2,712,96,96,21.0254,15.8075,108.917,566.249,0
2,712,97,97,22.2726,75.2004,19.4619,11.6184,0
2,712,98,98,7.62646,31.1932,18.675,131.119,0
2,712,99,99,13.3997,22.8492,3.01072,160.251,0
2,712,100,100,26.53,40.6252,22.6079,1.75573,0
2,712,101,101,23.4362,36.1834,14.4892,39.7109,0
2,712,102,102,31.037,30.3033,68.4921,1.89778,0
2,712,103,103,20.7633,21.7848,14.2374,28.1631,0
2,712,104,104,85.7377,45.5202,51.3954,0.409396,0
2,712,105,105,3.68904,35.3657,11.6555,1.32524,0
2,712,106,106,14.9467,34.1056,2.79336,42.4786,0
2,712,107,107,19.9555,53.8389,8.44288,52.232,0
2,712,108,108,61.0548,52.0077,17.4183,0.998955,0
2,712,109,109,48.5965,22.75,2.23517,0.0919657,0
2,712,110,110,22.4747,60.2282,6.83447,379.208,0
2,712,111,111,0.781335,38.0425,27.7586,1917.9,0
2,712,112,112,6.55538,21.3683,18.4972,193.865,0
2,712,113,113,14.097,139.471,39.2275,60.5952,0
2,712,114,114,37.1594,29.6397,1.31341,89.5822,0
2,712,115,115,100.669,33.4368,20.7316,9.0051,0
2,712,116,116,2.35612,29.9566,53.3256,181.696,0
2,712,117,117,1.07713,24.8189,2.05573,6.3655,0
2,712,118,118,23.5792,40.8556,20.6052,1.34196,0
2,712,119,119,18.5707,24.5629,7.4021,1.94007,0
2,712,120,120,28.446,24.7873,16.3487,10.4622,0
2,712,121,121,10.4363,15.8553,14.5244,0.0435438,0
2,712,122,122,36.3491,19.1599,0.600691,198.19,0
2,712,123,123,84.7387,146.625,64.6509,0.884278,0
2,712,124,124,16.087,50.2779,23.0468,4.33891,0
2,712,125,125,22.3936,11.9564,8.71145,48.5874,0
2,712,126,126,2.99214,46.8357,1.89488,7.7327,0
2,712,127,127,3.8149,14.947,28.7489,15.0061,0
2,712,128,128,32.5093,21.5216,14.2826,0.471361,0
2,712,129,129,48.4501,123.299,3.69746,853.643,0
2,712,130,130,19.8687,26.2987,4.57324,6.66223,0
2,712,131,131,30.3249,25.48,7.13358,22.0812,0
2,712,132,132,29.1066,32.3071,25.8964,2483.1,0
2,712,133,133,94.0496,90.8429,5.45887,97.7389,0
2,712,134,134,30.6499,15.7587,1.3195,348.591,0
2,712,135,135,14.5966,30.4082,2.20828,50.4954,0
2,712,136,136,74.5241,27.6978,64.0806,1.60827,0
2,712,137,137,31.22,23.5681,31.037,60.6512,0
2,712,138,138,28.2716,21.8249,0.488727,7.13015,0
2,712,139,139,0.674662,26.3668,5.25528,0.186714,0
2,712,140,140,10.8623,18.2371,41.8718,1874.13,0
2,712,141,141,12.097,24.5177,5.35827,0.653672,0
2,712,142,142,27.4456,20.2621,10.4466,27.0778,0
2,712,143,143,20.1311,27.2214,59.539,134.712,0
2,712,144,144,64.0068,39.3651,57.5171,37.9244,0
2,712,145,145,6.04681,27.8954,57.266,49.3771,0
2,712,146,146,23.1302,16.7818,6.03923,6.56846,0
2,712,147,147,54.934,71.4279,10.6504,207.687,0
2,712,148,148,21.5013,15.0821,9.35901,5.91132,0
2,712,149,149,7.36973,88.3684,88.3323,268.403,0
2,712,150,150,4.02817,34.507,37.3405,46.9253,0
2,712,151,151,8.43645,17.3568,40.7855,18.3399,0
2,712,152,152,9.53909,20.1247,93.3285,0.20021,0
2,712,153,153,73.3281,26.2592,3.38416,16.5365,0
2,712,154,154,2.66965,34.5903,8.79615,6.69686,0
2,712,155,155,6.57974,17.8922,0.0727517,14.7026,0
2,712,156,156,10.3848,21.1893,33.2356,49.7655,0
2,712,157,157,1.98086,21.8944,1.7136,43.7887,0
2,712,158,158,20.6251,32.3047,2.58119,3.14807,0
2,712,159,159,10.8543,17.3406,2.19885,26.0191,0
2,712,160,160,6.73227,9.85855,0.569239,73.0643,0
2,712,161,161,31.6101,26.985,2.98969,623.708,0
2,712,162,162,19.6329,51.5567,3.5863,55.2616,0
2,712,163,163,12.0238,37.7622,16.5528,173.442,0
2,712,164,164,74.2287,40.8263,8.61174,809.606,0
2,712,165,165,41.9346,24.2667,31.0369,256.956,0
2,712,166,166,12.6599,13.4905,15.553,25.9692,0
2,712,167,167,15.4051,53.58,9.13629,255.501,0
2,712,168,168,30.9614,27.9424,32.9185,34.456,0
2,712,169,169,16.2541,29.5326,23.2655,12.0899,0
2,712,170,170,23.2543,81.8446,2.86363,0.790803,0
2,712,171,171,22.8976,14.4251,22.2411,49.0309,0
2,712,172,172,55.895,22.0711,37.642,61.5928,0
2,712,173,173,9.60149,43.7473,34.8686,3.06268,0
2,712,174,174,37.8244,42.6706,5.24467,131.269,0
2,712,175,175,29.378,28.5149,5.03585,33.7751,0
2,712,176,176,23.7669,52.5896,11.6544,8.49588,0
2,712,177,177,39.9482,28.7234,5.35474,37.9318,0
2,712,178,178,4.87858,30.9775,12.579,18.1309,0
2,712,179,179,5.65327,29.6981,1.79759,2.16329,0
2,712,180,180,72.2014,28.5571,25.4171,6.30693,0
2,712,181,181,12.6897,69.0483,0.652951,167.271,0
2,712,182,182,19.849,29.1498,10.6084,17.5316,0
2,712,183,183,15.777,42.0526,1.54851,9.80881,0
2,712,184,184,28.3636,96.8011,17.783,211.64,0
2,712,185,185,15.0613,32.8173,1.97981,335.603,0
2,712,186,186,8.05103,67.8864,6.10665,2.27699,0
2,712,187,187,1.60005,26.2293,4.86921,2.85522,0
2,712,188,188,40.234,17.2477,16.6138,11.7697,0
2,712,189,189,49.4287,45.1587,7.29751,741.728,0
2,712,190,190,13.3432,29.2415,59.9702,299.818,0
2,712,191,191,9.21252,22.4999,5.31026,0.007315,0
2,712,192,192,72.2712,16.2512,1.70679,42.3746,0
2,712,193,193,7.49563,12.7968,5.96962,430.797,0
2,712,194,194,3.31888,27.1124,1.4635,4547.77,0
2,712,195,195,84.969,35.0561,20.6999,248.296,0
2,712,196,196,44.0556,35.755,5.48107,2940.17,0
2,712,197,197,28.5414,107.525,26.7493,23.3659,0
2,712,198,198,61.286,23.0492,13.9929,40.7715,0
2,712,base,base,0.175978,0.965032,0.00929486,0.00937604,0
3,968,0,0,5.64411,33.4648,9.43426,18.4361,0
3,968,1,1,37.6758,35.7316,23.0024,83.1689,0
3,968,2,2,17.8171,23.3242,13.0901,132.414,0
3,968,3,3,33.0081,22.3462,8.93636,14.6311,0
3,968,4,4,8.64068,21.1367,39.1055,0.00462847,0
3,968,5,5,29.5359,17.6308,12.6459,13.7503,0
3,968,6,6,13.9961,13.2674,30.8501,73.4656,0
3,968,7,7,4.89639,25.8659,7.93987,176.039,0
3,968,8,8,31.2475,34.9536,53.3928,133.633,0
3,968,9,9,7.36463,13.0633,57.8663,19.8775,0
3,968,10,10,41.6699,64.7337,58.233,15.355,0
3,968,11,11,7.22817,19.9553,26.286,100.235,0
3,968,12,12,12.1424,13.7731,8.58495,24.8314,0
3,968,13,13,2.74669,31.3024,41.4559,23.9335,0
3,968,14,14,2.91625,21.5319,39.7509,147.401,0
3,968,15,15,33.8481,16.0504,4.32483,14.4524,0
3,968,16,16,5.55995,11.8921,18.7247,106.161,0
3,968,17,17,57.107,48.0211,0.884989,1.03015,0
3,968,18,18,1.61461,17.4914,6.93787,8.26726,0
3,968,19,19,10.071,29.9965,1.21723,0.359084,0
3,968,20,20,1.67072,39.9487,28.7825,57.8271,0
3,968,21,21,4.8809,25.4945,0.897954,1.10888,0
3,968,22,22,2.18808,47.8013,4.78334,23.1402,0
3,968,23,23,28.1802,20.3673,12.5992,63.3051,0
3,968,24,24,68.3569,18.6667,24.1037,25.5085,0
3,968,25,25,1.34015,17.4885,5.8007,30.2314,0
3,968,26,26,6.92469,10.7318,4.87125,34.8957,0
3,968,27,27,81.9324,40.6253,20.5025,93.7487,0
3,968,28,28,8.83811,13.256,4.1063,0.119038,0
3,968,29,29,16.7843,20.804,23.1244,33.9376,0
3,968,30,30,12.6382,21.1868,23.0442,24.0567,0
3,968,31,31,1.43883,20.1505,3.4019,120.327,0
3,968,32,32,21.8521,22.8975,107.096,30.5152,0
3,968,33,33,7.54286,24.2096,13.1502,84.6838,0
3,968,34,34,10.2613,17.7744,0.56778,305.027,0
3,968,35,35,102.169,22.6676,134.359,121.021,0
3,968,36,36,5.69931,15.7415,16.755,15.6778,0
3,968,37,37,19.9271,65.7541,1.87833,0.624623,0
3,968,38,38,0.566836,27.9046,47.8483,4.46109,0
3,968,39,39,8.77882,15.9281,1.98378,3.51522,0
3,968,40,40,13.7889,11.347,3.28547,5.25591,0
3,968,41,41,16.1521,13.4993,42.2874,18.1298,0
3,968,42,42,1.9567,6.31269,64.522,98.0994,0
3,968,43,43,14.9596,21.3661,33.6358,36.2034,0
3,968,44,44,28.1993,22.8204,39.2567,155.105,0
3,968,45,45,188.414,44.2793,12.9938,286.614,0
3,968,46,46,26.2509,18.5063,34.3868,51.6221,0
3,968,47,47,13.2107,18.1698,0.858163,48.5338,0
3,968,48,48,13.7554,17.9768,3.65458,57.2689,0
3,968,49,49,6.08454,25.1041,26.1897,75.4068,0
3,968,50,50,9.84674,35.6064,169.282,1.8633,0
3,968,51,51,7.08493,44.2433,15.1607,17.6324,0
3,968,52,52,47.4016,79.8755,22.4609,29.0903,0
3,968,53,53,8.4216,35.8081,13.5043,55.4811,0
3,968,54,54,40.2524,25.099,7.02849,105.291,0
3,968,55,55,7.46075,5.75997,99.9161,0.558249,0
3,968,56,56,31.0188,34.7401,40.6018,4.41378,0
3,968,57,57,31.1356,17.9343,31.32,22.1288,0
3,968,58,58,19.1938,14.2864,40.3835,212.821,0
3,968,59,59,1.21482,16.2496,57.3826,5.99439,0
3,968,60,60,8.57503,25.1053,34.0659,11.3316,0
3,968,61,61,7.98804,39.5165,30.3283,99.9738,0
3,968,62,62,20.5672,17.9155,21.4547,22.5334,0
3,968,63,63,2.97588,29.5471,8.92103,23.4123,0
3,968,64,64,8.85462,36.969,51.5528,15.4666,0
3,968,65,65,13.028,23.8214,119.079,2.34571,0
3,968,66,66,2.07705,13.3044,77.8722,54.1104,0
3,968,67,67,3.42597,33.5887,61.4953,12.5889,0
3,968,68,68,20.0714,29.0243,19.5545,27.3564,0
3,968,69,69,24.1194,15.8198,106.655,39.2691,0
3,968,70,70,7.16859,20.4791,33.4537,22.2215,0
3,968,71,71,6.06262,20.7432,41.3457,88.0469,0
3,968,72,72,4.0074,20.8015,28.8682,65.0725,0
3,968,73,73,3.77493,25.6989,23.3779,109.327,0
3,968,74,74,6.87332,12.5822,10.0746,8.77954,0
3,968,75,75,19.2824,16.57,7.76514,0.133073,0
3,968,76,76,3.28827,22.5882,6.56015,183.335,0
3,968,77,77,23.133,28.3235,6.76043,3.99974,0
3,968,78,78,42.2235,35.363,72.1854,14.4393,0
3,968,79,79,2.53329,23.467,97.2173,3.88738,0
3,968,80,80,4.50802,47.5239,4.83086,16.5308,0
3,968,81,81,7.13376,14.2673,15.8431,0.00189111,0
3,968,82,82,37.6117,37.2713,10.7372,30.7938,0
3,968,83,83,3.44058,7.22912,16.9833,46.7955,0
3,968,84,84,14.2814,32.1178,33.4388,56.8899,0
3,968,85,85,70.2945,25.5516,24.1149,1.75253,0
3,968,86,86,16.6548,19.8157,15.2165,3.35723e-05,0
3,968,87,87,19.876,22.6184,37.0205,1.75007,0
3,968,88,88,29.93,33.5561,13.9777,152.715,0
3,968,89,89,13.1131,17.6954,20.6015,40.5895,0
3,968,90,90,17.0966,28.0852,5.48858,42.6556,0
3,968,91,91,7.6227,8.47796,36.6345,0.184355,0
3,968,92,92,37.2443,24.7565,19.4315,96.2841,0
3,968,93,93,21.278,13.4651,16.3523,11.1592,0
3,968,94,94,14.5902,14.2227,1.23604,52.843,0
3,968,95,95,18.0528,17.0283,1.67175,24.038,0
3,968,96,96,4.2868,14.0027,161.608,402.533,0
3,968,97,97,6.42466,25.138,0.399624,0.242646,0
3,968,98,98,5.19481,24.5262,17.2209,37.205,0
3,968,99,99,9.88134,19.8393,1.12161,80.5079,0
3,968,100,100,17.7342,20.7611,8.01417,6.63257,0
3,968,101,101,20.0114,29.167,13.7749,9.01853,0
3,968,102,102,11.0435,19.1064,21.9581,1.77435,0
3,968,103,103,10.2691,12.4228,17.1888,91.179,0
3,968,104,104,8.57046,25.6538,42.5357,32.7686,0
3,968,105,105,4.90529,23.0098,15.3247,6.55879,0
3,968,106,106,33.9065,30.8815,17.5391,0.447159,0
3,968,107,107,3.59484,35.0532,12.634,84.7388,0
3,968,108,108,10.4032,20.2739,19.6978,155.294,0
3,968,109,109,32.9675,14.6004,4.94769,1.00235,0
3,968,110,110,4.70364,44.5483,3.61268,180.091,0
3,968,111,111,9.8389,22.8743,8.93507,720.181,0
3,968,112,112,3.33318,16.6989,26.5381,1.86942,0
3,968,113,113,8.31264,59.9828,47.4711,18.8049,0
3,968,114,114,18.7772,12.192,3.60907,135.789,0
3,968,115,115,35.4893,20.2174,31.6445,0.19417,0
3,968,116,116,2.02164,16.2999,49.2839,2.79693,0
3,968,117,117,9.89087,25.7126,5.56313,13.0266,0
3,968,118,118,15.7255,26.7423,18.4246,7.54329,0
3,968,119,119,41.7572,54.4112,23.5637,13.1348,0
3,968,120,120,10.2493,14.878,14.5337,43.0536,0
3,968,121,121,3.00392,10.4886,6.95143,3.4731,0
3,968,122,122,31.263,17.7247,1.2507,49.3529,0
3,968,123,123,25.7315,84.9551,33.4102,21.9483,0
3,968,124,124,12.7523,38.5851,28.4952,19.5285,0
3,968,125,125,5.68523,11.0667,11.441,355.626,0
3,968,126,126,9.10279,30.9765,4.42361,42.7365,0
3,968,127,127,7.34358,13.7071,46.2171,14.4547,0
3,968,128,128,47.0778,20.7552,28.1206,185.87,0
3,968,129,129,12.1771,37.4231,20.2848,556.525,0
3,968,130,130,12.4794,21.9335,2.05165,38.3145,0
3,968,131,131,5.29851,54.072,18.1025,5.43745,0
3,968,132,132,24.2417,13.0995,12.6922,1827.2,0
3,968,133,133,39.3495,41.4252,4.73212,120.971,0
3,968,134,134,18.6021,13.3317,0.297593,8.92038,0
3,968,135,135,17.5269,23.9937,10.0164,22.22,0
3,968,136,136,78.6386,24.9071,42.6725,48.697,0
3,968,137,137,7.56243,20.1294,45.5931,20.2201,0
3,968,138,138,25.8869,18.8589,6.81176,16.4221,0
3,968,139,139,2.76311,18.7371,3.7422,177.541,0
3,968,140,140,8.889,23.8894,87.9514,1823.5,0
3,968,141,141,11.4258,19.9272,6.64811,6.55429,0
3,968,142,142,14.9667,14.4975,13.7885,3.0831,0
3,968,143,143,6.44926,18.8617,71.1473,76.9758,0
3,968,144,144,6.14145,40.9168,31.6187,26.9791,0
3,968,145,145,7.28594,26.3542,73.2925,6.17111,0
3,968,146,146,6.10527,13.7494,12.5383,44.1677,0
3,968,147,147,45.9378,32.9176,1.85727,56.6441,0
3,968,148,148,19.3956,13.9771,5.58745,44.828,0
3,968,149,149,4.42778,65.7539,113.131,140.986,0
3,968,150,150,1.22815,26.349,45.9331,33.5735,0
3,968,151,151,12.6334,10.7442,47.3014,6.46175,0
3,968,152,152,9.57631,17.3038,53.1606,2.05858,0
3,968,153,153,56.8184,17.8176,6.67585,73.055,0
3,968,154,154,4.42222,19.1596,18.831,22.5623,0
3,968,155,155,23.1055,22.9103,2.53839,0.235337,0
3,968,156,156,9.10849,16.5836,24.0481,36.4393,0
3,968,157,157,0.734385,13.5144,0.431301,68.9334,0
3,968,158,158,24.3183,26.4942,6.12227,24.3479,0
3,968,159,159,9.88069,14.3228,5.44374,91.5249,0
3,968,160,160,5.66752,8.01506,0.388909,113.647,0
3,968,161,161,7.70109,20.546,5.73017,14.55,0
3,968,162,162,13.1252,39.1177,8.75019,58.5589,0
3,968,163,163,3.65817,25.7407,14.3147,90.257,0
3,968,164,164,33.3511,32.8553,5.03095,103.313,0
3,968,165,165,26.5982,27.4723,52.6623,0.831386,0
3,968,166,166,4.14362,8.21042,10.1057,15,0
3,968,167,167,5.24226,31.8323,3.77336,28.404,0
3,968,168,168,25.2701,17.8186,42.7517,20.6514,0
3,968,169,169,3.08221,18.2372,34.0313,0.113491,0
3,968,170,170,20.3196,66.8593,7.36458,6.98575,0
3,968,171,171,5.7731,7.86879,24.772,6.42383,0
3,968,172,172,29.0526,23.5609,48.7188,218.769,0
3,968,173,173,8.38919,23.5788,50.077,5.69336,0
3,968,174,174,8.79761,38.2178,7.93278,3.93688e-05,0
3,968,175,175,9.22595,19.4081,4.97394,52.0555,0
3,968,176,176,20.4463,37.7833,11.6018,6.18663,0
3,968,177,177,11.2558,13.8647,2.10627,1.47084,0
3,968,178,178,8.02423,23.4624,15.7652,41.4569,0
3,968,179,179,4.62897,26.7755,4.89961,15.5405,0
3,968,180,180,73.5961,16.8333,19.5944,22.9678,0
3,968,181,181,8.34576,50.7034,4.73524,0.777807,0
3,968,182,182,15.9137,24.7067,10.6057,24.5373,0
3,968,183,183,8.14423,36.5358,10.5434,56.4929,0
3,968,184,184,22.2018,76.6861,37.1836,66.7935,0
3,968,185,185,14.0137,25.52,3.07952,40.6457,0
3,968,186,186,5.73946,33.4183,7.47634,32.2041,0
3,968,187,187,8.77405,20.5136,9.46134,26.0542,0
3,968,188,188,83.8904,39.6611,2.62132,3.46705,0
3,968,189,189,43.8256,33.3015,4.95251,0.11739,0
3,968,190,190,3.11965,27.8977,106.217,4.15174,0
3,968,191,191,5.31996,11.7923,12.8972,2.67647,0
3,968,192,192,26.3355,11.4807,8.20787,61.5953,0
3,968,193,193,5.14702,14.806,6.90976,357.3,0
3,968,194,194,12.0348,23.3383,0.734287,1151.01,0
3,968,195,195,21.0963,25.7015,16.6513,82.0917,0
3,968,196,196,40.3799,22.476,23.5688,71.1899,0
3,968,197,197,11.9099,50.8662,4.18073,42.9414,0
3,968,198,198,11.4355,10.3447,10.3325,31.0259,0
3,968,base,base,0.176645,0.772825,0.00911742,0.00569375,0
4,1224,0,0,5.9932,25.6283,13.5487,4.13278,0
4,1224,1,1,50.203,39.8594,33.7405,21.0376,0
4,1224,2,2,15.2051,19.8504,13.7121,35.9145,0
4,1224,3,3,33.2835,18.1939,11.4149,34.9458,0
4,1224,4,4,7.99556,25.3258,35.7457,0.417135,0
4,1224,5,5,13.9677,13.5332,6.12818,8.28272,0
4,1224,6,6,6.02202,13.7274,41.5342,72.3598,0
4,1224,7,7,15.7402,25.221,16.0541,82.6752,0
4,1224,8,8,35.7849,29.2591,53.4621,78.867,0
4,1224,9,9,6.73024,13.3792,57.7567,0.349552,0
4,1224,10,10,39.5974,67.6075,48.3468,4.45059,0
4,1224,11,11,5.36544,17.9221,28.6438,31.488,0
4,1224,12,12,8.3525,12.0546,14.7732,11.3653,0
4,1224,13,13,0.904782,28.7589,38.4622,7.71946,0
4,1224,14,14,9.23194,13.7352,44.189,30.5239,0
4,1224,15,15,27.0239,16.0175,5.98348,6.33756,0
4,1224,16,16,4.83199,12.2794,21.1265,41.0114,0
4,1224,17,17,57.207,39.5126,6.2389,2.35206,0
4,1224,18,18,0.491674,12.6195,11.4831,13.8882,0
4,1224,19,19,10.8703,23.3842,5.55742,0.300156,0
4,1224,20,20,2.26216,43.1611,15.9718,11.9766,0
4,1224,21,21,7.62713,22.791,2.00366,7.7335,0
4,1224,22,22,2.04466,39.3826,3.79122,28.5438,0
4,1224,23,23,30.7297,15.264,20.1641,61.0033,0
4,1224,24,24,69.387,18.9043,17.3532,58.1207,0
4,1224,25,25,0.762711,11.3493,8.04774,25.7684,0
4,1224,26,26,9.17681,12.9983,5.21565,35.1059,0
4,1224,27,27,182.655,64.2041,44.7267,90.0112,0
4,1224,28,28,6.12476,13.5236,1.1808,25.4236,0
4,1224,29,29,31.4242,24.5326,25.4605,4.55844,0
4,1224,30,30,11.3923,16.8066,29.5123,29.9163,0
4,1224,31,31,31.596,41.9535,17.7721,138.076,0
4,1224,32,32,26.9335,17.4629,146.646,19.7026,0
4,1224,33,33,10.0934,19.4762,17.3308,34.139,0
4,1224,34,34,11.7713,18.6488,6.95539,177.707,0
4,1224,35,35,85.9519,12.0284,171.598,13.1837,0
4,1224,36,36,4.29452,10.87,15.1896,0.652714,0
4,1224,37,37,29.6383,56.6574,12.4986,1.01044,0
4,1224,38,38,90.0876,64.5943,52.2423,55.9359,0
4,1224,39,39,7.41166,16.3821,5.44871,7.58578,0
4,1224,40,40,12.656,9.48527,2.65598,0.530937,0
4,1224,41,41,19.4313,11.8422,32.9752,17.4494,0
4,1224,42,42,2.84535,5.11167,62.4865,5.74558,0
4,1224,43,43,16.6258,17.3712,25.924,58.1682,0
4,1224,44,44,27.8881,20.0316,51.1867,45.1409,0
4,1224,45,45,157.342,37.0438,5.88464,189.001,0
4,1224,46,46,37.07,36.6565,36.9534,35.7541,0
4,1224,47,47,8.01168,14.6858,0.905963,19.1289,0
4,1224,48,48,131.473,82.5274,22.8263,45.4344,0
4,1224,49,49,3.95804,15.3487,21.4577,68.2968,0
4,1224,50,50,7.11615,29.5043,150.547,0.600977,0
4,1224,51,51,8.3572,34.8017,13.6213,7.42887,0
4,1224,52,52,26.6355,66.0188,17.0089,7.80585,0
4,1224,53,53,65.4609,60.6669,25.6205,6.14537,0
4,1224,54,54,38.6373,23.0842,15.3728,19.4073,0
4,1224,55,55,4.92364,4.69232,104.883,0.685462,0
4,1224,56,56,26.7617,26.1771,53.3798,5.68509,0
4,1224,57,57,34.2379,14.1356,30.94,66.6023,0
4,1224,58,58,63.5677,45.5687,35.5142,1.37466,0
4,1224,59,59,2.57828,15.974,60.3152,2.1508,0
4,1224,60,60,5.66873,19.1915,41.7725,18.0219,0
4,1224,61,61,17.831,42.8585,25.318,1885.24,0
4,1224,62,62,26.9364,26.051,30.5318,0.0408096,0
4,1224,63,63,1.62915,24.3535,12.5521,18.527,0
4,1224,64,64,13.3507,33.0979,76.974,0.829496,0
4,1224,65,65,11.5362,18.2814,132.672,17.156,0
4,1224,66,66,0.360482,11.389,76.5475,59.224,0
4,1224,67,67,1.13236,28.3157,63.857,6.32565,0
4,1224,68,68,11.3732,21.592,25.1517,22.3811,0
4,1224,69,69,11.2014,10.206,112.894,33.1054,0
4,1224,70,70,6.59216,14.0057,21.8383,2.04874,0
4,1224,71,71,15.4433,24.3069,67.0686,2.9495,0
4,1224,72,72,6.83236,14.3908,20.136,0.0502699,0
4,1224,73,73,2.60057,21.6083,21.9578,91.248,0
4,1224,74,74,8.31857,14.5046,16.5776,14.2508,0
4,1224,75,75,16.5692,12.4392,9.82596,0.788233,0
4,1224,76,76,19.737,30.4273,40.0458,6.16578,0
4,1224,77,77,40.9196,30.8303,11.7365,5.69033,0
4,1224,78,78,113.049,64.8582,43.3737,28.816,0
4,1224,79,79,3.69635,25.608,127.188,1.93826,0
4,1224,80,80,14.6772,43.3013,12.3871,1.27344,0
4,1224,81,81,7.60255,12.8971,16.1414,5.98804,0
4,1224,82,82,44.2518,36.418,12.1573,52.3583,0
4,1224,83,83,5.66107,7.517,28.8338,36.9007,0
4,1224,84,84,12.9088,25.0538,34.2202,25.7487,0
4,1224,85,85,69.8808,18.5945,25.2311,5.68461,0
4,1224,86,86,15.5171,17.233,16.4477,9.92698,0
4,1224,87,87,21.4553,21.7169,43.7515,8.38822,0
4,1224,88,88,30.7064,40.4517,8.57392,24.923,0
4,1224,89,89,11.9057,15.3525,16.6573,62.6627,0
4,1224,90,90,16.617,20.1428,4.08073,55.1411,0
4,1224,91,91,7.7816,6.89759,37.5053,2.86669,0
4,1224,92,92,29.1045,20.7366,19.6626,85.1394,0
4,1224,93,93,19.341,11.6516,17.0836,1.88956,0
4,1224,94,94,13.4183,10.7219,2.29529,20.294,0
4,1224,95,95,21.9679,13.235,2.96623,16.284,0
4,1224,96,96,9.9531,17.4736,86.5376,32.4486,0
4,1224,97,97,3.71814,23.9485,3.40929,0.22248,0
4,1224,98,98,4.93452,22.6976,17.0921,47.8313,0
4,1224,99,99,15.3063,18.4625,0.0735854,130.336,0
4,1224,100,100,69.3252,37.3504,7.89465,0.203755,0
4,1224,101,101,17.7788,25.7121,8.71817,5.7548,0
4,1224,102,102,5.96885,15.8361,15.4856,3.29689,0
4,1224,103,103,13.1692,9.81008,15.464,19.4293,0
4,1224,104,104,4.87776,21.1713,51.7768,18.1941,0
4,1224,105,105,13.7214,15.957,38.7705,5.29868,0
4,1224,106,106,27.0744,19.8431,11.236,1.9475,0
4,1224,107,107,4.4286,24.8448,18.3081,68.5707,0
4,1224,108,108,4.19666,15.0585,7.54677,0.0865112,0
4,1224,109,109,30.9108,13.3395,8.43897,4.55707,0
4,1224,110,110,1.57979,38.8241,1.74506,255.242,0
4,1224,111,111,4.2291,30.4626,26.1324,71.0354,0
4,1224,112,112,3.95393,13.1026,35.3635,13.8658,0
4,1224,113,113,1.92918,42.2241,41.5424,9.14886e-05,0
4,1224,114,114,21.8037,14.1139,14.3571,177.492,0
4,1224,115,115,19.574,15.1891,27.9251,0.0594655,0
4,1224,116,116,1.99463,13.7207,50.851,28.4041,0
4,1224,117,117,5.06031,36.6201,12.8675,0.369209,0
4,1224,118,118,10.6264,19.5754,23.2447,2.55928,0
4,1224,119,119,17.5472,30.6092,11.2826,11.924,0
4,1224,120,120,2.30752,9.77671,10.8272,5.49359,0
4,1224,121,121,1.64635,8.83162,6.64842,1.83593,0
4,1224,122,122,23.3477,17.1851,2.06975,3.23866,0
4,1224,123,123,1.08392,39.6157,35.2902,0.0787008,0
4,1224,124,124,11.2355,30.8057,36.7221,32.3043,0
4,1224,125,125,8.97661,19.0014,20.2822,0.0321694,0
4,1224,126,126,10.9287,24.5327,8.56446,23.8163,0
4,1224,127,127,13.7195,12.7512,39.9986,2.00631,0
4,1224,128,128,46.6046,18.6455,62.7187,68.996,0
4,1224,129,129,17.5377,57.4642,2.06131,58.2779,0
4,1224,130,130,13.4872,20.1689,5.07676,26.4752,0
4,1224,131,131,14.2695,14.0548,6.73229,294.063,0
4,1224,132,132,18.1144,16.7412,29.7601,654.732,0
4,1224,133,133,24.4221,26.1238,2.27239,28.6956,0
4,1224,134,134,17.5582,10.865,0.136547,13.831,0
4,1224,135,135,18.5059,21.4391,14.2952,14.9112,0
4,1224,136,136,82.1491,23.8396,33.3861,19.4102,0
4,1224,137,137,4.05703,26.5675,60.7777,28.0232,0
4,1224,138,138,27.9671,18.9419,26.8432,7.75309,0
4,1224,139,139,6.11692,16.3962,6.69695,74.4283,0
4,1224,140,140,26.4572,63.9745,166.798,6716.93,0
4,1224,141,141,14.556,16.8455,9.3943,3.16781,0
4,1224,142,142,8.12977,11.2033,23.3258,17.0543,0
4,1224,143,143,7.08917,15.489,73.4263,79.5743,0
4,1224,144,144,12.8263,57.4421,15.9287,18.871,0
4,1224,145,145,16.5191,34.7306,102.272,31.8671,0
4,1224,146,146,12.3359,16.2687,20.3294,56.3767,0
4,1224,147,147,18.2802,23.3618,1.00414,56.6396,0
4,1224,148,148,23.3897,10.8521,7.99856,6.47121,0
4,1224,149,149,17.734,44.0279,120.475,37.324,0
4,1224,150,150,0.684576,21.0019,49.6863,35.0719,0
4,1224,151,151,8.681,9.30766,50.0695,7.99637,0
4,1224,152,152,14.6094,20.9779,34.7106,0.9842,0
4,1224,153,153,48.6986,13.4329,9.79097,51.755,0
4,1224,154,154,11.5704,14.3381,38.8253,14.2839,0
4,1224,155,155,22.7667,22.3293,8.08831,2.38383,0
