real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
11,89.7701,84.5535,85.4841,95.2312,94.681,91.6978,90.1487,88.6691,89.1729,89.6721,84.7241,98.6537,91.1447,88.3384,86.4537,87.7589,84.6131,85.6487,-7483.1,-10621.5,0.0979485,-5887.29,-8997.47
12,89.8926,84.6326,85.3331,95.2198,94.9445,91.4568,90.0493,88.0865,89.1122,89.7815,84.7684,98.6188,90.9804,88.3271,86.732,87.6238,84.7328,85.6591,-8309.56,-10243.1,0.111172,-6562.03,-8486.96
13,89.7749,84.6662,85.394,95.2066,94.7397,91.6402,90.3874,88.3666,89.1608,89.6782,84.7611,99.1364,90.9239,88.0587,86.4807,87.3486,84.6854,85.4063,-7715.43,-9857.88,0.0967227,-6043.06,-8162.47
14,89.8369,84.5975,85.377,94.7436,94.931,91.6169,90.0476,88.3914,89.1016,89.7189,84.9496,98.4264,91.0166,88.4785,86.8942,87.2463,84.6841,85.6273,-9213.78,-12437,0.118046,-7824.49,-11011.8
15,89.8775,84.6211,85.7574,94.909,95.1458,91.3935,89.9505,88.6143,89.3502,89.7777,84.6857,98.7961,90.6822,88.1918,86.5503,87.4014,84.7631,85.6758,-8346.88,-10474.3,0.0998641,-6839.6,-8948.58
16,89.8114,84.5467,85.5093,94.9898,94.6958,91.391,89.9765,88.3015,88.9958,89.6955,84.9946,98.4476,91.1286,88.4875,86.5469,87.2027,84.5034,85.6691,-8504.41,-12351.2,0.11592,-6880.92,-10692.2
17,89.8405,84.6089,85.3928,94.9033,95.2878,91.4261,89.6576,88.3986,89.1961,89.7377,85.1116,98.6972,90.8591,88.048,86.6764,87.4195,84.8155,85.6077,-8151.23,-10954.4,0.102797,-6811.44,-9549.33
18,89.8703,84.6847,85.4667,94.9248,95.0505,91.4828,90.0971,88.1248,89.087,89.7716,84.854,98.6822,91.0236,88.3913,86.4985,87.3607,84.8533,85.488,-7913.69,-10683.8,0.0987219,-6354.41,-9088.75
19,89.7892,84.5975,85.6684,95.1002,94.7233,91.9199,90.2075,88.1568,88.8006,89.6855,85.0028,98.5091,90.6748,88.1064,86.6256,87.3422,84.9845,85.9127,-8092.14,-11832.6,0.103755,-6747.37,-10431.5
20,89.9499,84.66,85.4173,95.1317,94.4788,91.6778,89.7802,88.6946,89.1985,89.837,84.8309,98.2651,90.4631,87.8951,86.2092,87.4811,84.8454,85.3106,-9131.61,-10813.5,0.112934,-7512.25,-9180.33
21,89.8655,84.6091,85.3492,94.821,94.5961,91.517,90.0643,88.0952,88.9872,89.7665,84.8711,98.3468,90.869,87.6248,86.5341,87.4872,84.8823,85.6474,-8578.2,-10894.6,0.0990184,-7023.36,-9323.14
22,89.9302,84.6732,85.4936,94.9862,94.3445,91.88,90.3546,88.3527,89.0877,89.8385,84.7132,97.6938,90.6168,88.4078,86.4581,87.6148,84.657,85.5078,-8146.18,-11478.4,0.0916555,-6866.25,-10145
23,89.9987,84.4494,85.3848,94.7571,94.7218,91.2329,90.0454,88.3636,89.2292,89.9101,84.8851,98.6716,90.9202,88.3406,86.2391,87.3144,84.7006,85.6745,-7733.8,-10371.7,0.0886236,-5920.73,-8546.56
24,89.5727,84.6737,85.407,94.9001,94.5465,91.3053,90.0444,88.3899,88.9935,89.498,84.9633,98.6534,90.7314,88.3514,86.7178,87.314,84.712,85.6067,-9015,-11996.9,0.074708,-8137.49,-11084.2
25,89.9097,84.6378,85.4667,94.8266,94.934,91.3863,90.1991,88.3222,89.158,89.815,84.8435,98.2659,90.8144,88.0849,86.5557,87.6866,84.9148,85.631,-8142.12,-10541.3,0.0947075,-6794.72,-9157.39
26,89.9296,84.57,85.3652,94.5937,94.6217,91.5274,89.9068,88.3305,89.1288,89.8155,84.8295,98.0641,90.6415,88.1483,86.3484,87.648,84.4804,85.3753,-7867.1,-11223.6,0.114094,-6453.42,-9738.01
27,89.4813,84.5903,85.2692,94.6527,95.0068,91.6075,89.641,88.4888,89.0139,89.3616,84.8071,99.0232,90.4209,87.9674,86.4435,87.1669,84.9291,85.5575,-8227.07,-9776.43,0.11972,-6776.06,-8301.07
28,89.8912,84.7574,85.6157,94.7989,94.8791,91.5264,89.8765,88.2999,89.2469,89.7956,84.8219,98.2045,90.6807,88.09,86.3141,87.5039,85.0049,85.5442,-8434.35,-11492.2,0.09552,-6810.74,-9798.27
29,89.6874,84.8775,85.4382,94.5617,94.7311,91.5801,89.8762,88.2269,88.9458,89.5832,85.0723,98.0347,90.4636,88.0336,86.5201,87.6325,84.8635,85.5433,-9478.26,-11110.1,0.104208,-7955.41,-9574.07
30,89.9585,84.5972,85.5915,94.9615,94.812,91.4804,90.0592,88.4419,89.1118,89.845,84.5169,98.5922,91.1249,88.3439,86.2541,87.4985,84.5521,85.3054,-7408.04,-11782.2,0.113479,-5715.72,-10046.2
31,89.8812,84.6577,85.4406,94.9314,94.3709,91.4782,89.9243,88.2226,88.9949,89.7965,84.9144,98.3904,90.8884,88.0525,86.4289,87.3033,84.5803,85.633,-8153.08,-10848.9,0.0846338,-6557.07,-9212.24
32,89.7227,84.3764,85.4857,95.068,95.0207,91.511,90.0009,88.5449,89.1544,89.6166,84.9495,98.0961,90.7169,88.4397,86.5166,87.5981,84.4615,86.0435,-6200.59,-12240.2,0.106123,-5027.47,-11012.5
33,89.7734,84.6278,85.3411,94.7656,94.9313,91.6293,90.2527,88.289,88.6311,89.6585,84.9768,98.5602,90.9936,88.3048,86.6895,87.1923,84.835,85.4661,-7708.77,-11015,0.114829,-6096.51,-9357.34
34,89.8367,84.499,85.4991,94.7494,94.3961,91.4871,90.1419,88.4517,89.2208,89.7045,84.9483,98.3023,91.1357,88.3601,86.5764,87.2491,84.5765,85.6756,-7920.16,-11105.3,0.132169,-6294.4,-9427.57
35,89.8307,84.1434,85.5966,94.7635,94.6715,91.703,90.0293,88.4828,88.9141,89.7164,84.7487,98.7987,90.7791,88.2961,86.6705,87.6235,84.5549,85.7197,-6522.88,-13237.2,0.114276,-5066.49,-11679.4
36,89.8679,84.5545,85.5124,94.8532,94.8778,91.4486,90.1984,88.6153,89.292,89.7659,84.8774,98.4024,90.6165,88.4752,86.5031,87.4948,84.6327,85.5279,-8274.49,-10228.1,0.101986,-6751.68,-8676.53
37,89.8983,84.4015,85.5331,94.4024,94.2027,91.813,90.1053,88.7887,89.7936,89.7897,84.6752,98.2962,91.1471,88.761,86.671,87.4962,84.6543,85.8156,-7980.18,-11921.1,0.108599,-6718.9,-10623.9
38,89.0812,84.8689,85.3627,94.8622,94.4946,91.7602,89.3509,88.1431,88.8268,88.9851,84.8417,98.3689,90.1964,87.6747,86.0229,87.3765,85.2224,85.2597,-9252.43,-10094.3,0.0960889,-7534.55,-8368.52
39,89.802,84.7706,85.5354,94.9263,94.5251,91.5311,90.0828,88.3892,89.1321,89.7033,84.7091,98.3736,90.4374,88.1467,86.2211,87.2851,84.6531,85.4714,-8456.71,-10586.2,0.0987185,-6816.64,-8915.36
40,89.8386,84.8023,85.6585,94.8192,94.6716,91.6114,90.1213,88.4258,89.2577,89.7338,84.9469,98.6776,90.6838,88.1853,86.7984,87.467,84.4401,85.6508,-8438.96,-11676,0.104848,-6880.06,-10073.5
41,89.7635,84.8171,85.2743,94.8636,94.9523,91.342,90.2423,88.3935,89.26,89.6673,84.7269,98.6751,90.5574,88.3441,86.6328,87.5074,84.7535,85.5428,-8993.89,-12091,0.0961584,-7409.44,-10501.9
42,89.827,84.6203,85.5907,94.9508,94.6762,91.551,89.9924,88.3732,89.0992,89.7137,85.1027,98.389,90.9605,88.3508,86.5934,87.463,84.6975,85.7519,-7977.24,-12964.4,0.11333,-6213.01,-11161
43,89.9011,84.8497,85.5982,95.1382,95.0982,91.7506,90.2755,88.613,89.0927,89.8122,84.9564,98.7073,90.8377,88.4849,86.4799,87.3274,84.7477,85.6809,-9115.03,-11940.2,0.0889113,-7954.92,-10707.7
44,89.7415,84.4129,85.5017,94.7237,94.8439,91.5094,90.1288,88.5434,89.1325,89.6254,84.759,97.9384,90.9518,88.6339,86.345,87.5801,84.6711,85.5432,-7545.44,-12596.6,0.116078,-6295.23,-11301.4
45,90.2219,84.602,85.9633,94.9483,95.0279,91.7419,90.3367,88.3997,89.3337,90.1365,84.9189,98.601,90.6383,88.4255,86.9398,87.5366,84.7782,85.9279,-8447.86,-10474.4,0.0854608,-7077.8,-9073.32
46,89.7321,84.4993,85.6164,94.5169,94.0188,91.4274,89.9966,88.1287,89.0084,89.6191,84.7793,98.7543,91.0512,88.4437,86.5059,87.5862,84.5214,85.4284,-8539.32,-12948.4,0.112929,-7247.85,-11604.8
47,89.869,84.692,85.656,95.0711,94.9217,91.5954,89.8995,88.3622,88.9024,89.7558,85.0847,98.4972,90.9526,88.5187,86.7027,87.3225,84.6306,85.9384,-8435.66,-11018.1,0.113287,-7279.76,-9846.73
48,89.903,84.5735,85.5907,95.2127,94.8292,91.4803,90.2865,88.2141,89.1449,89.8143,84.7152,98.3644,90.602,88.5248,86.4956,87.4199,84.9644,85.8129,-8278.91,-11176,0.0887131,-6534.14,-9407.69
49,89.8733,84.6953,85.5222,94.8533,94.8086,91.8935,90.1893,88.2261,88.7442,89.7879,84.7974,98.53,91.0554,88.4465,86.6488,87.517,84.7533,85.3961,-9423.39,-11409.5,0.0853808,-7983.02,-9940.01
50,89.7012,84.6862,85.5637,94.527,94.5176,91.3703,90.5371,88.373,88.7996,89.5996,84.9206,98.075,90.9209,88.4805,86.6377,87.5272,84.7775,85.6839,-9805.79,-13547.1,0.101609,-8415.42,-12110.9
51,89.8268,84.8102,85.5123,94.6612,94.1359,91.8239,89.9051,88.563,89.3198,89.7156,85.1385,98.2773,90.5975,88.1023,86.4413,87.4598,84.808,85.5905,-8998.77,-11683.4,0.111279,-7393.72,-10059.8
52,89.8537,84.5725,85.7515,94.6729,93.5069,91.2522,90.1122,88.2629,88.8812,89.7454,85.0693,98.1726,90.9182,88.0102,86.583,87.5054,84.5936,85.6775,-8163.93,-12055.9,0.108305,-6515.09,-10357.9
53,89.8431,84.5221,85.4805,94.7855,95.4672,91.241,90.4731,88.4408,89.0065,89.7302,84.6866,98.4381,90.8853,88.6461,86.4581,87.6008,84.5396,85.5304,-7699.89,-12168.5,0.112878,-6123.32,-10543.4
54,90.1043,84.7804,85.6551,95.0874,94.5843,91.6786,90.3368,88.5082,89.3188,89.9927,84.8111,98.2291,90.6462,88.4762,86.4525,87.3123,84.9608,85.6692,-9172.43,-11657.8,0.111576,-7955.06,-10399.9
55,89.9452,84.5941,85.4657,94.922,95.023,91.6592,90.0622,88.3911,89.093,89.842,84.8873,98.3162,90.761,88.2905,86.3465,87.4788,84.4558,85.5963,-9530.9,-13164.6,0.103155,-8289.45,-11853.1
56,89.7978,84.3925,85.4553,95.0259,94.9553,91.6625,90.0794,88.6935,89.1988,89.6886,84.5272,98.8684,90.5189,88.0611,86.4549,87.5015,84.4315,85.3088,-7133.34,-10057.4,0.10917,-6176.19,-9043.76
57,89.8687,84.804,85.2228,95.097,95.0767,91.5581,90.0733,88.2537,88.8525,89.7839,85.0398,98.1066,90.9015,88.258,86.5782,87.7209,84.61,85.7067,-9260.64,-12067.4,0.0847555,-7748.18,-10531.2
58,89.5408,84.7294,85.6211,94.9308,94.862,91.3927,89.6853,88.1992,88.9363,89.4295,84.8307,98.4653,90.6702,88.0891,86.4361,87.2318,84.7673,85.5135,-8049.51,-9496.25,0.111309,-7046,-8476.54
59,89.9127,84.6345,85.5138,94.8643,94.8842,91.9949,90.2559,88.4823,89.0382,89.8119,84.8457,98.761,91.0272,88.5293,86.5364,87.567,84.7382,85.8505,-8562.93,-12956.7,0.100854,-7231.12,-11598.6
60,89.8071,84.6143,85.3538,94.8425,95.0433,91.4664,90.2527,88.6833,89.2266,89.7105,85.0901,98.4716,90.6511,88.1812,86.4989,87.3573,84.896,85.5851,-7565.07,-9956.4,0.0966589,-6053.69,-8402.7
61,89.7927,84.5247,85.5351,94.8249,94.6041,91.1623,90.0927,88.373,88.8653,89.7249,85.1355,98.4605,90.9985,88.5486,86.5874,87.3789,84.624,85.8916,-7259.04,-11163.7,0.0677576,-5837.17,-9666.56
62,89.8816,84.4121,85.669,94.5458,94.2867,91.2436,90.0498,88.2054,88.6936,89.7725,84.9552,98.6122,90.7632,88.4861,86.379,87.5323,84.7158,85.7128,-7252.83,-11340.3,0.109125,-5865.8,-9896.52
63,89.8781,84.6216,85.4848,94.9153,94.9706,91.728,89.967,88.5262,89.2558,89.7647,84.961,99.0285,90.8181,88.5366,86.5878,87.6184,84.5175,85.3844,-7733.64,-10722.1,0.113436,-6172.5,-9107.08
64,89.808,84.4979,85.6049,94.9779,94.7335,91.5482,89.9116,88.5368,88.8823,89.7055,84.9246,98.5256,91.3714,88.817,86.9613,87.6462,84.7522,85.7022,-6656.5,-11513.7,0.102556,-5370.61,-10085.6
65,89.7891,84.5584,85.3584,94.491,94.8159,91.7259,90.1021,88.0875,88.7766,89.6937,84.7212,98.2646,90.7752,88.4274,86.5911,87.5421,84.5318,85.4859,-9950.9,-13068,0.0953955,-8979.34,-12066.9
66,89.8393,84.6769,85.4687,94.4799,94.8696,91.6627,90.2272,88.244,89.2723,89.7505,85.0664,98.3713,90.9352,88.3828,86.4901,87.542,84.5012,85.6863,-8927.38,-13248.4,0.088864,-7467.04,-11747.1
67,89.8516,84.6653,85.4647,95.2386,94.6659,91.9222,90.2956,88.4346,89.0459,89.7561,84.8523,98.5062,90.8437,88.814,86.8196,87.1756,84.7013,85.7513,-7279.98,-9962.97,0.0955031,-5657.56,-8286.66
68,89.6895,84.5945,85.4701,95.035,94.4516,91.8852,90.1419,88.2222,89.009,89.5764,84.9331,98.7611,90.9218,88.3893,86.8169,87.5053,84.5394,85.8198,-7421.34,-11344.8,0.113149,-6252,-10121.7
69,89.9685,84.6289,85.593,94.8051,94.6634,91.523,90.1243,88.4208,89.2402,89.8519,84.9584,98.6186,90.7942,88.4364,86.6343,87.5356,84.8574,85.7999,-8798.54,-13757.5,0.116531,-7156.63,-12061.6
70,89.9321,84.5156,85.5033,94.7157,94.6055,91.3521,90.1082,88.3375,89.1485,89.8232,84.8715,98.4776,90.9566,88.4895,86.6987,87.3341,84.5337,85.5281,-8657.39,-12311.4,0.108863,-6977.25,-10586.6
71,89.7453,84.525,85.501,94.5436,94.4407,91.8805,90.0132,88.5262,88.9825,89.6389,84.7699,98.5941,91.057,88.2701,86.4456,87.4584,84.3291,85.6471,-7698.8,-12936.8,0.106428,-6320.08,-11458.2
72,89.9813,84.665,85.3436,95.1809,95.0103,91.6918,90.0993,88.3796,89.0105,89.8753,84.7946,98.5067,90.3409,88.3173,86.449,87.3792,84.738,85.4261,-9357.71,-11689.6,0.106038,-8076.35,-10350.9
73,89.7737,84.7431,85.4542,94.697,95.3604,91.483,90.0956,88.4044,89.1762,89.6874,85.1738,98.608,90.7106,88.4876,86.6637,87.3442,84.7342,85.7894,-7530.73,-10870.6,0.0863188,-6047.54,-9347.5
74,89.8185,84.7895,85.5258,94.9586,95.0301,91.6635,89.9299,88.4347,89.1097,89.7187,84.5925,98.7314,90.7412,88.0125,86.3345,87.256,84.8101,85.5468,-8332.98,-10158.7,0.0997968,-6796.39,-8594.45
75,89.6742,84.6406,85.3624,95.0282,94.8515,91.69,90.0585,88.5053,88.9534,89.5732,84.9054,98.5799,90.9193,88.5389,86.5128,87.1853,84.7312,85.6997,-7763.05,-11166.4,0.101038,-6514.5,-9822.3
76,89.7245,84.5836,85.5055,94.7415,94.2797,91.5412,90.3367,88.494,88.9986,89.613,84.8769,98.3676,90.7197,88.1585,86.3013,87.3987,84.6606,85.5403,-8375.6,-12977.7,0.111578,-6925.2,-11476.8
77,89.7633,85.03,85.5427,94.8634,94.9109,91.5403,89.8891,88.1884,88.8308,89.6608,85.0965,99.0477,91.0706,88.3322,86.4219,87.5845,85.2166,85.5084,-8971.54,-10628.8,0.102499,-7398.01,-9045.05
78,89.4449,84.6351,85.3037,94.54,93.9231,91.4637,89.7724,88.3299,88.8606,89.3531,84.6404,98.5775,90.7744,87.8335,86.323,87.0431,84.9287,85.4332,-9850.02,-11690.6,0.0918705,-8980.89,-10812.7
79,89.8097,84.767,85.4827,95.1318,94.829,91.3796,89.9785,88.3864,89.2602,89.7022,85.0222,98.7867,90.3025,88.0978,86.2863,87.6399,84.9785,85.6902,-7276.13,-8662.07,0.107417,-5749.05,-7119.96
80,89.6638,84.6302,85.3697,95.237,94.4612,91.3025,90.0226,88.1952,89.0364,89.5568,85.0893,99.048,90.4564,88.0917,86.3822,87.2387,84.8929,85.5425,-8080.31,-10255.5,0.107014,-6418.89,-8574.8
81,89.8594,84.607,85.6696,94.7211,94.7921,91.6568,89.7584,88.4171,88.9642,89.7599,85.0273,98.2468,90.5281,88.1387,86.5353,87.3566,84.6554,85.6237,-8895.85,-12100.6,0.0995889,-7443.94,-10618.6
82,90.0099,84.4512,85.8018,94.7339,94.4089,91.4834,90.0904,88.0796,88.8913,89.8915,85.0051,98.9733,91.2846,88.7308,86.3883,87.6854,84.8278,85.6666,-8315.75,-12048.7,0.11834,-6649.23,-10349.7
83,89.7527,84.6114,85.5563,94.766,94.664,91.7638,90.1543,88.3814,88.9656,89.6404,84.8603,98.3391,90.7857,88.5187,86.4609,87.3932,84.5214,85.7039,-7511.73,-11864.4,0.1123,-5863.16,-10157.3
84,89.7748,84.7801,85.6299,95.134,94.5471,91.7088,90.1291,88.6446,89.1369,89.6824,84.977,98.7011,90.5771,88.2814,86.4785,87.4546,85.0722,85.6329,-9380.91,-11523.5,0.0924018,-7995.57,-10107.4
85,89.9333,84.5494,85.8686,94.7884,94.893,91.5244,90.2533,88.2793,89.0371,89.8144,84.9962,98.3622,90.7721,88.8146,86.6223,87.2452,84.3709,85.6126,-8546.7,-12333.3,0.118868,-7222.52,-10971.3
86,89.9298,84.5405,85.352,94.7608,94.7638,91.6333,90.1389,88.6619,89.135,89.8319,84.7078,98.8876,90.6012,88.3346,86.7725,87.4768,84.6871,85.712,-9051.65,-11633.7,0.0979639,-7647.88,-10177.1
87,89.8453,84.8455,85.3318,94.5598,94.8726,91.648,89.9749,88.2379,89.0574,89.7466,85.0459,98.418,90.5229,87.9529,86.2345,87.5512,85.077,85.5364,-9641.4,-11281.6,0.0987469,-8162.13,-9796.99
88,89.7678,84.9137,85.4482,95.1432,95.1563,91.7994,90.0349,88.5478,89.1796,89.6675,85.3678,99.0327,91.0086,88.1843,86.6536,87.5956,84.9607,85.5779,-8009.53,-10354.6,0.100259,-6385.44,-8723.85
89,89.8192,84.4787,85.5565,95.2398,94.7916,91.3687,90.0667,88.6213,89.2652,89.7304,84.7944,98.7564,90.6554,88.1721,86.6801,87.3726,84.6946,85.624,-9108.17,-11550.2,0.0888504,-7852,-10259.4
90,89.9052,84.6492,85.6807,95.0239,94.2947,91.7808,89.8483,88.5471,89.2892,89.8181,84.8306,98.4403,90.7859,88.1763,86.4349,87.5364,84.6941,85.817,-8612.37,-10704.2,0.0870701,-7277.37,-9297.52
91,89.9022,84.555,85.5845,94.8686,94.8462,91.3965,90.1593,88.4722,89.0863,89.8011,84.8988,98.3816,90.674,88.1224,86.4955,87.2828,84.6648,85.5556,-9540.89,-11166.5,0.101078,-8390.47,-9988.56
92,89.9037,84.7768,85.6916,94.9509,95.0741,91.6423,89.9388,88.5459,89.5589,89.816,85.0386,98.4302,91.0825,88.2961,86.6016,87.6792,84.7286,85.8886,-9085.16,-11943.7,0.0877049,-7573.15,-10413.2
93,89.662,84.6525,85.5453,94.8738,94.8037,91.6845,89.9248,88.5422,88.9364,89.5547,84.7111,98.5126,90.9052,88.4033,86.3175,87.3658,84.3802,85.6084,-7791.15,-10605.4,0.107318,-6405.18,-9195.21
94,89.768,84.5827,85.6436,95.0747,94.8754,91.652,90.2259,88.1538,89.2391,89.6568,84.7942,98.3865,90.5883,88.2303,86.5301,87.8116,84.7927,85.6765,-8470.93,-10741.7,0.111237,-6644.92,-8902.55
95,90.0039,84.528,85.5848,95.0833,94.6706,91.7348,90.0614,88.4529,89.1205,89.908,84.7522,98.6023,90.8041,88.5306,86.7301,87.5309,84.2874,85.5818,-8095.4,-11491.2,0.0959635,-6248.05,-9629.99
96,89.8178,84.7039,85.5951,94.7345,94.9134,91.5324,89.9481,88.2001,89.0589,89.7065,84.8669,98.6642,90.8828,88.5113,86.5967,87.3758,84.67,85.4221,-10001.2,-13275.1,0.111339,-8188.55,-11428
97,89.8946,84.731,85.518,94.6412,94.3474,91.6857,90.1429,88.2753,89.0024,89.7938,84.8457,98.0566,91.014,88.5363,86.3167,87.354,84.7284,85.5827,-8430.96,-11699,0.100745,-7180.38,-10419.1
98,89.849,84.6806,85.3907,94.6709,94.9293,91.5413,90.2319,88.2662,89.1108,89.7592,85.1859,98.1707,91.1308,88.618,86.4341,87.352,84.9139,85.5257,-8979.44,-12027.4,0.0897373,-7488.97,-10495.9
99,89.7731,84.8383,85.4457,95.318,95.1627,91.5658,90.3303,88.2812,89.2864,89.6907,84.9608,98.2382,90.8839,88.0705,86.5021,87.3741,84.8193,85.5882,-8614.23,-11264.9,0.0824229,-7214.38,-9838.18
100,89.7614,84.6234,85.2298,94.9442,94.2567,91.5201,89.8917,88.5316,89.166,89.6555,84.9432,98.4747,90.5838,88.3711,86.4566,87.4845,84.6862,85.428,-9080.9,-11002.3,0.105858,-7607.45,-9502.84
101,89.8198,84.8147,85.4173,95.3081,94.83,91.4462,90.1754,88.3072,89.1091,89.7095,85.2381,98.6888,90.7888,88.2253,86.5126,87.4028,84.9431,85.3224,-9079.71,-11390.5,0.1103,-7653.89,-9941.25
102,89.8995,84.77,85.4777,94.7339,94.7917,91.2975,89.925,88.3275,89.2108,89.7918,84.8406,98.8223,90.6496,88.3743,86.6562,87.2757,84.636,85.3953,-7895.69,-10453,0.107659,-6338.74,-8870.21
103,89.8624,84.4623,85.4975,94.8582,94.7147,91.8041,90.2334,88.22,89.155,89.758,84.7195,98.6052,90.8449,88.2932,86.3432,87.3375,84.8346,85.7082,-7729.61,-10386.5,0.104436,-6118.16,-8757.23
104,89.8381,84.6204,85.5692,94.9858,94.6421,91.8217,90.222,88.5097,88.9292,89.7416,84.9427,98.9179,90.9286,88.3024,86.4357,87.7089,84.7217,85.646,-7330.52,-10093.7,0.0964945,-5912.61,-8638.36
105,89.9758,84.5675,85.5188,94.775,94.4191,91.68,90.147,88.4427,89.1157,89.8692,85.034,98.3025,90.9847,88.3216,86.5131,87.3264,84.7077,85.5224,-7553.45,-12439.5,0.106575,-6190.39,-11011.1
106,89.7963,84.9123,85.438,94.7353,94.9572,91.5082,89.9541,88.6401,89.0546,89.689,85.1059,98.6117,90.7118,88.0948,86.4556,87.7005,84.9246,85.4387,-8776.06,-10490.2,0.107286,-7681.34,-9367.32
107,89.6974,84.7166,85.5003,94.8117,94.9012,91.3736,90.2641,88.1118,89.1772,89.6126,84.9636,98.5005,91.1761,88.7905,86.6105,87.3378,84.6806,85.8,-8908.82,-10242.2,0.0847552,-7378.32,-8708.14
108,89.8374,84.7289,85.476,95.0196,94.7901,91.745,90.0428,88.5277,89.3021,89.7426,84.9032,98.6902,91.0073,88.5345,86.6679,87.4035,84.6366,85.7118,-8112.52,-11917.8,0.0947986,-6476.24,-10223.2
109,89.6591,84.8642,85.5353,94.8675,94.6249,91.3647,89.9036,88.4747,89.1317,89.5558,84.9519,98.4433,90.7984,88.1922,86.311,87.4185,84.651,85.6731,-8699.46,-10608.1,0.10328,-7570.49,-9461.48
110,89.7968,84.6547,85.4215,94.7815,94.8089,91.4287,90.6083,88.6014,88.9919,89.7263,84.8447,98.8779,90.9743,88.8732,86.469,87.3153,84.7639,85.6414,-8127.53,-11393.1,0.0705768,-6436.22,-9665.42
111,89.7646,84.5628,85.4759,95.3273,95.1189,92.0678,90.0754,88.2129,88.93,89.6649,84.7577,98.4045,90.8859,88.1799,86.7485,87.4526,84.5136,85.6731,-8610.16,-12308.7,0.0996842,-6928.7,-10594.8
112,89.9932,84.6131,85.5597,95.0003,95.0093,91.5079,90.2098,88.5133,89.4184,89.8942,84.8208,98.5268,91.1702,88.3705,86.4161,87.6295,84.6288,85.5764,-7635.44,-10120.2,0.099027,-6216.95,-8650.85
113,89.8198,84.6005,85.4355,94.4789,94.6208,91.0103,89.6721,88.0985,89.0865,89.7146,84.8685,98.2775,91.0465,88.5692,86.7797,87.2269,84.688,85.6421,-8737.89,-12753.3,0.105199,-7093.61,-11074.2
