real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
31,89.5185,84.6487,85.4909,94.9379,94.1195,91.3617,89.4011,88.1318,88.7689,89.4377,84.9589,98.3447,90.8792,88.017,86.4284,87.2566,84.5904,85.6629,-7846.79,-10494,0.0807297,-6679.21,-9315.4
32,89.6898,84.4075,85.434,95.0868,95.0526,91.4774,89.9752,88.5533,89.151,89.5774,84.9798,98.0475,90.7273,88.4162,86.5209,87.6234,84.4419,86.0186,-6281.63,-12164.6,0.112414,-5152.3,-10981.6
33,89.7464,84.6303,85.3322,94.7592,94.9551,91.6265,90.2786,88.3059,88.5889,89.6312,84.9969,98.5773,91.0274,88.2907,86.6827,87.1768,84.8611,85.4718,-7664.47,-10905,0.115163,-6045.88,-9240.46
34,89.7724,84.4754,85.4713,94.7037,94.3148,91.4017,90.0508,88.4257,89.195,89.6426,84.9437,98.2817,91.1613,88.336,86.5789,87.2259,84.5969,85.6444,-7941.47,-10980.9,0.129817,-6316.1,-9305.5
35,89.6473,84.1631,85.5279,94.7113,94.6189,91.671,89.8747,88.4539,88.8255,89.5365,84.7323,98.7731,90.6911,88.2207,86.698,87.5793,84.5288,85.6656,-6718.6,-13540.7,0.110833,-5278.18,-11997
36,89.8617,84.5461,85.5174,94.8496,94.7977,91.3696,90.1914,88.6381,89.3219,89.7596,84.8892,98.3416,90.6174,88.4766,86.4988,87.4718,84.6105,85.5234,-8288.75,-10286.9,0.102146,-6768.93,-8736.75
37,89.9723,84.3736,85.4687,94.4204,94.2299,91.8879,90.1368,88.8554,89.8008,89.8666,84.652,98.2934,91.1523,88.7753,86.7096,87.5194,84.6686,85.7678,-8017.71,-11946.1,0.105695,-6795.71,-10689.4
38,89.3237,84.8226,85.4165,94.5501,94.1488,91.7374,89.6717,88.1853,88.9439,89.2346,84.9504,98.0697,90.1964,87.7602,86.0794,87.4234,84.895,85.3971,-9641.43,-10676.9,0.0890897,-7943.38,-8968.71
39,89.7584,84.767,85.564,94.9349,94.4421,91.5181,90.0118,88.355,89.0915,89.6601,84.7015,98.3602,90.4253,88.1859,86.2232,87.2116,84.6082,85.4992,-8395.72,-10661.4,0.0983368,-6757.69,-8990.81
40,89.8224,84.7971,85.6374,94.8006,94.6557,91.562,90.0817,88.4416,89.2659,89.7172,84.9581,98.6779,90.6855,88.1809,86.841,87.4747,84.441,85.6523,-8468.76,-11617.1,0.105153,-6912.59,-10017.8
41,89.785,84.8024,85.2823,94.867,94.9701,91.2968,90.2528,88.4135,89.2982,89.6894,84.7152,98.6618,90.5282,88.3226,86.6157,87.5107,84.7417,85.535,-9109.43,-12254,0.0955517,-7368.99,-10493.6
42,89.8102,84.5947,85.5498,94.9532,94.6544,91.515,89.9735,88.3679,89.1001,89.7018,85.085,98.3448,90.8374,88.2419,86.4711,87.4772,84.6844,85.6967,-7943.94,-13078.5,0.108418,-6186.99,-11279.6
43,89.9004,84.8579,85.6001,95.1685,95.1062,91.6995,90.3546,88.662,89.1105,89.8116,84.9728,98.6943,90.8069,88.4743,86.4364,87.2919,84.7596,85.6692,-9107.64,-12022.4,0.0888005,-7946.98,-10782
44,89.7388,84.3735,85.4742,94.7027,94.8169,91.5136,90.1461,88.5467,89.1386,89.6219,84.717,97.8925,90.9645,88.6118,86.2771,87.5708,84.6424,85.4689,-7517.98,-12546.6,0.116877,-6294.82,-11277.7
45,90.3849,84.6044,85.9641,94.8841,95.1308,91.7726,90.5524,88.4648,89.4577,90.3081,84.8907,98.6756,90.5798,88.4549,86.9231,87.5195,84.7684,85.9848,-8661.73,-10767.7,0.0768209,-7306.65,-9380.39
46,89.5336,84.5328,85.5943,94.6188,94.0899,91.3742,89.7581,88.02,88.8971,89.4182,84.8192,98.7518,91.0244,88.3931,86.5938,87.58,84.4941,85.4294,-8561.15,-12704.9,0.11543,-7236.79,-11332.9
47,89.8645,84.6949,85.6439,95.1037,94.9759,91.6232,89.9018,88.3798,88.9158,89.7522,85.1215,98.5088,90.9721,88.5367,86.7325,87.3141,84.6353,85.9625,-8501.77,-11059.4,0.112287,-7373.64,-9916.11
48,89.1891,84.5627,85.5298,94.6036,94.3161,90.6648,89.3668,87.8983,88.6418,89.0985,84.6768,98.3303,90.5531,88.4918,86.4153,87.2956,84.8969,85.7449,-7768.19,-10404.4,0.0905351,-6442.33,-9112.05
49,89.9118,84.7303,85.5452,94.8476,94.7574,91.9043,90.2741,88.2462,88.752,89.8242,84.8246,98.5367,91.0821,88.5137,86.6273,87.5083,84.7541,85.3743,-9228.29,-11357.7,0.087553,-7784.54,-9881.71
50,89.7197,84.6751,85.5766,94.5486,94.5179,91.3962,90.6031,88.3725,88.7943,89.6175,84.9233,97.9652,90.9572,88.4703,86.6139,87.5478,84.7975,85.6713,-9856.6,-13505.8,0.10221,-8463.24,-12067.1
51,89.8118,84.8239,85.4955,94.6732,94.0412,91.8907,89.87,88.5689,89.3215,89.7027,85.1751,98.3596,90.581,88.1382,86.4237,87.4516,84.8088,85.6092,-8917.49,-11791.1,0.109062,-7235.53,-10077.2
52,89.9195,84.5814,85.7629,94.6535,93.534,91.2326,90.1656,88.246,88.8829,89.8103,85.1034,98.1552,90.8952,87.9662,86.543,87.5225,84.5835,85.6866,-8104.5,-12171.5,0.109195,-6452.09,-10469.3
53,90.2773,84.4875,85.5042,94.9163,95.6317,91.3218,90.9881,88.5747,89.2662,90.1688,84.6561,98.4961,90.8407,88.6186,86.4642,87.6305,84.5645,85.5011,-8232.73,-12457.1,0.108579,-6655.35,-10833.5
54,90.1448,84.7837,85.6364,95.0582,94.5253,91.6026,90.3952,88.5137,89.3489,90.0325,84.8285,98.1973,90.6188,88.4765,86.447,87.3166,85.0055,85.6671,-9031.61,-11651.9,0.112349,-7789.95,-10368
55,89.94,84.5764,85.4775,94.9179,95.0625,91.6315,90.065,88.387,89.0852,89.8379,84.867,98.3081,90.7425,88.3047,86.3444,87.4668,84.4529,85.5941,-9532.83,-13218.6,0.102107,-8290.5,-11904.5
56,89.7727,84.3696,85.4788,95.0377,94.9087,91.6511,90.0559,88.7676,89.2131,89.6643,84.5142,98.8431,90.4664,88.0087,86.4634,87.4875,84.4136,85.2794,-7266.35,-10254.1,0.108394,-6351.39,-9276.1
57,89.85,84.8191,85.187,95.1106,95.0401,91.5316,90.0234,88.1934,88.8054,89.7623,85.0764,98.1051,90.92,88.2476,86.5651,87.7403,84.6189,85.7209,-9202.2,-12047.6,0.0877549,-7692.24,-10514.7
58,90.2948,84.717,85.5571,95.3187,95.511,91.6464,90.5211,88.4715,89.4878,90.1934,84.7094,98.5635,90.6616,87.999,86.3035,87.3304,84.7406,85.4043,-8204.44,-9792.91,0.101433,-7278.17,-8850.37
59,89.9261,84.6412,85.5226,94.8779,94.9624,92.0536,90.3009,88.5015,88.9886,89.8252,84.8441,98.772,90.9713,88.4898,86.4836,87.5556,84.7564,85.8266,-8598.65,-13115.7,0.100857,-7269.91,-11758.7
60,89.7568,84.6389,85.3804,94.837,94.9843,91.3929,90.2625,88.7446,89.2465,89.6614,85.1388,98.4494,90.6061,88.1839,86.5183,87.2977,84.9378,85.598,-7654.19,-9988.52,0.0954187,-6104.65,-8389.18
61,89.8196,84.5213,85.6848,94.8775,94.2334,91.0195,90.1419,88.3937,88.9188,89.8009,85.207,98.15,91.1116,88.7085,86.5823,87.4067,84.6603,86.0324,-7470.64,-11096.8,0.0187494,-6103.17,-9662.84
62,89.7647,84.4118,85.6344,94.5929,94.3624,91.1783,89.9154,88.1559,88.6323,89.6614,84.9749,98.5881,90.7635,88.4863,86.3674,87.5054,84.6532,85.7071,-7377.7,-11339.2,0.103332,-5988.89,-9894.13
63,89.8992,84.6157,85.4673,94.9244,95.0059,91.7246,89.9664,88.5866,89.3192,89.787,84.9578,99.0833,90.7988,88.5589,86.5753,87.6137,84.511,85.3628,-7822.22,-10804,0.112151,-6286.26,-9212.5
64,89.7765,84.5008,85.607,94.9355,94.647,91.457,89.8486,88.5387,88.8714,89.6745,84.9341,98.5098,91.3378,88.8574,86.9872,87.6507,84.7355,85.706,-6789.47,-11463.2,0.101945,-5500.71,-10026.4
65,89.7329,84.5935,85.3373,94.4328,94.7649,91.7162,90.0457,87.9714,88.6909,89.6372,84.7524,98.2099,90.7342,88.4337,86.5887,87.5448,84.5504,85.4647,-9996.53,-13054.4,0.0956208,-9008.63,-12039.3
66,89.8393,84.6709,85.4527,94.436,94.9018,91.6817,90.2647,88.2512,89.2618,89.7506,85.0539,98.3585,90.9396,88.3822,86.431,87.5228,84.4921,85.6401,-8965.65,-13232.4,0.0886656,-7495.39,-11721.4
67,89.8713,84.6878,85.4383,95.3038,94.7161,91.9637,90.348,88.48,89.0649,89.7725,84.8657,98.5013,90.7704,88.8199,86.8124,87.1561,84.7264,85.7422,-7293.52,-9930.93,0.0988048,-5678.24,-8261.56
68,89.6634,84.5981,85.4427,95.0944,94.4231,91.9171,90.1417,88.2173,88.9975,89.5504,84.9874,98.8127,90.9238,88.4168,86.8728,87.4971,84.5344,85.8416,-7472.52,-11355.2,0.112986,-6305.29,-10134.8
69,89.9591,84.6211,85.6353,94.833,94.6687,91.5276,90.1236,88.434,89.2733,89.8441,84.9992,98.6165,90.7785,88.4493,86.6436,87.5679,84.9056,85.8411,-8835.4,-13767.3,0.114988,-7192.15,-12069.9
70,89.8971,84.5233,85.5057,94.6465,94.5065,91.2591,90.0197,88.3019,89.1152,89.7905,84.8624,98.4431,90.9556,88.5131,86.7097,87.3418,84.5351,85.4908,-8747.64,-12271.3,0.106529,-7066.72,-10548.9
71,89.686,84.4989,85.4548,94.4407,94.3116,91.864,89.9258,88.4867,88.9243,89.579,84.7378,98.6125,91.0661,88.2873,86.4284,87.3887,84.3009,85.5988,-7762.99,-13059.4,0.107088,-6389.86,-11585.7
72,89.9373,84.6929,85.372,95.194,94.9694,91.6399,90.0588,88.3819,88.9867,89.8332,84.8141,98.4749,90.3313,88.3541,86.4448,87.3778,84.7616,85.4411,-9162.59,-11589.7,0.104166,-7880.68,-10245.1
73,89.8067,84.7405,85.4555,94.6727,95.45,91.4652,90.1153,88.431,89.1865,89.7217,85.1794,98.5981,90.7201,88.477,86.6292,87.3328,84.7355,85.7517,-7549.76,-10977.7,0.0850318,-6062.2,-9448.45
74,89.7496,84.7927,85.5238,94.898,95.0263,91.6233,89.8622,88.4574,89.1035,89.6532,84.61,98.7597,90.7587,88.003,86.3174,87.2013,84.8129,85.5699,-8294.15,-10242.9,0.096339,-6754.19,-8673.56
75,89.6515,84.6446,85.3498,95.0259,94.7849,91.6487,90.0495,88.5327,88.9509,89.5495,84.9277,98.5989,90.9166,88.5758,86.5324,87.1319,84.7286,85.7051,-7817.58,-11127.6,0.10199,-6570.29,-9785.15
76,89.6079,84.5814,85.419,94.6754,94.0556,91.4826,90.2056,88.4629,88.8983,89.4993,84.8743,98.3309,90.6967,88.1094,86.2034,87.3507,84.6671,85.4663,-8071.38,-12726.4,0.108587,-6638.18,-11241
77,89.7941,85.025,85.5193,94.8655,94.9133,91.5561,89.8767,88.2406,88.8962,89.695,85.1687,99.0907,91.1088,88.3576,86.4456,87.5939,85.1125,85.5077,-8952.1,-10873.4,0.0990585,-7375.08,-9284.35
78,89.2664,84.6444,85.2737,94.6097,93.9297,91.5057,89.6753,88.2586,88.7914,89.1732,84.702,98.4859,90.8237,87.8456,86.2872,86.915,84.9236,85.43,-9584,-11405.5,0.0932212,-8695.27,-10508.3
79,89.7893,84.7567,85.4967,95.172,94.8448,91.3574,89.9625,88.4002,89.2582,89.6829,85.064,98.7303,90.293,88.0979,86.297,87.6574,84.9457,85.7154,-7350.05,-8842.21,0.106452,-5834.76,-7310.45
80,89.638,84.6495,85.4028,95.275,94.3659,91.3046,90.0901,88.2082,89.0421,89.5321,85.1266,99.0691,90.383,88.0952,86.3372,87.183,84.8527,85.5718,-8100.17,-10460.1,0.105936,-6439.18,-8779.09
81,89.8245,84.594,85.6293,94.6462,94.7345,91.6079,89.6692,88.3829,88.9057,89.7255,85.0232,98.2762,90.5602,88.1603,86.5501,87.3259,84.6461,85.5858,-8807.06,-12040.5,0.098938,-7353.62,-10556.3
82,89.9987,84.4524,85.7692,94.7362,94.3597,91.4688,90.0719,88.0637,88.8621,89.8808,85.0284,98.9278,91.2747,88.6944,86.3122,87.685,84.8462,85.6,-8346.18,-12086.5,0.117889,-6682.58,-10389.2
83,89.7297,84.5972,85.5311,94.7291,94.6267,91.7655,90.1165,88.3654,88.9259,89.614,84.8335,98.2674,90.7378,88.5146,86.4451,87.3716,84.5039,85.6682,-7496.71,-11794,0.115616,-5861.42,-10099.2
84,89.8394,84.7929,85.645,95.1377,94.4484,91.7401,90.1844,88.7286,89.1839,89.7456,85.0095,98.6734,90.6023,88.338,86.4777,87.5006,85.1121,85.6411,-9363.35,-11817.5,0.093796,-8012.79,-10430
85,89.8989,84.5671,85.9563,94.7939,94.8868,91.5139,90.3565,88.3323,89.0138,89.7905,85.0292,98.291,90.7215,88.8403,86.5781,87.2688,84.37,85.6074,-8444.22,-12462.2,0.108394,-7146.05,-11120.4
86,89.9635,84.5452,85.33,94.7774,94.8071,91.6153,90.1752,88.7215,89.1508,89.8659,84.716,98.9385,90.5973,88.3478,86.786,87.472,84.6964,85.6993,-9035.97,-11712.5,0.0975608,-7642.07,-10263.4
87,89.8439,84.8508,85.2975,94.4795,94.8856,91.632,89.9371,88.2259,89.0624,89.7459,85.0764,98.408,90.5726,87.9796,86.2208,87.5882,85.0789,85.5342,-9591.61,-11373,0.0980588,-8079.3,-9855.64
88,89.7922,84.9757,85.466,95.2301,95.1961,91.8662,90.1367,88.6434,89.2457,89.6982,85.4494,98.928,90.9594,88.1299,86.5794,87.5979,85.0277,85.5674,-8176.55,-10572.6,0.0939566,-6580.98,-8969.82
89,89.7975,84.4979,85.5922,95.2181,94.6731,91.3433,90.0392,88.6642,89.2629,89.7093,84.8335,98.6921,90.666,88.1655,86.6618,87.3904,84.67,85.6498,-9018.06,-11765.8,0.0882345,-7776.66,-10474.8
90,89.9881,84.6452,85.6706,95.0752,94.2299,91.7992,89.9098,88.556,89.3665,89.8989,84.8432,98.4647,90.8153,88.2187,86.4818,87.5557,84.6848,85.8427,-8521.85,-10773,0.089194,-7172.99,-9350.01
91,89.9172,84.5567,85.5846,94.888,94.7902,91.3824,90.1876,88.4942,89.0896,89.8167,84.9368,98.3526,90.6911,88.1117,86.4925,87.2922,84.6372,85.5745,-9506.17,-11262.8,0.100414,-8354.25,-10080.3
92,89.8917,84.781,85.7687,94.9761,95.0532,91.6759,89.9632,88.5864,89.5926,89.806,85.0755,98.3684,91.0849,88.2671,86.5736,87.7088,84.7477,85.9319,-9042.37,-11872,0.0856684,-7535.22,-10346.1
93,89.5965,84.6407,85.5439,94.8803,94.7515,91.7058,89.861,88.5714,88.903,89.4901,84.6953,98.5001,90.8948,88.397,86.3019,87.3321,84.354,85.6028,-7817.66,-10564.5,0.106418,-6458.12,-9179.77
94,89.7775,84.5709,85.6659,95.0215,94.7802,91.6149,90.2658,88.1571,89.2583,89.6649,84.7685,98.3865,90.5574,88.2543,86.5492,87.8519,84.7787,85.6867,-8386.73,-10862,0.112544,-6557.11,-9017.89
95,90.0106,84.5061,85.6325,95.1088,94.7808,91.7024,90.052,88.4649,89.0931,89.9148,84.7168,98.6153,90.8113,88.6053,86.7534,87.5192,84.2754,85.5585,-8206.52,-11580.7,0.0958294,-6370.84,-9729.75
96,89.6675,84.6959,85.519,94.5778,94.7472,91.3609,89.7293,88.1112,88.9252,89.5526,84.852,98.6496,90.8563,88.4895,86.5187,87.3448,84.6833,85.3586,-9622.06,-12800.9,0.114876,-7969.75,-11122.5
97,89.9092,84.7464,85.51,94.6021,94.3013,91.6983,90.1584,88.2562,88.991,89.8064,84.8517,98.044,91.0378,88.595,86.3005,87.3258,84.7384,85.576,-8412.68,-11684.6,0.102804,-7104.76,-10344.7
98,89.8258,84.6739,85.359,94.5652,94.8132,91.4387,90.1802,88.2369,89.0846,89.7356,85.1888,98.1659,91.1413,88.6148,86.3989,87.3509,84.9208,85.4911,-8913.76,-11959.1,0.0901916,-7328.95,-10328.5
99,89.7753,84.873,85.4508,95.293,95.054,91.547,90.3834,88.3143,89.3033,89.694,84.9685,98.1796,90.8977,88.0784,86.4864,87.317,84.8397,85.6177,-8435.35,-11235.1,0.0813835,-7034.79,-9805.31
100,89.4266,84.6563,85.2443,94.8842,94.1017,91.3972,89.5302,88.432,88.9589,89.322,85.0078,98.3135,90.5978,88.4296,86.502,87.4459,84.7036,85.4842,-8622.48,-10622,0.104611,-7181.69,-9153.54
101,89.7164,84.849,85.3981,95.3338,94.8202,91.4299,90.1122,88.305,89.0471,89.608,85.3103,98.672,90.8526,88.3196,86.5041,87.3868,84.9672,85.327,-8925.95,-11220.7,0.108422,-7495.36,-9767.38
102,89.9177,84.7789,85.5019,94.7403,94.7703,91.2709,89.93,88.3209,89.2374,89.8104,84.8798,98.8198,90.6139,88.3787,86.6443,87.2318,84.6398,85.4146,-7874.95,-10553.4,0.107281,-6309.17,-8959.97
103,89.9059,84.4822,85.577,94.9503,94.7842,91.9142,90.3127,88.2721,89.2028,89.7936,84.7433,98.5522,90.864,88.327,86.38,87.336,84.9027,85.7322,-7856.97,-10579.6,0.112354,-6232.37,-8936.43
104,89.8841,84.6192,85.5992,95.0425,94.652,91.8424,90.2886,88.5913,88.9587,89.7887,84.9534,98.9721,90.9669,88.3043,86.4136,87.7898,84.7497,85.6558,-7330.21,-10178.9,0.0953791,-5928.57,-8737.55
105,90.0406,84.5784,85.4723,94.7425,94.3672,91.7225,90.1899,88.4846,89.1542,89.9324,85.051,98.2897,90.9952,88.2976,86.5029,87.3347,84.727,85.4686,-7772.6,-12519.9,0.108232,-6390.49,-11075.7
106,89.7961,84.9567,85.4702,94.7344,95.0111,91.5161,89.9506,88.7334,89.089,89.6896,85.1586,98.6503,90.8322,88.2085,86.4326,87.747,84.953,85.4542,-8543.82,-10439.5,0.106458,-7450,-9312.84
107,89.7415,84.7264,85.4937,94.8002,94.8877,91.4201,90.3675,88.1221,89.2558,89.654,84.9946,98.5705,91.2001,88.8655,86.6258,87.2919,84.5997,85.8234,-8785.75,-10331.8,0.0875206,-7180.51,-8722.55
108,89.8734,84.7531,85.5522,95.0733,94.8575,91.792,90.0601,88.5633,89.3423,89.7702,84.9352,98.709,91.0485,88.5777,86.7631,87.4525,84.6605,85.7463,-8290.89,-11894.7,0.103152,-6661.53,-10208.9
109,89.6001,84.8667,85.5242,94.7939,94.5516,91.3074,89.8385,88.4734,89.1005,89.5005,84.967,98.3583,90.7934,88.1789,86.2439,87.4146,84.6378,85.654,-8623.63,-10596.6,0.0995492,-7490.59,-9444.83
110,89.8564,84.6552,85.4142,94.8128,94.8194,91.4426,90.717,88.6762,89.0377,89.784,84.8494,98.8896,90.9594,88.9042,86.4009,87.281,84.7862,85.6164,-8209.55,-11455.1,0.0724593,-6528.69,-9734.3
111,89.8446,84.5416,85.4766,95.4363,95.3005,92.2199,90.2543,88.2897,88.9854,89.7574,84.7552,98.4483,90.8746,88.1217,86.7538,87.4861,84.5074,85.6833,-8753.8,-12385.4,0.0872319,-7092.74,-10690.7
112,89.9252,84.6126,85.5504,95.0073,94.9969,91.4825,90.1563,88.5303,89.4025,89.8288,84.8132,98.4974,91.1927,88.3803,86.4194,87.6597,84.5971,85.582,-7679.23,-10124.7,0.0964394,-6263.25,-8657.65
113,89.8885,84.626,85.4286,94.3725,94.6159,90.8785,89.7153,88.1105,89.1402,89.7847,84.8901,98.2369,91.0725,88.6164,86.8083,87.1827,84.7012,85.6307,-8688.22,-12760.5,0.103746,-7158.98,-11206.8
