time,H1-3892,H1-1664,H1-162,H3-3521,H3-3988,H3-3417,H3-3829,H3-3357,H3-3594,H3-3892,H3-1152,H3-313,H3-209,H3-331,H3-707,H3-3956,H3-2270,H3-521
1.000000000000,96.93646103,86.75013551,86.31466936,100.7230995,102.5219806,97.40279002,93.63095395,93.64826276,95.50203539,92.73683027,87.07526291,100.4198827,91.15252103,88.79346819,86.92271058,88.04984360,86.12489503,86.67011210
2.000000000000,96.93646101,86.75013551,86.31466936,100.7222415,102.5218814,97.38763146,93.63074326,93.64565559,95.50179075,92.73677835,87.07525184,100.4006786,91.15095544,88.79273358,86.92243121,88.04984362,86.12489232,86.67010810
