ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp245	3671.388747	7856.514195	1	  4.3507280E+00	  9.8884884E-02	  2.8007430E+00	  2.0618323E-04
pp246	2890.829635	7258.639131	1	  4.0465820E+00	  9.8547194E-02	  2.6312290E+00	  1.8976623E-04
pp247	3372.451215	7740.26071	1	  4.2867380E+00	  9.8895457E-02	  2.8694200E+00	  2.0143137E-04
pp248	3937.110997	7341.677334	1	  4.3446890E+00	  1.0001210E-01	  2.4269540E+00	  1.9707146E-04
pp249	4618.024265	7158.993287	1	  4.4083880E+00	  1.0249910E-01	  2.6263790E+00	  1.9892960E-04
pp250	5132.861125	7524.361381	1	  4.3101090E+00	  1.0080540E-01	  2.9795640E+00	  2.0163610E-04
pp251	4667.847187	7308.462053	1	  4.3751070E+00	  1.0136000E-01	  2.5924100E+00	  2.0152911E-04
pp252	5531.444501	6610.941145	1	  4.5310060E+00	  1.2041550E-01	  4.2300110E+00	  1.8732422E-04
pp253	5548.052142	6710.586989	1	  4.5000870E+00	  1.1784460E-01	  4.2888680E+00	  1.8719875E-04
pp254	5730.736189	7408.107897	1	  4.3084980E+00	  1.0531540E-01	  4.4386770E+00	  1.8657221E-04
pp255	6096.104284	7142.385646	1	  4.3828510E+00	  1.1365120E-01	  5.1348230E+00	  1.7291180E-04
pp256	5880.204955	6943.093958	1	  4.4254860E+00	  1.1576100E-01	  4.6893890E+00	  1.7861191E-04
pp257	5166.076407	6959.701599	1	  4.4458490E+00	  1.0832290E-01	  3.6081270E+00	  1.9519128E-04
pp258	5747.34383	6527.902941	1	  4.5332240E+00	  1.2631190E-01	  4.1425190E+00	  1.8172412E-04
pp259	6046.281362	6129.319565	1	  4.5779640E+00	  1.4873890E-01	  3.1498780E+00	  1.7095241E-04
pp260	6029.673721	5747.34383	1	  4.6421020E+00	  1.6912270E-01	  2.8405190E+00	  1.7288472E-04
pp261	6511.295301	5597.875064	1	  4.5879960E+00	  1.9345260E-01	  2.3608730E+00	  1.5295777E-04
pp262	6660.764067	5747.34383	1	  4.5737530E+00	  1.8623720E-01	  2.2831280E+00	  1.4792626E-04
pp263	6909.878677	5564.659783	1	  4.6266630E+00	  2.0497720E-01	  2.3619400E+00	  1.4256159E-04
pp264	7042.739802	5431.798657	1	  4.6788850E+00	  2.1776540E-01	  2.5405060E+00	  1.4176336E-04
pp265	7707.045429	5581.267423	1	  4.9248740E+00	  1.9259380E-01	  3.4357520E+00	  1.6780673E-04
pp266	7989.37532	5763.951471	1	  5.1026660E+00	  1.7251470E-01	  3.8107600E+00	  1.9094938E-04
pp267	8321.528133	5747.34383	1	  5.3618880E+00	  1.6405030E-01	  4.4056800E+00	  2.1660232E-04
pp268	8670.288587	5564.659783	1	  5.5463740E+00	  1.5934380E-01	  4.9707070E+00	  2.3740550E-04
pp269	8936.010838	5979.850799	1	  5.7781140E+00	  1.4560210E-01	  4.8115490E+00	  2.3813887E-04
pp270	8470.996899	6295.395972	1	  5.5898240E+00	  1.4773840E-01	  4.0193240E+00	  2.1237715E-04
pp271	8703.503869	6644.156426	1	  5.8835120E+00	  1.4076590E-01	  4.0415410E+00	  2.1410243E-04
pp272	8869.580275	7158.993287	1	  6.2700530E+00	  1.3878270E-01	  4.2317730E+00	  2.0398488E-04
pp273	8720.111509	7225.423849	1	  6.2030450E+00	  1.3931670E-01	  4.2914150E+00	  1.9883258E-04
pp274	8454.389259	6976.309239	1	  5.8215500E+00	  1.3955080E-01	  3.9721260E+00	  1.9836886E-04
pp275	9234.94837	7026.132161	1	  6.3541640E+00	  1.3651690E-01	  4.2850420E+00	  2.1502472E-04
pp276	9168.517807	7408.107897	1	  6.6242550E+00	  1.4028680E-01	  4.5364330E+00	  2.0094947E-04
pp277	9002.441401	7806.691273	1	  6.9308000E+00	  1.4720310E-01	  5.4446680E+00	  1.8353478E-04
pp278	9168.517807	7956.160039	1	  7.2047570E+00	  1.5134810E-01	  5.7396090E+00	  1.8108718E-04
pp279	8537.427462	8437.781618	1	  7.0063860E+00	  1.5857500E-01	  8.1451650E+00	  1.5613931E-04
pp280	8155.451727	8936.010838	1	  6.5351970E+00	  1.5898970E-01	  7.7060890E+00	  1.4604707E-04
pp281	8803.149713	9234.94837	1	  8.0218080E+00	  1.7946890E-01	  7.4574150E+00	  1.3720996E-04
pp282	8172.059367	9301.378933	1	  6.6569690E+00	  1.6233150E-01	  6.3482730E+00	  1.4120062E-04
pp283	7839.906554	9284.771292	1	  6.0514320E+00	  1.5204960E-01	  5.7762370E+00	  1.4765776E-04
pp284	7590.791944	9567.101183	1	  5.7139200E+00	  1.4510600E-01	  4.4248330E+00	  1.5321502E-04
pp285	7142.385646	9052.264323	1	  4.9866560E+00	  1.3140760E-01	  4.9990780E+00	  1.6556051E-04
pp286	6594.333504	9533.885902	1	  4.5077010E+00	  1.2191220E-01	  2.8803940E+00	  1.8811896E-04
pp287	5996.45844	9600.316464	1	  4.1920450E+00	  1.1272790E-01	  2.5221660E+00	  2.1337191E-04
pp288	6743.80227	9650.139386	1	  4.6779750E+00	  1.2523690E-01	  2.9687180E+00	  1.8307328E-04
pp289	7208.816209	9450.847699	1	  5.1527800E+00	  1.3497300E-01	  3.9858320E+00	  1.6428432E-04
pp290	7491.1461	9417.632417	1	  5.5320220E+00	  1.4224930E-01	  4.6274010E+00	  1.5589585E-04
pp291	7906.337117	9749.78523	1	  6.2579210E+00	  1.5328970E-01	  4.5670380E+00	  1.4584807E-04
pp292	8188.667008	9733.17759	1	  6.7508580E+00	  1.6098680E-01	  5.0839910E+00	  1.4021762E-04
pp293	6328.611253	9168.517807	1	  4.2189820E+00	  1.1515290E-01	  2.8527190E+00	  1.9388108E-04
pp294	6046.281362	8653.680947	1	  4.0552310E+00	  1.0701020E-01	  3.0402520E+00	  1.9471757E-04
pp295	5747.34383	8703.503869	1	  4.0636960E+00	  1.0407530E-01	  2.5463000E+00	  2.0669851E-04
pp296	7175.600927	8819.757353	1	  4.9864750E+00	  1.3030910E-01	  6.0368060E+00	  1.6485332E-04
pp297	7507.753741	8487.60454	1	  5.3519410E+00	  1.3498130E-01	  8.2083880E+00	  1.6133336E-04
pp298	7258.639131	7673.830147	1	  4.8129440E+00	  1.2398700E-01	  7.3072100E+00	  1.6737226E-04
pp299	6810.232833	8138.844086	1	  4.4950520E+00	  1.1574270E-01	  7.1550250E+00	  1.7019731E-04
pp300	7109.170365	8105.628805	1	  4.7706850E+00	  1.2176280E-01	  8.0386790E+00	  1.6725009E-04
pp301	7474.538459	7922.944757	1	  5.1312380E+00	  1.2865450E-01	  8.1312090E+00	  1.6683385E-04
pp302	6411.649457	7557.576663	1	  4.3183490E+00	  1.1072970E-01	  6.1618730E+00	  1.6904359E-04
pp303	6727.194629	7408.107897	1	  4.4127040E+00	  1.1726140E-01	  6.3134460E+00	  1.6384437E-04
pp304	6876.663395	7092.562724	1	  4.4596660E+00	  1.2513720E-01	  4.9989310E+00	  1.5977892E-04
pp305	6428.257097	6245.57305	1	  4.5211480E+00	  1.5043560E-01	  2.7958070E+00	  1.5659918E-04
pp306	6826.840473	6494.68766	1	  4.4862590E+00	  1.4419980E-01	  2.8980190E+00	  1.5101603E-04
pp307	6627.548785	6677.371707	1	  4.4669710E+00	  1.3424830E-01	  3.6071030E+00	  1.5536489E-04
pp308	2757.96851	6777.017551	1	  3.9351910E+00	  9.8501954E-02	  2.4412800E+00	  1.8170852E-04
pp309	2292.954571	6544.510582	1	  3.7213600E+00	  9.6596445E-02	  2.5298170E+00	  1.8024057E-04
pp310	2010.62468	6710.586989	1	  3.6174660E+00	  9.5894624E-02	  2.4606160E+00	  1.8387675E-04
pp311	2259.73929	6145.927206	1	  3.7070730E+00	  9.6368341E-02	  2.7171230E+00	  1.7562323E-04
pp312	1612.041304	6295.395972	1	  3.3528660E+00	  9.3240675E-02	  2.3832870E+00	  1.7991384E-04
pp313	914.5203961	6029.673721	1	  3.0289810E+00	  9.1171331E-02	  1.7564020E+00	  1.8474290E-04
pp314	200.3918475	5730.736189	1	  2.9245380E+00	  9.0538722E-02	  1.3146430E+00	  2.0599528E-04
pp315	831.4821928	5597.875064	1	  2.8500900E+00	  8.8205381E-02	  1.7062510E+00	  1.7766029E-04
pp316	1429.357257	5415.191017	1	  3.1286320E+00	  8.8279366E-02	  2.9038170E+00	  1.6562967E-04
pp317	1827.940633	5381.975735	1	  3.4667180E+00	  9.1171864E-02	  3.6020510E+00	  1.6644044E-04
pp318	2326.169853	5298.937532	1	  3.9454030E+00	  9.8251464E-02	  3.6977840E+00	  1.6625190E-04
pp319	2176.701087	5000	1	  3.8791450E+00	  9.4858624E-02	  4.4644770E+00	  1.6297718E-04
pp320	2708.145588	4767.493031	1	  4.4248660E+00	  1.0732480E-01	  3.5521190E+00	  1.5756904E-04
pp321	3040.298401	4966.784719	1	  4.5769070E+00	  1.1736270E-01	  2.7038870E+00	  1.5557252E-04
pp322	3389.058855	4833.923593	1	  4.8873190E+00	  1.2941280E-01	  2.3478910E+00	  1.4934268E-04
pp323	3804.249872	4800.708312	1	  5.1931650E+00	  1.4160570E-01	  2.5545470E+00	  1.4854580E-04
pp324	4302.479092	4717.670109	1	  5.3749560E+00	  1.5421970E-01	  3.5127090E+00	  1.5545489E-04
pp325	4717.670109	4800.708312	1	  5.2829900E+00	  1.6161320E-01	  4.1413630E+00	  1.7112025E-04
pp326	1994.017039	4568.201343	1	  3.7301050E+00	  8.8927472E-02	  5.9166080E+00	  1.5652662E-04
pp327	1379.534335	4983.392359	1	  3.0330830E+00	  8.5246712E-02	  3.4706670E+00	  1.5767043E-04
pp328	1578.826023	4750.88539	1	  3.2183840E+00	  8.5089139E-02	  4.7310560E+00	  1.5454915E-04
pp329	1578.826023	4651.239546	1	  3.2145500E+00	  8.4372693E-02	  5.0596600E+00	  1.5293883E-04
pp330	947.7356775	5066.430563	1	  2.7248310E+00	  8.4315746E-02	  2.0913440E+00	  1.6346887E-04
pp331	598.9752235	5000	1	  2.5605250E+00	  8.3879307E-02	  1.4436850E+00	  1.7212564E-04
pp332	748.4439895	4534.986061	1	  2.4520310E+00	  8.0291930E-02	  1.8059830E+00	  1.5737706E-04
pp333	549.1523015	4202.833248	1	  2.2629930E+00	  7.8479243E-02	  1.3844790E+00	  1.5880823E-04
pp334	399.6835355	4020.149201	1	  2.1820230E+00	  7.8103577E-02	  1.1448150E+00	  1.6362420E-04
pp335	1014.16624	4003.54156	1	  2.5240580E+00	  7.7234702E-02	  3.4408520E+00	  1.4274622E-04
pp336	1578.826023	3920.503357	1	  3.2024440E+00	  8.1336783E-02	  8.2962560E+00	  1.4246862E-04
pp337	2027.232321	4169.617967	1	  3.8069070E+00	  8.7817234E-02	  7.2028570E+00	  1.5221396E-04
pp338	2060.447602	3870.680435	1	  3.8656970E+00	  8.9120600E-02	  7.8007310E+00	  1.4975064E-04
pp339	2459.030978	4153.010326	1	  4.3377480E+00	  9.8290983E-02	  4.9133540E+00	  1.5429022E-04
pp340	2741.360869	4285.871451	1	  4.5624040E+00	  1.0759950E-01	  3.6120640E+00	  1.5241985E-04
pp341	2824.399073	3920.503357	1	  4.6501280E+00	  1.1129220E-01	  3.3256100E+00	  1.4835303E-04
pp342	3289.413011	4153.010326	1	  4.8971850E+00	  1.2892310E-01	  2.3155550E+00	  1.4067560E-04
pp343	3339.235933	3687.996387	1	  4.8695300E+00	  1.3266390E-01	  2.3318970E+00	  1.3596573E-04
pp344	3040.298401	3953.718638	1	  4.7519680E+00	  1.1941250E-01	  2.6946680E+00	  1.4412272E-04
pp345	3007.08312	3671.388747	1	  4.7439870E+00	  1.1984580E-01	  2.8162040E+00	  1.4337904E-04
pp346	3306.020652	3189.767167	1	  4.8284390E+00	  1.3837010E-01	  2.6025210E+00	  1.3773422E-04
pp347	3073.513683	2841.006713	1	  4.7585550E+00	  1.3588620E-01	  3.1063810E+00	  1.4600319E-04
pp348	2326.169853	3372.451215	1	  4.2066400E+00	  9.9836169E-02	  5.9689040E+00	  1.4993340E-04
pp349	1794.725351	3040.298401	1	  3.4507280E+00	  9.0484991E-02	  8.3129210E+00	  1.4153846E-04
pp350	1479.180179	3422.274137	1	  3.0383950E+00	  8.1407577E-02	  8.7514930E+00	  1.3691222E-04
pp351	682.0134268	3339.235933	1	  2.1338240E+00	  7.5679829E-02	  1.7958050E+00	  1.4509417E-04
pp352	1047.381521	3139.944245	1	  2.4580290E+00	  7.8090010E-02	  4.3365420E+00	  1.3644822E-04
pp353	1063.989162	2890.829635	1	  2.4738500E+00	  8.0324653E-02	  4.1679100E+00	  1.3741757E-04
pp354	266.8224102	3173.159527	1	  2.0691570E+00	  7.7565667E-02	  1.0399050E+00	  1.6734812E-04
pp355	349.8606135	2841.006713	1	  2.0953530E+00	  7.8837192E-02	  1.2032190E+00	  1.6418682E-04
pp356	980.9509588	2608.499744	1	  2.4138080E+00	  8.2458994E-02	  3.2511270E+00	  1.4185630E-04
pp357	632.1905048	2475.638619	1	  2.2228820E+00	  8.1859963E-02	  1.8067630E+00	  1.5461348E-04
pp358	615.5828642	2193.308727	1	  2.3157700E+00	  8.4538952E-02	  1.8202050E+00	  1.6077939E-04
pp359	848.0898335	1944.194117	1	  2.5016060E+00	  8.8442829E-02	  2.3420000E+00	  1.5853445E-04
pp360	383.0758948	1728.294789	1	  2.5205900E+00	  8.8032044E-02	  1.6692960E+00	  1.8250546E-04
pp361	798.2669115	1313.103772	1	  2.7964560E+00	  9.3379572E-02	  2.2431650E+00	  1.7836790E-04
pp362	665.4057862	615.5828642	1	  3.2001790E+00	  9.6042473E-02	  2.2817480E+00	  2.0471713E-04
pp363	-15.50748115	831.4821928	1	  3.1734160E+00	  9.3705015E-02	  1.9414850E+00	  2.2384389E-04
pp364	881.3051148	682.0134268	1	  3.2009830E+00	  9.7057575E-02	  2.4507470E+00	  1.9746811E-04
pp365	715.2287082	167.1765662	1	  3.5068250E+00	  9.7701837E-02	  2.5274250E+00	  2.1805460E-04
pp366	1761.51007	582.3675828	1	  3.7357930E+00	  1.0732050E-01	  3.8897010E+00	  1.9802163E-04
pp367	2176.701087	366.4682542	1	  4.1303800E+00	  1.1284590E-01	  4.8842770E+00	  2.1289416E-04
pp368	2359.385134	1047.381521	1	  4.0966190E+00	  1.2315440E-01	  5.3958390E+00	  1.9257342E-04
pp369	1661.864226	1512.39546	1	  3.2936870E+00	  1.0467330E-01	  4.2196040E+00	  1.6523754E-04
pp370	2475.638619	1994.017039	1	  4.2221500E+00	  1.2547530E-01	  4.8910350E+00	  1.6527618E-04
pp371	2492.246259	2209.916368	1	  4.2643820E+00	  1.2346240E-01	  4.7685460E+00	  1.6049557E-04
pp372	2176.701087	2542.069181	1	  3.9215020E+00	  1.0740030E-01	  5.8207990E+00	  1.5200285E-04
pp373	3422.274137	2425.815697	1	  4.8241780E+00	  1.6301050E-01	  3.4383410E+00	  1.4920463E-04
pp374	3671.388747	2525.461541	1	  4.8879800E+00	  1.7263090E-01	  3.4140980E+00	  1.4484248E-04
pp375	4269.263811	2940.652557	1	  5.0883210E+00	  1.7617890E-01	  3.2814790E+00	  1.4314365E-04
pp376	4601.416624	3704.604028	1	  5.2967720E+00	  1.6401200E-01	  3.4908150E+00	  1.5091278E-04
pp377	5365.368095	4119.795045	1	  5.0369440E+00	  1.7841890E-01	  3.4281410E+00	  1.8862617E-04
pp378	4800.708312	3887.288075	1	  5.2816300E+00	  1.6631580E-01	  3.6839810E+00	  1.6219612E-04
pp379	5315.545173	3571.742903	1	  4.9972160E+00	  1.7209770E-01	  3.0488910E+00	  1.9301722E-04
pp380	4734.277749	3173.159527	1	  5.1288910E+00	  1.7234530E-01	  3.2535650E+00	  1.6356562E-04
pp381	5631.090345	3106.728964	1	  4.7960220E+00	  1.7184500E-01	  2.7419020E+00	  2.2231087E-04
pp382	4900.354156	3422.274137	1	  5.1390890E+00	  1.6906960E-01	  3.2659330E+00	  1.7027410E-04
pp383	5116.253485	3472.097059	1	  5.0674560E+00	  1.7022340E-01	  3.1515850E+00	  1.8369259E-04
pp384	5398.583376	2874.221995	1	  4.8566760E+00	  1.7402730E-01	  2.9099710E+00	  2.2272934E-04
pp385	4568.201343	2442.423337	1	  5.0556590E+00	  1.9880770E-01	  3.7316160E+00	  1.7406537E-04
pp386	5249.11461	2641.715025	1	  4.8894730E+00	  1.7940700E-01	  3.1079720E+00	  2.2465341E-04
pp387	4900.354156	2724.753229	1	  5.0186900E+00	  1.8363490E-01	  3.2797320E+00	  1.9048633E-04
pp388	4701.062468	2077.055243	1	  5.0159540E+00	  2.0953430E-01	  4.1540630E+00	  2.0225429E-04
pp389	4219.440889	2027.232321	1	  4.9700130E+00	  2.1500450E-01	  4.6623710E+00	  1.6789574E-04
pp390	3787.642231	1445.964897	1	  4.8664600E+00	  1.8800400E-01	  6.1634400E+00	  1.9240850E-04
pp391	3903.895716	864.6974742	1	  4.9187130E+00	  1.6533530E-01	  7.1781650E+00	  2.3060381E-04
pp392	3920.503357	1977.409399	1	  4.8984640E+00	  2.0245830E-01	  4.8183760E+00	  1.6512651E-04
pp393	4153.010326	2691.537947	1	  5.0297450E+00	  1.8399370E-01	  3.4768030E+00	  1.4482153E-04
pp394	3737.819309	3538.527621	1	  5.0371700E+00	  1.4849940E-01	  2.4701450E+00	  1.3036578E-04
pp395	5000	2508.8539	1	  4.9673340E+00	  1.8803190E-01	  3.3670660E+00	  2.0984949E-04
pp396	4385.517295	3588.350543	1	  5.2763670E+00	  1.6218510E-01	  3.2660590E+00	  1.4081301E-04
pp397	4402.124936	3970.326279	1	  5.4067380E+00	  1.6065420E-01	  3.5421980E+00	  1.4404544E-04
pp398	3721.211669	980.9509588	1	  4.8851510E+00	  1.6642750E-01	  7.0516910E+00	  2.1827610E-04
pp399	3272.805371	980.9509588	1	  4.7745580E+00	  1.5216310E-01	  6.5526540E+00	  2.0966135E-04
pp400	2841.006713	1445.964897	1	  4.5277460E+00	  1.4301180E-01	  5.2724300E+00	  1.8513428E-04
pp401	2591.892103	1329.711413	1	  4.3077730E+00	  1.3248720E-01	  5.4122910E+00	  1.8675874E-04
pp402	2243.131649	1927.586477	1	  3.9463300E+00	  1.1759310E-01	  5.1981270E+00	  1.6391175E-04
pp403	1794.725351	1894.371195	1	  3.3933810E+00	  1.0458760E-01	  5.0424090E+00	  1.5681974E-04
pp404	914.5203961	2126.878165	1	  2.4718600E+00	  8.7130938E-02	  2.5955960E+00	  1.5236081E-04
pp405	1047.381521	2176.701087	1	  2.5547940E+00	  8.7927369E-02	  3.1099920E+00	  1.4866871E-04
pp406	1412.749616	1994.017039	1	  2.9437590E+00	  9.5278198E-02	  4.2493780E+00	  1.5079355E-04
pp407	3073.513683	515.9370202	1	  4.7072860E+00	  1.3371960E-01	  6.7673070E+00	  2.2668127E-04
pp408	2093.662883	665.4057862	1	  3.9588980E+00	  1.1384910E-01	  4.7422950E+00	  2.0048659E-04
pp409	2093.662883	864.6974742	1	  3.8868950E+00	  1.1510360E-01	  4.8244230E+00	  1.9335823E-04
pp410	2874.221995	715.2287082	1	  4.5706550E+00	  1.3341470E-01	  6.3096730E+00	  2.1501029E-04
pp411	3754.42695	682.0134268	1	  4.9157550E+00	  1.5415510E-01	  7.3456520E+00	  2.3534124E-04
pp412	3721.211669	-65.33040315	1	  4.9502160E+00	  1.2627580E-01	  7.0814270E+00	  2.6437652E-04
pp413	3322.628293	333.2529728	1	  4.8299710E+00	  1.3360560E-01	  7.1988800E+00	  2.3903135E-04
pp414	3222.982449	183.7842068	1	  4.8036840E+00	  1.2777560E-01	  7.0784420E+00	  2.4227178E-04
pp415	4368.909655	216.9994882	1	  4.9846880E+00	  1.3902050E-01	  6.4182440E+00	  2.8755814E-04
pp416	4534.986061	582.3675828	1	  4.9620490E+00	  1.5497000E-01	  6.2164320E+00	  2.8535146E-04
pp417	4734.277749	914.5203961	1	  4.9340140E+00	  1.7013410E-01	  5.7002130E+00	  2.8608515E-04
pp418	4916.961797	449.5064575	1	  4.9328120E+00	  1.4543720E-01	  5.3645230E+00	  3.2330679E-04
pp419	5697.520908	283.4300508	1	  4.8010330E+00	  1.2732470E-01	  4.2258400E+00	  3.6328389E-04
pp420	5448.406298	748.4439895	1	  4.8216140E+00	  1.4739350E-01	  4.4112540E+00	  3.5332100E-04
pp421	5166.076407	980.9509588	1	  4.8680640E+00	  1.6381590E-01	  4.7989980E+00	  3.2494706E-04
pp422	5481.621579	798.2669115	1	  4.8118560E+00	  1.4832520E-01	  4.3525500E+00	  3.5354077E-04
pp423	5481.621579	1346.319053	1	  4.7804390E+00	  1.6615660E-01	  4.1215500E+00	  3.2922308E-04
pp424	4867.138875	1628.648945	1	  4.9331050E+00	  1.9982900E-01	  4.7020880E+00	  2.5038904E-04
pp425	5415.191017	2010.62468	1	  4.7903040E+00	  1.7936580E-01	  3.6037870E+00	  2.7867880E-04
pp426	5680.913267	1595.433663	1	  4.7227010E+00	  1.6371720E-01	  3.7468120E+00	  3.2234138E-04
pp427	5763.951471	1628.648945	1	  4.7039630E+00	  1.6098600E-01	  3.6556200E+00	  3.2210007E-04
pp428	5249.11461	1811.332992	1	  4.8388440E+00	  1.8561790E-01	  3.9761290E+00	  2.7888692E-04
pp429	4983.392359	2110.270524	1	  4.9436290E+00	  1.9763260E-01	  3.8460510E+00	  2.3092823E-04
pp430	5548.052142	2459.030978	1	  4.7674070E+00	  1.7421760E-01	  3.1039040E+00	  2.5593239E-04
pp431	6145.927206	2874.221995	1	  4.6556720E+00	  1.6690300E-01	  2.7337220E+00	  2.3583352E-04
pp432	6179.142487	3322.628293	1	  4.6699870E+00	  1.7547200E-01	  2.5994310E+00	  2.1065411E-04
pp433	6610.941145	3953.718638	1	  4.6693150E+00	  2.0419710E-01	  2.6792700E+00	  1.7114862E-04
pp434	6777.017551	4368.909655	1	  4.6883580E+00	  2.3131900E-01	  2.7679590E+00	  1.5617767E-04
pp435	6444.864738	4219.440889	1	  4.6572090E+00	  2.1353690E-01	  2.6949850E+00	  1.7100111E-04
pp436	6312.003613	3787.642231	1	  4.6671290E+00	  1.9126440E-01	  2.6152110E+00	  1.8793513E-04
pp437	6212.357769	3687.996387	1	  4.6784450E+00	  1.8608990E-01	  2.6043510E+00	  1.9488233E-04
pp438	7075.955083	3870.680435	1	  4.8081860E+00	  2.0365950E-01	  2.9728380E+00	  1.6387083E-04
pp439	7225.423849	4319.086733	1	  4.8560180E+00	  2.3291260E-01	  3.1124050E+00	  1.5301494E-04
pp440	7624.007225	4119.795045	1	  5.0958540E+00	  2.1100810E-01	  3.6653070E+00	  1.6903685E-04
pp441	8039.198242	4036.756841	1	  5.3309050E+00	  1.9168240E-01	  4.2794450E+00	  1.9602399E-04
pp442	8836.364994	3937.110997	1	  5.5276710E+00	  1.5690780E-01	  5.0694630E+00	  2.5078832E-04
pp443	8554.035103	3555.135262	1	  5.5353640E+00	  1.5470790E-01	  4.5379230E+00	  2.3553495E-04
pp444	8155.451727	3206.374808	1	  5.4192970E+00	  1.4978370E-01	  3.9845000E+00	  2.1738963E-04
pp445	7889.729476	2741.360869	1	  5.2567110E+00	  1.3637460E-01	  3.6330100E+00	  2.1969772E-04
pp446	8072.413523	2558.676822	1	  5.3107190E+00	  1.2798190E-01	  3.7401930E+00	  2.3098020E-04
pp447	7673.830147	1811.332992	1	  5.0176630E+00	  1.1562990E-01	  3.4928210E+00	  2.4880509E-04
pp448	7242.03149	2425.815697	1	  4.8891230E+00	  1.3711220E-01	  3.2110890E+00	  2.2708117E-04
pp449	7956.160039	3189.767167	1	  5.3268660E+00	  1.5266070E-01	  3.7995910E+00	  2.0829301E-04
pp450	7491.1461	3604.958184	1	  5.0485780E+00	  1.8260840E-01	  3.4146910E+00	  1.7704566E-04
pp451	7474.538459	3339.235933	1	  5.0438530E+00	  1.6876180E-01	  3.3655770E+00	  1.8602728E-04
pp452	7540.969022	3156.551886	1	  5.0833620E+00	  1.5874330E-01	  3.4023910E+00	  1.9482983E-04
pp453	7026.132161	3123.336605	1	  4.8049470E+00	  1.6611120E-01	  2.9795690E+00	  1.9407441E-04
pp454	6743.80227	2591.892103	1	  4.7059670E+00	  1.5204280E-01	  2.9494830E+00	  2.3073559E-04
pp455	7208.816209	2459.030978	1	  4.8755240E+00	  1.3871420E-01	  3.1866480E+00	  2.2582966E-04
pp456	6295.395972	2309.562212	1	  4.6386110E+00	  1.5485490E-01	  3.0181250E+00	  2.6855188E-04
pp457	6228.965409	1695.079507	1	  4.6482650E+00	  1.4575250E-01	  3.3615360E+00	  3.1157691E-04
pp458	6461.472379	1279.888491	1	  4.6678460E+00	  1.3235240E-01	  3.4278040E+00	  3.1923474E-04
pp459	5963.243159	499.3293795	1	  4.7443860E+00	  1.2811520E-01	  3.9391610E+00	  3.6069326E-04
pp460	6361.826535	449.5064575	1	  4.7129680E+00	  1.1920260E-01	  3.7737680E+00	  3.4122437E-04
pp461	6262.180691	964.3433181	1	  4.6844590E+00	  1.3195460E-01	  3.6009660E+00	  3.4161271E-04
pp462	6627.548785	831.4821928	1	  4.6982050E+00	  1.2086360E-01	  3.5493400E+00	  3.2052871E-04
pp463	7059.347443	914.5203961	1	  4.7627060E+00	  1.1358400E-01	  3.5330270E+00	  2.9204293E-04
pp464	7225.423849	1246.673209	1	  4.8099570E+00	  1.1469740E-01	  3.4374130E+00	  2.7554302E-04
pp465	7358.284975	682.0134268	1	  4.8278020E+00	  1.0657160E-01	  3.7310420E+00	  2.8292475E-04
pp466	7391.500256	300.0376915	1	  4.8322230E+00	  1.0297710E-01	  3.9540180E+00	  2.8620036E-04
pp467	7756.868351	316.6453322	1	  4.9006700E+00	  1.0059430E-01	  4.0719320E+00	  2.7642603E-04
pp468	7756.868351	1014.16624	1	  4.9420170E+00	  1.0514550E-01	  3.7367770E+00	  2.6668112E-04
pp469	7424.715537	2143.485805	1	  4.9523400E+00	  1.2640070E-01	  3.3428100E+00	  2.3820557E-04
pp470	8039.198242	2160.093446	1	  5.2196570E+00	  1.1803180E-01	  3.6877380E+00	  2.4129928E-04
pp471	6295.395972	2060.447602	1	  4.6400400E+00	  1.5005950E-01	  3.1562320E+00	  2.8552492E-04
pp472	6793.625192	200.3918475	1	  4.7471690E+00	  1.0848740E-01	  3.8799550E+00	  3.1414769E-04
pp473	1379.534335	731.8363488	1	  3.4013860E+00	  1.0194670E-01	  3.1079880E+00	  1.9045557E-04
pp474	1379.534335	1263.28085	1	  3.1355370E+00	  1.0070450E-01	  3.2818890E+00	  1.7187819E-04
pp475	2186.468586	4223.414406	1	  4.0092310E+00	  9.1093077E-02	  6.3054750E+00	  1.5453202E-04
pp476	2542.934104	4554.418102	1	  4.3569790E+00	  1.0160650E-01	  4.2441900E+00	  1.5710109E-04
pp477	3421.366989	4452.570811	1	  5.0074130E+00	  1.3376110E-01	  2.2964590E+00	  1.4273207E-04
pp478	4401.647165	4337.992608	1	  5.4489490E+00	  1.6104040E-01	  3.7758980E+00	  1.5029982E-04
pp479	4668.996304	4605.341747	1	  5.3400590E+00	  1.6325870E-01	  4.1297310E+00	  1.6589667E-04
pp480	5280.08005	4299.799874	1	  5.0879670E+00	  1.7823510E-01	  3.6648370E+00	  1.8605158E-04
pp481	5687.469214	3917.872533	1	  4.8631710E+00	  1.8252380E-01	  2.9431520E+00	  1.9732438E-04
pp482	5789.316505	3739.639774	1	  4.8047570E+00	  1.8073840E-01	  2.7713430E+00	  2.0162026E-04
pp483	6655.018479	4401.647165	1	  4.6646690E+00	  2.2946280E-01	  2.7329250E+00	  1.5911982E-04
pp484	6082.127467	4783.574507	1	  4.7099220E+00	  2.1341560E-01	  2.8891360E+00	  1.7844943E-04
pp485	5700.200126	5089.11638	1	  4.8350630E+00	  1.8914090E-01	  3.2692790E+00	  1.8679753E-04
