real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
10,89.9838,84.8578,85.4698,96.6269,94.319,92.4606,90.3427,88.7957,89.684,89.8568,85.3092,98.5867,90.3887,88.397,86.2237,86.9215,85.5725,85.3113,-10285.4,-12742.8,0.127019,-9090.05,-11525.2
11,89.5491,84.4579,85.7294,95.8798,94.3958,91.5449,89.7933,88.8712,89.1968,89.4719,84.7029,98.8056,91.0823,88.8999,86.4666,87.6229,84.8848,85.4058,-8494.51,-11669.3,0.0772503,-6977.14,-10127.7
12,90.2272,84.5925,85.1542,96.6089,94.9313,91.7373,90.4713,88.4701,89.7385,90.1202,84.868,98.7737,90.7725,88.6096,86.9026,87.6204,85.0214,85.4971,-9353.27,-11461.9,0.106987,-7619.16,-9724.12
13,89.6641,84.8525,85.9688,95.6661,94.2445,91.4112,90.4983,88.8307,89.2687,89.5371,85.0874,99.4608,91.2045,88.6825,86.7479,87.1987,84.9763,85.8034,-7836.48,-10526.6,0.127003,-6225.55,-8883.02
14,89.8798,84.595,85.3511,95.5753,94.9283,91.7611,90.397,88.52,89.4122,89.7568,85.3631,98.5981,90.9325,89.2107,87.3181,87.1452,85.071,85.4091,-9289.02,-13128.2,0.122991,-7833.41,-11640.8
15,90.5849,84.5737,85.9652,95.8639,95.2595,91.5625,90.7003,89.3679,90.1877,90.4982,84.8001,99.131,90.5412,88.9465,86.5716,87.3411,84.9987,85.809,-9278.41,-12108.1,0.0867337,-7685.99,-10495.6
16,89.9703,84.6024,85.8733,95.7701,94.644,91.2934,90.2577,88.8787,89.5042,89.8545,85.3951,98.6199,91.1232,88.9353,86.6468,87.0985,84.8045,85.7917,-8819.38,-12703.4,0.11581,-7213.49,-11068
17,89.0947,84.7847,85.9645,95.5425,93.4911,91.4655,89.1872,88.7874,89.3142,88.9518,85.6506,98.3043,90.6084,88.0622,86.859,86.833,85.3866,85.6602,-9506.45,-12685.1,0.142856,-8468.24,-11599.5
18,90.1725,84.7458,85.9648,95.8299,95.0371,91.6915,91.0442,88.7147,89.645,90.0607,85.1979,99.0462,91.1226,89.2952,86.8052,86.8858,85.1869,85.7383,-8488.73,-11938.8,0.111744,-6922.96,-10332
19,89.6605,84.6648,85.9648,95.8767,94.5206,91.9226,90.6038,88.6227,88.9983,89.5353,85.2094,98.7227,90.0586,88.3503,86.4665,87.0713,85.4011,85.9604,-8558.34,-11429.8,0.125214,-7194.06,-10027.4
20,89.2767,84.7112,85.9654,95.879,94.0103,90.9374,89.0151,88.9216,89.0656,89.1765,85.0519,98.3581,90.202,88.0247,86.1645,87.3524,85.1182,85.2597,-9186.88,-11852.4,0.100185,-7750.01,-10397.7
21,90.1824,84.581,85.2137,96.0104,94.7193,91.8805,90.5061,88.6372,89.5106,90.0693,85.0741,98.9184,91.1818,87.952,86.3813,87.3994,85.0958,85.5159,-9064.2,-11890.7,0.113116,-7449.61,-10261.1
22,90.0319,84.4578,84.7988,95.9562,94.2085,92.0874,90.4856,88.7977,89.3724,89.9079,84.6225,97.6123,89.7192,87.8591,85.7093,87.598,84.9894,84.7861,-8318.13,-11831.6,0.123922,-7042.26,-10494.8
23,90.2373,84.5195,85.6576,95.8286,95.0114,91.2295,90.252,88.7995,89.5868,90.0981,85.0768,98.9965,90.4966,88.5954,86.2073,86.9054,85.0873,85.7249,-8918.51,-11802.4,0.13924,-7078.55,-9953.71
24,89.7464,84.6339,85.2407,95.9867,94.873,91.3412,90.4007,88.8314,89.5102,89.6373,85.1573,98.7236,90.9767,89.1016,86.7819,87.3228,85.1336,85.4351,-9044.59,-12228.9,0.109103,-8216.95,-11365.9
25,90.1172,84.5064,85.9346,95.3962,95.0019,91.0587,90.3701,88.7995,89.7685,90.0032,84.954,98.5004,90.809,88.3463,86.5124,87.8219,85.3022,85.6072,-9082.78,-11781.4,0.114016,-7735.44,-10404.9
26,90.0605,84.4962,85.1343,95.756,95.2188,91.7977,90.2051,88.8322,89.7513,89.9466,84.8135,98.7082,90.7215,88.399,85.9181,87.6468,84.7236,84.9512,-8751.72,-11070.1,0.113879,-7375.07,-9655.2
27,89.753,84.6787,85.9648,95.5297,94.7306,91.8399,90.0168,89.0323,89.3333,89.6022,85.2046,99.0844,91.0531,89.552,87.4445,86.6421,85.2853,86.0118,-8979.46,-11686.6,0.150738,-7616.63,-10282.4
28,90.437,84.666,85.7931,95.7057,95.4268,91.6043,90.5038,88.8118,89.8864,90.3547,85.0005,98.7064,90.5739,88.5651,86.1056,87.5798,85.4703,85.4128,-8644.79,-12419.6,0.0823606,-6984.94,-10692.2
29,89.7233,84.9308,85.7304,95.3256,94.7097,91.8374,90.0266,88.6867,89.0881,89.6097,85.3555,98.3396,90.4797,88.242,86.5227,87.9025,85.0365,85.1809,-9250.89,-12181.9,0.113613,-7728.67,-10636.3
30,90.3823,84.8523,85.9661,95.8215,95.1258,91.701,90.6994,89.3444,89.9745,90.2491,84.5548,98.7056,90.9595,88.4775,85.9245,87.4797,84.8933,85.2293,-8458.22,-12567.7,0.133259,-6850.41,-10920.2
31,89.5882,84.6238,85.1661,96.5582,94.5214,91.8038,89.9585,88.6224,89.2438,89.4906,85.0028,98.7974,90.9246,88.4493,86.4352,86.6043,84.8919,85.3565,-8838.67,-11697.9,0.0976146,-7312.35,-10138
32,89.6923,84.5716,85.7102,95.8853,95.1728,91.38,90.2079,89.3422,89.6057,89.5632,85.3048,98.2335,90.6589,89.006,86.7664,87.6476,84.6143,86.3274,-7870.07,-12682,0.129114,-7004.13,-11768.3
33,89.6302,84.5628,85.8853,95.2535,94.8739,91.5838,90.3532,88.8352,88.8553,89.4918,85.0802,98.9153,91.2406,88.8701,86.9118,87.0182,85.1991,85.431,-8142.35,-11748.2,0.138383,-6540.47,-10091
34,90.046,84.5337,85.7719,95.7603,94.8614,91.6484,90.1729,88.9831,89.7959,89.913,85.1895,98.5941,91.0193,88.4954,86.7893,87.1676,85.1236,85.4914,-9085.71,-11692.7,0.13304,-7644.9,-10217.6
35,89.4205,84.3875,85.9666,95.3522,94.247,91.6373,89.6889,88.9327,89.0529,89.3071,85.153,98.6932,90.8934,89.2431,87.4405,87.6664,84.9577,86.1002,-7670.62,-13113.8,0.113431,-6326.23,-11707.7
36,90.1019,84.571,85.9654,96.5407,94.6444,91.4709,90.5128,89.1717,89.8401,89.9864,85.1953,98.7292,90.3183,88.4635,86.7126,87.47,84.9374,85.766,-8535.26,-10840.5,0.115487,-7031.17,-9308.64
37,89.5216,84.4176,85.7444,95.3463,94.0986,92.4398,89.5531,88.8915,90.1512,89.3954,84.8421,98.565,90.5305,89.2008,87.1616,87.1627,85.0504,85.8275,-9134.86,-12071.7,0.126192,-8000.33,-10920.3
38,90.0602,84.5843,85.9635,95.7155,94.6513,92.3461,90.6408,88.9155,89.7682,89.9567,85.1099,98.6506,90.4859,88.8857,86.6126,87.4559,84.6586,85.6035,-9560.07,-11821.7,0.103536,-7871.64,-10113.5
39,90.1652,84.7163,85.7707,95.9121,94.3052,91.7369,90.4931,88.8536,89.553,90.0417,84.6935,98.4834,90.3459,88.7483,86.1663,87.1909,84.7537,85.3536,-8952.22,-11861,0.123511,-7303.65,-10182.1
40,89.8545,84.7398,85.5609,95.4125,94.4514,91.5068,90.2123,89.0076,89.8533,89.734,84.9957,98.9196,90.3649,88.3072,86.8271,87.617,84.7126,85.3539,-9187.72,-12234.1,0.120562,-7642.07,-10651.3
41,89.9446,84.8657,85.4191,95.5025,94.6893,90.9861,90.1717,89.0875,89.9292,89.8399,84.9976,99.0983,90.6206,89.1888,86.8554,87.4936,85.0358,85.4692,-10184.9,-13941.2,0.104719,-8711.73,-12454.1
42,90.1313,84.5035,85.9631,95.9028,94.4452,91.8408,90.2845,89.0905,89.7985,90.0193,85.2594,98.6431,91.0074,88.9671,86.6356,87.5353,84.8351,85.9567,-8590.78,-13268.7,0.111974,-6850.35,-11500.3
43,90.11,84.8556,85.9635,96.2915,95.2115,91.6718,90.9917,89.2714,89.5341,89.9857,85.1635,99.0244,90.7151,89.299,86.6998,87.1187,84.9514,85.7999,-9585.27,-13736.5,0.124316,-8603.08,-12652.7
44,90.072,84.3454,85.2879,95.7317,94.9932,91.7179,90.764,89.0847,89.8151,89.9557,84.5837,98.5816,90.298,88.5554,85.9517,87.5639,84.8103,85.0861,-8273.11,-12209.5,0.1163,-7093.5,-11003.7
45,90.2761,84.6223,85.8689,95.3605,94.9412,91.2906,90.3334,88.8041,89.5272,90.2251,85.0282,99.4142,90.1251,88.5531,86.7252,87.5576,85.2238,85.5217,-9469.43,-11859.4,0.0510112,-8175.09,-10535.2
46,89.1406,84.5091,85.9641,95.9521,94.6374,91.3506,89.4109,88.2211,89.1275,89.0309,84.8504,98.7915,91.0716,89.0146,86.8192,87.2759,84.6355,85.3407,-9240.16,-12256.3,0.109711,-8006.36,-11002.4
47,90.3568,84.7027,85.7649,95.7749,95.5556,91.9149,90.5804,89.0744,89.6757,90.2317,85.3401,98.6968,91.0357,89.0679,86.7948,87.44,84.7791,85.7538,-10108.7,-12733.9,0.125101,-9383.95,-11999.5
48,90.3871,84.6184,85.8433,96.8793,96.607,91.7479,90.9329,88.8594,90.1037,90.2597,84.861,98.5646,90.688,89.2873,86.7034,87.5426,85.2845,85.8108,-8442.92,-11021.1,0.127422,-6621.99,-9188.31
49,90.5215,85.1239,85.6589,96.039,95.1698,92.4592,91.4574,88.9256,89.4032,90.4287,85.2834,98.9958,91.2213,89.2585,86.6974,87.3769,85.0645,84.9016,-9278.46,-12415.9,0.0928583,-7824.28,-10925.4
50,89.6219,84.6085,85.9646,95.4646,94.5768,91.5792,91.0754,88.7242,89.0934,89.5134,85.018,98.3852,90.8216,88.6761,86.5804,87.4528,85.0141,85.7521,-10462.1,-13401.3,0.10856,-8971.69,-11882.2
51,89.8764,84.741,85.6994,95.5116,93.6791,92.1769,89.8156,89.1054,89.574,89.7471,85.3478,98.7801,90.8477,89.0865,86.4918,87.3951,85.1635,85.5507,-8951.34,-12474,0.12925,-7326.13,-10813.4
52,89.8019,84.5846,85.9645,95.4128,93.6743,91.0932,90.2244,88.433,89.2393,89.6799,85.4662,98.5774,90.8777,88.1463,86.4893,87.3224,84.9117,85.8473,-7816.18,-12277.7,0.121998,-6057.95,-10484.2
53,89.6958,84.5299,85.8004,95.7806,94.535,90.965,90.4003,88.7882,89.1157,89.566,84.8039,99.2452,90.6273,89.0351,86.3759,87.4582,84.9379,85.496,-8274.54,-12109.1,0.129776,-6820.22,-10613.6
54,90.3242,84.7676,85.8829,95.6263,94.3152,91.2978,90.5946,89.1229,89.7705,90.2081,85.0481,98.532,90.4455,88.7953,86.4131,87.2536,85.4611,85.6685,-9291.37,-12351.5,0.116138,-8071.19,-11093.1
55,90.3186,84.5725,85.9194,95.6858,95.3253,91.3213,90.5325,88.6422,89.3845,90.2065,85.0921,98.403,90.7463,89.0704,86.7127,87.4131,84.7618,85.7983,-9318.2,-13460.9,0.112045,-8025.9,-12097.8
56,89.9254,84.3283,85.3259,96.3657,95.2321,92.1578,90.4192,89.4749,89.6875,89.8008,84.4935,98.4077,89.865,88.1459,86.4464,87.2633,84.6659,84.922,-9113.98,-12807.3,0.124554,-8543.41,-12182.5
57,90.039,84.7023,84.8876,95.8548,94.9057,91.4204,90.1787,88.4048,89.2701,89.9076,85.2104,98.4624,91.1208,88.7075,86.3528,87.9152,84.8294,85.3038,-9095.23,-12434.6,0.131421,-7584.84,-10903.2
58,90.6675,84.8069,85.9659,96.5519,95.6553,92.2361,91.0343,89.1956,89.9224,90.5941,85.1266,98.6033,91.0968,89.0976,86.9995,87.5574,85.1938,85.6708,-8625.7,-11177.4,0.0733162,-8228.27,-10759.2
59,90.5516,84.7141,85.9661,96.2118,96.052,92.8642,91.4543,89.1642,89.6646,90.443,85.0133,99.1177,90.6038,88.9614,87.011,87.512,85.0143,86.2458,-9575.02,-14102.3,0.108568,-8369.09,-12872.4
60,89.2508,84.546,85.0367,95.6046,94.6014,91.1505,89.997,89.2288,89.3742,89.1284,85.2093,98.6443,89.8509,88.0381,86.3999,86.8701,85.3679,85.0874,-8725.75,-11367.3,0.122331,-7310.75,-9908.9
61,90.1435,84.5904,85.8931,95.9082,94.685,91.1693,90.5509,88.863,89.2696,90.114,85.6079,98.7322,91.0745,89.3512,86.8235,87.4284,85.0346,86.1687,-8641.15,-12661.2,0.0294707,-7480.75,-11432.7
62,89.7812,84.5008,85.6955,95.8777,94.5434,91.3094,90.1908,88.8764,89.1824,89.6708,85.1643,99.1201,90.3858,88.6041,86.3535,87.385,84.9178,85.5175,-8318.58,-11618.3,0.11037,-6945.59,-10206.4
63,90.0696,84.6664,85.9639,95.4062,94.8544,91.6165,90.0171,89.3793,90.1367,89.941,85.2928,99.5247,91.2798,89.8979,87.2025,87.5575,84.8988,85.5168,-8538.86,-11993.9,0.128652,-7333.28,-10739.4
64,90.4448,84.6161,85.6228,96.3285,95.1887,92.1672,90.5984,89.6471,89.9534,90.3504,85.2832,98.921,91.3172,89.9702,88.083,87.7186,85.1627,85.6891,-9275.83,-13399.1,0.094357,-8114.46,-12153.8
65,89.8787,84.5786,85.5558,94.9538,94.7014,91.5619,90.3233,88.2246,89.17,89.7605,84.9191,98.4629,90.8593,89.2096,86.6906,87.5306,84.685,85.2941,-10142.6,-13635.4,0.118296,-9050.12,-12516.9
66,89.8293,84.6517,85.7075,94.7907,94.4617,91.5222,90.5818,88.7728,89.9431,89.7132,85.2465,98.6258,91.3114,89.5291,86.6106,87.2241,84.6644,85.7075,-9405.2,-13767.2,0.116116,-8073.93,-12409.4
67,90.1574,84.7723,85.6123,95.9557,94.8626,92.1786,90.773,89.4026,89.6832,90.0525,84.9998,99.1745,90.6148,89.3453,86.7676,87.2908,84.9474,85.6566,-8245.99,-11049.5,0.104938,-6909.74,-9667.73
68,89.9352,84.6595,85.6411,96.398,94.4578,92.1991,90.5771,88.5635,89.6147,89.8244,85.4236,99.0545,90.655,89.1841,87.4537,87.4761,84.8729,85.9477,-7951.9,-12060.7,0.110799,-6859.45,-10930.4
69,89.9259,84.8013,85.9677,95.5755,94.6515,91.557,90.2461,88.7733,89.6611,89.7803,85.4647,98.6705,90.3635,88.9304,86.7396,87.6632,85.4802,85.8135,-9605.75,-13535.2,0.145526,-8021.14,-11918.7
70,90.1522,84.7804,85.7725,95.305,94.264,91.1915,90.1309,88.5359,89.4384,90.0567,85.0672,98.156,90.6535,88.9538,86.3379,87.3823,84.9874,84.9174,-9843.59,-13310.3,0.095498,-8335.39,-11767.9
71,90.0714,84.6517,85.6473,95.5024,94.6037,92.3649,90.4131,89.3076,89.7683,89.9802,85.0951,99.2342,91.3359,89.3036,86.9272,87.3643,84.4678,85.7833,-9013.84,-13276.9,0.0911887,-7746.55,-11948.7
72,90.076,84.465,84.7355,96.0451,95.1745,91.8766,90.2481,89.1454,89.5102,89.9632,84.5761,98.9739,89.4945,88.0569,85.898,87.2098,84.7673,84.6323,-9925.66,-12535.9,0.112804,-8713.64,-11246.8
73,89.5827,84.779,85.3815,95.4465,95.946,91.3908,90.0314,88.8121,89.2612,89.463,85.4469,98.7932,90.7064,88.9638,86.6704,87.1028,84.9847,85.574,-8162.5,-11788.2,0.119675,-6654.38,-10237.6
74,89.8336,84.8109,85.9651,95.6741,94.8856,91.5208,90.0589,89.0376,89.5083,89.687,85.0117,99.0638,91.133,88.8137,86.5931,87.1022,85.2544,85.7406,-8825.06,-11823.2,0.146546,-7303.98,-10262.6
75,89.7684,84.5564,85.0841,96.0032,94.7747,91.8439,90.3348,89.0416,89.3628,89.6355,85.0209,98.7965,90.6261,89.1705,86.7193,86.992,85.055,85.2893,-8412.31,-11904.8,0.132852,-7489.24,-10894.1
76,89.6432,84.7731,85.7509,95.8974,94.323,91.6341,90.2698,89.2666,89.5054,89.5315,85.2833,98.2914,90.9457,88.7666,86.4015,86.9446,85.0257,85.5918,-9662.87,-12739.8,0.11174,-8321.96,-11368.4
77,90.6216,84.8939,85.9677,95.7804,95.1587,91.8605,90.6846,88.6904,89.6965,90.5167,85.493,99.7246,91.2037,89.0529,86.8828,87.6341,85.129,85.8778,-9727.35,-12922,0.104923,-8184.13,-11360.3
78,89.42,84.6686,85.9631,95.259,93.8321,91.6475,90.0477,88.773,89.2736,89.2939,84.9064,98.5254,91.0891,88.4525,86.6877,86.6229,85.3094,85.8008,-9948.88,-12411.7,0.126039,-9072.39,-11526.4
79,90.1342,84.9421,85.9636,96.1498,94.7169,91.6632,90.4248,89.0325,89.7413,90.0316,85.7259,98.7145,90.2702,88.6637,86.8076,87.8552,85.2025,86.0598,-8578.19,-10726.7,0.10264,-7223.43,-9357.98
80,89.6615,84.6625,85.9674,96.4982,94.2675,91.5442,90.4413,88.8439,89.3948,89.5413,85.4318,99.557,90.4984,89.1162,86.9681,87.0394,85.0457,86.0395,-7886.04,-11423.6,0.120173,-6243.04,-9751.63
81,90.5868,84.7254,85.3147,95.8012,95.3593,91.8818,90.5325,88.9793,89.6438,90.4885,85.4347,98.8586,90.5491,88.787,86.7815,87.552,85.0533,85.4422,-9553.34,-13203,0.0982429,-8101.59,-11730.3
82,90.256,84.5487,85.9652,95.7557,94.4414,91.5797,90.4897,88.5235,89.4718,90.0976,85.2618,99.2877,91.1333,88.6952,86.1929,87.6878,85.3106,85.5367,-8887.18,-12303.5,0.158427,-7210.68,-10601.5
83,89.8251,84.7831,85.9677,95.5458,95.0056,92.0786,90.2755,88.9586,89.3104,89.693,85.0684,98.6322,90.6886,89.3395,86.9256,87.3769,84.6904,86.0084,-8344.75,-11835.4,0.132114,-6736.61,-10198.7
84,89.8459,84.7218,85.9636,95.5216,93.8453,91.5919,90.1921,89.2994,89.4543,89.7457,85.1678,99.001,91.1686,89.4919,86.4897,87.4462,85.4764,85.5224,-9578.48,-13047.9,0.100184,-8358.3,-11777.9
85,89.9428,84.7303,85.9651,96.0389,94.8534,91.5886,90.9697,88.7397,89.2337,89.835,85.1923,98.0844,90.3234,88.9084,86.4469,87.422,84.6965,85.3925,-8469.01,-12550.4,0.107835,-7173,-11207.1
86,89.6451,84.5028,85.3685,95.6129,93.8268,91.5139,89.7627,89.2338,89.2171,89.5087,84.853,99.6049,90.6171,88.8482,86.8225,86.9198,85.0184,85.4462,-9605.89,-12668.6,0.136381,-8229.43,-11230.5
87,90.7074,84.7552,84.9205,95.2594,95.2447,91.9131,90.9357,88.8458,89.9886,90.5865,85.057,98.9379,90.3789,88.3718,85.954,87.6466,85.401,84.9889,-9787.2,-12703,0.120942,-8056.31,-10966.7
88,89.9326,84.9649,85.9638,96.3295,95.2821,92.2077,90.4601,89.0585,89.6042,89.8518,85.6743,99.1612,91.0067,88.6886,86.6124,87.6486,85.4525,85.7479,-8485.49,-11905.1,0.0808287,-6908.88,-10317.2
89,89.5584,84.4881,85.4123,96.1128,94.1999,91.3012,89.7992,89.1987,89.4942,89.4494,84.9159,99.0086,90.614,88.3349,86.4494,87.3096,84.8019,85.1967,-9222.1,-12909.2,0.108942,-8063.15,-11693.1
90,90.2246,84.7156,85.9666,95.7794,93.9247,91.8436,90.1359,89.059,89.8414,90.1255,85.2136,98.9882,90.8089,88.7208,86.7402,87.7014,85.0365,85.8889,-8013.13,-10595,0.0991007,-7067.78,-9583.97
91,90.052,84.6714,85.9638,95.7197,94.6649,91.5059,90.5102,89.0323,89.3888,89.9277,85.2955,98.5464,90.6589,88.1887,86.4005,87.3547,84.9183,85.5436,-10295.6,-12614.8,0.124262,-9244.5,-11533.6
92,89.8556,84.8576,85.9659,95.5547,94.8719,91.6811,90.1153,89.0811,90.1088,89.7559,85.3447,98.5807,91.1275,88.7955,86.8177,87.7343,85.069,86.2579,-9326.41,-12568.3,0.0996751,-7770.51,-10993.8
93,89.5078,84.7716,85.9662,95.7839,94.6387,91.6756,90.0358,89.1135,89.1938,89.4024,84.8924,98.6921,90.6336,88.9843,86.5024,86.9173,84.4766,85.9433,-8238.67,-11293.8,0.1054,-6906.99,-9927.38
94,89.8224,84.6185,85.8714,96.0224,94.7014,91.947,90.7417,88.7916,89.8762,89.7312,84.8538,98.8097,90.4098,88.8757,86.9391,87.9657,85.1341,85.5468,-8587.22,-11535.4,0.091272,-6723.32,-9660.64
95,89.8151,84.7641,85.9642,95.9259,94.8795,91.7664,90.0988,88.6918,89.0984,89.7111,84.833,98.5116,90.1892,89.0497,86.7433,87.4336,84.4449,85.1357,-8279.87,-11507.7,0.104018,-6494.03,-9710.29
96,90.0282,84.7612,85.9143,95.4599,95.1308,91.5253,90.1897,88.4798,89.4118,89.917,84.9673,99.0504,90.5164,88.5684,86.3173,87.1782,84.9833,85.2225,-9584.36,-12906.2,0.111267,-7772.17,-11059.6
97,89.8934,84.8512,85.9664,95.5378,93.8991,91.7147,90.251,88.7676,89.4474,89.7818,85.1557,98.689,91.0175,89.1368,86.4128,87.2743,84.8927,86.0323,-8685.16,-12204.5,0.111542,-7318.12,-10805.5
98,90.0581,84.5464,85.5601,95.7802,95.0998,92.0182,90.5408,88.6876,89.4824,89.9386,85.2362,98.7193,91.0513,88.6879,86.0641,87.2729,85.4044,85.2237,-9201.68,-12235.3,0.119525,-7596.19,-10591.5
99,90.1307,84.8899,85.9643,96.0485,95.0084,91.7909,91.003,88.9955,89.7566,90.0349,84.9394,98.2494,91.2505,88.8937,86.6654,87.1223,85.2872,85.7748,-8621.39,-12249.2,0.0957979,-7173.69,-10766.5
100,89.8205,84.592,84.8422,95.8006,94.314,91.6941,90.0863,89.1149,89.5164,89.6993,85.012,98.2304,90.2649,88.4723,86.0623,87.4316,84.8853,84.7566,-9622.25,-11785.4,0.121268,-8297.1,-10436
101,90.0374,84.9714,85.9644,96.2113,95.0143,91.6871,90.7318,88.9248,89.5103,89.8939,85.9314,98.875,90.9385,89.5387,87.3316,87.44,85.4998,85.8587,-9957.78,-13150.7,0.143484,-8605.86,-11773.8
102,90.3743,84.7504,85.9648,95.6507,95.5209,91.7799,90.7077,89.0434,89.9622,90.237,85.02,99.0036,90.7364,88.8188,86.6422,87.2597,84.9181,85.3719,-8881.93,-11779.7,0.13728,-7572.04,-10447.8
103,89.873,84.4849,85.1136,95.8529,94.6286,92.1409,90.63,88.7989,89.5461,89.7776,84.7695,98.9187,90.5562,88.4697,85.8586,87.2739,85.4326,85.309,-8461.56,-11177.6,0.0954583,-6914.79,-9615.83
104,89.9842,84.7128,85.9671,95.9098,94.3267,92.2363,90.4202,89.29,89.3955,89.8482,85.3477,99.546,91.027,89.0785,86.8668,88.0553,85.242,86.1685,-8137.34,-11727.1,0.136053,-6864.56,-10415
105,89.928,84.6266,85.9643,95.2215,94.2537,92.1704,90.3387,88.9361,89.5718,89.7905,85.3814,98.556,91.1012,88.8063,87.0124,86.8485,84.9975,85.7942,-8342.71,-11908.7,0.13752,-7145.77,-10683.2
106,90.5183,84.8704,85.2419,95.5231,95.6487,91.7331,90.6761,89.4529,89.744,90.3758,85.3421,98.8517,91.3061,89.2041,86.3518,87.9241,85.4328,85.1415,-9857.03,-12631.9,0.142513,-8810.56,-11552
107,89.8734,84.795,85.4395,95.8675,94.6456,91.8545,90.8388,88.5611,89.7017,89.7659,85.3583,99.1089,90.9534,89.3952,87.0181,87.5843,85.0516,85.9344,-8890.3,-11416.3,0.107545,-7309.55,-9831.31
108,89.7049,84.7263,85.2214,95.4481,94.4212,91.3513,89.859,88.9591,89.5082,89.649,84.9284,99.2282,90.9461,88.8068,86.5844,87.654,84.9665,85.396,-9126.84,-12063.3,0.0559002,-7590.12,-10480.8
109,89.4897,84.9466,85.3243,95.6478,94.2074,91.1261,89.8079,88.9681,89.3633,89.3779,85.0835,98.574,91.0865,88.7837,86.1001,87.3908,84.7806,85.4119,-9009.64,-11654.7,0.111815,-7927.18,-10552.7
110,90.3209,84.5849,85.0594,96.3129,95.3478,92.1392,91.6639,89.3598,89.6103,90.2604,84.8605,99.1304,89.9129,88.6333,85.8947,87.1887,85.1935,85.2442,-8928.53,-12723.2,0.060527,-7276.16,-11033.4
111,89.9031,84.6578,85.4282,95.9896,95.1358,92.4668,90.5437,88.7216,89.2263,89.8668,85.1276,98.8286,91.3836,88.7487,86.8995,87.5535,84.8642,85.623,-8693.33,-12320.4,0.036334,-7204.57,-10787.7
112,89.8087,84.5926,85.9638,95.6707,94.9586,91.4187,90.1153,89.1009,89.6761,89.7035,84.9689,98.912,91.3717,89.1155,86.56,87.7211,84.7825,85.4767,-8267.21,-11023.9,0.105246,-6895.13,-9613.85
113,90.2646,84.5338,85.543,95.7746,94.7236,91.36,90.3494,88.9534,89.7906,90.1725,85.1326,98.4785,91.0049,88.6863,86.6025,87.3172,85.2831,85.3529,-8714.78,-13690.5,0.0920769,-7055.32,-12003.8
