real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
81,90.1037,84.7117,85.5641,95.3777,95.0464,91.8685,90.1521,88.7157,89.2708,90.011,85.3477,98.7331,90.4489,88.2782,86.593,87.5437,84.9328,85.6163,-9079.01,-12594,0.0926843,-7584.06,-11078.7
82,89.7237,84.5254,85.965,95.158,94.2993,91.351,90.0932,88.3096,88.9975,89.6051,85.0238,98.8227,91.0876,88.3775,86.0787,87.6634,84.9901,85.4498,-8720.18,-12428,0.118617,-6978.52,-10660.9
83,89.7308,84.7271,85.9665,95.2661,94.8839,91.9681,90.2164,88.7215,89.1388,89.619,85.0193,98.7562,91.0432,89.1754,86.7532,87.4018,84.6452,85.9494,-7813.41,-11638.1,0.111717,-6146.86,-9950.3
84,89.7422,84.687,85.8603,95.2767,94.1267,91.662,90.2159,88.9767,89.2998,89.6456,85.0663,98.8302,90.7774,88.8487,86.4626,87.4322,85.2538,85.6197,-9628.27,-12606.1,0.0965707,-8272.91,-11212.6
85,89.7433,84.6681,85.9653,95.5385,94.6282,91.4814,90.5775,88.6054,89.0933,89.6272,85.0644,98.2658,90.3467,88.6096,86.4105,87.4046,84.628,85.3811,-8456.95,-12693,0.116088,-7112.6,-11304
86,89.9631,84.4682,85.2938,95.2572,94.3214,91.8051,90.2427,89.0127,89.338,89.8657,84.8063,99.2013,90.4637,88.3676,86.6004,87.379,84.9234,85.4273,-9313.09,-12147.6,0.0973995,-7878.37,-10670.2
87,89.6702,84.8666,85.4407,95.0779,94.5495,91.5998,89.9037,88.4823,89.2294,89.5605,85.2736,98.7188,90.4344,88.0848,86.2163,87.391,85.3038,85.51,-9336.91,-11685.2,0.109756,-7617.36,-9961.53
88,89.6565,85.0639,85.7682,95.6869,94.8989,91.9509,90.1934,88.7997,89.405,89.5662,85.6557,98.8401,90.7322,88.1256,86.3617,87.6041,85.3194,85.5601,-8055.65,-10857.5,0.0902425,-6424.54,-9220.73
89,89.6294,84.436,85.45,95.6454,94.3247,91.2086,89.9432,88.9443,89.4215,89.5359,84.8854,98.7969,90.4847,88.0734,86.4612,87.3449,84.7507,85.3537,-9064.24,-12340.6,0.0934213,-7778.07,-11003
90,90.1983,84.6576,85.9637,95.4084,94.0182,91.8722,90.1816,88.84,89.6311,90.104,85.0426,98.7772,90.66,88.2154,86.4247,87.6727,84.8669,85.6383,-8648.25,-11252.2,0.0943592,-7586.57,-10123.1
91,89.8294,84.5833,85.8892,95.2453,94.5415,91.5087,90.3391,88.8383,89.2097,89.7305,85.1433,98.5569,90.5887,88.0969,86.3528,87.3274,84.8306,85.4868,-10054.7,-12145.6,0.0988392,-8926.75,-10990.3
92,89.5665,84.887,85.9654,95.2769,94.7698,91.4832,89.8109,88.7578,89.6307,89.4711,85.2679,98.3476,91.0276,88.5891,86.7315,87.6247,84.9637,86.1773,-9123.4,-12232.7,0.0954408,-7493.75,-10584.3
93,89.4985,84.6812,85.5974,95.3408,94.6399,91.7549,89.9869,88.8137,89.0473,89.3956,84.7476,98.5854,90.6429,88.4471,86.0849,87.1526,84.5131,85.4966,-8149.35,-11060.3,0.10285,-6724,-9607.3
94,89.4273,84.6062,85.814,95.6012,94.562,91.7956,90.2474,88.4614,89.3606,89.3155,84.8703,98.6402,90.5079,88.4566,86.7311,87.6892,85.0365,85.5728,-8671.83,-11538,0.111821,-6780.96,-9637.32
95,89.9605,84.6006,85.9636,95.6565,94.8453,91.8339,90.2949,88.6402,89.1876,89.8633,84.8018,98.4707,90.394,88.4931,86.5873,87.4599,84.4642,85.3607,-8306.45,-11656.2,0.0972796,-6492.16,-9832.23
96,89.9991,84.7368,85.4958,95.2589,94.9921,91.6189,90.1912,88.4214,89.3714,89.8782,84.9636,98.6337,90.5865,88.3778,86.3668,87.2851,84.8686,85.2635,-10051.2,-13623.6,0.120893,-8237.2,-11776.3
97,89.729,84.7646,85.804,95.0564,93.9766,91.5534,90.0633,88.5541,89.1966,89.6316,85.0164,98.4704,90.8945,88.6809,86.2063,87.328,84.8331,85.7097,-8417.12,-11750.9,0.0973908,-7495.44,-10843.8
98,89.9457,84.536,85.2789,95.455,95.0573,91.9303,90.4543,88.6607,89.3903,89.8468,85.1329,98.5863,90.9492,88.4348,86.0337,87.3126,85.0907,85.208,-9063.49,-12260.7,0.0988478,-7373.23,-10530.7
99,89.4215,84.8254,85.3987,95.4802,94.3633,91.4117,90.1469,88.543,89.1402,89.3408,84.8362,98.2115,90.7166,88.1179,86.2236,86.8916,85.1045,85.268,-8235.58,-11369,0.0807917,-6724.77,-9827.68
100,89.8283,84.6851,85.424,95.5812,94.6711,91.8201,90.1568,88.9078,89.4047,89.719,85.1711,98.6653,90.4972,88.4639,86.3135,87.5681,84.8057,85.3594,-9361.71,-11541.8,0.109228,-7877.44,-10036
101,89.9471,84.879,85.4358,96.0558,95.1225,91.7521,90.6519,88.8261,89.4546,89.8347,85.522,98.5855,90.968,88.772,86.719,87.4572,85.246,85.4708,-9674.56,-12461.2,0.112422,-8255.28,-11019.5
102,90.126,84.7109,85.9648,95.4328,95.3866,91.7663,90.4175,88.8558,89.626,90.0177,84.8929,98.8022,90.665,88.3322,86.42,87.3705,84.793,85.2795,-8746.64,-11432.1,0.108323,-7178.13,-9842.52
103,89.7437,84.5416,85.6478,95.6235,94.8539,92.0557,90.4138,88.6538,89.4005,89.6477,84.882,98.8189,90.8616,88.4861,86.3398,87.3578,85.0431,85.8872,-8119.66,-10952.4,0.0959848,-6510.78,-9327.65
104,89.6808,84.6694,85.9644,95.3207,94.2351,91.9696,90.1944,88.831,89.047,89.5805,85.1442,98.6802,90.8306,88.5542,86.5651,87.7546,84.9684,86.0507,-7748,-10818.2,0.100336,-6330.08,-9370.45
105,89.8228,84.5453,85.8821,95.1844,94.283,91.8054,90.1426,88.5694,89.2112,89.7116,85.1052,98.4448,91.0054,88.5969,86.7061,87.1531,84.8428,85.575,-8244.56,-12273.4,0.111233,-6703.68,-10697
106,89.9478,84.9392,85.4689,95.1635,94.9246,91.4566,90.0968,88.9672,89.2508,89.8279,85.316,98.6813,90.9853,88.4754,86.29,87.7882,85.155,85.3439,-8846.14,-11195.6,0.119846,-7739.81,-10060.2
107,89.358,84.8095,85.3996,95.3058,94.2545,91.49,90.1955,88.3681,89.2614,89.2622,85.2797,98.78,90.9498,89.0201,86.7943,87.1106,84.8971,85.8999,-8982.88,-11118.5,0.0957793,-7389.94,-9521.18
108,89.7552,84.7542,85.6169,95.2222,94.6808,91.5949,90.0279,88.8133,89.4458,89.6793,85.0196,98.9784,90.9507,88.7759,86.7999,87.5419,84.7373,85.8309,-8811.76,-12148,0.0758864,-7212.48,-10504.3
109,89.5081,84.9271,85.5779,95.2884,94.415,91.2246,89.8819,88.7054,89.2656,89.4014,85.1075,98.5609,90.9654,88.4321,86.2406,87.4222,84.7601,85.6555,-9012.92,-11402.8,0.106698,-7856.59,-10232.1
110,89.2935,84.6611,85.5644,95.1218,94.0884,91.4764,90.4981,88.696,88.8716,89.2428,84.9971,99.1537,91.1619,89.32,86.5282,86.968,84.8456,85.7527,-8160.7,-11612.7,0.0506695,-6414.46,-9837.4
111,88.9694,84.7129,85.5602,94.9932,93.9399,91.1748,89.0879,88.1649,88.6598,88.881,85.0989,98.7757,91.1648,88.4796,86.7552,87.3697,84.81,85.6697,-8295.5,-11887.8,0.0884498,-6811.67,-10380.5
112,89.721,84.6236,85.8463,95.258,94.9266,91.5404,90.1287,88.8594,89.4602,89.6238,84.939,98.4461,91.1546,88.5463,86.3146,87.5215,84.8227,85.3212,-7817.95,-10389.8,0.0971751,-6414.54,-8953.34
113,90.1112,84.5442,85.3633,95.4358,94.7731,91.4875,90.1448,88.7034,89.6049,90.0103,85.03,98.3938,90.8083,88.4201,86.4693,87.3675,85.0253,85.331,-8632.75,-13283,0.100911,-6940.39,-11566.7
