iteration,total_runs,obs_realization,par_realization,heads1,heads3,streams,headiff,pstreams
0,200,77,77,1931.74,1346.47,1403.94,30266.8,0
0,200,78,78,1901.88,786.075,1081.73,78592.2,0
0,200,79,79,2338.47,2250.52,1164.75,340.72,0
0,200,80,80,2117.7,2384.74,2866.89,13324.2,0
0,200,81,81,3022.69,2180.68,232.61,108603,0
0,200,82,82,3287.53,1662.66,639.297,11460.2,0
0,200,83,83,2065.53,1088.44,1385.2,1.18856e+06,0
0,200,84,84,396.537,600.645,315.984,15455,0
0,200,85,85,70.6255,1330.63,22.2031,1761.2,0
0,200,86,86,1365.18,1990.45,611.279,10.6321,0
0,200,87,87,4904.87,3141.87,166.179,36735,0
0,200,88,88,800.911,1727.07,198.967,253.94,0
0,200,89,89,2044.18,1219.37,142.655,19069.6,0
0,200,90,90,1110.83,912.903,12.6374,469.912,0
0,200,91,91,1283.85,945.124,2576.43,8878.52,0
0,200,92,92,83.1823,749.087,1152.49,81217.3,0
0,200,93,93,1096.23,1836.89,30.6048,160374,0
0,200,94,94,2014.34,1296.75,500.581,2.61819e+06,0
0,200,95,95,604.682,671.737,115.026,6749.81,0
0,200,96,96,1805.18,1420.7,4.25558,67.9969,0
0,200,97,97,908.7,503.893,3.00825,29798.1,0
0,200,98,98,125.396,1037.77,195.568,963.107,0
0,200,99,99,3103.63,2411.79,603.209,139905,0
0,200,100,100,871.145,866.307,584.45,9314.1,0
0,200,101,101,418.273,869.74,395.009,1164.9,0
0,200,102,102,1500.42,1008.75,9609.51,54075,0
0,200,103,103,1933.82,1461.49,2565.54,1230.43,0
0,200,104,104,996.417,1079.4,104.417,1524.36,0
0,200,105,105,596.201,548.696,12.4484,12485.5,0
0,200,106,106,1624.7,1842.55,449.816,246.123,0
0,200,107,107,1029.27,1360.2,264.997,17521.8,0
0,200,108,108,3613.43,1241.96,1532.2,237675,0
0,200,109,109,797.526,563.595,782.547,23157,0
0,200,110,110,875.287,2022.45,508.114,341079,0
0,200,111,111,2215.18,1545.6,1198.55,3302.57,0
0,200,112,112,1263.54,1434.91,2168.43,189031,0
0,200,113,113,562.719,614.615,16.2308,66182.3,0
0,200,114,114,798.163,1116.13,1926.68,7078.15,0
0,200,115,115,483.287,504.854,577.243,132953,0
0,200,116,116,2470.24,1671.85,797.66,100447,0
0,200,117,117,1657.67,1634.53,621.593,3874.34,0
0,200,118,118,1738.21,983.348,3162.19,708.867,0
0,200,119,119,194.894,1043.58,1370.26,25851.2,0
0,200,120,120,937.514,1168.37,1877.07,3389.67,0
0,200,121,121,8971.13,4913.29,17.3283,7991.58,0
0,200,122,122,569.308,1150.75,532.679,11731.2,0
0,200,123,123,276.444,384.114,19.3067,38919.7,0
0,200,124,124,4141.58,2465.76,3067.33,18031.5,0
0,200,125,125,3721.61,2187.84,170.545,96844.7,0
0,200,126,126,1918.72,1519.33,2289.96,481.483,0
0,200,127,127,675.629,468.93,97.5643,778.883,0
0,200,128,128,1811.15,1152.98,1562.1,108637,0
0,200,129,129,2967.51,1569.22,465.773,136044,0
0,200,130,130,1603.38,1960.56,128.744,1409.61,0
0,200,131,131,494.25,467.775,52.6011,14.6297,0
0,200,132,132,3171.29,1672.89,242.035,6.58267e+06,0
0,200,133,133,213.713,1599.28,279.619,313070,0
0,200,134,134,704.748,490.269,1068.4,129.135,0
0,200,135,135,2679.87,1958.18,74.7695,2031.12,0
0,200,136,136,989.569,1433.72,369.304,52007,0
0,200,137,137,9249.97,2450.68,1643.56,533180,0
0,200,138,138,1780.67,437.515,1149.17,827488,0
0,200,139,139,1316.24,654.015,884.157,60636.6,0
0,200,140,140,19.2284,246.126,187.161,19100.9,0
0,200,141,141,853.738,1491.8,275.916,5075.76,0
0,200,142,142,1225,857.715,263.721,5293.27,0
0,200,143,143,8430.47,2673.55,574.329,842912,0
0,200,144,144,813.125,1189.71,720.098,75547.5,0
0,200,145,145,2362.05,1768.9,647.188,132073,0
0,200,146,146,565.708,1152.38,988.199,178422,0
0,200,147,147,1862.74,1445.02,937.01,368927,0
0,200,148,148,1575.34,486.954,752.095,1.73461e+06,0
0,200,149,149,1853.01,976.239,898.475,13572.9,0
0,200,150,150,2065.16,1208.5,4197.73,1526.86,0
0,200,151,151,1489.02,1523.56,2612.55,9502.96,0
0,200,152,152,4873.07,3422.74,21.0156,47779,0
0,200,153,153,935.188,862.359,5.26267,11364.1,0
0,200,154,154,2583.19,1497.29,103.177,5313.67,0
0,200,155,155,129.806,214.591,351.714,5651.35,0
0,200,156,156,1817.65,1884.45,509.368,182644,0
0,200,157,157,700.885,587.992,35.4796,4375.59,0
0,200,158,158,542.786,1903.47,676.662,1725.5,0
0,200,159,159,297.969,969.222,9.54786,15.7196,0
0,200,160,160,325.232,379.546,2693.99,1838.46,0
0,200,161,161,1123.74,840.131,1332.25,1.31983,0
0,200,162,162,700.695,818.302,5.82174,10.1108,0
0,200,163,163,3763.32,2515.79,47.3453,28353.9,0
0,200,164,164,2845.64,2821.35,3733.26,7667.03,0
0,200,165,165,1161.43,1245.35,344.976,218745,0
0,200,166,166,860.139,779.838,113.251,133260,0
0,200,167,167,4774.87,3433.94,251.87,25336.4,0
0,200,168,168,1082.03,629.635,2045.54,789.155,0
0,200,169,169,5827.53,3392.23,741.297,76719.7,0
0,200,170,170,1626.53,1105.68,301.244,26221.1,0
0,200,171,171,470.954,897.515,5.1437,522.834,0
0,200,172,172,983.537,579.398,1715.09,140551,0
0,200,173,173,530.298,1466.12,594.508,42148.8,0
0,200,174,174,1808.07,510.562,4868.9,166615,0
0,200,175,175,348.414,1316.99,654.747,66354.5,0
0,200,176,176,1376.5,1152.08,132.604,976.961,0
0,200,177,177,2281.12,1080.09,310.228,395445,0
0,200,178,178,5587,2672.18,1248.84,4391.98,0
0,200,179,179,670.527,741.772,46.4132,2343.43,0
0,200,180,180,2324.57,1918.46,1823.71,27392.3,0
0,200,181,181,1352.4,1332.84,700.603,20.3561,0
0,200,182,182,1906.79,1676.39,446.984,10791.3,0
0,200,183,183,1870.82,1664.08,72.9216,1196.08,0
0,200,184,184,699.222,488.95,431.082,77480.5,0
0,200,185,185,1468.39,1033.71,569.862,84.9661,0
0,200,186,186,661.857,650.959,164.862,10.7007,0
0,200,187,187,2671.69,1266.46,736.847,516662,0
0,200,188,188,739.397,1541.38,278.884,1111.33,0
0,200,189,189,574.262,785.872,390.782,3056.93,0
0,200,190,190,333.752,1432.64,58.6313,160368,0
0,200,191,191,923.461,687.545,2176.26,25072.6,0
0,200,192,192,1194.18,1194.39,21.1568,56425.9,0
0,200,193,193,169.008,742.717,1525.2,61619.1,0
0,200,194,194,1858.62,1715.59,1025.58,8159.77,0
0,200,195,195,190.395,385.557,79.0182,118.374,0
0,200,196,196,4026.94,2476.85,302.629,18799.2,0
0,200,197,197,370.214,474.871,15.0049,20494.8,0
0,200,198,198,875.822,543.925,2217.76,32524.7,0
0,200,base,base,1018.71,920.318,994.63,10375.1,0
1,456,0,0,201.283,418.36,251.117,323.967,0
1,456,1,1,156.388,632.347,130.921,7399.28,0
1,456,2,2,694.78,657.539,162.161,5750.39,0
1,456,3,3,300.524,188.955,153.69,2440.82,0
1,456,4,4,80.273,248.492,437.536,2437.43,0
1,456,5,5,220.194,172.316,133.165,10125.8,0
1,456,6,6,88.7615,252.446,18.2074,556.344,0
1,456,7,7,295.08,423.388,176.957,283.149,0
1,456,8,8,115.026,833.937,70.5717,3365.27,0
1,456,9,9,196.075,287.011,121.58,269.867,0
1,456,10,10,228.318,544.825,85.1896,2177.8,0
1,456,11,11,617.006,427.661,74.4346,567.367,0
1,456,12,12,149.765,550.939,210.31,76.6253,0
1,456,13,13,124.802,299.397,0.917899,2025.88,0
1,456,14,14,74.9779,415.686,83.4351,7729.25,0
1,456,15,15,231.052,459.599,113.688,348.139,0
1,456,16,16,121.107,268.322,27.8908,6842.17,0
1,456,17,17,146.224,450.389,159.477,10678.8,0
1,456,18,18,191.198,439.347,5.80704,132,0
1,456,19,19,111.79,477.156,15.8823,6204.77,0
1,456,20,20,94.6039,328.984,171.085,15034.8,0
1,456,21,21,426.896,401.024,156.091,1987.43,0
1,456,22,22,109.084,570.551,161.976,1651.51,0
1,456,23,23,79.5072,245.92,270.023,16297.6,0
1,456,24,24,226.429,482.436,293.182,448.67,0
1,456,25,25,110.129,227.036,103.394,20.8041,0
1,456,26,26,168.137,358.518,108.296,135.654,0
1,456,27,27,103.445,219.027,6.67445,2215.31,0
1,456,28,28,152.153,258.408,24.3565,10325.1,0
1,456,29,29,198.369,178.543,82.6591,1243.08,0
1,456,30,30,225.945,415.714,114.725,2132.15,0
1,456,31,31,556.828,883.754,203.204,4650.89,0
1,456,32,32,101.198,481.048,94.5168,593.056,0
1,456,33,33,112.173,487.425,206.763,8869.49,0
1,456,34,34,87.8283,246.97,214.052,9393.8,0
1,456,35,35,525.092,570.095,24.7079,1956.98,0
1,456,36,36,90.5497,491.244,8.12078,1.26252,0
1,456,37,37,541.371,728.711,95.2367,1129.97,0
1,456,38,38,214.402,366.489,19.2806,1880.31,0
1,456,39,39,431.327,331.642,103.57,2131.43,0
1,456,40,40,145.389,218.412,95.804,114.622,0
1,456,41,41,101.512,324.673,225.21,7787,0
1,456,42,42,424.454,658.963,365.414,17663.8,0
1,456,43,43,417.693,536.247,535.161,1890.3,0
1,456,44,44,77.1947,294.64,14.7256,34.6059,0
1,456,45,45,249.804,409.037,101.501,1240.64,0
1,456,46,46,399.424,642.193,461.687,6723.7,0
1,456,47,47,25.6512,314.239,60.3905,147.327,0
1,456,48,48,345.653,882.954,89.7812,5266.2,0
1,456,49,49,632.279,362.353,267.944,304.42,0
1,456,50,50,105.47,266.309,480.035,9512.25,0
1,456,51,51,73.802,445.885,249.298,634.945,0
1,456,52,52,583.314,347.955,20.8396,4804.66,0
1,456,53,53,181.105,372.705,19.5829,83.3178,0
1,456,54,54,252.86,319.426,65.9343,9358.11,0
1,456,55,55,354.697,259.348,123.424,19660.2,0
1,456,56,56,278.577,555.521,27.3194,17752.3,0
1,456,57,57,54.4667,260.927,117.828,648.141,0
1,456,58,58,208.099,667.699,37.1298,13616.5,0
1,456,59,59,204.384,390.25,415.001,7377.43,0
1,456,60,60,182.8,690.046,152.944,8657.42,0
1,456,61,61,414.806,399.063,65.832,50360.8,0
1,456,62,62,83.8797,358.963,89.9015,2.02334,0
1,456,63,63,114.401,367.469,45.1728,1584.73,0
1,456,64,64,135.696,484.085,59.886,382.49,0
1,456,65,65,108,190.132,283.203,4124.52,0
1,456,66,66,259.459,304.796,96.4227,12421,0
1,456,67,67,354.923,280.008,30.804,2483.08,0
1,456,68,68,148.396,579.81,25.8831,15695.1,0
1,456,69,69,230.149,400.219,239.862,928.772,0
1,456,70,70,681.846,391.02,247.927,14429.4,0
1,456,71,71,283.482,402.518,218.185,8306.87,0
1,456,72,72,255.16,474.832,502.377,115.601,0
1,456,73,73,87.6731,423.273,92.0101,2392.48,0
1,456,74,74,91.9423,412.979,74.148,1647.24,0
1,456,75,75,89.6247,364.927,42.0744,1271.81,0
1,456,76,76,122.641,298.802,152.669,8760.92,0
1,456,77,77,209.989,467.957,140.532,5898.4,0
1,456,78,78,296.768,261.444,381.158,9676.07,0
1,456,79,79,380.458,578.209,172.208,414.691,0
1,456,80,80,175.81,633.582,135.572,2954.42,0
1,456,81,81,221.306,516.198,60.4721,7369.85,0
1,456,82,82,640.883,568.52,232.812,3373.83,0
1,456,83,83,286.282,371.557,102.032,133.876,0
1,456,84,84,96.2277,397.379,194.215,4811.37,0
1,456,85,85,187.976,374.03,14.3119,687.378,0
1,456,86,86,191.959,642.804,393.042,9.01761,0
1,456,87,87,537.321,565.107,278.675,4667.19,0
1,456,88,88,234.568,661.436,87.48,0.0314242,0
1,456,89,89,115.395,313.485,130.044,5429.09,0
1,456,90,90,270.24,449.775,14.6396,93.057,0
1,456,91,91,180.846,261.774,141.2,1082.78,0
1,456,92,92,113.04,333.143,229.619,9606.21,0
1,456,93,93,117.823,548.324,13.2563,9191.06,0
1,456,94,94,82.811,273.385,93.0599,298.518,0
1,456,95,95,160.801,247.065,27.0855,2484.74,0
1,456,96,96,119.754,207.759,18.2965,5.36075,0
1,456,97,97,402.26,334.951,1.35994,7551.96,0
1,456,98,98,74.9772,398.534,81.2827,492.582,0
1,456,99,99,368.591,614.098,146.264,7451.98,0
1,456,100,100,129.905,322.663,89.7296,2860.01,0
1,456,101,101,132.498,517.932,301.165,420.148,0
1,456,102,102,268.851,411.424,11.1785,4229.65,0
1,456,103,103,71.8415,176.239,55.8798,14560.4,0
1,456,104,104,115.293,459.383,35.6748,786.634,0
1,456,105,105,143.427,421.137,0.328406,4438.61,0
1,456,106,106,312.39,624.729,209.144,28.1372,0
1,456,107,107,215.437,279.269,22.1985,7989.21,0
1,456,108,108,214.516,232.781,2.58909,22946.9,0
1,456,109,109,163.128,213.746,123.381,4986.88,0
1,456,110,110,756.789,877.401,428.731,3235.07,0
1,456,111,111,338.955,308.282,119.092,1719.73,0
1,456,112,112,138.28,513.095,67.573,5473.39,0
1,456,113,113,110.481,342.29,49.1412,15316.9,0
1,456,114,114,137.316,229.976,141.96,1065.88,0
1,456,115,115,96.8849,310.467,117.932,18992.3,0
1,456,116,116,421.077,320.78,44.1938,11955.7,0
1,456,117,117,487.074,340.18,147.939,1158.73,0
1,456,118,118,87.8496,306.309,138.035,2695.33,0
1,456,119,119,115.772,322.222,144.314,4075.51,0
1,456,120,120,363.061,416.578,322.46,793.417,0
1,456,121,121,330.954,420.639,6.02431,3457.13,0
1,456,122,122,86.0471,457.794,281.347,5607.19,0
1,456,123,123,85.3555,282.102,2.39066,9878.51,0
1,456,124,124,109.099,426.603,300.868,1541.26,0
1,456,125,125,308.782,550.355,130.725,9302.13,0
1,456,126,126,355.015,574.933,160.196,221.248,0
1,456,127,127,299.543,154.476,134.97,550.096,0
1,456,128,128,158.973,366.392,70.9985,12959.8,0
1,456,129,129,798.48,696.024,159.94,34166.2,0
1,456,130,130,452.599,582.529,111.086,250.617,0
1,456,131,131,102.152,319.919,64.1489,1.50697,0
1,456,132,132,212.392,477.548,103.418,2396.49,0
1,456,133,133,71.5827,727.92,135.331,14195.6,0
1,456,134,134,231.943,222.084,137.897,143.842,0
1,456,135,135,172.747,372.754,101.266,210.98,0
1,456,136,136,99.5313,505.415,225.232,8722.07,0
1,456,137,137,61.1708,233.625,115.736,4077.14,0
1,456,138,138,346.523,266.132,117.111,19980.9,0
1,456,139,139,676.439,255.275,273.039,10142.7,0
1,456,140,140,6.43005,177.41,125.933,5248.94,0
1,456,141,141,631.324,539.743,60.1599,1432.79,0
1,456,142,142,408.765,298.486,141.686,2128.25,0
1,456,143,143,358.714,317.359,228.29,595.211,0
1,456,144,144,153.685,519.692,301.654,8164.96,0
1,456,145,145,314.543,506.794,70.7465,6424.15,0
1,456,146,146,159.37,438.832,109.472,5898.47,0
1,456,147,147,62.07,348.586,111.346,12543.5,0
1,456,148,148,324.203,210.413,256.849,608.392,0
1,456,149,149,280.077,295.274,207.599,117.292,0
1,456,150,150,130.204,374.403,60.5095,828.871,0
1,456,151,151,337.783,577.82,151.616,1660.66,0
1,456,152,152,141.295,405.731,86.2249,4620.86,0
1,456,153,153,196.309,268.916,25.6696,3125.51,0
1,456,154,154,181.354,306.778,21.9217,2325.38,0
1,456,155,155,68.9856,127.155,131.231,1979.5,0
1,456,156,156,350.1,962.512,72.9488,10188.4,0
1,456,157,157,126.216,290.701,10.1305,1411.51,0
1,456,158,158,262.971,630.928,252.284,645.628,0
1,456,159,159,105.893,426.12,9.36958,191.322,0
1,456,160,160,66.0891,268.234,178.072,1072.46,0
1,456,161,161,520.831,419.884,326.047,91.2509,0
1,456,162,162,193.094,457.557,29.7171,34.1682,0
1,456,163,163,620.869,471.527,35.9062,10546.4,0
1,456,164,164,507.299,732.209,227.335,2921.94,0
1,456,165,165,228.159,383.248,37.7414,6211.68,0
1,456,166,166,22.959,231.599,20.0786,14545.7,0
1,456,167,167,414.784,640.506,2.82338,6627.02,0
1,456,168,168,80.1933,254.827,338.024,107.444,0
1,456,169,169,197.195,652.665,29.1623,5471.42,0
1,456,170,170,239.268,357.385,52.1198,13629.3,0
1,456,171,171,110.872,382.587,17.8726,418.164,0
1,456,172,172,237.75,271.256,47.7545,7826.78,0
1,456,173,173,25.8495,536.329,317.938,14917.3,0
1,456,174,174,245.827,232.996,177.187,6924.16,0
1,456,175,175,134.106,530.459,214.396,8653.25,0
1,456,176,176,484.106,522.473,122.029,566.21,0
1,456,177,177,89.9926,253.707,55.2561,7840.2,0
1,456,178,178,218.651,355.197,65.4769,2520.82,0
1,456,179,179,85.9003,337.741,40.4066,954.814,0
1,456,180,180,109.706,236.241,126.617,4317.92,0
1,456,181,181,247.383,458.406,180.794,124.08,0
1,456,182,182,627.134,570.758,101.199,2474.64,0
1,456,183,183,301.672,332.896,5.29948,69.1589,0
1,456,184,184,697.394,413.219,63.5928,10565,0
1,456,185,185,191.948,342.847,172.884,255.241,0
1,456,186,186,217.968,381.903,87.878,120.428,0
1,456,187,187,265.626,506.756,156.711,6840.71,0
1,456,188,188,165.892,559.419,145.219,1289.81,0
1,456,189,189,72.6513,220.845,72.6311,5641.58,0
1,456,190,190,159.446,733.011,90.5911,14025.8,0
1,456,191,191,520.664,350.321,145.825,5057.34,0
1,456,192,192,301.522,456.921,43.8483,15369.9,0
1,456,193,193,95.8383,204.28,325.901,2292.42,0
1,456,194,194,282.142,634.238,452.286,9152.51,0
1,456,195,195,98.1688,238.04,68.622,123.901,0
1,456,196,196,216.648,147.65,19.1469,56456.2,0
1,456,197,197,31.871,296.413,9.55429,7673.58,0
1,456,198,198,116.307,249.769,84.6548,10316.9,0
1,456,base,base,157.941,248.062,87.1499,2650.86,0
2,712,0,0,16.9955,121.417,37.0917,213.764,0
2,712,1,1,50.0646,103.413,6.24362,3.08624,0
2,712,2,2,208.281,152.073,44.6798,84.5069,0
2,712,3,3,76.2219,73.0315,24.1168,50.7843,0
2,712,4,4,99.4727,87.0389,149.306,498.622,0
2,712,5,5,219.717,75.2267,2.56989,42.9556,0
2,712,6,6,5.66326,95.0499,0.178006,105.819,0
2,712,7,7,120.485,164.572,40.0984,13.3891,0
2,712,8,8,206.695,190.732,10.1431,0.0277011,0
2,712,9,9,36.5862,97.4582,3.94037,316.073,0
2,712,10,10,17.6972,198.414,145.689,141.637,0
2,712,11,11,55.9283,73.7199,3.51613,183.017,0
2,712,12,12,78.3633,130.91,28.8257,2.77411,0
2,712,13,13,90.6071,97.6424,17.3224,141.437,0
2,712,14,14,7.07046,90.7287,84.1135,96.8781,0
2,712,15,15,235.846,167.613,36.5325,75.3915,0
2,712,16,16,50.8656,78.7744,41.577,38.1171,0
2,712,17,17,241.002,175.501,72.581,399.717,0
2,712,18,18,103.459,146.616,8.59761,16.779,0
2,712,19,19,78.7584,99.2832,1.53142,120.531,0
2,712,20,20,165.777,149.483,25.5447,3.27609,0
2,712,21,21,58.4355,83.5657,20.9383,23.0107,0
2,712,22,22,164.024,177.877,6.09113,106.468,0
2,712,23,23,61.2934,89.5203,13.8642,329.256,0
2,712,24,24,20.9369,96.8398,29.4567,7.54368,0
2,712,25,25,89.9278,63.0967,19.5082,27.639,0
2,712,26,26,59.0811,82.041,4.44388,26.9066,0
2,712,27,27,71.3172,162.414,13.9454,576.967,0
2,712,28,28,133.919,111.375,25.4197,119.186,0
2,712,29,29,44.1803,43.5537,37.3251,25.5116,0
2,712,30,30,167.253,128.692,29.7864,227.686,0
2,712,31,31,50.3582,129.636,9.7176,9.75439,0
2,712,32,32,24.2792,117.034,42.8628,168.259,0
2,712,33,33,64.2598,66.5948,6.17976,313.542,0
2,712,34,34,41.6556,75.3809,18.1433,224.319,0
2,712,35,35,144.988,106.632,74.1175,24.584,0
2,712,36,36,91.3608,151.162,3.2365,36.1018,0
2,712,37,37,68.6191,146.957,28.4545,131.752,0
2,712,38,38,84.2435,92.4769,46.9438,0.00949914,0
2,712,39,39,56.3569,88.242,16.1395,102.182,0
2,712,40,40,3.64655,66.462,35.8744,73.989,0
2,712,41,41,17.0544,113.831,218.688,0.256613,0
2,712,42,42,100.495,101.835,70.1937,17.7539,0
2,712,43,43,101.163,178.762,147.246,110.662,0
2,712,44,44,57.0063,105.835,16.2337,41.2677,0
2,712,45,45,100.556,91.6846,41.5933,725.503,0
2,712,46,46,223.119,95.4846,39.2161,9.34639,0
2,712,47,47,102.878,118.597,126.124,119.269,0
2,712,48,48,127.412,328.378,0.847949,146.574,0
2,712,49,49,211.158,224.728,47.0721,30.8407,0
2,712,50,50,84.1538,61.2158,206.975,6.09726,0
2,712,51,51,15.9929,130.491,35.1679,170.066,0
2,712,52,52,70.9059,78.2196,27.8375,87.155,0
2,712,53,53,41.2592,93.5535,13.1301,177.139,0
2,712,54,54,120.027,114.266,45.299,40.2115,0
2,712,55,55,126.33,72.4155,108.544,18.0641,0
2,712,56,56,42.5946,181.923,57.0645,113.241,0
2,712,57,57,119.007,58.5848,39.0472,200.224,0
2,712,58,58,278.954,251.171,1.77203,241.443,0
2,712,59,59,220.268,296.143,179.215,6.11701,0
2,712,60,60,169.2,136.827,3.75109,90.3607,0
2,712,61,61,78.1912,133.807,35.873,1439.54,0
2,712,62,62,21.9481,77.2047,2.60067,11.5215,0
2,712,63,63,83.8807,219.092,10.3257,162.191,0
2,712,64,64,114.579,358.093,101.719,22.9218,0
2,712,65,65,3.84749,35.3294,188.197,55.4087,0
2,712,66,66,14.84,103.846,137.881,40.0717,0
2,712,67,67,38.1471,165.977,1.1457,0.382534,0
2,712,68,68,9.78985,179.28,17.0112,13.0574,0
2,712,69,69,77.6306,92.114,132.622,456.123,0
2,712,70,70,57.5876,71.2978,135.255,17.6796,0
2,712,71,71,23.4535,144.723,81.2752,41.0439,0
2,712,72,72,195.977,183.403,99.0518,21.5107,0
2,712,73,73,27.7684,98.2213,6.6109,66.4003,0
2,712,74,74,75.6847,82.298,11.5538,478.653,0
2,712,75,75,53.1095,109.247,7.52312,221.457,0
2,712,76,76,36.8879,104.212,86.4767,16.762,0
2,712,77,77,267.358,172.721,101.206,0.373556,0
2,712,78,78,121.907,89.4815,96.0778,129.963,0
2,712,79,79,117.598,145.671,5.37832,0.308488,0
2,712,80,80,79.4155,198.912,8.05878,70.6076,0
2,712,81,81,175.519,117.77,105.272,7.85223,0
2,712,82,82,123.636,98.8224,26.5654,781.145,0
2,712,83,83,74.2494,81.6551,6.08051,210.368,0
2,712,84,84,69.5617,159.425,97.2808,3.27731,0
2,712,85,85,73.3085,101.833,29.0729,4.40545,0
2,712,86,86,23.2396,146.418,78.7389,278.372,0
2,712,87,87,321.846,145.799,94.5993,77.3713,0
2,712,88,88,98.7133,175.121,7.80636,136.889,0
2,712,89,89,34.73,114.188,67.6253,7.10017,0
2,712,90,90,113.763,118.204,10.9275,5.588,0
2,712,91,91,81.5841,60.981,140.686,110.085,0
2,712,92,92,80.8195,103.742,56.0837,4.28665,0
2,712,93,93,106.571,79.1204,0.706549,0.730975,0
2,712,94,94,45.2346,122.33,2.73014,40.5004,0
2,712,95,95,72.0636,78.7258,1.58673,0.022141,0
2,712,96,96,68.3642,50.0463,89.4773,14.8408,0
2,712,97,97,80.9316,87.7783,18.3705,15.945,0
2,712,98,98,19.3729,95.5716,36.5868,65.1543,0
