cl_drainpp
cl_mf6
         1        31
         1     15033
        31       551
         1
      1521         2 0.00        18   0.6039898            19   0.3960102    
      1522         2 0.00        18   0.5804387            19   0.4195613    
      1524         2 0.00        18   0.5209541            19   0.4790459    
      1645         2 0.00        18   0.4674938            19   0.5325062    
      1652         2 0.00        18   0.4326226            19   0.5673774    
      1654         2 0.00        18   0.3789843            19   0.6210157    
      1655         2 0.00        18   0.3441130            19   0.6558869    
      1658         2 0.00        18   0.2904747            19   0.7095253    
      1660         2 0.00        18   0.2470139            19   0.7529861    
      1663         2 0.00        18   0.1973700            19   0.8026300    
      1664         2 0.00        18   0.1374229            19   0.8625771    
      1669         2 0.00        18   7.7475779E-02        19   0.9225242    
      1676         2 0.00        18   5.5128232E-02        19   0.9448718    
      1677         2 0.00        19   0.9964041            20   3.5958837E-03
      1680         2 0.00        19   0.9332628            20   6.6737220E-02
      1681         2 0.00        19   0.8701215            20   0.1298786    
      1691         2 0.00        19   0.7342609            20   0.2657391    
      1694         2 0.00        19   0.6719976            20   0.3280024    
      1695         2 0.00        19   0.6097344            20   0.3902657    
      1700         2 0.00        19   0.5474710            20   0.4525290    
      1701         2 0.00        19   0.4843650            20   0.5156350    
      1703         2 0.00        19   0.3495742            20   0.6504257    
      1704         2 0.00        19   0.4215560            20   0.5784441    
      1705         2 0.00        19   0.3587469            20   0.6412531    
      1706         2 0.00        19   0.8069801            20   0.1930199    
      1707         2 0.00        19   0.7466058            20   0.2533942    
      1719         2 0.00        19   0.2867652            20   0.7132348    
      1720         2 0.00        19   0.2260470            20   0.7739530    
      1723         2 0.00        19   0.1625974            20   0.8374026    
      1724         2 0.00        19   9.9147901E-02        20   0.9008521    
      1729         2 0.00        19   3.5698362E-02        20   0.9643016    
      1730         2 0.00        20   0.9778350            21   2.2165000E-02
      1732         2 0.00        20   0.9615748            21   3.8425207E-02
      1735         2 0.00        20   0.9001320            21   9.9868022E-02
      1736         2 0.00        20   0.8386891            21   0.1613108    
      1749         2 0.00        20   0.7772464            21   0.2227536    
      1750         2 0.00        20   0.7173242            21   0.2826758    
      1757         2 0.00        20   0.6981280            21   0.3018720    
      1760         2 0.00        20   0.6375382            21   0.3624618    
      1761         2 0.00        20   0.5769485            21   0.4230515    
      1766         2 0.00        20   0.5163587            21   0.4836413    
      1768         2 0.00        20   0.4999531            21   0.5000468    
      1769         2 0.00        20   0.4382267            21   0.5617733    
      1772         2 0.00        20   0.3759259            21   0.6240741    
      1773         2 0.00        20   0.3136251            21   0.6863749    
      1786         2 0.00        20   0.2478436            21   0.7521564    
      1787         2 0.00        20   0.1842941            21   0.8157058    
      1790         2 0.00        20   0.1207447            21   0.8792553    
      1791         2 0.00        20   5.7195313E-02        21   0.9428047    
      1796         2 0.00        21   0.9910291            22   8.9709377E-03
      1797         2 0.00        21   0.9412231            22   5.8776855E-02
      1800         2 0.00        21   0.8914172            22   0.1085828    
      1801         2 0.00        21   0.8416113            22   0.1583887    
      1810         2 0.00        21   0.6176966            22   0.3823034    
      1815         2 0.00        21   0.5695910            22   0.4304089    
      1816         2 0.00        21   0.5214595            22   0.4785405    
      1817         2 0.00        21   0.4569549            22   0.5430451    
      1818         2 0.00        21   0.4088233            22   0.5911767    
      1819         2 0.00        21   0.4733279            22   0.5266721    
      1821         2 0.00        21   0.7784631            22   0.2215369    
      1822         2 0.00        21   0.7303507            22   0.2696493    
      1823         2 0.00        21   0.7948924            22   0.2051076    
      1825         2 0.00        21   0.6822383            22   0.3177617    
      1826         2 0.00        21   0.6341259            22   0.3658741    
      1838         2 0.00        21   0.2496373            22   0.7503627    
      1839         2 0.00        21   0.1999365            22   0.8000635    
      1840         2 0.00        21   0.3595877            22   0.6404123    
      1841         2 0.00        21   0.3098299            22   0.6901701    
      1844         2 0.00        21   0.2600721            22   0.7399279    
      1850         2 0.00        21   0.1516131            22   0.8483869    
      1851         2 0.00        21   0.1007774            22   0.8992226    
      1854         2 0.00        21   4.9941715E-02        22   0.9500583    
      1855         2 0.00        21    0.000000            22    1.000000    
      1865         2 0.00        22   0.9543841            23   4.5615893E-02
      1868         2 0.00        22   0.9400604            23   5.9939571E-02
      1869         2 0.00        22   0.8914819            23   0.1085181    
      1872         2 0.00        22   0.8429034            23   0.1570966    
      1873         2 0.00        22   0.8007387            23   0.1992613    
      1875         2 0.00        22   0.7732114            23   0.2267886    
      1880         2 0.00        22   0.7310843            23   0.2689157    
      1887         2 0.00        22   0.7029712            23   0.2970288    
      1888         2 0.00        22   0.6608441            23   0.3391559    
      1891         2 0.00        22   0.6187171            23   0.3812830    
      1893         2 0.00        22   0.5864100            23   0.4135900    
      1894         2 0.00        22   0.5524178            23   0.4475823    
      1897         2 0.00        22   0.5148736            23   0.4851265    
      1904         2 0.00        22   0.4808813            23   0.5191187    
      1906         2 0.00        22   0.4433371            23   0.5566629    
      1907         2 0.00        22   0.4093449            23   0.5906551    
      2031         2 0.00        22   0.3715235            23   0.6284764    
      2033         2 0.00        22   0.3313096            23   0.6686904    
      2036         2 0.00        22   0.3005220            23   0.6994780    
      2039         2 0.00        22   0.2603080            23   0.7396920    
      2040         2 0.00        22   0.2295205            23   0.7704796    
      2042         2 0.00        22   0.1905088            23   0.8094912    
      2047         2 0.00        22   0.1565291            23   0.8434709    
      2054         2 0.00        22   0.1189735            23   0.8810264    
      2055         2 0.00        22   8.4993832E-02        23   0.9150062    
      2057         2 0.00        22   4.7438305E-02        23   0.9525617    
      2060         2 0.00        23   0.9741928            15   2.5807206E-02
      2061         2 0.00        23   0.8875021            15   0.1124979    
      2063         2 0.00        23   0.9807866            15   1.9213384E-02
      2064         2 0.00        23   0.8940959            15   0.1059041    
      2073         2 0.00        23   0.4383790            15   0.5616210    
      2076         2 0.00        23   0.3248894            15   0.6751106    
      2077         2 0.00        23   0.2594768            15   0.7405232    
      2078         2 0.00        23   0.3770227            15   0.6229773    
      2080         2 0.00        23   0.1743288            15   0.8256711    
      2081         2 0.00        23   8.9180946E-02        15   0.9108191    
      2086         2 0.00        23   0.8008114            15   0.1991886    
      2087         2 0.00        23   0.7141207            15   0.2858793    
      2088         2 0.00        23   0.5613321            15   0.4386679    
      2089         2 0.00        23   0.4999758            15   0.5000242    
      2090         2 0.00        23   0.6229289            15   0.3770711    
      2100         2 0.00        15   0.9952077            16   4.7923345E-03
      2101         2 0.00        15   0.9480917            16   5.1908325E-02
      2104         2 0.00        15   0.9009757            16   9.9024318E-02
      2106         2 0.00        15   0.8847859            16   0.1152141    
      2107         2 0.00        15   0.8376699            16   0.1623301    
      2112         2 0.00        15   0.7905539            16   0.2094461    
      2113         2 0.00        15   0.7508433            16   0.2491567    
      2120         2 0.00        15   0.7222966            16   0.2777034    
      2123         2 0.00        15   0.6814663            16   0.3185337    
      2125         2 0.00        15   0.6529197            16   0.3470803    
      2126         2 0.00        15   0.6120893            16   0.3879106    
      2129         2 0.00        15   0.5794774            16   0.4205226    
      2136         2 0.00        15   0.5423750            16   0.4576250    
      2137         2 0.00        15   0.5052726            16   0.4947273    
      2139         2 0.00        15   0.4720245            16   0.5279755    
      2142         2 0.00        15   0.4349221            16   0.5650778    
      2162         2 0.00        24   0.1194120            25   0.8805879    
      2164         2 0.00        24    0.000000            25    1.000000    
      2165         2 0.00        24   4.7946714E-02        25   0.9520533    
      2166         2 0.00        24   2.7368700E-02        25   0.9726313    
      2167         2 0.00        25   0.9684026            26   3.1597394E-02
      2168         2 0.00        25   0.9248726            26   7.5127378E-02
      2171         2 0.00        24   7.5923704E-02        25   0.9240763    
      2173         2 0.00        24   0.1105349            25   0.8894651    
      2178         2 0.00        24   0.1529883            25   0.8470117    
      2180         2 0.00        24   0.1865645            25   0.8134355    
      2183         2 0.00        24   0.2206676            25   0.7793325    
      2185         2 0.00        24   0.2548659            25   0.7451341    
      2190         2 0.00        25   0.8837500            26   0.1162500    
      2191         2 0.00        25   0.8455644            26   0.1544356    
      2193         2 0.00        25   0.8244656            26   0.1755344    
      2196         2 0.00        25   0.7862800            26   0.2137199    
      2199         2 0.00        25   0.7651813            26   0.2348187    
      2200         2 0.00        25   0.7271465            26   0.2728535    
      2202         2 0.00        25   0.6904699            26   0.3095301    
      2207         2 0.00        25   0.6668453            26   0.3331546    
      2214         2 0.00        25   0.6297904            26   0.3702095    
      2216         2 0.00        25   0.5870832            26   0.4129168    
      2219         2 0.00        25   0.5443758            26   0.4556242    
      2220         2 0.00        25   0.5354661            26   0.4645338    
      2222         2 0.00        25   0.4941792            26   0.5058209    
      2238         2 0.00        26   6.9405034E-02        27   0.9305950    
      2239         2 0.00        26   2.0661952E-02        27   0.9793380    
      2242         2 0.00        27   0.9498367            28   5.0163355E-02
      2243         2 0.00        27   0.8797442            28   0.1202558    
      2250         2 0.00        27   0.8096519            28   0.1903482    
      2251         2 0.00        27   0.7379492            28   0.2620508    
      2254         2 0.00        27   0.6723158            28   0.3276842    
      2392         2 0.00        15   0.4016740            16   0.5983260    
      2393         2 0.00        15   0.3648745            16   0.6351255    
      2395         2 0.00        15   0.3311872            16   0.6688128    
      2400         2 0.00        15   0.2944831            16   0.7055169    
      2403         2 0.00        15   0.2607959            16   0.7392042    
      2404         2 0.00        15   0.2240917            16   0.7759083    
      2406         2 0.00        15   0.1875518            16   0.8124482    
      2409         2 0.00        15   0.1571699            16   0.8428301    
      2413         2 0.00        15   0.1176862            16   0.8823138    
      2414         2 0.00        15   8.7304249E-02        16   0.9126958    
      2416         2 0.00        15   4.7820538E-02        16   0.9521794    
      2419         2 0.00        15   8.3368281E-03        16   0.9916632    
      2429         2 0.00        16   0.9379975            12   6.2002454E-02
      2430         2 0.00        16   0.8279218            12   0.1720782    
      2432         2 0.00        16   0.7855266            12   0.2144733    
      2435         2 0.00        16   0.6754509            12   0.3245490    
      2436         2 0.00        16   0.5696516            12   0.4303484    
      2449         2 0.00        24   0.2951175            25   0.7048825    
      2450         2 0.00        24   0.2890642            25   0.7109358    
      2451         2 0.00        24   0.3297879            25   0.6702121    
      2454         2 0.00        24   0.3636660            25   0.6363340    
      2456         2 0.00        24   0.3975441            25   0.6024559    
      2463         2 0.00        24   0.4404088            25   0.5595912    
      2465         2 0.00        24   0.4736789            25   0.5263211    
      2466         2 0.00        24   0.4304455            25   0.5695544    
      2471         2 0.00        24   0.5068451            25   0.4931549    
      2472         2 0.00        24   0.5512685            25   0.4487315    
      2473         2 0.00        24   0.5395317            25   0.4604683    
      2484         2 0.00        25   0.4508942            26   0.5491058    
      2486         2 0.00        25   0.4076092            26   0.5923908    
      2489         2 0.00        25   0.3642466            26   0.6357534    
      2491         2 0.00        25   0.3222983            26   0.6777017    
      2498         2 0.00        25   0.2803501            26   0.7196499    
      2501         2 0.00        25   0.2683651            26   0.7316349    
      2503         2 0.00        25   0.2261235            26   0.7738765    
      2506         2 0.00        25   0.1889717            26   0.8110282    
      2507         2 0.00        25   0.1661015            26   0.8338984    
      2509         2 0.00        25   0.1289498            26   0.8710502    
      2516         2 0.00        25   9.7400092E-02        26   0.9025999    
      2525         2 0.00        26   0.6296037            27   0.3703963    
      2528         2 0.00        26   0.1461073            27   0.8538927    
      2530         2 0.00        26   0.1953892            27   0.8046108    
      2532         2 0.00        26   0.2731796            27   0.7268204    
      2533         2 0.00        26   0.2491288            27   0.7508712    
      2534         2 0.00        26   0.3269775            27   0.6730226    
      2536         2 0.00        26   0.1024278            27   0.8975722    
      2544         2 0.00        26   0.4031481            27   0.5968519    
      2546         2 0.00        26   0.4580472            27   0.5419528    
      2547         2 0.00        26   0.3818766            27   0.6181234    
      2551         2 0.00        26   0.5465817            27   0.4534183    
      2552         2 0.00        26   0.5082378            27   0.4917622    
      2553         2 0.00        26   0.5912598            27   0.4087402    
      2561         2 0.00        27   0.6477149            28   0.3522851    
      2562         2 0.00        27   0.5820815            28   0.4179185    
      2567         2 0.00        27   0.5218213            28   0.4781787    
      2569         2 0.00        27   0.4817413            28   0.5182587    
      2570         2 0.00        27   0.4242388            28   0.5757613    
      2573         2 0.00        27   0.3841588            28   0.6158412    
      2576         2 0.00        27   0.3265951            28   0.6734049    
      2577         2 0.00        27   0.2695263            28   0.7304737    
      2579         2 0.00        27   0.2288311            28   0.7711689    
      2589         2 0.00        27   0.1667831            28   0.8332168    
      2590         2 0.00        27   0.1005511            28   0.8994489    
      2597         2 0.00        28   0.7638977            29   0.2361023    
      2598         2 0.00        28   0.7076024            29   0.2923976    
      2600         2 0.00        27   7.7610694E-02        28   0.9223893    
      2603         2 0.00        27   1.1378638E-02        28   0.9886214    
      2604         2 0.00        28   0.9516761            29   4.8323870E-02
      2609         2 0.00        28   0.8930534            29   0.1069466    
      2610         2 0.00        28   0.8369160            29   0.1630840    
      2613         2 0.00        28   0.7806206            29   0.2193794    
      2623         2 0.00        28   0.4436058            29   0.5563942    
      2625         2 0.00        28   0.5749683            29   0.4250317    
      2626         2 0.00        28   0.6519445            29   0.3480555    
      2627         2 0.00        28   0.5978654            29   0.4021346    
      2628         2 0.00        28   0.5208893            29   0.4791107    
      2629         2 0.00        28   0.4670069            29   0.5329931    
      2634         2 0.00        28   0.3897429            29   0.6102571    
      2635         2 0.00        28   0.3358800            29   0.6641200    
      2636         2 0.00        28   0.2609550            29   0.7390450    
      2637         2 0.00        28   0.2046953            29   0.7953047    
      2638         2 0.00        28   0.2777973            29   0.7222027    
      2647         2 0.00        28   0.1458031            29   0.8541969    
      2648         2 0.00        28   8.7094389E-02        29   0.9129056    
      2651         2 0.00        28   2.8385704E-02        29   0.9716143    
      2652         2 0.00        29   0.9610153            30   3.8984686E-02
      2657         2 0.00        29   0.8930945            30   0.1069055    
      2658         2 0.00        29   0.8251737            30   0.1748263    
      2660         2 0.00        29   0.8033553            30   0.1966446    
      2663         2 0.00        29   0.7381065            30   0.2618935    
      2664         2 0.00        29   0.6728576            30   0.3271424    
      2671         2 0.00        29   0.6076088            30   0.3923912    
      2674         2 0.00        29   0.5821001            30   0.4178999    
      2675         2 0.00        29   0.5171261            30   0.4828739    
      2678         2 0.00        29   0.4521521            30   0.5478479    
      2680         2 0.00        29   0.4262616            30   0.5737384    
      2681         2 0.00        29   0.3628911            30   0.6371089    
      2686         2 0.00        29   0.2958993            30   0.7041007    
      2687         2 0.00        29   0.2289076            30   0.7710924    
      2690         2 0.00        29   0.1546604            30   0.8453396    
      2697         2 0.00        29   0.1478545            30   0.8521454    
      2698         2 0.00        29   7.8244075E-02        30   0.9217559    
      2708         2 0.00        30   0.9460002            31   5.3999856E-02
      2711         2 0.00        30   0.8915469            31   0.1084531    
      2712         2 0.00        30   0.8361700            31   0.1638300    
      2717         2 0.00        30   0.5876659            31   0.4123341    
      2718         2 0.00        30   0.7629737            31   0.2370263    
      2719         2 0.00        30   0.7119812            31   0.2880188    
      2720         2 0.00        30   0.7851775            31   0.2148225    
      2722         2 0.00        30   0.6610892            31   0.3389108    
      2723         2 0.00        30   0.6102752            31   0.3897248    
      2726         2 0.00        29   8.6336089E-03        30   0.9913664    
      2727         2 0.00        30   0.9573178            31   4.2682212E-02
      2738         2 0.00        30   0.4679359            31   0.5320641    
      2739         2 0.00        30   0.5368519            31   0.4631481    
      2740         2 0.00        30   0.4817253            31   0.5182747    
      2741         2 0.00        30   0.4140556            31   0.5859445    
      2742         2 0.00        30   0.3614423            31   0.6385577    
      2747         2 0.00        30   0.3059106            31   0.6940894    
      2748         2 0.00        30   0.2503788            31   0.7496212    
      2751         2 0.00        30   0.1949010            31   0.8050990    
      2752         2 0.00        30   0.1394137            31   0.8605863    
      2762         2 0.00        30   8.3926424E-02        31   0.9160736    
      2763         2 0.00        30   2.9277232E-02        31   0.9707228    
      2830         2 0.00         2   0.4930797             3   0.5069203    
      2842         2 0.00         2   0.3084198             3   0.6915802    
      2843         2 0.00         2   0.2630139             3   0.7369861    
      2845         2 0.00         2   0.3780468             3   0.6219532    
      2846         2 0.00         2   0.4476738             3   0.5523262    
      2847         2 0.00         2   0.4022678             3   0.5977321    
      2848         2 0.00         2   0.3326409             3   0.6673591    
      2854         2 0.00         2   0.2147864             3   0.7852136    
      2855         2 0.00         2   0.1646722             3   0.8353279    
      2856         2 0.00         2   0.1028566             3   0.8971434    
      2857         2 0.00         2   5.2742351E-02         3   0.9472576    
      2858         2 0.00         2   0.1145579             3   0.8854421    
      2870         2 0.00         2   2.6281346E-03         3   0.9973719    
      2871         2 0.00         3   0.9339170             4   6.6083021E-02
      2874         2 0.00         3   0.8653286             4   0.1346714    
      2875         2 0.00         3   0.7967401             4   0.2032599    
      2880         2 0.00         3   0.7281517             4   0.2718483    
      2881         2 0.00         3   0.6589811             4   0.3410188    
      2884         2 0.00         3   0.5907689             4   0.4092311    
      2885         2 0.00         3   0.5225567             4   0.4774433    
      2898         2 0.00         3   0.4543444             4   0.5456555    
      2899         2 0.00         3   0.3861322             4   0.6138678    
      2902         2 0.00         3   0.3186741             4   0.6813259    
      2904         2 0.00         3   0.3098442             4   0.6901558    
      2905         2 0.00         3   0.2418262             4   0.7581738    
      2910         2 0.00         3   0.1738082             4   0.8261918    
      2911         2 0.00         3   0.1057902             4   0.8942098    
      2914         2 0.00         3   3.7772223E-02         4   0.9622278    
      2915         2 0.00         3    0.000000             4    1.000000    
      2925         2 0.00         3    0.000000             4    1.000000    
      2926         2 0.00         3    0.000000             4    1.000000    
      2929         2 0.00         5    1.000000             6    0.000000    
      2932         2 0.00         5    1.000000             6    0.000000    
      2933         2 0.00         5    1.000000             6    0.000000    
      2938         2 0.00         5   0.9538949             6   4.6105165E-02
      2939         2 0.00         5   0.8860393             6   0.1139607    
      2942         2 0.00         5   0.8181837             6   0.1818163    
      2943         2 0.00         5   0.7503282             6   0.2496718    
      2950         2 0.00         5   0.6824726             6   0.3175274    
      2951         2 0.00         5   0.6154456             6   0.3845544    
      2953         2 0.00         5   0.6038556             6   0.3961445    
      2956         2 0.00         5   0.5362527             6   0.4637473    
      2957         2 0.00         5   0.4686498             6   0.5313502    
      2962         2 0.00         5   0.4010470             6   0.5989530    
      2963         2 0.00         5   0.3334441             6   0.6665559    
      2966         2 0.00         5   0.2662811             6   0.7337189    
      3010         2 0.00        10   0.3378796            11   0.6621205    
      3011         2 0.00        10   0.2952543            11   0.7047457    
      3015         2 0.00        10   0.1549032            11   0.8450968    
      3017         2 0.00        10   4.0012427E-02        11   0.9599876    
      3018         2 0.00        10   0.1098797            11   0.8901203    
      3019         2 0.00        10   6.4856112E-02        11   0.9351439    
      3020         2 0.00        10   0.2247704            11   0.7752296    
      3021         2 0.00        10   0.1797469            11   0.8202531    
      3022         2 0.00        10   0.2526291            11   0.7473709    
      3030         2 0.00        11   0.8443474            12   0.1556526    
      3031         2 0.00        11   0.7785000            12   0.2215000    
      3036         2 0.00        11   0.7126527            12   0.2873473    
      3037         2 0.00        11   0.6435863            12   0.3564137    
      3040         2 0.00        11   0.5755371            12   0.4244629    
      3041         2 0.00        11   0.5074879            12   0.4925121    
      3042         2 0.00        11   0.9940767            12   5.9232721E-03
      3043         2 0.00        11   0.9282294            12   7.1770616E-02
      3046         2 0.00        11   0.8623821            12   0.1376180    
      3058         2 0.00        16   0.5086778            12   0.4913222    
      3062         2 0.00        11   0.3658732            12   0.6341268    
      3063         2 0.00        11   0.4394387            12   0.5605613    
      3064         2 0.00        11   0.3713895            12   0.6286104    
      3065         2 0.00        11   0.2999840            12   0.7000160    
      3066         2 0.00        11   0.2317125            12   0.7682875    
      3069         2 0.00        16   0.4077015            12   0.5922985    
      3070         2 0.00        16   0.3250327            12   0.6749673    
      3072         2 0.00        16   0.2342658            12   0.7657342    
      3075         2 0.00        16   0.1589306            12   0.8410694    
      3077         2 0.00        11   0.1634409            12   0.8365591    
      3078         2 0.00        11   9.5169306E-02        12   0.9048307    
      3081         2 0.00        16   6.8163730E-02        12   0.9318362    
      3083         2 0.00        11   2.7235301E-02        12   0.9727647    
      3084         2 0.00        12   0.9096018            24   9.0398163E-02
      3091         2 0.00        12   0.8044180            24   0.1955820    
      3093         2 0.00        12   0.6992342            24   0.3007658    
      3104         2 0.00        24   0.6615477            25   0.3384523    
      3106         2 0.00        24   0.6938471            25   0.3061530    
      3109         2 0.00        12   0.6512758            24   0.3487242    
      3112         2 0.00        12   0.5457739            24   0.4542261    
      3114         2 0.00        12   0.4386401            24   0.5613599    
      3115         2 0.00        12   0.3952121            24   0.6047879    
      3118         2 0.00        24   0.7400617            25   0.2599383    
      3119         2 0.00        24   0.7255155            25   0.2744845    
      3120         2 0.00        24   0.7715986            25   0.2284014    
      3123         2 0.00        24   0.8176817            25   0.1823184    
      3125         2 0.00        24   0.8503497            25   0.1496503    
      3126         2 0.00        24   0.8031355            25   0.1968645    
      3130         2 0.00        24   0.5839551            25   0.4160449    
      3132         2 0.00        24   0.6164843            25   0.3835156    
      3135         2 0.00        24   0.6487837            25   0.3512163    
      3153         2 0.00        25   7.1653098E-02        26   0.9283469    
      3154         2 0.00        25   3.6433946E-02        26   0.9635661    
      3156         2 0.00        25   1.0686954E-02        26   0.9893131    
      3159         2 0.00        26   0.9721507            27   2.7849285E-02
      3160         2 0.00        26   0.9135018            27   8.6498186E-02
      3164         2 0.00        26   0.7792566            27   0.2207434    
      3165         2 0.00        26   0.8548529            27   0.1451471    
      3166         2 0.00        26   0.8017565            27   0.1982435    
      3167         2 0.00        26   0.7248494            27   0.2751506    
      3168         2 0.00        26   0.6704422            27   0.3295578    
      3261         2 0.00         1    1.000000             2    0.000000    
      3264         2 0.00         1   0.9800733             2   1.9926673E-02
      3265         2 0.00         1   0.9459317             2   5.4068279E-02
      3269         2 0.00         1   0.8743439             2   0.1256561    
      3270         2 0.00         1   0.9117901             2   8.8209890E-02
      3271         2 0.00         1   0.8776485             2   0.1223515    
      3272         2 0.00         1   0.8402023             2   0.1597977    
      3273         2 0.00         1   0.8065678             2   0.1934322    
      3286         2 0.00         1   0.7723030             2   0.2276970    
      3287         2 0.00         1   0.7380383             2   0.2619617    
      3290         2 0.00         1   0.7037736             2   0.2962264    
      3291         2 0.00         1   0.6695088             2   0.3304912    
      3296         2 0.00         1   0.6356547             2   0.3643453    
      3297         2 0.00         1   0.6013946             2   0.3986054    
      3300         2 0.00         1   0.5671344             2   0.4328656    
      3301         2 0.00         1   0.5328743             2   0.4671257    
      3314         2 0.00         1   0.4991706             2   0.5008293    
      3315         2 0.00         1   0.4650187             2   0.5349813    
      3317         2 0.00         1   0.4618227             2   0.5381773    
      3320         2 0.00         1   0.4276708             2   0.5723292    
      3321         2 0.00         1   0.3935188             2   0.6064811    
      3326         2 0.00         1   0.3593669             2   0.6406331    
      3327         2 0.00         1   0.3258264             2   0.6741736    
      3330         2 0.00         1   0.2915265             2   0.7084736    
      3331         2 0.00         1   0.2572265             2   0.7427735    
      3344         2 0.00         2   0.9559754             3   4.4024613E-02
      3347         2 0.00         1   0.2229265             2   0.7770734    
      3348         2 0.00         1   0.1886266             2   0.8113734    
      3350         2 0.00         1   0.1153380             2   0.8846620    
      3351         2 0.00         1   0.1562118             2   0.8437881    
      3352         2 0.00         1   0.1227129             2   0.8772871    
      3355         2 0.00         1   8.1839047E-02         2   0.9181610    
      3356         2 0.00         1   4.8340064E-02         2   0.9516599    
      3359         2 0.00         1   1.4841078E-02         2   0.9851589    
      3360         2 0.00         2   0.9763846             3   2.3615332E-02
      3369         2 0.00         2   0.7219314             3   0.2780686    
      3371         2 0.00         2   0.8410819             3   0.1589181    
      3372         2 0.00         2   0.9087332             3   9.1266736E-02
      3373         2 0.00         2   0.8614911             3   0.1385089    
      3374         2 0.00         2   0.7938398             3   0.2061603    
      3375         2 0.00         2   0.7482200             3   0.2517800    
      3379         2 0.00         2   0.6071608             3   0.3928392    
      3380         2 0.00         2   0.6776904             3   0.3223096    
      3381         2 0.00         2   0.6334494             3   0.3665506    
      3382         2 0.00         2   0.5629198             3   0.4370802    
      3383         2 0.00         2   0.5186788             3   0.4813212    
      3423         2 0.00         5   0.2535874             6   0.7464126    
      3424         2 0.00         5   0.1861831             6   0.8138169    
      3431         2 0.00         5   0.1187787             6   0.8812212    
      3432         2 0.00         5   5.1374391E-02         6   0.9486256    
      3435         2 0.00         5    0.000000             6    1.000000    
      3436         2 0.00         5    0.000000             6    1.000000    
      3441         2 0.00         5    0.000000             6    1.000000    
      3443         2 0.00         5    0.000000             6    1.000000    
      3444         2 0.00         7    1.000000             8    0.000000    
      3447         2 0.00         7    1.000000             8    0.000000    
      3448         2 0.00         7   0.9514316             8   4.8568450E-02
      3455         2 0.00         7   0.8504071             8   0.1495929    
      3456         2 0.00         7   0.7493827             8   0.2506174    
      3459         2 0.00         7   0.7299188             8   0.2700812    
      3462         2 0.00         7   0.6288943             8   0.3711056    
      3463         2 0.00         7   0.5278699             8   0.4721301    
      3468         2 0.00         7   0.4267055             8   0.5732945    
      3469         2 0.00         7   0.3254180             8   0.6745820    
      3472         2 0.00         7   0.2241305             8   0.7758695    
