real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
10,89.6221,84.715,85.6481,95.4082,95.1027,91.6291,90.0889,88.3147,88.9578,89.4937,85.0078,98.3947,90.7575,88.4725,86.5486,87.3213,84.6006,85.8043,-9191.51,-11075,0.128407,-7927.28,-9787.85
11,89.8146,84.6135,85.4549,94.7602,94.8006,91.9938,90.2792,88.403,89.0613,89.7138,84.8699,98.6972,90.8096,88.3856,86.2892,87.4205,84.5703,85.4366,-7437.98,-10718.2,0.100793,-6424.27,-9632.39
12,89.99,84.5606,85.3596,95.0507,94.7157,91.7776,90.2384,88.2977,89.1119,89.8816,84.8317,98.3418,90.698,88.1118,86.3072,87.5407,84.7897,85.4184,-7934.98,-10973.8,0.108404,-6648.5,-9670.78
13,89.5794,84.7348,85.4538,94.8547,94.4944,91.373,89.8365,88.3655,88.9713,89.4834,84.9592,98.1634,90.8493,88.3328,86.3747,87.312,84.8895,85.356,-7752.27,-10336.6,0.0960714,-6113.91,-8671.32
14,89.8517,84.5722,85.3605,94.8845,94.5944,91.677,90.0754,88.5146,89.1425,89.732,84.8383,98.5309,90.7011,88.3406,86.441,87.6127,84.7311,85.4504,-9276.37,-12558.5,0.119706,-7782.79,-10999
15,89.9498,84.659,85.9303,94.6527,95.1501,91.6501,90.3411,88.3813,89.13,89.853,84.8783,98.8729,90.768,88.2254,86.3822,87.6239,84.5978,85.6997,-8123.44,-10735.1,0.0968339,-7254.56,-9847.15
16,89.6712,84.6582,85.4159,95.0369,94.7878,91.7364,89.8426,88.5192,89.1253,89.5527,84.9983,98.5723,90.9356,88.4041,86.5027,87.3044,84.5805,85.5639,-8539.4,-11582.4,0.118493,-6827.01,-9842.7
17,89.5652,84.6123,85.4626,94.8486,94.6025,91.4613,89.8453,88.3942,89.3041,89.4503,84.9491,98.4486,90.1616,87.9122,86.4721,87.7379,84.6165,85.5097,-8112.64,-11051.2,0.114901,-6745.68,-9639.17
18,89.8397,84.525,85.5828,94.8139,94.9044,91.4278,90.2456,88.1573,88.9059,89.7374,84.8894,98.6841,90.7975,88.3881,86.515,87.4305,84.7973,85.7599,-7914.32,-10788.8,0.102336,-6336.63,-9161.6
19,89.8218,84.5512,85.7375,95.1738,95.0473,91.5127,90.1867,88.4571,88.8806,89.7147,85.0552,98.6589,90.7997,88.2332,86.4883,87.3365,84.7315,85.7388,-8144.23,-11668.1,0.107112,-6761.27,-10214.9
20,89.9653,84.7049,85.697,95.1756,94.3389,91.8694,90.2284,88.4548,89.1177,89.8543,85.0019,98.3986,90.7979,88.2145,86.3636,87.5421,84.9105,85.6883,-9091.39,-11221.3,0.11106,-7565.73,-9677.18
21,89.6463,84.5763,85.4107,94.9399,94.7382,91.5727,89.8212,88.0707,88.8591,89.5523,84.8622,98.4656,90.6604,87.9826,86.1941,87.61,84.8839,85.4571,-8547.88,-11003.2,0.0940694,-7067.99,-9516.06
22,89.8407,84.69,85.5613,94.798,94.8982,91.4374,89.9901,88.435,89.1252,89.7499,84.9475,98.4648,90.5588,88.1494,86.5671,87.3051,84.5679,85.4687,-8280.82,-11826.1,0.090807,-6954.77,-10415.1
23,89.9104,84.6919,85.3521,94.7642,94.9648,91.6737,90.2879,88.3314,89.0583,89.825,84.9157,98.39,90.4465,88.2209,86.3898,87.3855,84.5264,85.7699,-7606.46,-10913.9,0.0853983,-5995.13,-9263.63
24,89.8847,84.8535,85.4617,95.0182,94.8426,91.5308,90.2769,88.3315,89.2087,89.7936,85.1602,98.4639,90.9324,88.5373,86.7631,87.524,85.0485,85.3846,-8759.02,-12204.7,0.0910453,-7556.7,-10917.1
25,90.1707,84.6567,85.4935,94.7785,95.3626,91.9399,90.4408,88.2875,89.5095,90.0747,85.035,98.5591,90.9856,88.2845,86.6253,87.6659,84.7892,85.7198,-7772.7,-11202.5,0.0960088,-6525.78,-9917.96
26,89.656,84.4871,85.373,94.7285,94.7836,91.7778,90.0926,88.6234,89.091,89.5454,84.7651,98.3888,90.466,88.381,86.457,87.6227,84.3783,85.4449,-7929.35,-11250.4,0.110672,-6766.15,-10046.9
27,89.8661,84.4754,85.3567,94.6946,94.2142,91.5708,89.7689,88.5576,89.6372,89.7513,84.8024,98.5828,90.6381,88.2805,86.3622,87.5625,84.5938,85.4137,-8438.4,-10477.1,0.114793,-7167.72,-9149.27
28,89.7051,84.7142,85.656,94.7207,94.9738,91.5357,90.1333,88.5478,88.9539,89.6099,84.8276,98.2444,90.5793,87.9957,86.3345,87.6099,84.7526,85.517,-8473.96,-11661,0.095221,-6884.99,-10039.4
29,89.9981,84.8591,85.4769,94.8403,95.0031,91.9698,90.2873,88.1622,89.0101,89.8922,84.9893,98.2989,90.3048,88.0184,86.4229,87.4539,84.6632,85.5388,-9451.46,-11818.2,0.105925,-8000.92,-10312
30,89.8139,84.5516,85.9655,94.7998,94.9249,91.8411,89.9593,88.7592,89.2437,89.7049,84.9767,98.4166,90.9547,88.4341,86.5074,87.3573,84.665,85.8735,-7925.28,-11174.8,0.108906,-6655.54,-9859.32
31,89.7862,84.6057,85.4877,95.1355,94.5844,91.6409,90.1496,88.2915,88.9624,89.7032,84.8004,98.0074,90.9438,88.2418,86.3318,87.3695,84.6193,85.6117,-7948.61,-10989,0.0830488,-7062.83,-10071.4
32,89.706,84.6411,85.5678,94.9202,94.9726,92.1067,90.3116,88.8097,89.2528,89.6109,84.9279,98.4634,90.9822,88.5128,86.7715,87.2672,84.714,85.5417,-6792.29,-10630.3,0.0950791,-6174.41,-9983.16
33,89.8635,84.567,85.3971,94.8362,94.5627,91.485,90.2636,88.3952,89.0376,89.7471,84.8492,98.2711,90.6143,88.0123,86.5846,87.3319,84.7352,85.408,-7863.09,-10951.7,0.116414,-6437.78,-9476.16
34,89.4447,84.6772,85.437,94.5858,94.3512,91.8366,89.8081,88.5717,88.9205,89.3224,84.9131,98.9828,91.1738,88.4842,86.2757,87.3435,84.5991,85.4929,-8131,-11268.7,0.122269,-6630.43,-9722.77
35,89.559,84.273,85.4916,94.7375,95.1432,91.4653,89.7892,88.5792,88.9757,89.4537,84.7241,98.8884,91.3137,88.6228,86.5981,87.5341,84.4755,85.7719,-7188.9,-11326.7,0.105275,-6224.75,-10271.5
36,89.9814,84.6703,85.4582,94.7776,95.0733,91.4326,90.2067,88.442,89.2109,89.8813,84.907,98.6916,90.5051,88.3211,86.5179,87.5839,84.5264,85.4422,-7989.97,-10493,0.100107,-6618.44,-9098.18
37,89.788,84.6435,85.4961,94.6725,95.2147,91.3592,89.9226,88.6922,89.0882,89.6943,85.0524,98.5775,91.1239,88.7853,86.9302,87.4619,84.6859,85.8245,-8216.23,-11937.6,0.0936594,-6893.04,-10488.4
38,89.9377,84.6453,85.6802,95.2741,94.2109,91.6621,90.2945,87.9831,89.1213,89.8392,84.9182,98.5809,90.5233,88.1013,86.246,87.5093,84.5574,85.6941,-8922.67,-10778.6,0.0985007,-7468.97,-9303.83
39,89.6699,84.7021,85.5866,94.8986,94.955,91.3868,90.19,88.2692,88.9464,89.5707,84.8518,98.0099,90.8661,88.1841,86.2986,87.3536,84.8784,85.2442,-8303.66,-10959.4,0.0992611,-6837.81,-9442.95
40,89.7193,84.8387,85.7192,94.8146,94.0923,91.7159,89.6279,88.2664,89.0401,89.6155,84.9992,98.5317,90.9463,88.3304,86.5345,87.6158,84.758,85.597,-8521.74,-11502.1,0.103884,-7125.41,-10072.4
41,89.8107,84.7022,85.2306,94.9565,94.9511,91.6433,90.1856,88.4734,89.1848,89.7158,84.9419,98.3703,90.6219,88.0563,86.2816,87.5241,84.8768,85.3891,-9018.7,-12218.7,0.0948777,-7759.82,-10909.9
42,89.5112,84.7084,85.5689,95.0303,94.9484,91.6658,89.6209,88.4608,88.9129,89.4022,84.9882,98.5,90.5681,88.1867,86.2733,87.406,84.8656,85.2653,-8316.4,-12001.6,0.10899,-6894.39,-10513.3
43,90.0544,84.7962,85.6065,94.9078,95.0702,91.7499,90.3784,88.5667,89.3105,89.9654,85.0559,98.4248,91.1904,88.7876,86.6395,87.4629,84.8163,85.6645,-9204.62,-11705.2,0.0889364,-7974.28,-10435.5
44,89.6476,84.5907,85.4399,94.7846,94.4621,91.6692,89.7163,88.5661,89.1142,89.5279,85.0033,98.5133,91.034,88.6338,86.7645,87.7131,84.6757,85.7803,-7879.42,-11415,0.119705,-6708.35,-10194.4
45,89.8191,84.6486,85.7939,94.9204,94.4991,91.6969,90.1054,88.428,88.9795,89.7127,85.0333,98.55,90.4912,88.2038,86.3972,87.4599,84.6623,85.6301,-7933.9,-11203.2,0.106403,-6532.44,-9758.8
46,89.702,84.667,85.5391,95.0622,94.8183,91.9271,90.0739,88.4645,88.8774,89.594,84.9075,98.3952,90.696,88.3798,86.3585,87.7779,84.5467,85.5982,-8429.72,-12613.3,0.107991,-7294.6,-11387.2
47,89.9813,84.5392,85.7406,95.0345,94.8194,91.7817,90.2608,88.3649,89.103,89.8776,84.9772,98.5384,90.577,88.2514,86.2962,87.6151,84.6698,85.6356,-8175.75,-10909.4,0.103671,-6873.94,-9575.85
48,89.7899,84.6756,85.5838,94.8321,94.6472,91.9037,90.1527,88.3451,89.1224,89.6957,85.0473,98.5811,90.7859,88.1052,86.3314,87.502,84.6857,85.609,-8075.19,-11192.3,0.0941798,-7086.71,-10192.7
49,89.9567,84.6539,85.5679,95.0908,95.0851,91.657,89.9492,88.1709,89.0645,89.8608,85.0009,98.4793,90.5967,88.435,86.719,87.5937,84.7552,85.6302,-9260.96,-11660.8,0.095878,-7638.45,-10003
50,89.5206,84.7935,85.3578,94.4534,94.906,91.636,89.7535,88.1427,88.8681,89.4185,85.0681,98.3307,90.1775,88.0197,86.4094,87.4297,84.9803,85.4434,-9725.9,-13189,0.102107,-8010.15,-11436.8
51,89.6453,84.6279,85.5498,94.7675,94.8433,91.923,90.0229,88.5547,89.1477,89.5323,85.001,98.2861,90.6126,88.3162,86.4647,87.3369,84.75,85.5247,-9039.96,-11805.4,0.113025,-7410.11,-10134
52,89.698,84.5863,85.8642,94.9509,94.5943,91.6178,89.9932,88.2417,88.9211,89.5876,84.9195,97.9486,91.1028,88.5692,86.5481,87.4043,84.56,85.7447,-8307.46,-11798.1,0.110424,-6582.34,-10052.7
53,89.5344,84.6161,85.4235,94.8246,94.6527,91.3627,89.8797,88.3074,88.8273,89.4198,84.8839,98.4873,90.861,88.3332,86.4187,87.4106,84.5721,85.5819,-7723.06,-11673.4,0.114587,-6071.98,-9956.25
54,90.0547,84.8458,85.7169,94.7399,94.8031,91.7899,90.4152,88.2796,89.2657,89.9479,85.0269,98.3585,90.739,88.3531,86.4375,87.7103,84.8853,85.5756,-8930.34,-11868.9,0.106814,-7725.85,-10636.2
55,89.8605,84.5587,85.5298,95.2768,95.3283,92.0366,90.183,88.5654,89.056,89.7581,84.75,99.1016,90.5967,88.2854,86.328,87.6782,84.6057,85.5765,-9762.71,-12963.7,0.102413,-8621.99,-11792.4
56,89.9635,84.5543,85.5096,95.1585,94.778,91.8831,90.1889,88.7358,89.4345,89.8554,84.9065,98.1579,90.8392,88.6017,86.5227,87.1661,84.5611,85.694,-7350.87,-10017.6,0.108045,-6898.35,-9552.06
57,89.996,84.7003,85.2301,94.7815,94.6499,91.5318,90.2206,88.3239,89.1189,89.9136,84.9305,98.1583,90.8811,88.1723,86.5641,87.5816,84.9231,85.4027,-9196.02,-12217.2,0.0823554,-7773.25,-10724.9
58,89.7557,84.7145,85.7426,94.8316,94.2716,91.2066,89.8307,88.2961,88.9322,89.6428,84.9462,98.2819,90.6811,87.9491,86.2157,87.2455,84.8726,85.593,-7678.61,-10058.5,0.112902,-6512.55,-8847.4
59,89.6854,84.6607,85.5266,94.9117,94.4922,91.693,89.6224,88.3412,89.0699,89.583,85.0672,98.6131,90.8863,88.4211,86.6052,87.5453,84.8373,85.6558,-8992.9,-12446.3,0.102427,-7891.33,-11312.7
60,89.4574,84.7022,85.4455,94.4878,94.6579,91.5062,89.98,88.6046,89.0341,89.349,85.0124,98.5985,90.7599,88.2281,86.5308,87.32,84.8833,85.5315,-7836.94,-10263.2,0.108355,-6357.52,-8737.15
61,89.6194,84.7316,85.6595,94.5931,94.396,91.2066,89.8301,88.2188,88.8503,89.5362,84.8307,98.501,90.5795,88.2049,86.2927,87.4325,84.8622,85.616,-7385.61,-10996.5,0.0831126,-6337.02,-9874.78
62,89.9239,84.5925,85.7397,94.9753,95.2886,91.4687,90.1918,88.5157,89.216,89.8155,84.9982,98.4388,90.7151,88.4937,86.6201,87.6867,84.6749,85.6853,-7451.33,-10964.8,0.108394,-6189.65,-9649.22
63,90.0073,84.6014,85.6583,94.7565,94.5394,91.6325,90.2973,88.542,89.162,89.8954,84.8992,98.8496,91.0365,88.6982,86.6315,87.591,84.6971,85.7062,-7843.07,-11165.4,0.111933,-7028.24,-10274.8
64,89.8052,84.513,85.4902,94.8854,95.0936,92.0924,90.0702,88.5877,89.1133,89.703,84.9943,98.1961,90.9472,88.6696,86.8575,87.2183,84.6775,85.7908,-6899.21,-10932.4,0.102135,-5778.16,-9691.54
65,89.786,84.5331,85.3735,95.1255,94.6733,91.5821,90.0785,88.2031,88.941,89.6882,84.7176,98.2461,90.9133,88.2989,86.6633,87.5226,84.5983,85.844,-9800.6,-12969.7,0.0977731,-8306.65,-11416.2
66,89.8973,84.6261,85.4587,94.8031,95.1964,91.6446,90.4635,88.3856,89.0024,89.8068,85.2028,98.5268,90.9463,88.3232,86.6672,87.6181,84.6456,85.5873,-8979.93,-13097.4,0.0904322,-7574.74,-11658.6
67,89.7305,84.6895,85.541,95.01,94.2722,91.5924,89.6519,88.3821,88.9116,89.6338,84.9419,98.5651,90.9726,88.7322,86.5406,87.426,84.7431,85.6898,-7398.08,-9791.39,0.0966496,-5897.57,-8263.04
68,89.6076,84.6479,85.4872,94.8225,94.6653,91.7659,89.9127,88.3044,88.9575,89.4922,84.9565,98.6654,90.9702,88.5949,86.4902,87.7152,84.7994,85.6363,-7580.47,-11059.3,0.115363,-6620.49,-10038
69,89.9815,84.6785,85.4648,94.8661,95.0358,91.4412,90.1944,88.4796,89.1853,89.868,84.9717,98.5947,90.7897,88.2818,86.538,87.4573,84.5945,85.6634,-8921.35,-13146.7,0.113479,-7214.58,-11406.6
70,89.7614,84.552,85.4275,94.7252,95.1484,91.5935,89.8632,88.3033,88.9477,89.657,84.8342,98.2999,90.724,88.3107,86.5381,87.5231,84.5391,85.4892,-8564.59,-12377,0.104412,-7111.49,-10848.8
71,89.6408,84.4921,85.4693,94.544,94.4302,91.7214,89.7569,88.579,88.9404,89.5225,84.8724,98.9606,90.6187,88.3952,86.6169,87.5427,84.7089,85.6056,-8215.82,-11747.5,0.11837,-6803.06,-10267.2
72,89.8885,84.7292,85.4063,94.9689,94.2968,91.5666,90.2136,88.2963,89.1542,89.7864,85.0341,98.3744,90.6988,88.3535,86.4523,87.4921,84.7104,85.7309,-9311.2,-11762.7,0.102111,-7986.82,-10391.2
73,89.5986,84.7285,85.471,94.8125,94.7481,91.2296,89.9255,88.1935,89.0493,89.5094,85.1109,98.7685,91.0211,88.4434,86.6955,87.5953,84.9182,85.6037,-7813.43,-10512.4,0.0891408,-6325.9,-8970.92
74,89.7641,84.6749,85.6431,94.6485,95.1294,91.823,90.4536,88.4171,89.2256,89.6625,84.9036,98.6153,90.6006,88.0875,86.3389,87.3691,84.7952,85.6648,-8429.03,-10901.8,0.101629,-6728.31,-9154.91
75,89.7162,84.6548,85.3909,94.9559,94.4405,91.5522,89.8397,88.5347,88.9686,89.6111,84.8265,98.3031,90.822,88.3652,86.5474,87.4704,84.6825,85.4005,-7787.53,-10873.2,0.105032,-6507.75,-9513.91
76,89.5713,84.6193,85.4456,95.0046,94.9197,91.7333,89.8998,88.3252,88.9902,89.4384,84.9324,98.4405,90.8597,88.3369,86.3871,87.4956,84.7896,85.5352,-8636.94,-11639.9,0.132818,-7126.09,-10100.3
77,89.8313,84.7587,85.7583,94.9081,94.7491,91.553,90.3275,88.3005,88.7627,89.7326,84.8914,98.137,90.5838,88.5245,86.4881,87.4265,84.889,85.8034,-8921.68,-11327.8,0.0987304,-7661.98,-10065
78,89.8421,84.5983,85.4089,94.6529,94.8467,91.8412,90.6487,88.4958,88.9352,89.7508,84.9151,98.1044,90.8387,88.3606,86.5278,87.6415,84.6199,85.6176,-9635.93,-12551.4,0.0913181,-8591.78,-11474.5
79,89.5831,84.6708,85.6233,94.5796,94.6245,91.3293,89.5138,88.4722,88.9597,89.4437,84.8973,98.4979,90.4496,88.1807,86.3936,87.5868,84.8795,85.4879,-7140.94,-9201.95,0.139403,-6054.36,-8089.66
80,89.7805,84.4821,85.4962,94.6634,94.7977,91.6311,90.2763,88.5884,89.2441,89.6571,84.6686,98.9721,90.9137,88.238,86.3506,87.4519,84.7485,85.4624,-8169.61,-10575.8,0.123324,-6518.22,-8901.24
81,89.8859,84.5953,85.6242,95.0773,94.9615,91.7171,90.1813,88.6183,88.9858,89.7991,84.8011,98.771,90.6561,88.184,86.5403,87.5625,84.9369,85.4549,-8780.14,-12150.4,0.0868682,-7385.38,-10696.7
82,89.8775,84.5332,85.5774,94.6951,94.6125,91.2924,90.4376,88.1954,89.1207,89.7577,84.8743,98.4524,91.029,88.6087,86.5038,87.4229,84.7103,85.5273,-8278.74,-11933.2,0.119783,-7121.3,-10749.9
83,89.7227,84.6569,85.7903,95.0665,95.1665,91.766,90.108,88.5687,89.0448,89.6136,85.009,98.3894,90.7328,88.5527,86.6831,87.3638,84.5687,85.7353,-8073.1,-11117.6,0.109135,-6517.48,-9527.59
84,89.7289,84.8175,85.6355,95.1033,94.7039,91.6639,90.0171,88.3924,89.0111,89.6347,85.1107,98.2054,90.2606,88.1395,86.578,87.3826,84.7436,85.8822,-9149.65,-11956.6,0.0941474,-7720.86,-10483.3
85,89.542,84.6811,85.6885,95.0809,95.0663,91.6228,89.8325,88.1101,88.916,89.4306,85.0326,98.6132,90.8775,88.6277,86.7702,87.4524,84.4931,85.7357,-8026.78,-12161.6,0.111388,-6146.29,-10199.3
86,89.9334,84.4857,85.4717,94.7288,95.4141,91.7062,90.2648,88.2918,89.0174,89.8339,84.7785,98.6907,90.7653,88.303,86.6058,87.5253,84.7186,85.6747,-9039.2,-11631.2,0.0995393,-7457.05,-10010.8
87,89.9563,84.6922,85.3935,94.9864,94.8353,91.8694,90.1832,88.4339,89.1137,89.8555,84.7378,98.1207,90.7449,88.0951,86.073,87.3092,85.0121,85.3355,-9564.44,-11781.5,0.100725,-8085.8,-10266.7
88,89.7494,84.7365,85.3877,94.6369,94.431,91.2962,90.0386,88.7471,89.1507,89.6515,84.9683,98.213,90.8379,88.3785,86.3771,87.4692,85.0555,85.4033,-7977.91,-10374.8,0.0978953,-6815.61,-9186.15
89,89.7798,84.5295,85.5252,94.9165,94.7262,91.6316,90.1723,88.4403,89.0748,89.6923,84.856,98.2956,91.012,88.6653,86.6549,87.1655,84.6115,85.5315,-8994.32,-11627.2,0.0875387,-7634.21,-10236.3
90,89.8961,84.7222,85.7591,94.7946,94.8597,91.5675,90.1772,88.4399,89.1347,89.8134,84.974,98.8949,90.5584,88.2093,86.4149,87.5061,84.6518,85.6567,-8307.49,-11351.1,0.0827409,-6987.84,-9928.14
91,89.7667,84.6729,85.597,94.9399,95.022,91.322,90.0723,88.232,88.9012,89.6618,84.9418,98.4115,90.6463,88.1562,86.4462,87.3752,84.7084,85.56,-9259.15,-11547.4,0.104864,-8281.46,-10544.1
92,89.8688,84.8016,85.6118,94.8281,95.0573,91.3081,90.1469,88.6539,89.3183,89.7781,85.1426,98.4294,90.9515,88.1717,86.4198,87.646,84.8318,85.7467,-9100.82,-12173.1,0.0906736,-7587.53,-10620.7
93,89.7951,84.5998,85.5793,94.6199,94.7863,92.0594,90.0796,88.5606,89.2987,89.6902,84.9143,98.2973,90.7938,88.1582,86.3341,87.4014,84.5743,85.4252,-7760.29,-10633.9,0.10491,-6317.5,-9135.71
94,89.8916,84.6514,85.6973,94.8113,94.5376,91.5903,90.1628,88.1862,88.9819,89.7765,85.1428,98.8627,90.8545,88.5078,86.6065,87.3892,84.7241,85.7273,-8295.75,-11135.7,0.115078,-6742.32,-9548.96
95,89.8668,84.561,85.7565,94.8571,94.7884,91.7148,90.0591,88.6244,89.3957,89.7687,84.76,98.1359,90.9075,88.5135,86.4426,87.2534,84.5517,85.6021,-8439.65,-11183.3,0.0981579,-6936.31,-9635.79
96,89.8075,84.7345,85.592,94.9973,95.0093,91.4563,89.965,88.3107,88.9641,89.6885,84.9288,98.3981,90.8267,88.6618,86.9944,87.5198,84.7595,85.7887,-9697.42,-13082.3,0.11905,-7966.88,-11318.9
97,89.9364,84.556,85.6525,94.9654,94.8415,91.7403,90.1626,88.3726,89.2799,89.8353,84.9335,98.8721,90.9668,88.2242,86.4651,87.623,84.588,85.5939,-8398.26,-11263.5,0.10108,-6915.82,-9743.95
98,89.8741,84.5581,85.437,95.2325,95.1968,91.526,90.1928,88.602,89.2597,89.8002,84.857,98.4415,91.1687,88.344,86.3581,87.528,84.6052,85.4779,-8960.49,-12519.3,0.0739207,-7368.48,-10897.5
99,89.8177,84.6781,85.4025,95.3618,95.1206,91.4066,90.167,88.1075,89.0692,89.7362,84.8739,98.3571,90.7876,88.2551,86.2554,87.2907,84.8088,85.389,-8511.33,-11111.5,0.0814307,-7402.57,-9970.74
100,89.8895,84.6188,85.2521,94.8687,94.5446,91.624,89.8714,88.3719,88.8927,89.7946,84.8936,98.1935,90.5322,88.3382,86.4569,87.4965,84.5041,85.4916,-8630.42,-11519.8,0.0949255,-7357.63,-10194.8
101,89.9039,84.6933,85.5027,95.3287,94.8381,91.7241,90.4249,88.3352,89.2364,89.7906,84.906,98.259,90.4087,87.9562,86.2905,87.3945,84.7725,85.5584,-9039.24,-11518.2,0.113326,-7894.26,-10358.2
102,89.9144,84.6335,85.4966,94.4143,94.7712,91.6706,89.9073,88.2888,89.2552,89.8068,84.8992,98.457,90.92,88.3102,86.5788,87.4626,84.6522,85.4236,-7970.61,-10350,0.107586,-6640.84,-8999.66
103,89.6633,84.6377,85.563,95.055,94.7946,91.6146,89.8733,88.2712,89.1405,89.5611,85.1326,98.6519,90.6786,88.2332,86.6719,87.491,84.8639,85.95,-7730.11,-10740.3,0.102138,-6096.11,-9067.98
104,89.6671,84.6028,85.5741,94.9857,94.8688,91.5014,89.8113,88.2391,88.8087,89.5702,84.7771,98.1667,90.6989,88.3818,86.5204,87.483,84.8357,85.4402,-7469.98,-9948.89,0.0969268,-6209.69,-8640.35
105,89.5536,84.601,85.5612,94.9504,94.8065,91.4213,89.5745,88.312,88.9487,89.4278,84.9639,98.2158,91.0314,88.4427,86.7609,87.3626,84.5546,85.822,-7769.25,-11763.6,0.12578,-7075.86,-11045.5
106,89.9459,84.6636,85.576,94.7201,94.6758,91.6262,89.9223,88.0599,89.061,89.8381,84.7954,98.3583,90.5394,88.1372,86.301,87.5326,84.7711,85.6141,-8803.36,-10856.1,0.107823,-7779.63,-9805.38
107,90.294,84.6075,85.5776,95.246,95.3031,91.9787,90.9208,88.4179,89.1362,90.2174,85.0136,98.5166,91.0229,88.606,86.7634,87.1796,84.6287,85.6371,-8409.8,-11397.8,0.0766777,-7115.36,-10076.4
108,89.942,84.8007,85.4541,94.6064,94.9813,91.7265,90.2779,88.4499,89.1316,89.8482,85.0685,98.4971,90.7664,88.3524,86.5368,87.4831,84.8077,85.7477,-8163.01,-11817.9,0.0937929,-6617.38,-10225.9
109,89.8305,84.6952,85.6534,95.1408,95.0005,91.8401,90.4721,88.2992,88.8883,89.7381,84.9472,98.5306,90.5983,88.1532,86.3294,87.4611,84.6904,85.521,-8477.66,-11233.3,0.0923152,-7187.08,-9912.75
110,90.029,84.6656,85.4005,94.4928,95.0032,91.4021,90.3523,88.3494,89.1423,89.9585,84.9655,98.4772,90.3723,88.1419,86.602,87.3605,84.6944,85.5542,-8148.77,-11019.4,0.0704231,-6402.47,-9257.43
111,89.7448,84.5975,85.5329,94.9952,94.7166,91.5051,89.879,88.2571,88.9482,89.6454,84.932,98.4275,90.782,88.1113,86.4349,87.3756,84.7993,85.6681,-8710.69,-12112.3,0.0994415,-7206.81,-10536.6
112,89.9196,84.6995,85.6114,94.6942,94.8401,91.8108,90.304,88.217,89.0659,89.8173,84.9821,97.9869,90.8286,88.4623,86.4323,87.2507,84.7604,85.7212,-7856.47,-10279.6,0.10235,-6387.47,-8772.9
113,89.6326,84.4522,85.415,95.1722,94.863,91.3414,89.7746,88.1823,89.0148,89.5231,84.8965,98.4297,91.0123,88.4793,86.6706,87.5477,84.6423,85.5396,-9032.81,-11913.4,0.109469,-7378.4,-10233.2
