iteration,total_runs,obs_realization,par_realization,heads1,heads3,streams,headiff,pstreams
0,200,76,76,209.043,93.1296,12.6184,163.607,0
0,200,77,77,262.716,170.339,27.3421,765.321,0
0,200,78,78,457.668,136.122,7.14296,241.14,0
0,200,79,79,15.4427,49.256,89.7631,181.629,0
0,200,80,80,167.23,105.25,37.4909,113.84,0
0,200,81,81,205.56,187.148,49.2946,249.695,0
0,200,82,82,456.135,261.701,100.346,116.817,0
0,200,83,83,122.594,148.87,10.5649,2349.75,0
0,200,84,84,71.2494,97.5623,0.832741,729.993,0
0,200,85,85,1344.21,589.929,62.1866,1243.5,0
0,200,86,86,79.4872,109.526,98.5639,7623.13,0
0,200,87,87,253.758,154.226,32.0271,37.6553,0
0,200,88,88,45.6278,139.59,80.7328,935.049,0
0,200,89,89,843.124,571.15,326.262,9.10158,0
0,200,90,90,92.0462,88.286,44.1989,42.5335,0
0,200,91,91,775.41,229.14,110.246,5501.16,0
0,200,92,92,56.0292,85.8497,8.68743,3749.64,0
0,200,93,93,298.635,178.05,228.679,20.1411,0
0,200,94,94,211.108,199.988,12.42,498.364,0
0,200,95,95,276.166,169.671,28.7381,399.657,0
0,200,96,96,92.6695,113.285,108.208,701.687,0
0,200,97,97,576.871,260.576,213.022,361.304,0
0,200,98,98,290.089,100.171,52.8155,1261.16,0
0,200,99,99,1342.91,526.016,50.3649,1379.65,0
0,200,100,100,131.874,205.007,19.7717,0.0818858,0
0,200,101,101,141.6,746.163,110.605,2597.19,0
0,200,102,102,181.958,102.305,171.214,9.76847,0
0,200,103,103,656.383,469.067,0.774497,509.845,0
0,200,104,104,613.231,273.859,112.685,32.7578,0
0,200,105,105,146.089,65.8849,429.562,33.1178,0
0,200,106,106,461.276,101.352,10.2169,62.5272,0
0,200,107,107,391.484,176.748,27.8964,248.596,0
0,200,108,108,14.1824,26.8017,49.4179,33.2747,0
0,200,109,109,457.429,155.296,37.2845,9998.29,0
0,200,110,110,296.557,233.064,150.722,567.222,0
0,200,111,111,256.199,226.412,1.15452,26.8311,0
0,200,112,112,125.866,109.46,74.34,4539.84,0
0,200,113,113,437.879,123.911,3.1931,192.26,0
0,200,114,114,51.8486,247.519,25.2723,36.6817,0
0,200,115,115,111.217,38.225,58.3734,2293.7,0
0,200,116,116,59.3839,149.081,21.3416,24.0629,0
0,200,117,117,1299.98,480.812,10.42,3371.02,0
0,200,118,118,263.103,85.6022,12.3207,489.316,0
0,200,119,119,127.364,79.8768,52.2433,892.372,0
0,200,120,120,420.614,128.352,23.3294,28.6262,0
0,200,121,121,370.761,182.964,171.322,141.568,0
0,200,122,122,101.284,101.899,179.956,85.0938,0
0,200,123,123,177.452,216.243,8.89016,517.242,0
0,200,124,124,139.663,74.3954,352.157,395.904,0
0,200,125,125,280.03,186.74,32.0811,3.51145,0
0,200,126,126,229.586,140.392,72.1109,7.35558,0
0,200,127,127,744.754,268.846,153.6,2.44894,0
0,200,128,128,350.802,110.301,48.1316,3698.3,0
0,200,129,129,877.356,279.075,334.432,8946.88,0
0,200,130,130,44.952,166.97,41.0229,945.446,0
0,200,131,131,221.82,164.403,1.19119,236.782,0
0,200,132,132,60.7942,305.849,23.5572,5.19778,0
0,200,133,133,40.1627,37.3275,59.3996,188.14,0
0,200,134,134,227.389,269.035,117.711,1222.53,0
0,200,135,135,864.197,278.649,28.5938,463.632,0
0,200,136,136,41.4232,95.7471,86.3826,1028.24,0
0,200,137,137,122.06,453.038,11.0338,283.736,0
0,200,138,138,92.4906,131.516,14.3238,199.82,0
0,200,139,139,266.022,116.723,12.7,371.167,0
0,200,140,140,83.1684,109.049,35.3353,102.753,0
0,200,141,141,553.686,118.775,162.422,102.548,0
0,200,142,142,187.199,83.7672,4.77658,81.608,0
0,200,143,143,1029.48,616.99,230.639,332.769,0
0,200,144,144,114.134,46.6157,5.66019,832.151,0
0,200,145,145,78.7703,67.4272,342.582,279.075,0
0,200,146,146,108.852,169.751,7.58332,634.591,0
0,200,147,147,342.573,178.11,59.6796,210.441,0
0,200,148,148,41.3178,58.9723,3.52982,17150.6,0
0,200,149,149,568.144,349.149,45.5639,747.203,0
0,200,150,150,86.3676,84.5978,65.8551,6.91318,0
0,200,151,151,123.482,189.462,233.876,267.465,0
0,200,152,152,822.453,293.103,318.503,11.852,0
0,200,153,153,1179.17,427.907,526.725,100.159,0
0,200,154,154,376.347,194.632,70.7161,16.9996,0
0,200,155,155,789.056,269.04,82.9035,2640.84,0
0,200,156,156,551.163,445.899,0.321037,18.3579,0
0,200,157,157,523.595,250.177,48.7329,661.337,0
0,200,158,158,1166.78,347.103,2.08577,4885.18,0
0,200,159,159,129.834,74.9234,210.28,425.139,0
0,200,160,160,237.24,252.343,11.4961,1199.04,0
0,200,161,161,702.904,185.214,10.8846,130.286,0
0,200,162,162,81.6163,147.559,11.2637,1119.89,0
0,200,163,163,497.025,310.268,27.9,962.937,0
0,200,164,164,333.48,243.964,0.261404,3.98625,0
0,200,165,165,306.276,128.671,7.83986,4.59853,0
0,200,166,166,283.325,79.0104,96.8896,3431.5,0
0,200,167,167,470.521,219.142,76.6487,46.8579,0
0,200,168,168,175.573,28.1352,87.372,811.294,0
0,200,169,169,77.0539,82.0266,35.2062,16.7298,0
0,200,170,170,99.3938,261.855,5.88173,347.965,0
0,200,171,171,224.933,86.8481,62.1047,59.8154,0
0,200,172,172,188.646,188.903,6.89257,554.252,0
0,200,173,173,1212.41,555.197,44.391,10883.3,0
0,200,174,174,698.184,341.262,3.18133,1.94849,0
0,200,175,175,416.185,288.493,2.03196,1.6416,0
0,200,176,176,303.875,178.247,74.8609,336.821,0
0,200,177,177,71.22,48.9196,33.0946,805.179,0
0,200,178,178,1457.57,519.139,26.5733,2731.47,0
0,200,179,179,81.3042,142.46,311.435,1945.41,0
0,200,180,180,231.756,163.717,10.0774,30.7662,0
0,200,181,181,859.015,541.381,5.69552,347.75,0
0,200,182,182,761.084,196.247,180.543,333.196,0
0,200,183,183,174.788,185.284,36.6678,1149.46,0
0,200,184,184,267.596,75.4281,130.481,33.1777,0
0,200,185,185,264.668,146.995,19.7324,16.0729,0
0,200,186,186,526.636,172.772,21.3381,2050.25,0
0,200,187,187,833.262,395.525,198.186,7.54239,0
0,200,188,188,79.7158,151.813,16.9101,417.967,0
0,200,189,189,159.638,297.208,29.2734,679.957,0
0,200,190,190,1050.58,215.485,310.749,343.983,0
0,200,191,191,148.347,263.075,4.71834,306.572,0
0,200,192,192,117.452,48.7153,53.6367,5.38904,0
0,200,193,193,261.138,130.268,53.6565,141.335,0
0,200,194,194,89.8463,277.546,24.2946,7.89507,0
0,200,195,195,348.335,355.156,20.68,0.633408,0
0,200,196,196,549.535,213.719,470.611,12.6253,0
0,200,197,197,603.884,464.706,36.397,15.6111,0
0,200,198,198,345.424,125.967,35.3044,2832.72,0
0,200,base,base,0.0948018,1.87238,0.0285478,0.0134918,0
1,456,0,0,159.662,41.0235,4.36378,39.3836,0
1,456,1,1,93.2563,20.5106,3.39185,0.0218682,0
1,456,2,2,116.223,16.3086,29.1182,12.303,0
1,456,3,3,70.6132,25.8668,0.39246,4.44264,0
1,456,4,4,34.7562,8.92834,112.646,5.72889,0
1,456,5,5,38.1819,41.0757,5.23099,52.3587,0
1,456,6,6,62.9227,40.7364,11.4428,12.6153,0
1,456,7,7,60.482,24.8904,43.4152,274.53,0
1,456,8,8,13.6304,11.9458,21.8123,191.692,0
1,456,9,9,8.40951,18.768,4.56734,12.8732,0
1,456,10,10,180.035,52.1797,45.7355,1.7804,0
1,456,11,11,21.4049,21.6959,15.9467,3.71169,0
1,456,12,12,8.09081,3.42285,6.17477,47.6506,0
1,456,13,13,52.4993,24.7313,2.89884,130.536,0
1,456,14,14,31.5946,11.106,54.9837,30.7945,0
1,456,15,15,82.441,20.2745,7.96887,37.8028,0
1,456,16,16,46.2395,15.9542,0.25046,28.1093,0
1,456,17,17,164.426,65.8708,0.602939,86.2096,0
1,456,18,18,29.5537,12.5164,31.5322,46.5839,0
1,456,19,19,35.5108,15.5984,4.81125,37.1276,0
1,456,20,20,69.8701,32.4508,24.3608,2.15809,0
1,456,21,21,42.2662,33.5785,7.69859,28.5631,0
1,456,22,22,29.1645,27.2402,14.4194,66.8192,0
1,456,23,23,28.9879,13.8888,3.26631,0.748695,0
1,456,24,24,105.429,38.0423,32.1289,67.2276,0
1,456,25,25,133.657,65.0202,12.5355,140.217,0
1,456,26,26,50.0611,19.6292,18.4452,83.3255,0
1,456,27,27,73.1839,39.3739,4.14574,187.791,0
1,456,28,28,102.191,24.5722,4.79037,29.1136,0
1,456,29,29,51.8136,24.6802,66.4105,0.484579,0
1,456,30,30,88.7905,25.8217,5.19858,443.475,0
1,456,31,31,14.4627,23.2543,2.59745,8.67009,0
1,456,32,32,57.4057,42.839,123.33,57.9962,0
1,456,33,33,48.9848,14.9802,1.70652,210.434,0
1,456,34,34,147.264,59.6362,0.879332,244.71,0
1,456,35,35,29.1369,28.9833,81.8206,70.8485,0
1,456,36,36,50.3624,24.2023,14.0492,203.882,0
1,456,37,37,52.3103,72.7602,27.0302,2.32006,0
1,456,38,38,35.5355,39.6152,8.00784,4.37257,0
1,456,39,39,60.6554,26.6516,0.91744,12.7311,0
1,456,40,40,115.435,57.0136,0.127814,17.0747,0
1,456,41,41,62.7444,21.5688,71.9505,125.266,0
1,456,42,42,63.4526,74.26,0.977238,37.0395,0
1,456,43,43,66.0471,52.5839,27.083,92.1975,0
1,456,44,44,21.6633,28.7499,5.56195,17.4895,0
1,456,45,45,39.4718,12.2147,12.8452,8.56306,0
1,456,46,46,6.94581,15.7991,13.8112,50.4394,0
1,456,47,47,11.9963,5.88255,0.248168,359.255,0
1,456,48,48,3.21098,20.8933,2.00283,15.3038,0
1,456,49,49,13.3136,19.0856,24.4304,0.227565,0
1,456,50,50,46.5671,46.7232,66.9339,131.284,0
1,456,51,51,51.8449,19.3816,11.2156,10.6167,0
1,456,52,52,75.2245,19.378,8.54197,0.0477723,0
1,456,53,53,50.1939,18.774,9.244,11.2857,0
1,456,54,54,130.677,21.9402,1.26234,27.2966,0
1,456,55,55,41.7258,38.3253,118.879,1.53101,0
1,456,56,56,40.1694,18.3239,17.1956,107.969,0
1,456,57,57,31.3337,30.2698,28.8429,440.074,0
1,456,58,58,80.6328,57.3719,35.5906,3.32137,0
1,456,59,59,83.5249,36.564,123.291,70.2675,0
1,456,60,60,115.476,33.3745,5.84357,4.66468,0
1,456,61,61,74.1142,46.9634,62.6634,55.6106,0
1,456,62,62,71.4038,25.7463,31.8011,58.3257,0
1,456,63,63,88.078,29.3903,8.93093,528.411,0
1,456,64,64,36.6129,47.263,48.0567,7.10627,0
1,456,65,65,1.53294,14.2848,73.8189,76.9,0
1,456,66,66,16.1675,22.519,34.5122,40.779,0
1,456,67,67,72.2223,57.4242,70.6723,40.909,0
1,456,68,68,36.3443,19.0998,24.1605,96.1388,0
1,456,69,69,161.088,53.1434,47.9035,95.1366,0
1,456,70,70,32.7392,15.2718,37.8328,26.6678,0
1,456,71,71,32.6714,27.2327,0.992794,3.76119,0
1,456,72,72,26.4647,28.3186,42.6658,311.691,0
1,456,73,73,42.8471,39.9503,17.95,16.5262,0
1,456,74,74,12.9579,16.3161,2.4304,15.3296,0
1,456,75,75,5.84059,16.5512,20.4064,42.8858,0
1,456,76,76,51.4578,18.2728,19.4804,10.7531,0
1,456,77,77,72.0639,22.6522,53.9034,45.5069,0
1,456,78,78,6.61028,27.9126,166.394,77.1345,0
1,456,79,79,60.9875,27.5213,31.256,5.93211,0
1,456,80,80,40.4271,17.8653,0.395095,116.223,0
1,456,81,81,19.6946,18.1065,43.3183,196.348,0
1,456,82,82,8.41368,23.6528,5.70886,175.057,0
1,456,83,83,139.286,32.5136,10.5524,12.1814,0
1,456,84,84,56.2247,27.469,42.6294,340.2,0
1,456,85,85,75.6301,50.2542,22.5078,63.1066,0
1,456,86,86,17.17,24.7143,1.51801,29.5017,0
1,456,87,87,67.4087,53.1727,83.5479,70.7818,0
1,456,88,88,4.69328,36.5036,9.74207,519.077,0
1,456,89,89,24.5832,18.2211,19.9396,105.788,0
1,456,90,90,24.3459,13.2711,10.5725,19.2108,0
1,456,91,91,76.6855,33.6837,15.5108,37.9598,0
1,456,92,92,6.75055,18.0571,19.5105,67.9815,0
1,456,93,93,11.881,21.5819,34.0341,0.881014,0
1,456,94,94,42.2791,34.6077,3.38225,3.51252,0
1,456,95,95,78.7952,13.7935,62.373,3.63782,0
1,456,96,96,63.0163,41.973,61.1185,30.9473,0
1,456,97,97,89.5002,19.2038,17.2895,6.17647,0
1,456,98,98,27.181,19.592,24.1557,735.263,0
1,456,99,99,9.49184,31.8169,6.44361,227.279,0
1,456,100,100,24.1887,18.7477,1.92817,38.1993,0
1,456,101,101,57.54,31.9855,3.69562,1260.89,0
1,456,102,102,65.5985,20.4829,6.28238,15.3736,0
1,456,103,103,82.4956,31.7367,7.83345,8.21466,0
1,456,104,104,87.5501,38.2934,84.0515,2.54771,0
1,456,105,105,15.5514,14.7799,69.1576,44.5423,0
1,456,106,106,26.3664,30.5271,9.77215,33.6267,0
1,456,107,107,31.1631,35.9629,10.2383,173.206,0
1,456,108,108,15.8862,11.5053,6.03932,9.42259,0
1,456,109,109,102.855,15.7927,0.866925,186.847,0
1,456,110,110,120.502,55.3679,8.92093,386.548,0
1,456,111,111,13.138,10.3263,5.72732,38.3501,0
1,456,112,112,15.1817,13.6134,4.37757,0.33673,0
1,456,113,113,24.1555,14.4988,20.2344,0.749703,0
1,456,114,114,168.581,67.9558,2.88202,8.07874,0
1,456,115,115,23.4538,13.8953,4.95732,20.3341,0
1,456,116,116,76.8647,33.9868,33.1571,7.1358,0
1,456,117,117,59.8981,36.9822,2.04753,20.9008,0
1,456,118,118,20.7674,32.1667,16.3223,0.000992572,0
1,456,119,119,43.8035,26.1269,3.79508,12.9644,0
1,456,120,120,21.9312,30.0734,12.1115,0.171749,0
1,456,121,121,86.2717,44.7268,7.09272,9.12182,0
1,456,122,122,30.1764,35.8554,7.04079,7.08901,0
1,456,123,123,37.0485,29.7502,30.6813,0.00653796,0
1,456,124,124,53.1928,43.1147,7.10473,36.3195,0
1,456,125,125,37.4627,28.8671,2.52709,12.8862,0
1,456,126,126,28.6332,36.6519,19.8811,11.772,0
1,456,127,127,33.1241,39.3012,90.3911,3.73488,0
1,456,128,128,33.1596,21.5146,55.9515,40.5399,0
1,456,129,129,33.9586,27.0776,4.33392,651.41,0
1,456,130,130,21.165,10.8717,15.8833,208.771,0
1,456,131,131,11.063,13.7929,25.7952,4.87835,0
1,456,132,132,13.0508,48.1619,1.99575,2.20344,0
1,456,133,133,19.8774,13.5525,19.6284,7.502,0
1,456,134,134,37.6847,23.2464,5.78882,42.6495,0
1,456,135,135,16.3571,14.565,0.616036,32.5115,0
1,456,136,136,20.4792,30.678,4.23638,69.7892,0
1,456,137,137,70.7103,46.3077,24.6506,424.798,0
1,456,138,138,79.2746,23.0054,14.0826,1.95615,0
1,456,139,139,67.3331,12.9311,3.10719,134.113,0
1,456,140,140,58.1971,30.3725,4.53348,108.505,0
1,456,141,141,52.2215,14.5843,5.31845,9.25598,0
1,456,142,142,41.166,18.2831,4.71568,54.553,0
1,456,143,143,149.989,31.6743,41.9585,46.4644,0
1,456,144,144,26.2983,19.8449,4.23949,5.87084,0
1,456,145,145,18.0825,26.5823,31.5692,46.2748,0
1,456,146,146,27.1573,18.3484,12.0629,22.8469,0
1,456,147,147,5.15876,44.5758,6.40345,0.190076,0
1,456,148,148,204.902,46.5672,1.32433,207.501,0
1,456,149,149,50.07,59.6855,253.251,30.7295,0
1,456,150,150,1.0379,12.1094,16.8721,3.82785,0
1,456,151,151,73.8097,19.992,18.2738,160.691,0
1,456,152,152,123.95,59.3325,42.4795,144.967,0
1,456,153,153,41.0027,38.1651,26.4565,138.669,0
1,456,154,154,30.8456,37.7807,6.93996,51.4948,0
1,456,155,155,73.5319,19.4339,4.71246,12.795,0
1,456,156,156,1.66274,13.6345,20.4334,6.64557,0
1,456,157,157,66.5006,18.8901,2.228,332.577,0
1,456,158,158,210.702,73.0017,16.5091,11.2885,0
1,456,159,159,16.5258,15.3725,5.70894,1.50609,0
1,456,160,160,41.2529,20.5794,0.643882,1.59783,0
1,456,161,161,90.0006,30.2028,22.5105,25.1952,0
1,456,162,162,80.3254,71.4543,10.7323,24.7187,0
1,456,163,163,145.445,35.6884,7.43945,8.48409,0
1,456,164,164,16.8976,26.2843,4.48476,721.462,0
1,456,165,165,70.7768,15.6726,10.3036,27.4093,0
1,456,166,166,24.9479,7.32202,12.3397,110.029,0
1,456,167,167,75.8297,36.2343,9.05134,157.482,0
1,456,168,168,6.23868,5.11284,0.960573,25.8629,0
1,456,169,169,38.1743,21.197,12.0614,8.77791,0
1,456,170,170,14.0124,26.2109,29.4869,13.1356,0
1,456,171,171,88.3375,27.1375,33.6041,20.3275,0
1,456,172,172,42.3649,12.1101,36.6939,160.719,0
1,456,173,173,79.8713,19.2918,2.21394,120.408,0
1,456,174,174,2.2992,8.42645,12.4299,189.545,0
1,456,175,175,16.1981,32.1497,20.0677,56.3354,0
1,456,176,176,40.779,21.6564,34.8284,61.3353,0
1,456,177,177,9.01458,5.17559,4.68556,0.166913,0
1,456,178,178,66.6545,18.5562,2.87536,118.923,0
1,456,179,179,79.2124,36.5131,4.83426,17.0532,0
1,456,180,180,38.0419,29.7865,9.46773,320.043,0
1,456,181,181,68.7249,21.0513,13.2185,154.569,0
1,456,182,182,55.8277,52.1792,14.0448,4.63299,0
1,456,183,183,92.6573,53.9135,6.88114,7.46932,0
1,456,184,184,35.9998,13.2285,133.589,49.3953,0
1,456,185,185,88.3733,20.3117,0.159795,1.20023,0
1,456,186,186,94.3914,39.2553,3.51618,160.944,0
1,456,187,187,69.164,14.0701,41.7407,74.668,0
1,456,188,188,80.0242,10.7372,9.63486,21.2596,0
1,456,189,189,101.71,8.82487,5.73914,28.5766,0
1,456,190,190,44.3647,17.0322,51.1637,1.97199,0
1,456,191,191,93.2653,27.3639,14.5191,223.152,0
1,456,192,192,8.79712,36.5243,14.6514,58.3288,0
1,456,193,193,23.0186,19.8788,5.95518,43.7292,0
1,456,194,194,9.91341,13.422,86.8875,17.8544,0
1,456,195,195,104.812,30.057,2.41988,2.35672,0
1,456,196,196,3.33567,67.92,60.7991,25.9834,0
1,456,197,197,40.3134,19.2051,2.14306,23.2326,0
1,456,198,198,142.353,79.4609,37.9991,133.328,0
1,456,base,base,0.207183,1.2726,0.027191,0.0615518,0
2,712,0,0,47.484,15.9077,2.60823,29.1384,0
2,712,1,1,15.5719,8.3285,3.02114,47.6611,0
2,712,2,2,35.9369,10.2596,24.1044,23.7945,0
2,712,3,3,21.4643,20.3426,1.12042,0.956788,0
2,712,4,4,15.8572,7.93305,85.2297,2.30398,0
2,712,5,5,20.3109,22.6666,6.72348,18.1316,0
2,712,6,6,24.3535,27.2838,13.9565,41.6237,0
2,712,7,7,23.8432,7.64115,9.1861,157.367,0
2,712,8,8,0.49789,11.3399,36.5941,92.4681,0
2,712,9,9,3.14904,14.6504,13.6679,7.58046,0
2,712,10,10,20.4819,26.7738,45.1433,37.8923,0
2,712,11,11,2.22941,13.7043,25.0627,0.579552,0
2,712,12,12,8.60174,7.10721,4.11827,2.19842,0
2,712,13,13,20.5871,18.1411,10.2225,29.1479,0
2,712,14,14,7.74513,7.76909,51.1423,71.9956,0
2,712,15,15,69.6661,14.6307,5.86189,10.5889,0
2,712,16,16,9.31699,9.68188,0.206267,35.9107,0
2,712,17,17,25.8975,26.9487,4.60056,4.69009,0
2,712,18,18,15.7978,9.067,14.0696,0.415105,0
2,712,19,19,26.0366,12.4179,4.5767,0.239,0
2,712,20,20,41.8448,21.5459,24.964,34.292,0
2,712,21,21,16.2549,17.7525,1.38187,3.42771,0
2,712,22,22,9.03956,14.981,16.8422,39.7585,0
2,712,23,23,5.45516,9.5878,8.58222,60.9433,0
2,712,24,24,16.3446,21.0386,26.189,20.417,0
2,712,25,25,39.5556,34.6903,11.3388,26.4316,0
2,712,26,26,26.2652,14.3257,9.94551,0.685995,0
2,712,27,27,26.0501,26.3203,5.00532,2.06455,0
2,712,28,28,25.3953,13.086,4.91783,2.18067,0
2,712,29,29,16.2271,17.5587,54.1397,0.756043,0
2,712,30,30,73.1376,13.4128,22.3027,21.7953,0
2,712,31,31,3.7504,14.6674,2.72101,81.1394,0
2,712,32,32,2.80199,24.1981,84.4851,4.90794,0
2,712,33,33,4.44246,14.4975,4.39366,59.2729,0
2,712,34,34,39.2452,38.983,0.897678,113.977,0
2,712,35,35,46.5566,25.7627,44.0925,20.0854,0
2,712,36,36,8.28016,13.7832,24.6553,25.5554,0
2,712,37,37,0.556712,32.0427,11.5868,43.4801,0
2,712,38,38,9.04552,29.623,9.79427,5.2173,0
2,712,39,39,18.3682,20.6767,0.549536,3.84136,0
2,712,40,40,46.5256,27.2219,2.01272,1.22687,0
2,712,41,41,21.7995,12.7344,44.4327,31.2124,0
2,712,42,42,23.1238,26.323,3.57237,3.45501,0
2,712,43,43,21.9752,31.1414,28.7899,46.9392,0
2,712,44,44,6.47021,18.4434,4.98066,27.4406,0
2,712,45,45,33.0661,10.2321,4.31157,0.367119,0
2,712,46,46,5.40261,11.7059,22.4295,0.147129,0
2,712,47,47,23.2231,5.48455,0.34132,27.7676,0
2,712,48,48,7.90282,10.7794,1.44349,7.57233,0
2,712,49,49,4.92917,13.0026,26.7355,33.8886,0
2,712,50,50,30.3841,38.1826,83.2134,25.0324,0
2,712,51,51,17.1437,12.6219,16.4678,39.4174,0
2,712,52,52,62.0154,14.3981,5.46148,13.0903,0
2,712,53,53,19.1972,8.5164,12.7909,24.0778,0
2,712,54,54,40.5579,13.6672,8.23993,0.639449,0
2,712,55,55,10.1162,38.2896,106.659,0.015269,0
2,712,56,56,4.47599,17.6901,54.3834,16.3754,0
2,712,57,57,32.6471,18.9538,28.4659,175.489,0
2,712,58,58,22.424,22.7346,22.0265,36.0603,0
2,712,59,59,6.08709,14.6722,57.6453,3.35335,0
2,712,60,60,30.3006,15.4282,13.2038,3.19417,0
2,712,61,61,34.6045,29.0395,38.4255,104.08,0
2,712,62,62,36.6162,16.0529,35.1702,0.170759,0
2,712,63,63,22.2788,20.8798,5.93176,12.2104,0
2,712,64,64,8.77678,28.4503,62.2033,0.405327,0
2,712,65,65,11.6249,7.92813,97.7134,13.806,0
2,712,66,66,1.05951,16.5247,60.1133,45.8172,0
2,712,67,67,4.88973,26.852,61.8003,13.7674,0
2,712,68,68,14.829,14.9567,19.358,47.9667,0
2,712,69,69,20.013,9.32318,59.6632,3.73561,0
2,712,70,70,5.16387,7.99742,21.2591,1.2952,0
2,712,71,71,16.445,24.0892,1.37747,14.8135,0
2,712,72,72,5.76866,15.2974,37.4609,10.0566,0
2,712,73,73,15.3678,24.0784,16.666,44.5555,0
2,712,74,74,7.97235,15.4954,0.257927,0.109404,0
2,712,75,75,6.02069,13.3389,15.7251,0.384369,0
2,712,76,76,15.4978,8.47127,2.60856,173.86,0
2,712,77,77,43.4969,17.6128,23.9702,0.00425733,0
2,712,78,78,4.90072,21.8557,96.6516,60.3697,0
2,712,79,79,21.8118,17.9887,70.9798,68.2938,0
2,712,80,80,14.3175,17.5893,1.99657,77.038,0
2,712,81,81,15.5133,30.8493,46.64,91.4902,0
2,712,82,82,9.05557,19.1623,5.89854,97.3562,0
2,712,83,83,86.3937,13.4788,5.63579,5.65052,0
