iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
0,200,1874.01,2224.74,2.00923,15804.7,3573.13,5220.55,2112.84,2152.81,684.158,2061.69,1430.75,2264.81,350.159,3803.05,11299.9,1432.09,966.684,629.798,5616.17,807.607,1335.65,3049.15,367.446,1066.97,1067.24,853.445,3877.45,3224.83,1015.07,834.513,1289.36,1125.92,2671.98,236.955,2329.06,2075.74,1680.26,1004.6,6948.7,1910.86,1790.78,514.764,1835.28,1566.15,612.142,633.912,3492.93,437.617,1264.59,531.223,1608.13,1765.58,671.25,519.182,3958.49,1111.64,2870.2,1893.53,3803.1,1389.57,685.679,1434.48,2279.64,5093.96,2427.33,6208.3,2176.82,1409.71,2454.18,632.971,285.516,557.087,869.419,1377.63,210.031,1097.8,1953.04,965.373,2235.02,166.335,615.735,1242.61,649.766,879.152,413.108,526.649,1009.78,2390.66,1354.42,2998.17,8480.41,522.052,1476.21,1717.93,462.59,6422.06,4628.83,535.065,786.699,1008.39,563.276,1547.22,1316.87,4082.45,359.635,4085.08,684.37,1528.27,890.971,777.66,617.273,829.988,238.857,10470.3,755.839,609.193,5198.41,811.503,683.31,2706.23,317.456,4875.7,987.683,1299.72,651.445,783.319,480.814,801.911,1504.98,638.592,399.386,1403.21,3365.15,11907.8,1455.8,522.116,483.893,572.008,2054.78,1680.04,1055.68,843.395,517.566,447.47,553.622,822.53,359.81,2472.29,1132.35,1367.85,1196.98,758.993,15804.7,1749.38,422.485,1031.99,1312.03,2453.85,771.663,3589.47,1010.17,1203.75,5836.87,723.626,2647.97,1206.33,1248.59,1696.11,645.259,481.964,3865.28,930.466,1074.26,327.585,915.836,502.391,1534.37,12489.8,1085.38,750.143,884.071,1031.4,5644.68,2183.87,454.254,2074.27,1920.32,1638.13,707.064,374.413,3180.61,1553.47,769.606,717.273,2175.71,807.251,286.973,532.579,536.773,763.612,1149.3,1331.09,3019,2.00923
1,456,191.486,164.235,1.56852,1061.94,154.023,197.084,236.478,89.2778,135.921,94.8968,129.178,827.894,82.6567,98.7356,417.104,58.4108,199.832,163.773,44.3883,77.9141,91.354,246.911,122.212,90.6247,174.778,84.6205,102.439,152.171,158.003,258.517,283.806,554.757,207.741,133.266,768.68,102.797,332.48,179.35,1001.76,358.011,287.109,252.011,268.083,80.8067,111.334,142.742,200.513,96.0364,239.695,98.9551,133.946,574.397,163.053,97.6974,196.25,49.4099,68.3863,85.1109,210.07,98.776,311.278,224.591,134.965,215.162,143.484,161.91,168.322,416.19,125.951,84.2548,59.6471,142.602,65.681,418.792,61.3626,129.192,457.045,97.3527,106.406,70.6889,222.886,224.678,138.101,158.691,130.959,128.554,70.2772,189.528,212.292,289.834,118.507,227.015,689.57,49.7498,74.6907,191.549,32.5849,52.4284,126.446,177.899,92.9766,139.546,445.572,91.3451,88.5907,1061.94,145.058,167.013,167.393,197.396,148.389,190.747,30.4043,344.52,224.383,40.2436,80.0313,50.8241,265.222,63.3627,116.404,230.349,129.676,89.901,45.2917,171.308,88.3826,108.043,269.494,236.211,61.8641,70.3002,225.881,392.285,365.914,43.3995,94.3474,148.627,104.56,76.6006,84.7488,469.779,168.359,91.0294,434.453,132.051,103.619,395.683,64.7927,201.343,182.133,49.8181,766.097,208.162,43.5214,161.479,329.398,175.878,125.713,115.411,75.3642,205.773,384.879,132.293,176.549,244.395,173.588,185.012,645.458,101.842,140.149,186.911,67.2268,95.0588,137.333,118.395,555.605,313.055,171.459,89.9551,84.2906,18.5089,117.694,143.656,229.344,155.359,167.117,211.707,109.391,98.3706,433.724,158.192,165.993,63.0643,288.724,392.554,64.257,49.945,81.5234,222.954,157.794,54.2336,252.372,1.56852
2,712,65.3943,50.3234,1.21185,337.417,50.3465,51.9612,42.9158,48.1177,80.0355,42.0737,56.4887,62.7354,32.5534,40.5048,205.77,20.5064,44.8416,50.4535,15.0545,37.4138,39.7134,55.5551,31.8236,17.9846,104.228,38.8893,36.5408,31.9538,42.7857,81.5497,46.8925,109.69,39.3418,61.0619,176.698,22.0905,156.24,24.44,75.0365,223.866,52.2786,67.9957,194.457,36.3358,34.5077,36.6488,94.2396,43.8776,69.4011,50.1351,38.0899,113.672,40.7852,34.4999,73.6512,24.9085,37.477,38.7094,61.1639,54.023,87.4965,51.7599,55.9957,47.8873,52.5071,68.6633,52.0314,60.144,62.8343,27.1803,24.8937,37.8461,27.4776,60.6792,17.2667,103.386,49.1855,42.0918,57.7988,15.6853,170.165,107.997,79.1077,94.1256,67.2725,81.4901,36.7642,134.037,33.5151,125.612,55.3282,42.5381,171.793,22.9719,31.8911,41.3457,14.2014,28.4281,39.1727,95.4237,48.6251,48.9754,165.885,30.4337,34.058,29.7457,25.58,75.3974,35.2031,337.417,40.3657,163.933,16.7676,114.928,85.9214,13.1143,31.4184,48.1441,88.3573,14.8537,212.62,71.373,74.081,93.8954,21.7832,40.3629,51.0911,53.0068,47.9453,96.4598,34.4191,45.4665,158.332,60.1993,44.4405,18.4712,59.9443,27.7586,34.553,43.4994,43.7632,139.675,94.1888,34.439,201.128,45.0011,46.2919,145.415,38.2791,323.831,75.8332,70.2703,100.817,92.6702,24.0568,29.366,67.3902,82.64,59.04,27.5348,33.0271,44.1731,52.1154,73.7087,40.3137,111.939,101.432,46.3494,51.7368,61.0611,61.9962,61.0731,20.5598,25.4588,84.796,29.9779,54.3935,69.3595,51.4249,30.0443,25.3842,7.55547,48.2748,74.0185,39.6268,57.6526,38.8819,71.3457,69.2142,26.7082,89.5838,115.243,175.238,21.6998,173.199,64.2797,36.6959,30.2486,55.7977,85.2122,121.172,29.6821,64.5311,1.21185
3,968,53.809,49.6017,1.1177,311.637,39.0207,34.9354,31.6126,38.5369,45.5865,31.981,32.8279,36.2718,26.1807,32.6061,230.938,15.9272,36.7839,39.6297,11.8547,33.5629,32.8407,49.538,17.2284,14.3928,64.9176,38.6323,26.0205,17.1636,32.1169,64.3927,27.8038,64.993,24.3707,59.7369,88.0002,14.1179,149.444,13.9146,78.9568,162.508,23.4805,56.7216,216.397,29.809,27.7995,26.5331,88.7855,38.6479,61.2364,44.6699,33.7452,42.5441,21.7326,39.2969,50.2619,16.4096,30.0505,43.3322,35.8807,43.1005,54.1296,28.1279,52.8629,41.5279,68.3136,50.761,38.6214,45.8863,53.2575,21.4665,22.9483,38.6182,21.8744,27.0491,17.6231,112.775,27.29,35.7268,48.3824,13.534,164.89,262.394,62.8941,275.395,66.6394,38.4267,30.3741,83.3163,27.6432,75.723,24.2244,38.0206,76.5194,18.8294,24.1563,27.8609,13.2438,24.5823,34.3419,50.4836,23.7716,32.6046,93.4844,23.3814,40.6798,23.2589,17.3893,38.077,27.5504,205.351,31.7961,204.227,14.4808,94.2433,55.2474,9.74939,24.0251,52.5437,165.789,11.7337,36.7605,71.8152,52.4628,121.575,18.9588,32.0365,177.972,42.3559,44.015,71.9472,26.0583,37.327,119.386,59.3583,15.6525,12.8009,43.3531,24.5208,28.0292,35.2843,34.4249,130.759,62.522,19.791,201.428,23.9562,41.0141,50.4344,31.991,311.637,65.1454,48.9798,127.555,59.7234,22.8808,30.3502,40.9169,51.6338,54.7747,27.9559,27.592,37.7138,36.4063,88.7484,31.6518,90.7295,83.8658,22.2949,52.1426,56.3323,43.2515,56.38,17.7582,16.6881,71.8347,27.4433,32.4312,71.6156,37.3756,23.5175,21.3007,6.58408,48.5265,58.4703,31.6885,81.8608,31.9055,53.3664,71.6814,22.0916,70.6278,100.348,59.443,14.894,165.254,46.458,30.2538,25.5151,53.7146,59.2789,60.7015,23.7211,27.7753,1.1177
4,1031,53.7652,49.6012,1.10561,311.637,39.0207,34.9354,31.6126,38.5369,45.5865,31.981,32.8279,36.2718,26.1807,32.6061,230.938,15.9272,36.7839,39.6297,11.8547,33.5629,32.8407,49.538,17.2284,14.3928,64.9176,38.6323,26.0205,17.1636,32.1169,64.3927,27.8038,64.993,24.3707,59.7369,88.0002,14.1179,149.444,13.9146,78.9568,162.508,23.4805,56.7216,216.397,29.809,27.7995,26.5331,88.7855,38.6479,61.2364,44.6699,33.7452,42.5441,21.7326,39.2969,50.2619,16.4096,30.0505,43.3322,35.8807,43.1005,54.1296,28.1279,52.8629,41.5279,68.3136,50.761,38.6214,45.8863,53.2575,21.4665,22.9483,38.6182,21.8744,27.0491,17.6231,112.775,27.29,35.7268,48.3824,13.534,164.89,262.394,62.8941,275.395,66.6394,38.4267,30.3741,83.3163,27.6432,75.723,24.2244,38.0206,76.5194,18.8294,24.1563,27.8609,13.2438,24.5823,34.3419,45.7398,23.7716,32.6046,93.4844,23.3814,40.6798,23.2589,17.3893,38.077,27.5504,205.351,31.7961,204.227,14.4808,94.2433,55.2474,9.74939,24.0251,52.5437,165.789,11.7337,36.7605,71.8152,52.4628,121.575,18.9588,32.0365,177.972,42.3559,44.015,71.9472,26.0583,37.327,119.386,59.3583,15.6525,12.8009,43.3531,24.5208,28.0292,35.2843,34.4249,130.759,62.522,19.791,201.428,23.2392,41.0141,50.4344,31.991,311.637,65.1454,48.9798,127.555,59.7234,22.8808,30.3502,40.9169,51.6338,54.7747,27.9559,27.592,37.7138,36.4063,88.7484,31.6518,90.7295,83.8658,22.2949,52.1426,56.3323,43.2515,56.38,17.7582,16.6881,68.5449,27.4433,32.4312,71.6156,37.3756,23.5175,21.3007,6.58408,48.5265,58.4703,31.6885,81.8608,31.9055,53.3664,71.6814,22.0916,70.6278,100.348,59.443,14.894,165.254,46.458,30.2538,25.5151,53.7146,59.2789,60.7015,23.7211,27.7753,1.10561
5,1287,52.7589,49.8453,1.10319,398.504,38.8694,42.7415,31.4232,38.5297,44.8689,31.5862,32.4421,35.6171,24.7477,32.2446,235.836,15.8519,36.455,39.3927,11.7792,33.3735,32.5771,50.0759,16.9678,14.3359,64.0977,38.3096,25.8529,16.8243,32.0376,63.6043,27.3592,64.0733,23.9632,58.5538,87.2694,14.0197,152.909,13.5673,78.765,160.99,23.2034,56.1799,216.639,29.5514,27.6949,26.3041,88.2338,38.2257,61.1271,44.2924,33.5169,41.0227,21.238,38.7701,50.0985,16.2315,29.8562,43.2428,35.102,42.9842,80.2236,27.4043,52.449,41.6339,69.4381,50.3417,38.3428,45.2102,53.0208,21.2049,22.6792,38.1319,21.8814,26.2804,17.4196,115.112,26.7947,35.3638,48.0435,13.4926,176.993,73.9134,62.1976,270.522,66.6293,38.1583,30.2219,81.796,27.5801,81.3184,24.2068,37.7411,73.3652,18.6328,24.096,27.3981,13.2958,24.2318,34.1047,44.7886,24.2813,32.3159,91.3157,26.4728,41.2698,23.0746,17.1535,37.4925,27.4232,213.728,31.464,206.557,14.345,96.1337,54.1689,9.68841,23.8225,53.1783,172.846,11.6619,35.495,71.6503,51.9927,124.385,18.9577,31.8231,40.8225,41.931,43.7767,70.6113,25.8629,37.0977,119.615,59.169,15.4522,12.6968,42.82,24.3572,27.8961,34.9051,34.5986,128.656,63.764,19.614,201.228,23.1331,41.0843,49.7454,31.8761,398.504,64.5261,48.6184,133.364,59.0468,23.0249,29.8051,40.4437,50.8576,54.6193,28.1165,27.4629,37.6314,36.1797,91.0898,32.3018,89.4063,83.8078,22.1987,52.3376,56.1986,44.1891,56.0498,17.6572,16.4343,67.8487,26.7497,32.2035,71.5846,36.6962,23.2423,21.2774,6.56507,48.3456,64.0462,31.4355,79.3143,31.7676,52.913,72.2946,20.7381,69.8774,101.602,57.6924,14.7536,164.775,46.0516,30.1519,25.4387,54.2418,66.0383,59.7119,23.5966,21.3522,1.10319
6,1543,52.5678,50.5252,1.10031,398.727,38.874,30.6885,31.1011,38.4994,43.9854,31.2878,31.9562,34.8361,25.1332,31.8365,244.285,15.7605,36.0978,39.4259,11.6865,33.0691,32.3304,51.2564,16.6413,14.2661,62.8838,38.3252,22.1918,16.4329,31.9701,63.1216,27.0247,63.2181,23.5699,58.1972,86.3502,13.8963,156.56,13.1729,79.1923,159.36,22.834,55.5404,215.514,29.3295,27.6179,26.0077,88.8064,37.7792,60.9196,43.9586,33.3231,39.1536,20.6982,38.2467,50.0629,15.9699,29.6024,43.2578,34.3538,42.7923,54.4283,26.5261,52.0751,41.8932,72.0555,50.1147,37.9242,44.3814,52.5827,20.9302,22.479,37.8169,21.8197,25.3344,17.312,117.486,26.0499,34.8853,47.7502,13.4154,188.086,71.7655,61.3245,270.886,66.1209,36.7557,30.0783,79.8202,27.5475,90.3902,16.7839,37.4572,69.8118,18.4277,24.0015,26.9813,13.3225,23.8609,33.8336,43.549,23.0822,32.0285,88.4796,22.7348,42.544,22.848,16.875,36.8311,27.3885,220.447,31.0737,208.767,14.2146,96.7387,52.6671,9.63478,23.679,53.9639,183.8,11.5598,33.5338,71.771,51.4093,111.993,18.9072,31.475,28.5691,41.355,43.6867,69.0517,25.6396,36.8665,120.318,57.2827,15.1212,12.5849,42.2492,24.3134,27.7855,34.7832,34.7817,126.059,64.6705,19.3802,201.894,22.951,41.0596,48.5238,31.756,398.727,63.8032,48.5713,140.88,58.1547,23.1414,29.1387,39.9316,49.9625,54.5041,28.2918,27.2915,37.5506,36.0665,93.471,32.8671,88.5985,83.7079,22.0804,52.1583,56.0298,44.7614,55.9767,17.5754,16.1385,67.6852,26.1822,31.9611,71.7917,35.8506,22.8979,21.1946,6.54497,48.4061,62.7035,31.5534,79.7681,31.6254,52.3963,72.826,21.8379,69.5526,101.441,69.1316,14.6032,164.212,45.8958,29.9964,25.4825,54.5306,67.4048,56.5522,23.4081,44.1938,1.10031
7,1799,53.612,53.2275,1.09649,392.787,38.6678,30.1595,30.8242,38.52,42.8866,30.8458,31.308,33.9398,26.784,31.4662,260.235,15.6528,35.6575,39.3698,11.5707,32.7536,32.0985,52.9561,16.2574,14.1574,61.3852,38.6125,24.9263,15.9617,31.8748,62.3524,26.5148,62.5066,22.9368,56.9805,85.351,13.7527,164.049,12.7175,79.7374,157.391,22.4367,54.7785,216.844,29.0264,27.5011,25.6301,88.8409,37.3511,60.5776,43.7623,33.1069,37.4299,20.0972,37.7591,49.9988,15.6467,29.275,43.2289,33.5075,42.4924,52.6659,25.6096,51.5965,42.0645,75.822,49.7161,37.4725,43.5558,52.1195,20.5964,22.2054,37.3628,21.7849,24.0996,17.1269,121.546,25.3046,34.4501,47.4169,13.3445,205.89,70.5091,60.1817,277.028,66.2831,36.1639,29.9897,77.2777,27.5958,99.7563,11.4916,37.0412,66.111,18.1952,23.8873,26.3944,13.374,23.4309,33.5183,41.9572,22.909,31.5247,85.9574,22.53,44.411,22.5806,16.5266,35.9977,27.1183,228.382,30.602,210.765,14.0615,97.8653,50.8934,9.52314,23.4528,54.9654,201.817,11.4291,31.7478,72.0908,50.9376,103.764,18.8695,31.1974,173.304,40.6022,43.6991,67.5034,25.4099,36.5038,214.035,59.1132,14.7646,12.4453,41.4609,24.3512,27.6535,34.4632,35.0563,87.5445,66.8301,19.0794,202.83,22.7563,41.006,47.3037,31.6647,392.787,63.2047,48.3321,154.516,57.1159,23.3085,28.712,39.288,49.0074,54.3982,28.5226,27.1153,37.4062,36.1348,97.1788,33.8184,87.1312,82.2345,21.9249,52.377,55.8577,45.6415,55.701,17.4786,15.7624,67.4233,25.2453,31.7385,71.9294,34.8843,22.4653,21.1037,6.51646,48.422,62.2382,30.9949,78.1524,31.4673,51.4062,73.7943,21.675,68.7488,102.055,54.6054,14.4065,164.092,45.4573,29.7691,25.4573,55.0683,59.1983,56.0442,23.1746,43.1289,1.09649
