name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
k_ppt1,0,0.447214,-0.894427,0.894427,0.000851643,0.414866,-0.828881,0.830584
k_ppt2,0,0.447214,-0.894427,0.894427,0.000835679,0.410467,-0.820098,0.821769
k_ppt3,0,0.447214,-0.894427,0.894427,0.000651896,0.404262,-0.807872,0.809176
k_ppt4,0,0.447214,-0.894427,0.894427,0.00037534,0.394771,-0.789167,0.789918
k_ppt5,0,0.447214,-0.894427,0.894427,1.45879e-05,0.394363,-0.788711,0.788741
k_ppt6,0,0.447214,-0.894427,0.894427,-0.000258994,0.403447,-0.807153,0.806635
k_ppt7,0,0.447214,-0.894427,0.894427,-0.000856548,0.409758,-0.820372,0.818659
k_ppt8,0,0.447214,-0.894427,0.894427,-0.00237713,0.414047,-0.830472,0.825717
k_ppt9,0,0.447214,-0.894427,0.894427,0.075677,0.39308,-0.710483,0.861837
k_ppt10,0,0.447214,-0.894427,0.894427,0.00110135,0.385424,-0.769747,0.771949
k_ppt11,0,0.447214,-0.894427,0.894427,0.00220207,0.376025,-0.749847,0.754251
k_ppt12,0,0.447214,-0.894427,0.894427,0.10691,0.357826,-0.608743,0.822563
k_ppt13,0,0.447214,-0.894427,0.894427,0.00329199,0.357246,-0.711199,0.717783
k_ppt14,0,0.447214,-0.894427,0.894427,-0.000138992,0.374891,-0.749921,0.749643
k_ppt15,0,0.447214,-0.894427,0.894427,-0.0150135,0.384454,-0.783922,0.753895
k_ppt16,0,0.447214,-0.894427,0.894427,-0.0541398,0.391617,-0.837374,0.729095
k_ppt17,0,0.447214,-0.894427,0.894427,-0.0121234,0.36068,-0.733484,0.709237
k_ppt18,0,0.447214,-0.894427,0.894427,-0.00711482,0.344583,-0.69628,0.682051
k_ppt19,0,0.447214,-0.894427,0.894427,0.00560306,0.33499,-0.664377,0.675583
k_ppt20,0,0.447214,-0.894427,0.894427,0.0517674,0.323583,-0.595399,0.698934
