name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
k_ppt1,0,0.447214,-0.894427,0.894427,0.000933062,0.415244,-0.829555,0.831422
k_ppt2,0,0.447214,-0.894427,0.894427,0.000895177,0.410724,-0.820553,0.822344
k_ppt3,0,0.447214,-0.894427,0.894427,0.000696502,0.404677,-0.808657,0.81005
k_ppt4,0,0.447214,-0.894427,0.894427,0.0003953,0.395657,-0.790919,0.791709
k_ppt5,0,0.447214,-0.894427,0.894427,1.48031e-05,0.395272,-0.79053,0.79056
k_ppt6,0,0.447214,-0.894427,0.894427,-0.00027979,0.403913,-0.808106,0.807547
k_ppt7,0,0.447214,-0.894427,0.894427,-0.000917689,0.410084,-0.821085,0.81925
k_ppt8,0,0.447214,-0.894427,0.894427,-0.00248189,0.414533,-0.831547,0.826583
k_ppt9,0,0.447214,-0.894427,0.894427,0.0758728,0.393866,-0.711859,0.863605
k_ppt10,0,0.447214,-0.894427,0.894427,0.00126123,0.38591,-0.770559,0.773081
k_ppt11,0,0.447214,-0.894427,0.894427,0.00233318,0.376689,-0.751045,0.755711
k_ppt12,0,0.447214,-0.894427,0.894427,0.106928,0.359538,-0.612148,0.826004
k_ppt13,0,0.447214,-0.894427,0.894427,0.00328081,0.359019,-0.714757,0.721319
k_ppt14,0,0.447214,-0.894427,0.894427,-0.000155319,0.375682,-0.75152,0.751209
k_ppt15,0,0.447214,-0.894427,0.894427,-0.0152629,0.3851,-0.785462,0.754937
k_ppt16,0,0.447214,-0.894427,0.894427,-0.0544072,0.392643,-0.839693,0.730879
k_ppt17,0,0.447214,-0.894427,0.894427,-0.0117647,0.36202,-0.735805,0.712275
k_ppt18,0,0.447214,-0.894427,0.894427,-0.00679862,0.345488,-0.697774,0.684176
k_ppt19,0,0.447214,-0.894427,0.894427,0.00592472,0.335839,-0.665753,0.677602
k_ppt20,0,0.447214,-0.894427,0.894427,0.0518875,0.325476,-0.599064,0.702839
k_ppt21,0,0.447214,-0.894427,0.894427,0.0496242,0.325284,-0.600943,0.700191
k_ppt22,0,0.447214,-0.894427,0.894427,0.00482552,0.335422,-0.666018,0.675669
k_ppt23,0,0.447214,-0.894427,0.894427,-0.0798112,0.344542,-0.768895,0.609273
