name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
k_ppt76,0,0.447214,-0.894427,0.894427,-0.223566,0.264244,-0.752053,0.304921
k_ppt77,0,0.447214,-0.894427,0.894427,-0.230233,0.264149,-0.75853,0.298064
k_ppt78,0,0.447214,-0.894427,0.894427,0.00311265,0.267376,-0.531639,0.537864
k_ppt79,0,0.447214,-0.894427,0.894427,0.0678653,0.256694,-0.445522,0.581253
k_ppt80,0,0.447214,-0.894427,0.894427,0.128507,0.280033,-0.431559,0.688574
k_ppt81,0,0.447214,-0.894427,0.894427,0.176481,0.264488,-0.352496,0.705457
k_ppt82,0,0.447214,-0.894427,0.894427,0.170529,0.235848,-0.301168,0.642225
k_ppt83,0,0.447214,-0.894427,0.894427,0.00346161,0.254362,-0.505262,0.512186
k_ppt84,0,0.447214,-0.894427,0.894427,-0.150186,0.244644,-0.639474,0.339103
k_ppt85,0,0.447214,-0.894427,0.894427,-0.128619,0.244679,-0.617978,0.360739
k_ppt86,0,0.447214,-0.894427,0.894427,0.00724333,0.25439,-0.501537,0.516023
k_ppt87,0,0.447214,-0.894427,0.894427,0.00873936,0.234024,-0.459308,0.476787
k_ppt88,0,0.447214,-0.894427,0.894427,0.0723424,0.25713,-0.441918,0.586603
k_ppt89,0,0.447214,-0.894427,0.894427,0.0191806,0.285808,-0.552435,0.590796
k_ppt90,0,0.447214,-0.894427,0.894427,0.0412983,0.256652,-0.472006,0.554603
k_ppt91,0,0.447214,-0.894427,0.894427,0.00076023,0.262092,-0.523424,0.524944
k_ppt92,0,0.447214,-0.894427,0.894427,-0.0288473,0.266607,-0.562061,0.504366
k_ppt93,0,0.447214,-0.894427,0.894427,-0.0308848,0.26703,-0.564945,0.503175
k_ppt94,0,0.447214,-0.894427,0.894427,-0.0024551,0.263035,-0.528526,0.523616
k_ppt95,0,0.447214,-0.894427,0.894427,-0.0369186,0.25597,-0.548859,0.475022
k_ppt96,0,0.447214,-0.894427,0.894427,-0.0112111,0.280137,-0.571485,0.549063
k_ppt97,0,0.447214,-0.894427,0.894427,-0.140733,0.245466,-0.631665,0.3502
k_ppt98,0,0.447214,-0.894427,0.894427,-0.183003,0.215196,-0.613394,0.247389
k_ppt99,0,0.447214,-0.894427,0.894427,-0.156447,0.241268,-0.638983,0.32609
k_ppt100,0,0.447214,-0.894427,0.894427,-0.394128,0.231196,-0.85652,0.0682634
k_ppt101,0,0.447214,-0.894427,0.894427,-0.409553,0.231455,-0.872463,0.0533567
k_ppt102,0,0.447214,-0.894427,0.894427,-0.164652,0.242515,-0.649682,0.320379
k_ppt103,0,0.447214,-0.894427,0.894427,-0.24312,0.215877,-0.674873,0.188633
k_ppt104,0,0.447214,-0.894427,0.894427,-0.236328,0.238799,-0.713927,0.241271
