real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.595488,1.33841,2.79325,1.76275,2.91048,0.878089,0.71331,0.707418,1.57782,0.358826,4.976,2.07939,0.921714,1.25669,2.90108,1.03688,1.28676,0.383946,1.06045,0.650199,1.3074,1.95439,2.34558,0.689972,0.676604,0.29525,0.683612,2.01245,3.83622,2.86055,1.90984,2.51171,0.878171,0.567837,0.584553,0.280541,1.17005,0.781532,0.642881,1.39021,2.45035,1.91361,0.684647,2.28832,2.34418,3.29893,0.76472,0.47224,0.460715,1.86523,0.759688,2.01737,2.27392,0.934193,0.66015,2.03337,0.45981,1.46556,3.21754,1.78857,1.81085,1.03503,1.42236,1.69388,1.07209,2.33532,3.70508,6.04316,3.18071,1.2044,1.99404,0.515275,0.621487,0.942462,0.904576,0.794773,1.99464,1.34041,1.69447,0.230454,1.47007,1.25444,0.430725,1.05851,2.55515,1.62698,1.4885,0.369762,1.63624,0.907768,0.430196,0.9803,1.40479,1.87939,1.27002,0.992292,0.815848,0.611602,0.28969,0.388692,0.79651,0.521469,0.828287,0.584704
11,0.294756,2.36465,7.55763,2.42539,4.06044,0.375926,0.914308,2.01967,0.799598,0.472561,9.15283,7.28544,1.10972,1.38481,3.41405,2.50036,0.650511,0.312656,2.2258,0.762463,2.09381,4.25588,1.69337,1.24936,0.377036,0.362327,1.39928,2.10837,2.73405,3.19784,3.9703,5.98887,0.376878,0.275672,0.833532,0.356978,1.26146,0.31929,0.756975,2.97793,1.32927,1.57993,0.439585,4.1221,7.0163,4.75564,1.0777,0.348599,0.233938,0.919497,0.465686,3.55076,7.18664,1.04026,0.748596,5.19969,0.21978,1.04682,3.85608,2.56333,0.981374,0.776066,1.16523,2.63537,1.21134,1.64705,4.25625,6.3016,1.92973,0.693337,1.87532,0.480106,0.563809,0.509792,2.2285,0.79771,1.34882,1.24509,1.5435,0.344705,1.2769,2.02067,0.338026,1.39627,2.38959,2.44917,1.70421,0.429283,2.21797,0.566608,0.238313,0.529541,1.1814,2.52856,2.55301,1.26514,0.997033,0.846787,0.145952,0.22182,0.482895,0.717029,0.918808,0.520913
12,3.06861,1.20083,0.849229,1.48921,2.17516,1.52018,0.670681,0.780669,2.22153,0.687929,1.8269,2.1387,1.19157,1.48894,0.941037,1.43981,1.68742,1.12721,1.5563,1.69274,2.02243,1.98488,1.18003,0.693887,1.09144,0.497963,0.951231,1.6126,2.91147,2.49658,1.20655,1.17225,1.56365,0.509028,0.589973,0.750416,1.35754,1.6526,0.937753,0.518343,1.90202,2.226,2.96638,3.69672,2.02794,2.77972,0.867015,0.711222,0.40279,2.37053,3.19675,1.58899,1.36456,1.36786,0.491672,1.40284,0.43543,1.93353,1.34832,1.86871,2.92084,0.88433,1.40132,2.18335,1.03488,1.4421,2.09476,2.37779,4.34601,1.41745,1.66073,0.67654,0.659221,0.663626,0.834019,1.42619,1.75316,1.43281,1.06663,0.286986,1.26213,0.828822,1.50569,3.73339,1.95725,1.19055,0.554172,0.403051,2.38734,1.20408,0.657983,0.798284,1.06834,1.02605,1.42752,0.826436,0.742064,0.788887,0.480673,0.669967,0.508881,0.615917,0.674708,0.275295
13,0.714247,1.6388,2.99056,1.36289,4.87591,0.73159,0.90691,1.72862,1.56569,0.460575,2.99658,1.88916,1.31158,1.56122,2.00864,2.27253,2.13861,0.441404,0.77958,0.47108,1.29225,2.01209,3.30453,1.13746,0.726764,0.22768,0.45506,1.47719,2.33854,2.94513,4.96808,4.14149,0.798915,0.363172,0.953595,0.282777,0.932238,0.892055,0.663885,2.37214,1.54197,2.77358,0.876352,2.30868,2.10427,4.25924,1.3214,0.322962,0.318124,2.13005,0.990846,2.69942,4.3027,0.934283,0.513676,1.60536,0.333588,1.11283,3.11932,2.07128,2.00265,0.867969,0.942785,1.62013,0.578239,2.14031,4.16053,4.49599,7.02144,1.89372,2.09059,0.213059,0.297461,0.690097,1.60379,1.37768,3.17004,2.44767,1.96199,0.191007,0.818246,1.58489,1.00483,1.6639,1.97151,1.61022,1.77513,0.536481,2.84014,2.13476,0.655444,0.798815,0.852895,1.22257,0.770806,0.859891,0.733643,1.10904,0.285553,0.436791,0.708354,0.395673,0.672078,0.452455
14,1.23682,1.11922,3.06639,1.72887,3.24004,1.17431,0.625807,0.539459,3.03744,0.50824,6.11444,2.36505,1.1545,1.78277,2.95341,1.49325,3.11894,0.651868,1.17537,0.879007,2.27756,4.5372,3.7133,0.86969,0.681049,0.198678,0.700853,3.26423,7.13785,5.19103,3.69567,4.12829,1.17379,0.584745,0.577888,0.30737,0.913113,1.20361,0.594709,1.10483,2.77358,3.08462,0.808412,3.38129,2.22559,4.09989,0.635201,0.305444,0.399636,2.15035,0.97503,2.36835,1.58477,0.79808,0.395223,1.17825,0.311864,1.75406,3.59479,2.21851,2.14004,1.2875,1.53819,1.84639,0.67646,1.76971,4.29592,8.88738,8.22617,1.05035,1.8685,0.251462,0.37525,0.759914,0.95288,0.868742,2.85607,1.29384,1.49937,0.107374,1.39819,1.15189,0.664555,1.15179,3.03113,2.28879,0.848744,0.230339,4.09469,1.77557,0.658499,0.864426,1.53482,1.58639,1.13037,0.592498,0.632341,0.740125,0.354365,0.482922,0.97472,0.311772,0.603319,0.539665
15,0.785067,0.79383,2.37551,1.71237,2.25021,0.970025,1.58071,2.79378,0.902739,0.588069,2.56492,2.60912,1.13594,1.34427,3.24417,3.94854,0.587208,0.803884,1.44086,0.975334,2.49662,2.7494,2.05253,2.04278,0.417413,0.447267,1.20355,1.49542,2.6813,2.55373,1.9725,1.91516,0.325059,0.356905,0.760004,0.501572,1.05613,1.21962,1.71004,1.10027,0.841059,1.30513,1.17483,2.76865,3.69823,3.47291,1.96879,0.798374,0.566187,1.25271,1.26779,2.71403,2.41323,1.63799,0.724752,2.42023,0.316555,0.765218,1.33261,2.61118,1.47186,2.15876,1.73566,2.71347,0.666384,0.67426,1.23721,3.12166,3.23982,1.03106,1.32244,0.949414,0.515535,0.415501,1.79705,2.42405,1.94268,2.22601,1.49725,0.899393,0.857269,0.822349,0.586681,1.43125,2.90358,2.18779,1.09305,1.10599,1.4304,0.568575,0.440424,0.527866,1.09959,0.933494,1.40235,1.131,0.775605,0.594888,0.337488,0.337903,0.337183,0.661549,0.70813,0.845606
16,1.23729,2.45829,2.17609,1.75251,7.31622,1.15056,0.696277,0.915003,3.61281,0.683823,3.63823,2.76171,2.01423,2.25383,2.07235,1.46413,3.36472,0.520731,0.714023,0.586135,2.03402,2.06052,3.84731,0.836735,1.0608,0.304231,0.516368,1.84802,4.28734,3.96625,3.34659,3.6684,1.1783,0.411838,0.830206,0.321116,1.26462,1.35629,0.546215,2.24177,2.06113,2.0928,0.6185,2.3791,1.95367,4.66337,0.793817,0.257833,0.397721,2.13078,1.03153,2.49039,3.70151,0.98274,0.390777,1.11059,0.550626,1.34005,2.8675,2.09583,3.05782,0.749322,0.913774,1.12473,0.873007,2.71033,5.02858,6.74989,7.73487,2.21111,1.85329,0.175283,0.469266,0.82898,1.13159,1.52149,3.1583,2.1101,2.05377,0.127668,1.24156,1.34186,1.24091,1.7687,1.75185,1.40912,1.26187,0.250814,3.07513,1.8433,0.715674,1.09731,0.817136,1.01389,0.638476,0.59841,0.683526,1.01288,0.329478,0.538237,0.706228,0.248796,0.518083,0.333002
17,0.657758,0.668238,2.4143,1.6758,5.4529,1.44974,2.45678,2.85666,0.566575,0.233687,2.79388,1.97489,1.50873,2.18458,9.10469,3.20353,0.412218,0.311598,0.95567,0.782285,2.69329,2.42821,7.19763,1.64194,0.426401,0.251955,0.518341,1.22992,4.77894,4.05882,3.60438,3.07551,0.385416,0.572165,0.575006,0.259669,0.981657,1.18431,1.22556,1.29285,1.03622,1.11837,0.754024,1.6754,2.09216,2.66848,1.82614,0.729732,0.399101,1.58274,0.835603,1.35473,1.83603,1.36677,1.31033,2.83572,0.43792,0.833046,1.92778,1.24115,1.58762,2.7718,2.20495,3.08919,0.59307,0.897112,1.44865,2.91488,3.49289,1.77176,2.32094,0.861269,0.501496,0.594245,1.25136,2.12398,3.72732,3.73056,1.81408,0.585677,0.796914,0.726914,0.417502,1.13166,3.11114,1.74664,1.54661,1.58612,1.0343,0.609074,0.588633,0.987484,0.933146,0.719221,0.710612,1.09776,0.443238,0.775691,0.273868,0.361041,0.81524,0.766991,0.905444,0.586238
18,1.05614,1.36135,2.35623,1.83969,3.33416,0.884249,0.412249,0.698724,2.06238,0.511975,3.03579,3.31512,1.17741,1.41407,1.25612,1.4113,1.99409,0.601533,1.30643,1.09304,2.20565,3.07574,1.5795,0.729532,0.522536,0.230579,0.94716,2.38596,4.39175,3.42534,2.08459,1.80712,0.756286,0.435574,0.79598,0.552912,1.44329,1.20873,0.637752,0.681597,1.80028,2.81771,1.29172,5.09814,2.67118,4.41552,0.631209,0.215861,0.476044,2.22898,1.52243,3.53404,1.93841,0.955213,0.31514,0.909547,0.345153,1.80181,2.74842,3.32528,2.43169,0.745752,0.79518,1.241,0.757201,1.53485,4.13409,10.5767,6.8089,0.852648,1.07685,0.2187,0.485394,0.715595,1.76991,1.73171,2.18694,1.04777,1.23127,0.152974,1.73681,1.55768,1.23374,2.14784,2.66868,2.03903,0.748159,0.247362,3.25102,1.38266,0.546235,0.679778,1.22172,1.07947,1.39779,0.679673,0.796937,0.869273,0.391769,0.568579,0.57929,0.292859,0.469718,0.357385
base,1.95857,1.58638,2.11664,2.60752,6.22913,2.27191,0.975002,1.13445,2.61465,0.765279,3.51343,2.83792,2.26544,2.63621,2.6564,2.28453,1.57449,0.76336,1.13886,0.949302,2.97767,3.49614,2.99345,1.08265,0.727095,0.243687,0.725452,1.57768,5.01698,3.8108,2.47399,2.6172,0.972673,0.382405,0.656436,0.387946,1.23513,1.39778,0.849246,0.993156,1.39847,1.38407,1.02037,3.19908,2.03977,3.70087,1.07295,0.35795,0.518429,1.87218,1.39818,2.36564,2.59444,1.14305,0.421983,1.7216,0.439468,1.41059,1.54881,2.37981,2.49635,1.19584,1.54744,1.96929,0.69626,1.35462,2.81852,4.07332,5.41588,1.4556,1.6902,0.405771,0.422371,0.611866,0.925819,1.5999,2.426,1.92943,1.92794,0.275324,1.06177,1.01745,1.10246,1.34143,1.96224,1.95824,1.11371,0.672065,2.6049,1.22611,0.663221,0.61549,0.909674,0.920753,1.07508,1.09395,0.70771,0.86734,0.336861,0.414161,0.619887,0.409405,0.760852,0.532326
