ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp295	5747.34383	8703.50387	1	1.430E+01	8.560E-02	5.522E+00	3.182E-04
pp296	7175.60093	8819.75735	1	5.168E+00	7.918E-01	5.621E+00	2.180E-04
pp297	7507.75374	8487.60454	1	3.748E+00	3.753E-01	1.822E+01	2.199E-04
pp298	7258.63913	7673.83015	1	3.098E+00	5.360E-01	2.203E+01	1.440E-04
pp299	6810.23283	8138.84409	1	7.011E+00	1.538E-01	1.071E+01	3.003E-04
pp300	7109.17037	8105.62881	1	3.269E+00	4.019E-01	1.216E+01	2.352E-04
pp301	7474.53846	7922.94476	1	3.240E+00	9.791E-01	1.504E+01	1.742E-04
pp302	6411.64946	7557.57666	1	6.830E+00	5.138E-01	8.749E+00	3.085E-04
pp303	6727.19463	7408.10790	1	8.540E+00	4.136E-01	8.093E+00	2.231E-04
pp304	6876.66340	7092.56272	1	6.362E+00	8.809E-02	1.185E+01	1.530E-04
pp305	6428.25710	6245.57305	1	6.013E+00	1.040E-01	1.977E+00	2.598E-04
pp306	6826.84047	6494.68766	1	8.180E+00	2.720E-02	6.472E+00	1.974E-04
pp307	6627.54879	6677.37171	1	9.221E+00	3.081E-02	5.095E+00	2.288E-04
pp308	2757.96851	6777.01755	1	2.529E+00	3.656E-02	4.348E-01	6.241E-04
pp309	2292.95457	6544.51058	1	3.114E+00	6.655E-02	5.484E-01	3.419E-04
pp310	2010.62468	6710.58699	1	2.474E+00	7.467E-02	5.521E-01	3.169E-04
pp311	2259.73929	6145.92721	1	2.961E+00	6.425E-03	5.983E-01	2.751E-04
pp312	1612.04130	6295.39597	1	1.057E+00	3.151E-02	4.049E-01	2.480E-04
pp313	914.52040	6029.67372	1	3.143E+00	4.386E-01	2.835E-01	2.098E-04
pp314	200.39185	5730.73619	1	1.834E+01	4.071E-01	1.323E+01	1.878E-04
pp315	831.48219	5597.87506	1	2.816E+00	1.117E+00	7.797E-01	1.650E-04
pp316	1429.35726	5415.19102	1	1.248E+00	6.592E-01	4.324E-01	1.977E-04
pp317	1827.94063	5381.97574	1	1.595E+00	1.214E-01	8.623E-01	2.790E-04
pp318	2326.16985	5298.93753	1	2.693E+00	6.165E-03	3.820E-01	3.124E-04
pp319	2176.70109	5000.00000	1	9.134E-01	9.651E-02	1.011E+00	2.564E-04
pp320	2708.14559	4767.49303	1	3.047E+00	2.166E-01	1.663E+00	3.789E-04
pp321	3040.29840	4966.78472	1	8.618E+00	1.595E-01	2.396E+00	3.971E-04
pp322	3389.05886	4833.92359	1	5.094E+00	3.138E-02	8.038E-01	3.945E-04
pp323	3804.24987	4800.70831	1	1.059E+01	4.319E-02	9.664E-01	4.631E-04
pp324	4302.47909	4717.67011	1	2.039E+01	1.649E-02	7.604E-01	6.667E-04
pp325	4717.67011	4800.70831	1	4.245E+01	1.960E-02	2.267E+00	8.219E-04
pp326	1994.01704	4568.20134	1	4.219E-01	2.058E-01	3.869E+00	2.119E-04
pp327	1379.53434	4983.39236	1	8.363E-01	1.650E-01	7.316E-01	2.617E-04
pp328	1578.82602	4750.88539	1	5.112E-01	4.218E-01	1.069E+00	2.074E-04
pp329	1578.82602	4651.23955	1	5.869E-01	6.118E-01	1.449E+00	2.161E-04
pp330	947.73568	5066.43056	1	2.088E+00	1.288E-01	3.790E-01	2.553E-04
pp331	598.97522	5000.00000	1	3.718E+00	2.047E-02	1.980E+00	2.497E-04
pp332	748.44399	4534.98606	1	1.975E+00	2.181E-02	3.418E+00	2.538E-04
pp333	549.15230	4202.83325	1	3.045E+00	1.902E-01	3.492E+00	2.972E-04
pp334	399.68354	4020.14920	1	3.268E+00	5.425E-01	1.030E+01	3.406E-04
pp335	1014.16624	4003.54156	1	5.127E-01	5.604E-01	2.302E+00	2.479E-04
pp336	1578.82602	3920.50336	1	5.038E-01	4.545E-01	1.448E+00	2.697E-04
pp337	2027.23232	4169.61797	1	1.183E-01	1.302E-01	3.811E+00	2.339E-04
pp338	2060.44760	3870.68044	1	2.012E-01	1.844E-01	2.818E+00	2.912E-04
pp339	2459.03098	4153.01033	1	2.723E-01	1.050E-01	2.152E+00	2.973E-04
pp340	2741.36087	4285.87145	1	9.383E-01	2.104E-01	1.770E+00	4.276E-04
pp341	2824.39907	3920.50336	1	1.527E+00	1.850E-02	8.114E-01	3.018E-04
pp342	3289.41301	4153.01033	1	1.890E+00	2.891E-02	9.422E-01	3.719E-04
pp343	3339.23593	3687.99639	1	1.940E+00	2.528E-01	1.032E+00	3.296E-04
pp344	3040.29840	3953.71864	1	8.799E-01	2.219E-02	5.241E-01	2.570E-04
pp345	3007.08312	3671.38875	1	4.859E-01	3.609E-02	1.210E+00	2.836E-04
pp346	3306.02065	3189.76717	1	1.226E+00	7.440E-01	1.356E+00	3.592E-04
pp347	3073.51368	2841.00671	1	1.914E+00	7.612E-01	3.795E+00	3.292E-04
pp348	2326.16985	3372.45122	1	5.909E-01	1.529E-02	2.539E+00	4.339E-04
pp349	1794.72535	3040.29840	1	3.714E-01	2.994E-02	1.928E+00	3.034E-04
pp350	1479.18018	3422.27414	1	1.078E+00	2.403E-01	1.284E+00	5.105E-04
pp351	682.01343	3339.23593	1	2.699E+00	2.273E-01	3.648E+00	3.974E-04
pp352	1047.38152	3139.94425	1	2.555E+00	1.576E-01	2.309E+00	4.534E-04
pp353	1063.98916	2890.82964	1	2.338E+00	1.086E-01	2.754E+00	5.648E-04
pp354	266.82241	3173.15953	1	5.077E+00	8.624E-02	1.048E+01	2.681E-04
pp355	349.86061	2841.00671	1	4.996E+00	1.275E-02	9.859E+00	2.861E-04
pp356	980.95096	2608.49974	1	8.709E+00	1.640E-01	3.034E+00	5.156E-04
pp357	632.19050	2475.63862	1	6.633E+00	1.911E-02	2.714E+00	4.412E-04
pp358	615.58286	2193.30873	1	3.512E+00	5.326E-02	4.276E+00	3.959E-04
pp359	848.08983	1944.19412	1	2.466E+00	5.227E-02	2.568E+00	4.127E-04
pp360	383.07589	1728.29479	1	2.955E+00	4.607E-02	1.688E+00	3.461E-04
pp361	798.26691	1313.10377	1	7.260E+00	4.046E-02	1.132E+00	3.027E-04
pp362	665.40579	615.58286	1	6.450E+00	5.016E-02	6.720E-01	2.123E-04
pp363	-15.50748	831.48219	1	2.638E+00	1.015E-02	1.032E+00	2.630E-04
pp364	881.30511	682.01343	1	4.403E+00	2.766E-02	1.058E+00	1.792E-04
pp365	715.22871	167.17657	1	6.588E+00	7.234E-02	6.282E-01	1.983E-04
pp366	1761.51007	582.36758	1	2.497E+00	9.391E-02	9.804E-01	1.813E-04
pp367	2176.70109	366.46825	1	1.092E+01	1.597E-01	2.625E+00	2.136E-04
pp368	2359.38513	1047.38152	1	3.099E+00	1.771E-02	8.133E-01	2.125E-04
pp369	1661.86423	1512.39546	1	2.148E+00	6.145E-02	1.404E+00	2.688E-04
pp370	2475.63862	1994.01704	1	1.998E+00	1.083E-01	1.653E+00	2.917E-04
pp371	2492.24626	2209.91637	1	1.298E+00	1.453E-01	1.997E+00	3.997E-04
pp372	2176.70109	2542.06918	1	9.162E-01	2.035E-01	1.744E+00	3.164E-04
pp373	3422.27414	2425.81570	1	2.291E+00	1.245E-01	2.731E+00	2.791E-04
pp374	3671.38875	2525.46154	1	5.674E+00	4.648E-01	2.002E+00	2.598E-04
pp375	4269.26381	2940.65256	1	5.567E+00	8.202E-02	1.788E+00	2.958E-04
pp376	4601.41662	3704.60403	1	8.622E+00	4.408E-02	1.177E+00	3.704E-04
pp377	5365.36810	4119.79505	1	7.461E+00	2.704E-01	3.645E+00	4.176E-04
pp378	4800.70831	3887.28808	1	1.423E+01	3.397E-02	3.128E+00	3.679E-04
pp379	5315.54517	3571.74290	1	1.134E+01	1.989E-01	6.611E+00	2.998E-04
pp380	4734.27775	3173.15953	1	1.778E+01	2.841E-02	2.029E+00	2.266E-04
pp381	5631.09035	3106.72896	1	2.242E+01	6.854E-02	2.104E+01	1.828E-04
pp382	4900.35416	3422.27414	1	2.181E+01	8.808E-02	5.966E+00	2.274E-04
pp383	5116.25349	3472.09706	1	2.092E+01	3.694E-02	2.097E+00	2.326E-04
pp384	5398.58338	2874.22200	1	2.439E+01	4.603E-02	1.415E+01	1.969E-04
pp385	4568.20134	2442.42334	1	9.273E+00	2.397E-02	1.749E+00	1.890E-04
pp386	5249.11461	2641.71503	1	2.606E+01	2.537E-02	8.382E+00	1.528E-04
pp387	4900.35416	2724.75323	1	2.151E+01	1.067E-02	8.723E+00	1.261E-04
pp388	4701.06247	2077.05524	1	1.171E+01	2.595E-02	3.750E+00	1.923E-04
pp389	4219.44089	2027.23232	1	1.584E+01	8.333E-02	1.591E+00	2.643E-04
pp390	3787.64223	1445.96490	1	1.747E+01	5.570E-02	3.509E+00	2.175E-04
pp391	3903.89572	864.69747	1	2.053E+01	3.111E-02	1.017E+01	2.366E-04
pp392	3920.50336	1977.40940	1	2.537E+01	1.956E-01	3.293E+00	2.271E-04
pp393	4153.01033	2691.53795	1	8.946E+00	1.132E-01	1.342E+00	2.483E-04
pp394	3737.81931	3538.52762	1	1.959E+00	4.242E-01	6.868E-01	2.924E-04
pp395	5000.00000	2508.85390	1	2.543E+01	2.570E-02	3.007E+00	1.011E-04
pp396	4385.51730	3588.35054	1	7.165E+00	9.639E-02	1.967E+00	3.090E-04
pp397	4402.12494	3970.32628	1	8.303E+00	1.767E-02	8.765E-01	3.533E-04
pp398	3721.21167	980.95096	1	2.101E+01	2.270E-02	4.254E+00	2.571E-04
pp399	3272.80537	980.95096	1	1.757E+01	1.841E-02	5.177E+00	1.859E-04
pp400	2841.00671	1445.96490	1	9.338E+00	1.805E-02	2.425E+00	1.490E-04
pp401	2591.89210	1329.71141	1	3.959E+00	9.404E-03	1.837E+00	1.481E-04
pp402	2243.13165	1927.58648	1	1.043E+00	9.348E-02	1.060E+00	2.416E-04
pp403	1794.72535	1894.37120	1	2.045E+00	1.589E-01	9.304E-01	3.403E-04
pp404	914.52040	2126.87817	1	2.820E+00	4.481E-02	5.900E+00	4.926E-04
pp405	1047.38152	2176.70109	1	2.448E+00	7.358E-02	4.120E+00	5.332E-04
pp406	1412.74962	1994.01704	1	1.111E+00	2.548E-01	1.100E+00	2.868E-04
pp407	3073.51368	515.93702	1	6.110E+00	3.359E-02	2.779E+00	1.802E-04
pp408	2093.66288	665.40579	1	5.514E+00	1.236E-01	1.471E+00	1.995E-04
pp409	2093.66288	864.69747	1	3.104E+00	3.925E-02	7.865E-01	2.041E-04
pp410	2874.22200	715.22871	1	1.001E+01	3.409E-02	2.368E+00	1.284E-04
pp411	3754.42695	682.01343	1	1.237E+01	3.165E-02	4.232E+00	3.067E-04
pp412	3721.21167	-65.33040	1	1.115E+01	3.860E-01	4.713E+00	3.202E-04
pp413	3322.62829	333.25297	1	5.047E+00	2.878E-02	5.645E+00	2.961E-04
pp414	3222.98245	183.78421	1	3.326E+00	5.689E-02	7.324E+00	2.438E-04
pp415	4368.90966	216.99949	1	7.411E+00	4.001E-01	3.685E+00	2.261E-04
pp416	4534.98606	582.36758	1	2.571E+01	3.180E-01	5.368E+00	1.837E-04
pp417	4734.27775	914.52040	1	1.112E+01	2.786E-01	2.230E+00	1.501E-04
pp418	4916.96180	449.50646	1	1.601E+01	3.243E-01	3.200E+00	2.652E-04
pp419	5697.52091	283.43005	1	4.719E+01	9.493E-03	2.498E+00	2.776E-04
pp420	5448.40630	748.44399	1	3.552E+01	3.694E-01	1.369E+00	1.739E-04
pp421	5166.07641	980.95096	1	4.291E+01	3.435E-01	9.252E-01	1.583E-04
pp422	5481.62158	798.26691	1	3.392E+01	5.121E-01	1.807E+00	1.844E-04
pp423	5481.62158	1346.31905	1	3.445E+01	1.795E-01	1.606E+00	1.494E-04
pp424	4867.13888	1628.64895	1	1.184E+01	2.080E-01	2.830E+00	1.392E-04
pp425	5415.19102	2010.62468	1	3.736E+01	1.445E-01	4.565E+00	1.266E-04
pp426	5680.91327	1595.43366	1	4.087E+01	1.533E-01	2.632E+00	1.688E-04
pp427	5763.95147	1628.64895	1	4.148E+01	1.111E-01	3.362E+00	1.712E-04
pp428	5249.11461	1811.33299	1	5.169E+01	1.417E-01	2.204E+00	1.119E-04
pp429	4983.39236	2110.27052	1	2.254E+01	1.940E-01	3.101E+00	1.225E-04
pp430	5548.05214	2459.03098	1	1.760E+01	5.200E-02	4.220E+00	1.737E-04
pp431	6145.92721	2874.22200	1	1.015E+01	4.662E-02	2.807E+01	2.879E-04
pp432	6179.14249	3322.62829	1	3.701E+00	3.873E-02	2.709E+01	3.151E-04
pp433	6610.94115	3953.71864	1	5.739E+00	2.266E-01	6.063E+01	2.496E-04
pp434	6777.01755	4368.90966	1	5.097E+00	1.855E-01	3.020E+01	2.051E-04
pp435	6444.86474	4219.44089	1	1.966E+00	8.336E-01	3.544E+01	2.415E-04
pp436	6312.00361	3787.64223	1	5.579E+00	2.542E-01	1.671E+01	2.469E-04
pp437	6212.35777	3687.99639	1	5.778E+00	4.745E-01	2.427E+01	2.656E-04
pp438	7075.95508	3870.68044	1	3.826E+00	1.077E-01	3.547E+01	1.767E-04
pp439	7225.42385	4319.08673	1	2.380E+00	6.499E-02	3.470E+01	1.539E-04
pp440	7624.00723	4119.79505	1	5.659E+00	7.897E-02	5.212E+01	1.308E-04
pp441	8039.19824	4036.75684	1	7.083E+00	3.685E-01	7.523E+00	1.076E-04
pp442	8836.36499	3937.11100	1	1.527E+01	7.997E-01	4.957E+00	2.136E-04
pp443	8554.03510	3555.13526	1	6.844E+00	4.862E-01	3.325E+00	2.595E-04
pp444	8155.45173	3206.37481	1	6.899E+00	1.304E-01	9.825E+00	1.502E-04
pp445	7889.72948	2741.36087	1	4.285E+00	3.647E-02	1.538E+01	1.642E-04
pp446	8072.41352	2558.67682	1	3.767E+00	4.043E-02	2.658E+01	2.005E-04
pp447	7673.83015	1811.33299	1	1.794E+01	4.047E-02	4.882E+01	3.357E-04
pp448	7242.03149	2425.81570	1	1.507E+01	1.596E-01	2.260E+01	2.405E-04
pp449	7956.16004	3189.76717	1	1.053E+01	3.504E-01	1.193E+01	1.455E-04
pp450	7491.14610	3604.95818	1	4.625E+00	3.912E-02	2.715E+01	1.639E-04
pp451	7474.53846	3339.23593	1	5.545E+00	2.735E-02	2.402E+01	1.967E-04
pp452	7540.96902	3156.55189	1	2.783E+00	2.460E-02	9.121E+00	1.945E-04
pp453	7026.13216	3123.33661	1	3.812E+00	6.716E-02	3.182E+01	1.705E-04
pp454	6743.80227	2591.89210	1	5.771E+00	7.684E-02	2.190E+01	2.511E-04
pp455	7208.81621	2459.03098	1	1.356E+01	1.869E-01	3.327E+01	2.230E-04
pp456	6295.39597	2309.56221	1	1.092E+01	6.321E-02	4.410E+00	2.735E-04
pp457	6228.96541	1695.07951	1	5.125E+01	7.389E-02	5.803E+00	3.407E-04
pp458	6461.47238	1279.88849	1	2.787E+01	9.602E-02	4.941E+00	2.988E-04
pp459	5963.24316	499.32938	1	2.567E+01	3.136E-02	1.316E+00	3.044E-04
pp460	6361.82654	449.50646	1	1.710E+01	3.310E-02	1.030E+00	2.440E-04
pp461	6262.18069	964.34332	1	2.290E+01	1.677E-01	4.424E+00	3.145E-04
pp462	6627.54879	831.48219	1	5.994E+00	7.455E-02	2.855E+00	2.838E-04
pp463	7059.34744	914.52040	1	1.028E+01	3.235E-02	3.467E+00	4.455E-04
pp464	7225.42385	1246.67321	1	1.447E+01	2.826E-01	5.120E+00	3.622E-04
pp465	7358.28498	682.01343	1	1.217E+01	1.579E-02	3.193E+00	4.136E-04
pp466	7391.50026	300.03769	1	6.585E+00	2.301E-02	9.710E-01	4.463E-04
pp467	7756.86835	316.64533	1	8.212E+00	2.233E-02	3.242E+00	4.373E-04
pp468	7756.86835	1014.16624	1	6.397E+00	2.802E-02	1.243E+01	3.210E-04
pp469	7424.71554	2143.48581	1	1.192E+01	4.842E-01	6.559E+00	4.644E-04
pp470	8039.19824	2160.09345	1	7.156E+00	1.026E-01	7.187E+01	2.114E-04
pp471	6295.39597	2060.44760	1	1.260E+01	1.277E-02	4.060E+00	3.012E-04
pp472	6793.62519	200.39185	1	7.118E+00	3.270E-02	1.007E+00	3.391E-04
pp473	1379.53434	731.83635	1	3.667E+00	2.520E-02	7.495E-01	1.486E-04
pp474	1379.53434	1263.28085	1	1.656E+00	5.001E-02	6.405E-01	2.642E-04
pp475	2186.46859	4223.41441	1	2.060E-01	2.471E-01	2.372E+00	3.139E-04
pp476	2542.93410	4554.41810	1	1.495E+00	1.432E-01	1.260E+00	3.478E-04
pp477	3421.36699	4452.57081	1	5.167E+00	4.295E-02	1.142E+00	4.404E-04
pp478	4401.64717	4337.99261	1	1.063E+01	1.099E-02	2.446E+00	3.714E-04
pp479	4668.99630	4605.34175	1	2.658E+01	3.165E-02	2.630E+00	6.539E-04
pp480	5280.08005	4299.79987	1	7.642E+00	1.484E-01	2.027E+00	4.964E-04
pp481	5687.46921	3917.87253	1	3.879E+00	1.024E+00	6.369E+00	2.809E-04
pp482	5789.31651	3739.63977	1	5.325E+00	2.111E-01	1.052E+01	1.855E-04
pp483	6655.01848	4401.64717	1	5.142E+00	1.230E-01	3.249E+01	1.996E-04
pp484	6082.12747	4783.57451	1	6.589E+00	5.282E-01	7.615E+00	3.760E-04
pp485	5700.20013	5089.11638	1	1.895E+00	8.905E-02	9.678E-01	3.414E-04
pp486	5916.62562	5496.50554	1	6.271E+00	3.461E-02	3.392E+00	3.443E-04
pp487	5471.04372	5725.66195	1	1.893E+01	2.643E-02	1.796E+00	2.479E-04
pp488	5381.92734	5241.88732	1	3.813E+00	2.466E-02	1.378E+00	2.904E-04
pp489	4758.11268	5369.19643	1	4.414E+01	4.099E-02	9.197E-01	5.314E-04
pp490	4057.91256	5662.00739	1	2.400E+01	1.852E-01	1.989E+00	6.093E-04
pp491	3561.40701	5432.85099	1	1.578E+01	5.382E-02	6.991E-01	6.133E-04
pp492	4287.06896	5241.88732	1	2.015E+01	1.692E-02	1.410E+00	5.210E-04
pp493	4134.29803	5458.31281	1	2.396E+01	1.989E-02	1.540E+00	6.612E-04
pp494	3204.94150	5432.85099	1	5.857E+00	3.357E-01	8.641E-01	3.654E-04
pp495	2084.62130	5623.81466	1	1.251E+00	1.737E-02	3.981E-01	2.562E-04
pp496	1231.65023	5763.85468	1	1.675E+00	4.154E-01	2.308E-01	1.930E-04
pp497	1078.87930	5891.16380	1	2.724E+00	1.030E+00	2.905E-01	2.120E-04
pp498	7100.60038	4185.22167	1	1.791E+00	1.961E-01	5.116E+01	1.547E-04
pp499	6145.78202	4834.49815	1	1.055E+01	4.564E-01	6.995E+00	3.786E-04
pp500	6820.52033	5432.85099	1	2.737E+00	5.228E-02	4.410E+00	1.996E-04
pp501	6909.63671	4961.80727	1	2.342E+00	4.793E-02	2.224E+01	1.659E-04
pp502	6731.40395	4719.91995	1	4.620E+00	5.725E-02	2.888E+01	1.335E-04
pp503	7329.75678	4936.34544	1	8.327E+00	5.673E-02	3.987E+01	1.429E-04
pp504	7571.64410	5254.61823	1	3.954E+00	3.227E-02	8.303E+00	9.130E-05
pp505	7991.76417	5267.34914	1	4.349E+00	1.848E-02	1.475E+01	1.356E-04
pp506	7673.49139	4809.03633	1	4.043E+00	4.169E-02	3.495E+01	1.041E-04
pp507	8284.57514	4694.45813	1	1.327E+01	3.657E-01	1.298E+01	1.927E-04
pp508	8742.88795	5114.57820	1	6.028E+00	3.831E-01	4.418E+00	2.345E-04
pp509	8322.76787	5369.19643	1	5.674E+00	4.272E-02	5.765E+00	1.473E-04
pp510	8271.84422	5534.69828	1	6.733E+00	2.715E-02	5.016E+00	1.479E-04
pp511	8551.92427	4439.83990	1	1.486E+01	3.619E-01	4.744E+00	2.243E-04
pp512	8080.88055	4427.10899	1	5.828E+00	4.428E-01	2.738E+01	1.580E-04
pp513	7355.21861	4618.07266	1	3.497E+00	4.212E-02	2.701E+01	1.874E-04
pp514	7864.45506	4579.87993	1	4.124E+00	1.353E-01	7.614E+01	1.077E-04
pp515	6285.82205	4197.95258	1	3.087E+00	3.382E-01	2.805E+01	2.897E-04
pp516	5878.43289	4261.60714	1	2.031E+00	6.737E-01	1.617E+01	2.880E-04
pp517	5674.73830	4809.03633	1	1.130E+00	2.551E-01	1.262E+00	5.296E-04
pp518	1855.60165	7858.54396	1	2.283E+00	2.066E-01	1.878E+00	2.071E-04
pp519	2332.02564	7591.74652	1	1.635E+00	6.305E-02	1.972E+00	3.287E-04
pp520	2732.22179	7572.68956	1	1.796E+00	1.576E-02	2.160E+00	5.297E-04
pp521	2655.99396	8373.08187	1	1.720E+00	7.532E-02	9.790E-01	2.268E-04
pp522	3570.72802	8163.45531	1	7.582E+00	1.538E-01	1.237E+00	3.753E-04
