time,H1-3892,H1-1664,H1-162,H3-3521,H3-3988,H3-3417,H3-3829,H3-3357,H3-3594,H3-3892,H3-1152,H3-313,H3-209,H3-331,H3-707,H3-3956,H3-2270,H3-521
1.000000000000,89.84237586,84.66603757,85.50325115,94.87348482,94.84738323,91.62525031,90.10091184,88.35668750,89.08621156,89.73845372,84.84354359,98.43816115,90.82414000,88.30780488,86.54494690,87.47380939,84.67374438,85.67712719
2.000000000000,89.76337139,84.65261101,85.48623767,94.76403896,94.77603584,91.42368047,90.00485251,88.22424491,88.99447959,89.65880910,84.82348980,98.34468508,90.79357479,88.26614853,86.50162404,87.45544035,84.66018765,85.65209016
