time,H1-4429,H1-1940,H1-193,H3-3932,H3-4569,H3-3794,H3-4343,H3-3716,H3-4025,H3-4429,H3-1394,H3-387,H3-259,H3-405,H3-867,H3-4518,H3-2585,H3-641
304.4166666667,88.11099880,83.72684374,83.85495574,91.29586478,91.99874711,90.23634541,88.77983035,88.02229504,87.86049140,87.55530471,84.15967199,93.13627149,88.80598235,87.69195268,85.19466744,84.71293836,84.34997175,84.37227267
334.8583333333,88.04940403,83.72138101,83.81972378,91.24171999,91.95558823,90.18782929,88.86041758,87.97857665,87.80584703,87.54144817,84.17660905,93.08696430,88.73874279,87.64088575,85.23654287,84.67926185,84.34231609,84.38488825
365.3000000000,88.01080006,83.73687201,83.80695669,91.20766761,91.92784938,90.16293726,88.89125504,87.95185247,87.77234967,87.52517325,84.22497470,93.05154529,88.70786412,87.64745019,85.33947385,84.66308135,84.35290221,84.44883775
395.7416666667,88.07367514,83.81606121,83.87562093,91.28564426,91.99076945,90.25958270,89.05573542,87.99867650,87.84311258,87.62405590,84.36578760,93.09131408,88.80645022,87.80880293,85.59747428,84.72934259,84.42217205,84.63710841
426.1833333333,88.16633269,83.88121784,83.95166144,91.38516437,92.06523973,90.37061062,89.17088094,88.06252386,87.93454409,87.72734557,84.46079576,93.15230613,88.90797189,87.91417965,85.73179235,84.80468713,84.48387053,84.72877556
456.6250000000,88.33115158,83.97651336,84.08042910,91.57208296,92.20937062,90.56723984,89.38120025,88.18307085,88.10397228,87.91681974,84.60650498,93.28036117,89.10277526,88.11351342,85.95435867,84.93641258,84.57874838,84.89148721
487.0666666667,88.45548051,84.00268058,84.14068844,91.68521216,92.29875880,90.67216191,89.46824139,88.25648593,88.20666770,88.02457405,84.65121586,93.36552975,89.21428923,88.20285158,86.01800271,85.00298290,84.61508215,84.93337796
517.5083333333,88.51054582,83.98010947,84.13751921,91.71338158,92.32859824,90.68266680,89.47020769,88.27600245,88.23477619,88.05073130,84.62480934,93.39723934,89.24115126,88.20767613,85.98313454,85.00422178,84.60360178,84.90364696
547.9500000000,88.51638585,83.93820418,84.10674579,91.69732423,92.32676993,90.64929708,89.43798753,88.26698787,88.22323250,88.03423506,84.53470321,93.39985757,89.21911272,88.15747616,85.82759867,84.97635294,84.56374697,84.80028764
578.3916666667,88.49245592,83.89582318,84.06653276,91.65960191,92.30782505,90.59806137,89.39109910,88.24311965,88.19069645,87.99585644,84.45902729,93.38609379,89.17759574,88.09943628,85.70732457,84.93782252,84.52298995,84.71964758
608.8333333333,88.45057330,83.85846248,84.02373756,91.61002185,92.27817802,90.53936079,89.33638313,88.21069785,88.14588903,87.94520047,84.39749390,93.36146907,89.12435914,88.03681397,85.61190311,84.89569028,84.48568344,84.65377243
639.2750000000,88.40100646,83.83287772,83.98577384,91.55862990,92.24497178,90.48331493,89.28170573,88.17660106,88.09824972,87.89205894,84.36743544,93.33276724,89.07209507,87.98555869,85.57428937,84.85681762,84.45991112,84.62324876
669.7166666667,88.40150597,83.86579524,84.00938999,91.58333967,92.26674096,90.51216421,89.31190006,88.19087306,88.11663439,87.91166043,84.44531871,93.35579438,89.11317664,88.05699823,85.72790553,84.87701250,84.48971389,84.72861603
700.1583333333,88.46842181,83.92757626,84.07798706,91.67968902,92.34333379,90.61460469,89.42558337,88.24900744,88.19676213,88.00370309,84.54398128,93.42781934,89.22082790,88.18133869,85.88868791,84.94593003,84.54605161,84.84423435
730.6000000000,88.70774603,84.08066482,84.27132271,91.96970559,92.57554613,90.91769249,89.79787423,88.42890044,88.45017772,88.30142497,84.78838029,93.63562166,89.53470086,88.53186306,86.29287255,85.14770815,84.69267599,85.14572588
761.0416666667,89.02853680,84.23238153,84.49916882,92.33904071,92.86384384,91.28542307,90.14735364,88.66191565,88.77219605,88.64864586,85.01490891,93.91774439,89.90698756,88.87393072,86.62562711,85.38947071,84.84916237,85.38655038
791.4833333333,89.20919445,84.21538986,84.53362681,92.47762221,92.98903534,91.38612851,90.23629271,88.74438543,88.88849487,88.77406559,85.01356409,94.04926101,90.03575185,88.96311035,86.64313172,85.44256806,84.85670568,85.39250323
821.9250000000,89.31066215,84.18478767,84.53057191,92.54899467,93.07137873,91.41834338,90.28210331,88.78628803,88.94915746,88.83791672,84.98132522,94.14340393,90.10519451,89.00466766,86.62090710,85.44929514,84.83962200,85.37200261
852.3666666667,89.37768294,84.16231934,84.52422002,92.60412332,93.14257484,91.43930551,90.32261778,88.81612970,88.99247480,88.88353047,84.95313080,94.22822544,90.15828802,89.03585768,86.59936469,85.44989711,84.82274923,85.35416081
882.8083333333,89.37906263,84.09650972,84.46519763,92.58216323,93.15596119,91.38302646,90.28779219,88.79384625,88.96431108,88.85407053,84.81997302,94.25690758,90.12508250,88.96924954,86.38159800,85.39851493,84.75667601,85.20985072
913.2500000000,89.31541749,84.00379388,84.37323473,92.48609288,93.11347345,91.25768765,90.00386335,88.73107003,88.87290915,88.69436769,84.61200330,94.24110999,90.02984665,88.83654720,86.02175979,85.30493919,84.65733552,84.98171033
943.6916666667,89.18870228,83.91853525,84.27878699,92.31276027,93.01087665,91.06303251,89.06439317,88.64416507,88.72177090,88.27064373,84.44802624,94.20480761,89.91848268,88.70377416,85.75068049,85.17803723,84.56835054,84.80861671
974.1333333333,89.06135033,83.85754415,84.19382345,92.20711556,92.95239528,90.94762717,89.16482629,88.56279871,88.61357335,88.23127772,84.37111037,94.15855225,89.81027359,88.59580374,85.64641053,85.09769980,84.50807904,84.73260088
1004.575000000,88.95458727,83.82846132,84.12663953,92.13783602,92.91391004,90.87621963,89.49938711,88.49177452,88.52968173,88.28357585,84.37528333,94.11138968,89.71988920,88.52834177,85.69166615,85.04370602,84.47995610,84.74585398
1035.016666667,88.89365454,83.84086823,84.09753233,92.10958928,92.90383391,90.85326162,89.78424227,88.44937364,88.48430318,88.34355666,84.44186440,94.08600401,89.68243593,88.53739264,85.84213778,85.02263159,84.48764434,84.83540289
1065.458333333,88.85977764,83.86207677,84.08919068,92.08678481,92.89671470,90.83963804,89.80274350,88.42440175,88.45323655,88.32493302,84.47560065,94.07549005,89.65965314,88.53181212,85.89183534,85.01150513,84.49920873,84.86108419
1095.900000000,88.89894452,83.92210302,84.13943537,92.14638552,92.95382254,90.91327674,89.90928066,88.45532291,88.49958986,88.39014750,84.56853483,94.12131955,89.72468170,88.61995138,86.03742828,85.06031784,84.55057499,84.96445103
1126.341666667,88.97544587,83.98049700,84.20654365,92.24056877,93.03477159,91.01662520,90.01398914,88.51090658,88.57811970,88.48107520,84.65366393,94.19489545,89.81613067,88.70981761,86.15527928,85.12883632,84.60629638,85.04645951
1156.783333333,89.01749414,83.99017051,84.22687653,92.28097343,93.07438643,91.05442906,90.02834177,88.53377323,88.60947558,88.51249524,84.66695110,94.23603391,89.84753246,88.72182721,86.16038421,85.15165019,84.62104848,85.04462967
1187.225000000,89.06767554,84.01293663,84.26348523,92.34437076,93.13272708,91.11509051,90.07439133,88.57241243,88.66160718,88.56613621,84.70013562,94.29719100,89.90569841,88.76630771,86.20454799,85.19002981,84.64660662,85.07444602
1217.666666667,89.12315401,84.03266192,84.29910679,92.41337239,93.19589356,91.17840145,90.12586775,88.61352886,88.71696349,88.62381296,84.73070457,94.36445239,89.96780803,88.81518903,86.24925484,85.22941681,84.66981439,85.10505380
1248.108333333,89.15022724,84.01818623,84.29983035,92.44109852,93.22896849,91.19478410,90.12983353,88.62735975,88.73498946,88.64034610,84.68350289,94.40484209,89.98131526,88.80219712,86.15435061,85.23573444,84.65706751,85.04472652
1278.550000000,89.10033133,83.93723120,84.23287486,92.35698654,93.18086488,91.09365972,89.77172545,88.57951618,88.65884535,88.46877440,84.46909596,94.38151779,89.89260579,88.66564698,85.75476521,85.16535172,84.57043524,84.79615186
1308.991666667,88.98870824,83.86481235,84.15766727,92.20429317,93.08129525,90.92850402,88.95134271,88.50696379,88.52996119,88.10232859,84.34850653,94.33664146,89.79245228,88.55226735,85.56540464,85.06189671,84.50197202,84.67436152
1339.433333333,88.87273735,83.81226567,84.08832081,92.10488130,93.01664157,90.82567261,88.98879227,88.43725633,88.43434387,88.05027450,84.27803791,94.28268091,89.69043356,88.44900979,85.46396882,84.99454830,84.45129781,84.60153166
1369.875000000,88.76077047,83.77616203,84.02770012,92.01206174,92.95172618,90.73601046,89.02141287,88.36933285,88.34211824,87.99516593,84.23083986,94.22458993,89.58935997,88.34975020,85.39209737,84.93599544,84.41343591,84.54430596
1400.316666667,88.67768645,83.76923000,83.98074960,91.97241595,92.92089420,90.70317767,89.55922903,88.31413871,88.28728605,88.13656998,84.29422726,94.16609162,89.50818471,88.30049777,85.54237721,84.90873560,84.41194477,84.61764039
1430.758333333,88.61695413,83.78130389,83.95688304,91.92258612,92.88179921,90.66366383,89.55714557,88.27312273,88.23363040,88.09293057,84.32581612,94.12096183,89.45324730,88.27579339,85.60456124,84.88204565,84.41567349,84.65006552
1461.200000000,88.62285928,83.83075186,83.98392573,91.93835277,92.89692191,90.69692736,89.63344611,88.27861390,88.24559733,88.12220493,84.41421272,94.12018680,89.47874770,88.34836534,85.76439167,84.90576797,84.45564041,84.76242938
1491.641666667,88.62638232,83.85457046,83.99801896,91.94046052,92.89716084,90.71042683,89.63940151,88.27926365,88.24814987,88.12632171,84.44485083,94.11302866,89.47522855,88.34611545,85.79419825,84.91649353,84.47579555,84.77582929
1522.083333333,88.61318845,83.85858293,83.99710734,91.92382201,92.88234382,90.70090999,89.61104601,88.27014711,88.23527630,88.10895933,84.44522375,94.09503434,89.45035853,88.31313487,85.77584331,84.91184302,84.47996434,84.75699638
1552.525000000,88.63315115,83.89057840,84.03375990,91.95989280,92.90716627,90.74694345,89.64525756,88.29543572,88.26895987,88.14275300,84.48968630,94.11522161,89.48408033,88.34659597,85.83358906,84.94544595,84.51037566,84.79787427
1582.966666667,88.64533316,83.89930403,84.04890552,91.97596944,92.91630844,90.76677922,89.64592624,88.30711948,88.28349277,88.15430768,84.50195649,94.12265500,89.49353588,88.34779125,85.84234165,84.96024215,84.52179732,84.80116252
1613.408333333,88.63518086,83.88569215,84.04001183,91.96227632,92.90387089,90.75302421,89.61621729,88.29988069,88.27206651,88.13746242,84.46566987,94.11067697,89.46942533,88.30840992,85.76714436,84.95157663,84.50956662,84.74981648
1643.850000000,88.59388462,83.83413053,84.00399183,91.90745237,92.86125828,90.69652485,89.44616538,88.27038859,88.22614241,88.04828887,84.28223718,94.07588696,89.39572681,88.18880256,85.39716530,84.91502230,84.44711400,84.52542137
1674.291666667,88.51016173,83.78931575,83.95802040,91.79196567,92.77349490,90.57937171,88.79721435,88.22016431,88.13323332,87.76385838,84.23096738,94.02452553,89.32039986,88.11394581,85.33072051,84.84574488,84.41031617,84.48162827
1704.733333333,88.42624194,83.75816653,83.91483712,91.72072370,92.71593269,90.51143649,88.85170948,88.17286826,88.06862697,87.73846140,84.19484286,93.96758466,89.24100067,88.03754733,85.28055713,84.80407428,84.38133122,84.44264301
1735.175000000,88.33917809,83.73294531,83.87472007,91.63740154,92.64692790,90.43538768,88.72396129,88.12333882,87.99519409,87.64221763,84.14796991,93.90719899,89.15722833,87.95240684,85.19573322,84.75891903,84.35308332,84.38208535
1765.616666667,88.26980803,83.72385163,83.84109095,91.59423690,92.60441187,90.40155885,89.04878635,88.08124829,87.94925208,87.71871561,84.17413176,93.84526620,89.08414292,87.89833817,85.26142130,84.73655091,84.34715745,84.41016006
1796.058333333,88.21304231,83.72888081,83.81852801,91.54908998,92.55856321,90.36721355,89.14269480,88.04559148,87.90505805,87.71594719,84.21089772,93.78763370,89.02357535,87.86105901,85.33730137,84.71522107,84.35090831,84.44646264
1826.500000000,88.16218914,83.73481723,83.80159462,91.49851517,92.50858001,90.32943559,89.10672701,88.01405095,87.86177623,87.67091111,84.22149537,93.73235927,88.96461944,87.81432230,85.34849900,84.69357289,84.35174536,84.44460278
1856.941666667,88.11307213,83.73029633,83.78414795,91.44759772,92.45763208,90.29124428,89.06047520,87.98419553,87.82012610,87.62442804,84.18338898,93.67642269,88.89884003,87.74455461,85.25582062,84.67220778,84.33968095,84.38275173
1887.383333333,88.06275033,83.71681137,83.76396657,91.39429296,92.40412603,90.25033945,89.00932031,87.95391697,87.77751944,87.57586615,84.13283935,93.61781776,88.82941951,87.66931915,85.14509550,84.64942446,84.32148837,84.31302901
1917.825000000,88.01279930,83.71513961,83.74718741,91.34178425,92.35045201,90.21037863,88.95843221,87.92511115,87.73654404,87.52844184,84.16843737,93.55873590,88.77347210,87.63302392,85.22297027,84.62809902,84.32532375,84.35432006
1948.266666667,87.96185812,83.70327536,83.72985033,91.28586291,92.29353429,90.16697114,88.84342084,87.89710176,87.69403492,87.45826307,84.10250675,93.50000751,88.70511323,87.55384939,85.07482923,84.60543496,84.30481383,84.26134959
1978.708333333,87.89678917,83.68744720,83.71054864,91.20318515,92.21637771,90.09559894,88.43091161,87.86378639,87.63237034,87.27464494,84.05746300,93.43920985,88.63821791,87.48412756,84.98103371,84.56867926,84.28670942,84.20332854
2009.150000000,87.82283768,83.66845697,83.68970174,91.12047210,92.13855994,90.02457187,88.10762510,87.82849382,87.56973071,87.12208800,84.00295113,93.37666082,88.56870772,87.40948890,84.86865954,84.53309984,84.26504773,84.13443978
2039.591666667,87.75486253,83.65442502,83.66940469,91.06180625,92.07709726,89.97910534,88.12322340,87.79574624,87.52288858,87.09502325,83.98507777,93.31275564,88.50351156,87.34970444,84.83610033,84.51128063,84.25252209,84.11178567
2070.033333333,87.69285567,83.64480108,83.65054548,91.00655675,92.01681988,89.93794334,88.13994164,87.76410615,87.47869274,87.06868258,83.97315282,93.24837109,88.43967437,87.29221404,84.81207203,84.49143522,84.24296504,84.09246705
2100.475000000,87.63124929,83.63637362,83.63257666,90.94274859,91.94957938,89.88873261,88.03205716,87.73196908,87.42978005,86.99676270,83.95508481,93.18353448,88.37565122,87.23240773,84.77224179,84.46736600,84.23283248,84.06342190
2130.916666667,87.58938560,83.64351770,83.61985164,90.92075753,91.91139400,89.88022698,88.37399008,87.70796189,87.40925684,87.09699571,84.01926325,93.11954266,88.32798439,87.21568664,84.90988381,84.46444544,84.24577064,84.14007742
2161.358333333,87.56978925,83.66480397,83.61921044,90.90196388,91.87769027,89.87519904,88.50558896,87.69306691,87.39574996,87.12794526,84.08441278,93.06344207,88.30327874,87.23579546,85.04661576,84.46426510,84.26532879,84.22587778
2191.800000000,87.58602235,83.70220485,83.64203257,90.90577652,91.86609251,89.89652665,88.57212046,87.69989015,87.41048958,87.15663349,84.15717532,93.02862292,88.31500325,87.29282483,85.18529659,84.48297524,84.29734211,84.32101362
2222.241666667,87.61713038,83.73612405,83.67260978,90.92209751,91.86314690,89.92818213,88.61992705,87.71779144,87.43926509,87.19140666,84.21031157,93.00573991,88.33274788,87.32883904,85.26716162,84.50896404,84.32785675,84.37469120
2252.683333333,87.69848085,83.79500976,83.74301015,91.00036382,91.90961857,90.02277192,88.74079808,87.77583219,87.52386628,87.28908048,84.30361463,93.02784394,88.41703812,87.43460376,85.41683900,84.57701189,84.38416088,84.48332376
2283.125000000,87.79341359,83.84197333,83.81234732,91.08895498,91.96283618,90.12089627,88.83629131,87.84118695,87.61668497,87.38734879,84.37522918,93.06324190,88.50679952,87.52467032,85.52151344,84.64627033,84.43314268,84.55736487
2313.566666667,87.85964317,83.85456711,83.84673408,91.13848791,91.98736766,90.17067928,88.86775146,87.88179139,87.67350730,87.44122360,84.39514334,93.07798967,88.55389055,87.55849754,85.54488913,84.68140038,84.45203813,84.57116347
2344.008333333,87.90113686,83.85190161,83.86239874,91.16498099,91.99655876,90.19378341,88.87771971,87.90710922,87.70844783,87.47132190,84.38474136,93.08112333,88.57738167,87.56615317,85.52025904,84.69783626,84.45401939,84.55428782
2374.450000000,87.90939379,83.82327017,83.84857630,91.15341078,91.97873457,90.17614972,88.85415839,87.90668006,87.70790995,87.46463167,84.31125744,93.05936803,88.55757761,87.52437342,85.38339658,84.68619453,84.42626299,84.46800215
2404.891666667,87.89735010,83.79028653,83.82589540,91.12631950,91.94967745,90.14462866,88.82105980,87.89553001,87.69244916,87.44263212,84.23583571,93.02743718,88.52250697,87.47185706,85.24825504,84.66565658,84.39353778,84.38404673
2435.333333333,87.86770593,83.76122909,83.79794202,91.08068386,91.90657671,90.09641469,88.70191089,87.87453157,87.66028040,87.37914950,84.19461333,92.98621868,88.47964223,87.42544983,85.18825334,84.63567955,84.36728323,84.34390012
2465.775000000,87.81849245,83.73733241,83.76940279,91.01096741,91.84502119,90.02591052,88.37047380,87.84563573,87.60857120,87.23023855,84.15665516,92.93982755,88.43001176,87.37354744,85.12774288,84.59478686,84.34319965,84.30178832
2496.216666667,87.77648320,83.72473684,83.74655588,90.97756228,91.80870270,89.99526747,88.50704798,87.82216484,87.58068920,87.25700237,84.15083253,92.89378628,88.38668776,87.33811822,85.12883442,84.57647269,84.33098404,84.29746067
2526.658333333,87.84121330,83.80246323,83.81889758,91.07433200,91.87434651,90.10663791,88.80831824,87.87915112,87.66776795,87.41323167,84.32599314,92.93289695,88.50670044,87.53528959,85.47760371,84.65302664,84.40564018,84.54565346
2557.100000000,88.03132044,83.93756763,83.98365997,91.30574038,92.04131366,90.35480645,89.09055690,88.02679593,87.87561438,87.64953640,84.53396966,93.07749448,88.75516397,87.80739107,85.80530589,84.82124470,84.53251710,84.78143527
2587.541666667,88.15107856,83.95421994,84.03015831,91.40137426,92.10720126,90.44081294,89.15715727,88.08826773,87.96285819,87.74138744,84.56496137,93.13738003,88.84808485,87.87598125,85.84439959,84.87502509,84.55982275,84.80112921
2617.983333333,88.21425759,83.94237712,84.03775307,91.43992048,92.13554794,90.46404023,89.17267107,88.11564313,88.00227407,87.77932376,84.55147488,93.16561428,88.88798792,87.89371095,85.82503817,84.88558072,84.55707141,84.78232783
2648.425000000,88.24714441,83.92680020,84.03410278,91.45800810,92.15018653,90.46763782,89.17605080,88.12937695,88.02212306,87.79634338,84.52894841,93.18230767,88.90835083,87.89618901,85.79369385,84.88349884,84.54651718,84.75711787
2678.866666667,88.25107565,83.89315744,84.01072059,91.44764674,92.14407289,90.44359378,89.15646916,88.12340479,88.01465662,87.78546053,84.44369076,93.17916708,88.89199055,87.85264996,85.63840011,84.86302045,84.51136132,84.65754355
2709.308333333,88.22993950,83.85264554,83.97373969,91.41317244,92.11987821,90.39783677,89.11805735,88.10120525,87.98473778,87.75157599,84.36501405,93.15812766,88.85292867,87.79710935,85.50786433,84.82870097,84.47124483,84.57355538
2739.750000000,88.19149840,83.81342872,83.93253313,91.36400084,92.08385884,90.34109765,89.04651160,88.07019184,87.94148940,87.69635062,84.28862606,93.12636653,88.80020939,87.73199633,85.37954503,84.78855852,84.43067208,84.49088723
2770.191666667,88.12770960,83.78068936,83.89081014,91.27779516,92.01929447,90.24996097,88.62016171,88.02868417,87.86981977,87.50118025,84.23892182,93.08650479,88.74095734,87.66916136,85.30331188,84.73162215,84.39765837,84.43810494
2800.633333333,88.06440193,83.75810771,83.85302542,91.22196983,91.97495187,90.19339193,88.65650541,87.98969122,87.81729329,87.47736450,84.21495617,93.04269749,88.68129449,87.61300168,85.27291249,84.69478191,84.37462889,84.41163585
2831.075000000,88.01992843,83.75829880,83.83146251,91.19768336,91.95135244,90.17325540,88.88439680,87.96300374,87.78902650,87.53302790,84.25281409,93.00645110,88.64398728,87.59653866,85.36086590,84.68025502,84.37599231,84.45838542
2861.516666667,87.98541691,83.76420818,83.82012598,91.16864681,91.92317713,90.15030502,88.86635768,87.94252901,87.76078131,87.50487989,84.26239227,92.97683748,88.61283339,87.57329608,85.37295414,84.66626523,84.37682210,84.46037169
2891.958333333,87.95064120,83.75923037,83.80506433,91.13460730,91.89069179,90.12203542,88.83372645,87.92022447,87.72956014,87.47146738,84.23285353,92.94350523,88.57076876,87.52555665,85.30319844,84.64901861,84.36614506,84.41301711
2922.400000000,87.93585937,83.77384119,83.81055383,91.12664731,91.87804583,90.12213155,88.83499791,87.91529212,87.72251773,87.46553392,84.27343093,92.92739881,88.56639454,87.53832371,85.38021203,84.65150500,84.38081454,84.46288607
2952.841666667,87.98674412,83.83026936,83.87168434,91.19989015,91.92779003,90.20771063,88.93438669,87.96191482,87.78770709,87.54180811,84.36401530,92.96747195,88.64798923,87.64159233,85.52878694,84.71149581,84.43266700,84.57181565
2983.283333333,88.02683330,83.84823957,83.89871981,91.23881667,91.95096515,90.24933659,88.96588195,87.98680281,87.82239377,87.57901835,84.39189914,92.98663588,88.68408774,87.67213624,85.56443265,84.73991580,84.45304554,84.59374942
3013.725000000,88.07331661,83.87041855,83.93341257,91.29041366,91.98532037,90.30208014,89.01040951,88.02091213,87.86938334,87.62803021,84.42560280,93.01873787,88.73599845,87.71851689,85.61270283,84.77528855,84.47727276,84.62743211
3044.166666667,88.14108259,83.90227630,83.98258652,91.36828806,92.04132529,90.37998374,89.08743023,88.07104090,87.93877458,87.70299844,84.47705816,93.07168229,88.81752758,87.79879566,85.69578324,84.82674538,84.51116624,84.68815151
3074.608333333,88.20771993,83.92263167,84.02186288,91.43972042,92.09331832,90.44674033,89.14575255,88.11656014,88.00146594,87.76832075,84.51036590,93.12415842,88.89064133,87.86249197,85.74817854,84.86944121,84.53540285,84.72504659
3105.050000000,88.23872162,83.89970460,84.01765165,91.45877493,92.10862272,90.45489642,89.15065715,88.12784372,88.01757211,87.78406576,84.43759437,93.14238116,88.90069335,87.84447435,85.60655727,84.87087670,84.51276562,84.63834377
3135.491666667,88.21627808,83.84068841,83.97266989,91.40566254,92.07261544,90.38854750,88.91958284,88.10012970,87.97351968,87.67695803,84.29235232,93.12096878,88.84910705,87.76210324,85.34423512,84.82429950,84.45208434,84.47768839
3165.933333333,88.14218116,83.78522180,83.91948906,91.28913057,91.98989496,90.26152356,88.20898764,88.05085953,87.88068280,87.37251623,84.19323282,93.08271321,88.78205147,87.68297415,85.18527297,84.74612748,84.39866631,84.37842208
3196.375000000,88.06896472,83.74785589,83.87006388,91.23073376,91.94695034,90.19880314,88.39460993,88.00507820,87.82380720,87.39760539,84.15944128,93.03681841,88.71445919,87.62093059,85.15352281,84.70385763,84.36522039,84.35137113
3226.816666667,88.02694460,83.75033335,83.84502475,91.22047371,91.93626773,90.19146690,88.85756847,87.97741557,87.80339086,87.53719431,84.23700777,93.00172253,88.68325922,87.62896490,85.33805752,84.69466008,84.37333747,84.45670306
3257.258333333,87.98697361,83.74708058,83.82182541,91.18066766,91.90213202,90.15662820,88.85705599,87.94774646,87.76492564,87.50688159,84.21394037,92.96491348,88.63306671,87.57701228,85.28299521,84.67085670,84.36123897,84.41237772
3287.700000000,87.94961190,83.74994165,83.80536786,91.14216600,91.86825579,90.12454015,88.82607216,87.92233886,87.73038333,87.47085427,84.23522033,92.93025649,88.59373120,87.54855080,85.32417234,84.65049234,84.36267015,84.42950782
3318.141666667,87.92107645,83.75763572,83.79891041,91.11588566,91.84266423,90.10598259,88.80537753,87.90582952,87.70752292,87.44658231,84.24675154,92.90314345,88.56497719,87.52573197,85.33661122,84.64003448,84.36652758,84.43266998
3348.583333333,87.92209308,83.78337449,83.81935155,91.12791910,91.84551236,90.12791988,88.82702277,87.91421882,87.71889095,87.46001501,84.28521083,92.90219575,88.57783722,87.54877727,85.39338880,84.65729890,84.38838025,84.47213201
3379.025000000,87.91077455,83.77312372,83.81348067,91.11294644,91.82754915,90.11770838,88.80743356,87.90550362,87.70651796,87.44559614,84.22380999,92.88270496,88.54848485,87.49942497,85.25363369,84.65187378,84.37272698,84.38571544
3409.466666667,87.88864922,83.76462370,83.80145838,91.08594963,91.80098283,90.09452583,88.77038501,87.89048475,87.68494477,87.41825849,84.23264964,92.85581308,88.52015468,87.47666683,85.28010509,84.63818281,84.36988932,84.39849854
3439.908333333,87.83807323,83.72530896,83.77533980,91.01018622,91.73856578,90.02104433,88.28658883,87.86101159,87.62675874,87.21404061,84.06093228,92.81913274,88.45367239,87.36696341,84.92072058,84.59641293,84.31602423,84.18323529
3470.350000000,87.77704443,83.70040255,83.74531313,90.94652246,91.68431960,89.96051232,88.16844604,87.82633644,87.57356414,87.13861709,84.07041567,92.77277042,88.40080492,87.32844955,84.97007875,84.56155691,84.30246545,84.21048970
3500.791666667,87.69857025,83.67171114,83.71434987,90.85342414,91.60728943,89.87285726,87.72857691,87.78509390,87.49913964,86.93783201,83.98335264,92.72307583,88.33063635,87.24284090,84.79578932,84.51332051,84.26733035,84.10155570
3531.233333333,87.61284493,83.64265169,83.68334837,90.76521750,91.53254532,89.79300625,87.44957124,87.74236478,87.42729635,86.79476320,83.90964252,92.67063216,88.25932173,87.16041409,84.65207016,84.47061492,84.23496188,84.01273013
3561.675000000,87.56911428,83.64583785,83.66053626,90.77422131,91.52629835,89.81446785,88.35308792,87.71559763,87.42254148,87.09758553,84.02056386,92.61686903,88.21379725,87.15571073,84.90179260,84.48096925,84.25320383,84.15201783
3592.116666667,87.52920205,83.65343813,83.64203111,90.73355918,91.48165686,89.78508888,88.38499386,87.68586101,87.38562039,87.07749163,84.04777086,92.56318933,88.15944886,87.11593019,84.95020849,84.46298306,84.25709087,84.16773281
