real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.965574,0.24422,0.251389,0.316452,0.179271,0.480881,1.32277,1.49478,1.05457,0.151519,0.196308,0.051431,0.293335,0.361549,0.957033,0.943443,0.653271,0.82442,0.289245,0.327171,0.122928,0.294317,1.50537,0.746307,0.366532,0.515387,0.696418,3.08767,1.26269,0.709959,1.50116,0.63088,0.405936,1.17914,1.29177,0.773479,1.75056,3.81529,4.7648,1.43862,1.29245,1.75062,4.35051,0.764932,2.89452,2.92444,4.19887,10.7056,0.341633,3.02265,3.09892,1.61953,1.7898,2.32865,5.99842,3.44445,0.178912,0.722708,1.37421,1.00348,3.49683,6.15488,4.3354,5.70527,0.332352,0.671035,0.661534,1.795,6.66348,10.0901,8.00517,13.7848,0.375418,0.585154,0.393864,0.827578,3.10911,5.1628,3.239,9.32604,0.275605,0.296726,0.402749,2.84019,6.66979,3.29369,5.22518,4.99734,0.476082,0.565212,0.292727,2.32148,4.59327,6.7939,1.88928,1.79057,0.56451,0.178562,0.647209,1.1667,1.09963,3.36486,0.713095,0.516852
11,1.17115,0.790899,3.31162,3.26007,7.49773,0.854959,2.26132,3.86738,0.249778,0.450381,1.25182,2.46119,3.0987,2.44351,1.42722,2.87077,0.127469,0.13863,0.975924,2.19741,5.33786,6.06564,2.50602,2.8277,0.0867249,0.23491,0.593564,0.905564,2.48655,3.8715,4.16292,4.92632,0.206968,0.292516,0.349828,0.670507,2.51673,0.845563,2.66427,4.65592,0.315619,0.378201,0.41216,2.24169,2.44981,2.06659,3.72791,3.20611,0.112682,0.764344,0.646313,0.455025,1.30393,1.54167,4.53812,4.47531,0.261477,0.754982,0.516442,0.185545,0.577933,1.55753,1.94433,5.06984,0.60665,0.464409,1.14191,0.316697,0.396037,0.541619,1.25208,0.828131,0.684879,0.623184,2.22082,0.7593,0.640775,0.437682,0.553078,0.978625,0.999193,1.74582,0.60524,3.91115,0.814124,0.486685,0.351971,0.625597,2.26496,0.522441,0.810574,1.32299,0.626633,0.631861,0.714265,0.462208,0.439363,1.09899,0.320419,0.610425,1.25253,0.970479,0.571966,0.064388
12,0.909473,0.412702,1.17649,1.74063,2.05918,2.81191,2.11112,1.87917,0.623487,1.38579,1.16628,0.987156,2.73364,3.41377,3.41355,4.31424,2.48276,1.09846,0.832717,1.74473,1.78497,5.4955,3.48034,4.79733,0.878614,0.420914,0.505193,1.21084,0.731916,3.99434,1.2299,3.28823,1.74211,1.09211,0.333912,0.634478,0.394992,1.36674,1.68107,1.52914,2.45065,2.08115,2.6385,1.17536,0.745092,1.99597,7.53254,6.08258,3.58168,1.97765,2.75325,1.34503,0.508418,2.63814,3.37126,2.04991,4.5825,8.95582,3.28603,3.10416,3.42765,3.48923,2.45475,4.43939,7.6656,10.2257,5.29689,3.23846,6.26494,2.1916,1.79328,2.00848,4.83614,7.95125,3.95622,5.00867,4.63542,1.62145,0.697832,1.01085,3.47337,4.67472,6.42012,11.1063,5.14954,1.73243,0.351124,0.605188,12.4298,8.51063,24.0608,6.38685,4.28858,2.15629,1.47092,0.838829,3.02104,3.03357,6.90433,2.24725,1.43874,0.772857,0.825218,1.03678
13,0.817805,0.235374,0.202379,0.111136,0.301749,0.353986,1.3024,1.66519,0.648688,0.241865,0.168007,0.142063,0.227089,0.352592,0.545503,0.90507,1.2465,0.794908,0.13935,0.164695,0.262605,0.382724,0.685459,1.06666,0.297583,0.132675,0.0736236,0.123435,0.0504417,0.0899649,0.369512,0.621087,0.411684,0.158327,0.124373,0.0611149,0.0131346,0.0995836,0.18179,0.425648,0.311786,0.678717,0.344913,0.0734787,0.0655937,0.211387,0.270166,0.160156,0.230058,0.41787,0.445732,0.125835,0.123777,0.113113,0.069989,0.117649,0.180843,0.310478,0.446627,0.217838,0.116644,0.575573,0.324387,0.347026,0.112185,0.333141,0.206857,0.073271,0.762312,0.376411,0.325944,0.0946408,0.165851,0.210342,0.382573,0.44448,1.22223,1.28974,0.483817,0.279477,0.243733,0.370349,0.363845,0.683143,0.992631,0.607788,0.452609,0.550074,0.906799,2.13621,1.1258,0.614318,1.26483,0.451318,0.343368,0.434128,0.347938,1.00111,0.986843,0.457833,0.832614,0.906076,1.22501,0.822647
14,1.97854,0.951467,2.04238,4.33112,1.19529,1.50473,0.589697,0.34274,1.49717,1.52564,11.1329,7.47409,1.76836,2.27813,1.01394,0.63096,1.05818,2.57885,2.55697,5.67779,7.69295,3.57486,1.67643,0.500246,1.94726,1.36233,4.17924,4.87993,18.0677,4.74815,1.34029,1.56042,2.16188,1.82786,2.71958,3.48676,2.70883,1.80751,1.0596,0.461897,2.56127,0.83831,1.04745,5.9744,5.65261,0.922914,0.305784,0.72235,0.914605,0.999999,0.93181,1.38307,0.657569,1.15893,0.850307,1.00754,0.801489,1.23514,0.409349,0.68649,1.08823,2.92058,4.58832,1.41895,0.442289,0.287983,0.18974,0.191789,0.742101,0.635155,0.975032,0.607882,0.36535,0.225438,0.113658,0.090143,0.22147,0.305668,0.701056,0.269499,0.164763,0.0759421,0.145096,0.182162,0.371015,0.702743,0.329469,0.32462,0.219782,0.0798989,0.0833629,0.278928,0.468069,0.459766,0.602926,0.259214,0.443938,0.332067,0.291309,0.292376,0.590241,0.354092,0.848631,0.735256
15,0.461451,0.684105,1.24865,1.07278,0.457,0.285324,0.992417,1.67657,0.540301,1.64561,0.931027,1.47546,0.748156,0.833449,0.657651,0.930914,0.724643,1.08648,0.808432,1.43217,1.02238,0.56637,0.636821,1.67413,1.3738,3.6303,2.67454,1.05525,0.33591,0.570825,0.906774,0.74743,0.366815,1.36136,2.19056,2.34249,0.883262,1.32249,1.93905,1.66619,0.885819,1.16251,1.74308,0.790569,1.43654,0.53825,1.25384,1.91122,0.951334,0.564751,0.698051,0.756142,0.75181,1.21778,1.53356,0.663472,0.940473,0.293426,0.374638,0.501803,0.46131,1.08007,0.659734,0.723573,0.645505,0.299784,0.156057,0.182401,0.366583,1.00206,0.757274,1.86882,0.907773,0.415515,0.86371,0.798128,0.450302,1.16145,0.99586,2.603,0.413291,0.294064,0.299615,1.131,0.521662,0.415486,0.696086,1.23963,0.311672,0.29863,0.37632,0.525885,0.337441,0.417929,0.53475,0.673334,0.901498,0.81872,0.82488,0.487002,0.177369,0.803718,0.575188,1.00202
16,0.837237,2.74978,3.86494,4.48401,8.70161,1.03508,1.08648,1.26521,2.18301,1.43794,3.92124,4.17927,4.10846,3.03136,1.41457,0.987171,3.82326,0.549212,0.517555,1.39449,3.84227,0.945179,3.09937,2.96376,1.52479,1.20985,0.826266,1.22677,1.40247,3.24823,3.44393,3.88739,0.750225,0.524872,0.994741,0.675431,1.58935,3.19935,2.59009,9.66917,2.91434,1.34008,0.607486,1.24677,1.09131,2.47994,4.67123,2.41716,1.17383,1.27144,0.60194,1.09177,1.50267,2.56861,1.93223,0.728661,3.15516,0.772904,0.74477,0.82974,2.00972,1.40261,0.893235,0.968701,1.99159,2.02149,0.851382,0.580111,1.80075,2.39402,1.00445,0.302449,1.14656,1.57555,1.33678,1.75069,1.29794,0.839382,1.51404,0.214702,0.688469,0.779761,0.997665,2.15662,0.718314,0.213754,0.514858,0.237054,0.748775,0.650241,0.573306,1.0697,0.190963,0.221869,0.1932,0.691661,0.583535,0.609226,0.421878,0.413633,0.215192,0.146548,0.415572,0.486802
17,1.37945,0.708706,1.12201,0.967091,1.92405,1.53519,1.11453,0.932607,0.387457,0.712853,0.406958,0.613974,1.86491,0.839298,0.556165,0.735863,0.349601,0.669666,0.898581,1.88021,1.99497,1.1568,2.09578,1.00192,0.797404,1.45474,0.860954,0.838701,1.95007,2.09284,1.00469,0.509202,1.81542,2.57069,1.53454,2.94971,3.7806,3.29251,1.80783,0.919645,0.88645,0.926169,1.61068,1.69976,0.986559,1.03441,1.621,3.84296,2.0073,2.19406,2.12582,1.01608,0.691349,2.0702,3.91634,0.560306,2.43913,1.33441,0.641391,0.598004,1.37969,2.27018,1.10105,1.23347,0.904598,1.26954,1.23569,0.73371,1.13447,1.14779,0.943708,1.21225,1.93732,4.4637,2.783,3.23974,1.28684,0.764227,1.31431,1.65982,1.71244,3.69959,5.81408,1.40764,1.20467,0.558717,1.22889,1.72339,0.807909,1.65489,7.00049,4.06387,0.931835,0.706562,0.62329,0.951941,0.70237,1.43618,2.85282,4.23167,3.09093,1.03764,1.12365,0.75737
18,0.216451,0.174371,0.56336,0.458599,0.203762,0.45083,0.313957,0.994338,0.179452,0.148037,0.382349,0.584308,0.105305,0.132221,0.194085,0.820952,0.667732,0.584261,0.907155,0.934603,0.374866,0.171836,0.224852,0.392589,0.398913,0.22622,0.310968,0.696173,1.42334,0.61013,0.159275,0.0834974,0.405321,0.772164,1.00616,0.767124,1.54042,1.03356,0.555412,0.0780319,0.775058,4.15737,3.20364,2.13706,0.983633,1.37851,0.673896,0.259002,2.50626,4.77457,3.41955,2.31596,0.231589,0.789244,0.237471,0.244712,1.22231,2.49711,2.30578,2.58662,2.07036,0.621322,0.508832,0.2215,0.656064,1.43565,1.23259,3.97466,1.63939,0.280882,0.128633,0.0968666,0.653721,0.821433,2.68455,1.58233,0.706937,0.237573,0.0985678,0.146207,1.51337,0.770156,0.744443,0.895569,0.96751,0.414557,0.194566,0.148978,0.456484,0.912418,0.282695,0.596342,1.41464,0.206,0.358755,0.137049,1.98055,0.524108,1.27138,1.18971,0.76604,0.259782,0.28865,0.471936
19,1.66327,1.72067,1.69789,3.12303,8.58707,8.38666,13.4637,20.2361,2.7131,1.16707,1.90683,4.47956,6.47654,15.6744,13.0382,16.0817,4.43999,3.37153,2.90754,2.61621,13.7824,28.3162,8.95826,14.979,3.3229,3.00961,3.64793,3.17472,3.76729,6.73876,8.26423,9.29866,5.50845,8.99256,1.95566,1.9016,2.27594,4.54392,10.0412,12.1508,4.47803,3.24771,2.66547,1.66578,4.81788,6.1435,9.16537,7.18323,2.32447,2.82999,2.2541,2.01208,2.9646,13.4052,11.0176,3.15696,5.82092,1.20514,1.1881,2.44641,5.67188,3.93579,10.334,5.08822,13.7979,4.10797,1.24481,5.0785,5.87473,3.44654,5.7064,2.7506,11.5313,0.695825,2.00582,6.66551,11.8651,5.81003,4.52755,0.751842,6.58092,1.82501,3.02908,4.89165,7.98263,4.4936,3.06916,2.67235,1.54927,1.73279,1.35528,2.54795,3.95429,1.30785,3.33929,2.79737,1.70389,2.38136,1.7719,6.04298,2.87849,2.51711,2.30158,3.78107
20,1.55704,1.95124,4.12048,2.30178,1.04364,0.588679,1.24889,2.30571,0.435779,0.495552,1.48508,2.92012,1.77261,2.81655,2.60187,2.75172,1.58425,0.769962,0.789337,1.69686,3.24237,2.59397,2.57135,1.04811,0.877022,0.585006,0.496053,1.30481,1.78047,0.800367,1.18568,1.63713,0.368126,0.273539,0.201385,0.516856,1.57034,1.29598,1.85972,2.56731,0.386281,0.147605,0.623361,0.87073,2.61483,1.80461,1.0934,2.15797,0.623058,0.172613,0.440367,0.895233,2.77074,1.894,1.78206,3.83449,0.479233,0.284357,0.665544,0.960745,2.93163,3.80801,3.72573,3.9897,0.362753,0.399123,0.238935,0.870558,1.88845,2.34993,4.67116,5.68601,0.845198,0.85038,0.307363,0.168006,1.10631,2.67085,1.4053,2.19708,0.383003,0.361081,0.239499,0.382499,0.335657,0.779092,2.31531,1.28399,0.188849,0.170875,0.340215,0.579369,0.186378,1.06307,0.208,0.810415,0.404484,0.377902,0.536318,0.810974,0.168718,0.659615,0.579603,0.575111
21,0.341937,0.569808,0.869381,2.14387,1.55497,0.721317,0.62634,0.539064,0.408939,0.677698,0.737227,3.10856,2.09988,0.518307,0.602566,0.523066,0.27103,0.23636,0.290887,1.98807,1.46014,0.722454,0.342698,0.184368,0.338466,0.168582,0.27471,1.0137,1.40328,0.539941,0.249876,0.277713,0.351325,0.282301,0.536963,0.896085,0.65609,0.503471,0.553577,0.561659,0.83397,0.501574,0.769578,0.695551,1.47931,0.835938,0.390081,0.753854,0.235548,0.600097,0.983419,0.797299,0.843468,2.02353,1.52573,1.32373,0.823352,0.488478,0.605085,0.590591,2.12103,3.38656,3.16299,1.19094,0.664605,0.723718,1.02697,1.45342,3.85073,4.1421,1.92938,8.57238,0.161785,0.250246,0.735201,0.937244,0.810548,1.94808,2.7413,2.0175,0.414347,0.212184,0.626014,0.191225,0.353693,1.46939,2.00273,2.85443,0.240466,0.235023,0.230506,0.39753,0.736727,0.790285,1.19349,5.14507,0.506045,0.235588,0.297428,0.57693,0.929773,0.73819,1.31314,3.77774
22,0.131988,0.301776,0.574074,0.514115,0.581115,1.18331,3.23964,5.47289,0.30195,0.619068,0.281809,0.683546,1.04167,1.07377,1.28551,1.80782,0.117687,0.164117,0.11312,0.24616,1.72997,2.08126,2.48321,1.15957,0.16317,0.223575,0.130829,0.213511,0.97819,4.8901,2.04943,1.64158,0.154706,0.17465,0.253118,0.411855,0.751144,1.18038,3.27448,0.971977,0.113262,0.195467,0.556778,0.952975,0.635665,1.01813,1.17018,0.708166,0.122952,0.298475,0.606436,1.2165,1.17565,0.896322,2.89071,0.805211,0.186036,0.522922,0.726148,0.705608,1.4215,1.18972,0.805085,0.123353,0.134159,0.721987,1.14719,1.98463,3.07933,1.38404,0.595796,0.171634,0.356836,0.587558,1.29674,3.13046,6.22779,3.21923,1.27834,0.577742,0.325489,0.627793,0.688922,1.41977,2.90737,3.18691,0.43592,0.306647,0.157146,0.373504,0.537713,1.67352,1.81423,0.871674,0.563816,0.64719,0.527023,0.569697,0.58887,1.02499,0.876777,0.415636,0.786744,0.435509
