real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.801508,0.2363,0.332137,0.531083,0.280482,0.614459,1.18531,1.09069,0.71237,0.117545,0.244997,0.0901927,0.464263,0.482002,1.35927,0.739921,0.642999,0.625974,0.341572,0.454657,0.177445,0.427775,1.71201,0.82576,0.390004,0.485261,0.821803,2.63949,1.07788,0.808821,1.76478,0.83114,0.433083,1.27982,1.07983,0.676408,1.85426,3.20631,4.23409,1.55971,2.00718,1.55635,3.72563,0.733301,2.57955,2.4936,3.63258,9.19726,0.496248,3.45568,2.57426,1.29953,1.51874,2.06384,4.07797,2.94065,0.207896,0.715989,1.19167,0.804785,2.12638,2.8682,2.2885,4.33229,0.350034,0.577468,0.491789,1.06721,3.70031,5.67142,5.77045,9.83364,0.405331,0.501672,0.236106,0.533731,1.97444,3.1293,2.10263,4.84328,0.335345,0.26093,0.277236,1.78632,3.32793,1.59072,2.83891,2.53526,0.419893,0.471135,0.186713,1.0205,1.92414,2.99893,0.887301,1.33341,0.285373,0.138774,0.333804,0.503006,0.451773,1.42151,0.388538,0.322862
11,1.42064,1.13121,3.17027,2.5736,6.7007,0.790093,1.5969,2.7825,0.459254,0.801262,1.50817,2.4504,2.17678,2.60695,1.02483,2.15725,0.102452,0.29832,1.27113,1.78907,3.33785,4.3236,1.56104,1.84576,0.163028,0.314158,0.956432,1.48312,2.8119,2.38683,2.82906,2.66958,0.446639,0.580036,0.84348,1.10354,1.87632,1.15348,2.53834,2.78512,0.576444,1.07625,1.30619,4.10387,4.39744,3.22409,3.25286,2.75338,0.214571,1.4242,1.56855,1.46652,2.97913,2.49494,4.92331,4.63819,0.409684,1.29459,0.880754,0.833764,1.97444,3.52483,3.68145,6.02554,0.874285,0.681199,1.60433,1.11415,1.72714,1.43789,3.17395,1.96436,0.597184,0.688568,2.49033,1.40107,1.35434,1.15829,1.88979,1.99158,0.738799,1.16712,0.754621,3.38793,1.66321,1.50251,1.31034,1.78688,1.36392,0.415527,0.511174,1.03456,0.972877,1.6196,2.61797,2.09563,0.501961,0.627498,0.306674,0.58052,1.2403,1.56728,1.3742,0.308609
12,0.758827,0.434891,1.41458,2.49042,1.6549,2.15794,1.47044,1.12654,0.665009,1.65432,1.88195,1.30778,2.94936,3.60582,2.60399,2.6661,2.3484,1.22046,0.835066,2.06109,2.02285,5.61824,2.79382,3.51949,0.725947,0.350226,0.39726,0.840447,0.796576,3.9756,1.1564,2.89582,1.0362,0.760974,0.226274,0.413145,0.442602,1.36652,1.64356,0.969061,2.25767,1.11155,1.65464,1.12621,0.755985,1.82529,4.8679,4.17408,3.08362,1.33147,1.77134,0.989098,0.419859,2.0216,2.23529,1.37569,2.02773,4.15473,1.5718,1.8018,2.29434,2.34054,2.30335,3.16151,2.43028,3.47655,1.95743,1.76155,3.77934,1.59474,1.53758,1.88459,1.89557,3.89693,1.84052,1.95479,2.41331,1.2357,0.555323,0.847616,1.89237,1.56942,2.18652,3.67963,1.55401,0.879246,0.252468,0.420525,5.78381,2.80809,6.56095,1.71604,1.05686,0.960561,0.642279,0.653242,1.13828,1.15444,2.6117,0.765878,0.418755,0.285447,0.405525,0.587742
13,2.94534,2.26762,2.63635,1.68269,2.47738,1.61039,2.13776,4.75019,1.71323,2.16932,2.63364,1.87202,2.68134,1.30787,1.57588,4.10714,7.0459,3.81651,1.55474,1.81314,3.29389,3.96448,3.49628,3.89267,1.46492,1.4507,1.38544,2.15687,2.6272,1.87384,2.91551,4.61532,1.00871,1.60714,3.31058,1.74556,1.14093,2.75347,3.55614,3.6693,2.18429,2.86268,7.3827,3.51322,4.92513,8.5661,7.81732,4.21707,1.48893,2.68566,5.09307,4.06856,3.79101,6.64706,4.21795,3.44372,1.63404,1.85344,3.64724,2.46383,4.87056,10.0262,7.86153,7.69715,1.33906,2.80867,2.47397,1.30626,8.09077,3.63943,8.67329,3.31032,1.33222,1.51177,2.18751,2.12915,3.67569,5.52441,3.52667,1.95997,0.728816,1.21388,1.3014,0.930796,1.8987,1.85425,1.80451,1.91745,1.22489,1.26303,1.28078,0.636508,1.01519,0.86526,0.6874,1.0104,0.582804,0.940191,1.06895,1.16801,0.689026,0.783112,1.19427,0.696206
14,1.14768,0.712892,1.09795,3.29997,1.55678,1.86296,1.6359,1.09219,1.17363,0.826036,3.10178,4.78661,2.46243,2.37421,1.30116,1.66686,0.668658,1.29965,1.12052,2.75996,3.86368,2.20772,2.01263,1.0931,0.728815,0.431359,1.54251,2.64364,7.03561,2.84215,1.14662,1.72078,0.628321,0.533813,1.33751,1.57599,1.47663,1.42191,1.47712,1.17684,2.19209,0.403294,0.638743,3.05593,3.45163,1.41638,1.02798,1.81723,1.00744,0.774118,1.52398,2.84097,1.93645,2.27939,2.91696,2.74583,1.26387,2.14349,1.60519,2.87583,3.79962,5.14812,4.58223,2.68445,1.90064,1.30259,1.87098,2.7835,7.39692,3.74264,2.44948,0.99422,2.66873,1.80792,1.22816,2.56529,4.23901,2.54176,3.76625,0.544723,0.764152,0.963735,2.31913,2.68799,4.95378,4.33603,1.98986,1.46212,1.10774,0.486016,0.960401,2.23262,2.34078,1.92765,2.73698,1.69607,0.962582,0.939443,0.547617,1.39591,1.54151,1.2346,1.29554,0.685713
15,0.263855,0.44865,0.965624,0.939473,0.531912,0.339074,1.21526,2.42775,0.342696,0.904239,0.537885,1.1977,0.833466,0.786929,0.774749,1.24231,0.685969,0.644228,0.500477,1.03361,0.7885,0.482246,0.723844,2.49382,0.772416,1.72029,1.72165,0.860726,0.296073,0.524048,0.981706,0.81974,0.191199,0.862838,2.11052,1.80132,0.848971,1.60142,3.02943,2.38233,0.943167,1.07201,2.066,0.832874,1.67685,0.881038,2.62676,3.19943,1.2463,0.821281,1.35695,1.68334,1.43484,2.18622,3.0028,1.18426,1.54527,0.56581,1.11656,1.60863,1.42093,1.68105,0.983651,1.06049,1.35661,0.661524,0.495988,0.833352,1.3551,2.25889,1.51392,2.86997,2.10685,0.9876,2.02284,2.81363,1.3268,2.63903,1.92898,3.40425,0.74767,0.682655,0.84007,1.97105,1.08195,0.720763,1.1486,1.54863,0.501574,0.518038,0.567091,0.716185,0.454585,0.510665,0.71996,1.23236,0.833999,0.787826,0.800486,0.752769,0.176493,0.850494,0.528757,0.875503
16,0.693163,2.86283,3.00395,2.89063,7.37377,0.842885,0.906479,1.20649,2.56469,1.53591,3.21795,2.93038,3.70445,2.89874,1.05515,0.928777,2.87597,0.620869,0.439166,1.06958,2.40466,0.638198,2.16297,2.14887,1.52402,1.0153,0.639384,1.11193,0.979762,1.93955,2.11156,2.35038,0.713809,0.474156,1.04616,0.644855,1.15412,2.55119,2.01256,6.8105,3.25893,1.25057,0.729259,1.17916,1.00556,2.23914,4.32284,2.29231,1.2998,1.19021,0.822073,1.44394,2.17471,2.88815,2.66349,0.875574,2.91024,0.79317,1.09177,1.23741,3.4291,2.22808,1.35943,1.17729,2.40924,2.66695,1.61573,1.36154,3.5785,4.70607,1.72397,0.524744,1.46006,2.83973,2.34754,3.29306,2.19198,1.61665,3.46507,0.414559,1.01605,1.43607,2.04092,3.23764,1.10254,0.389199,1.27134,0.612057,1.19678,1.04604,1.31582,1.93095,0.286981,0.504295,0.434495,1.43388,1.26028,0.991728,0.945557,1.00427,0.372163,0.321264,0.65588,0.636823
17,0.970295,0.559422,1.07838,1.20544,1.56021,1.32297,0.983434,0.805261,0.338073,0.607772,0.442632,0.698545,1.69166,0.810593,0.452204,0.642885,0.316377,0.591991,0.667509,1.63123,1.74011,0.988768,1.78714,0.883155,0.510639,0.854781,0.577552,0.557444,2.07107,1.862,0.993999,0.451756,0.948783,1.55247,1.13062,1.75056,3.52262,3.77606,2.21153,0.697552,0.78106,0.632182,1.28522,1.73887,1.14739,1.22656,1.57441,3.61847,1.89565,2.06091,2.02416,1.25982,0.79663,2.07963,3.62122,0.524994,1.62406,0.99296,0.542191,0.76044,1.96021,2.49949,1.50643,1.19899,0.41861,0.71006,0.734413,0.811218,1.73015,1.47632,1.22949,1.38373,1.01002,2.8858,1.92928,2.6226,1.42576,1.01764,1.58935,1.59295,0.903178,1.45171,2.97837,0.724316,0.774162,0.51254,1.27583,1.47081,0.409003,0.685382,1.98687,1.4923,0.399407,0.423984,0.384789,1.10873,0.299833,0.528727,1.0029,1.64725,1.02707,0.488288,0.70712,0.615634
18,0.520582,0.854175,2.3618,2.22752,0.623296,0.857121,0.884832,1.89571,0.489894,0.675289,1.60208,2.12058,0.475255,0.57169,0.30409,1.78351,0.550546,1.07415,1.62843,2.56373,1.19478,0.470338,0.512006,0.954073,0.410896,0.351168,0.512851,0.904733,2.84077,1.58361,0.478028,0.362245,0.276303,0.647397,0.898765,0.834167,2.78317,2.16223,2.02445,0.429032,0.791679,1.46221,1.62533,2.187,2.09176,3.09758,2.13838,1.16447,2.05204,1.92365,2.11798,2.30621,0.687222,2.04191,1.15967,0.879424,1.0421,1.18135,1.24166,2.25548,3.50754,1.90417,1.62846,1.02211,0.721306,1.03432,1.2345,3.95555,3.02619,1.06227,0.49221,0.528599,0.711482,0.912425,3.26341,2.50489,1.53443,0.546412,0.431833,0.470202,1.33681,0.688195,0.883346,1.29907,1.15022,0.834168,0.617538,0.619399,0.592424,0.519004,0.318506,0.740255,0.907442,0.403514,0.738308,0.592699,1.76773,0.48981,0.818822,1.03583,0.594612,0.462131,0.494944,0.752948
19,0.834926,1.05348,1.32516,3.20916,5.98567,5.85892,9.04293,11.7448,1.81234,0.717475,1.70743,4.07102,5.55319,13.5822,9.11651,8.56817,3.31493,2.06648,1.63474,2.08229,10.7296,20.6714,5.98179,10.572,1.55306,1.23429,1.61483,1.36045,2.53893,4.56015,6.13958,6.62336,2.00626,3.66025,0.844851,0.725241,1.55616,3.16519,8.42794,6.84239,3.17501,1.29374,1.14906,1.02942,3.10026,4.4089,5.2114,4.14361,1.72889,1.79268,1.34554,1.29817,1.94603,7.95036,6.02162,1.82008,2.57595,0.616736,0.688588,1.58438,3.81477,2.15819,8.19329,3.06312,4.50055,1.50923,0.541616,3.3821,4.0588,2.45053,4.37482,2.09755,5.0673,0.377615,1.01903,3.16397,7.30268,4.56694,3.31281,0.548899,3.87751,0.704469,1.24667,1.73421,2.64663,2.19387,2.00326,1.49408,0.777491,0.661291,0.367911,0.696917,1.03587,0.521111,1.34754,2.25678,0.514497,0.809282,0.591212,2.05651,0.801942,0.862078,1.02357,1.83885
20,1.71272,2.01251,3.53406,2.03107,1.06296,0.616528,1.48248,2.70319,0.478872,0.503881,1.14955,2.89683,1.54062,2.57871,2.94087,3.3856,1.63488,0.911464,0.906772,1.48659,2.69337,2.38083,2.61037,1.14577,1.1666,0.682571,0.589016,1.49066,1.45178,0.700012,1.04812,1.44325,0.515549,0.338796,0.241906,0.613355,1.32247,1.24254,1.56727,2.66108,0.511966,0.240145,0.870268,0.903994,2.43354,1.99525,1.18293,2.19684,0.855509,0.221038,0.547953,1.19307,3.18615,2.07681,1.73869,3.81794,0.69415,0.392153,0.934584,1.47,3.18987,3.27785,2.48687,3.57279,0.660721,0.715056,0.405942,1.61366,2.91789,2.67454,4.59329,4.67766,1.55645,1.4089,0.539348,0.393646,2.13146,3.87015,1.61541,1.99325,0.606818,0.726287,0.50094,0.840189,0.804846,1.22117,3.15366,1.4682,0.265634,0.328353,0.697543,1.04506,0.36985,1.62024,0.33403,1.16972,0.572213,0.550441,0.674366,1.10215,0.247922,0.909202,0.749104,0.843618
21,0.403303,0.563675,1.14646,2.50713,1.5122,0.842816,0.766973,0.744714,0.422508,0.749672,0.878425,3.6779,2.42158,0.461947,1.11214,0.859244,0.532585,0.333139,0.457739,2.3854,2.2587,1.15872,0.756118,0.399182,0.470219,0.227221,0.337163,1.35662,1.96306,1.17216,0.52618,0.555385,0.34634,0.356279,0.691391,1.11765,1.19335,1.03117,0.911293,0.82485,1.13298,0.705925,1.21188,1.06224,2.18397,1.32526,0.770829,0.996015,0.336704,0.912168,1.48569,1.20133,1.02936,2.73164,1.5144,1.40862,0.774814,0.543136,0.929003,0.778469,2.02039,2.22115,1.86333,0.776015,0.658524,0.767983,1.25694,1.94115,3.78729,2.72938,1.3259,4.0141,0.208756,0.287522,0.785687,1.12988,0.778693,1.54779,1.50875,1.00368,0.711081,0.350379,0.770347,0.188776,0.26609,0.843983,0.921212,1.16136,0.360885,0.452714,0.287421,0.318152,0.454724,0.329066,0.450868,2.13143,0.425459,0.273664,0.265191,0.49017,0.591151,0.335119,0.552182,1.88368
22,0.157761,0.515794,1.07412,0.791111,0.920883,1.41124,2.29195,3.31784,0.333182,0.998364,0.737323,1.55105,1.7652,1.59521,1.51056,1.45871,0.143432,0.330705,0.285428,0.471422,2.39307,3.20418,2.11412,0.85223,0.529903,0.579129,0.332368,0.358294,1.39572,5.34033,1.71987,1.2492,0.524079,0.583099,0.594929,0.898277,1.40894,1.28058,2.38416,0.768623,0.421623,0.493747,1.49128,1.81786,1.13971,1.40788,1.06366,0.779816,0.336414,0.639134,1.10938,1.84467,1.96936,1.70785,3.65009,1.03136,0.392059,0.821833,1.18183,0.957102,1.91051,1.09311,0.945887,0.178761,0.315726,1.25648,1.83428,3.11972,3.52359,1.50948,1.12103,0.350452,0.699323,1.05085,1.69045,3.64174,6.25932,4.08874,1.64513,0.582863,0.629929,0.888568,0.868216,1.10714,2.16534,2.57845,0.499846,0.351183,0.196278,0.401296,0.689767,1.04367,1.08542,0.969977,0.597494,0.730167,0.509433,0.622758,0.70271,1.08922,0.645637,0.330601,0.67518,0.419859
23,1.5064,1.90267,3.39226,2.72846,0.928335,2.31143,2.28486,1.68896,1.43684,1.85767,3.72345,1.65972,1.777,4.89085,1.19407,1.53987,7.78008,2.45025,1.5069,1.83935,2.2171,4.90929,1.73678,0.881416,3.22549,0.341259,0.619928,0.691095,3.55126,3.19292,0.906579,1.30227,1.36422,0.592671,1.16308,2.92645,1.9782,3.41693,1.94914,1.03353,1.72241,0.667601,0.357245,3.42292,4.52207,3.57528,3.45648,1.61684,1.36866,1.65293,0.746525,2.57177,5.21427,4.6203,3.81598,3.48451,1.65292,0.260561,2.46059,5.27559,12.0161,5.67185,4.6907,2.34483,1.59903,1.29194,6.8004,5.77202,6.83015,3.20837,2.42443,1.61716,1.63907,4.7275,5.93532,4.32308,3.96827,1.64263,0.269531,0.347371,1.89233,1.08491,1.18588,0.60541,0.769465,1.4672,0.547017,0.76517,4.34085,2.00397,0.935272,0.41336,0.793697,1.66654,0.419997,1.70595,2.2781,2.10791,0.464709,0.694886,0.744314,0.687311,0.335536,0.956885
