real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.565952,0.441248,0.295261,1.41913,0.711452,0.678891,1.38284,1.14948,0.291436,0.189557,0.519829,0.0998598,1.30268,0.60945,1.48152,1.14796,0.342927,0.390057,0.615188,0.478919,0.499918,0.831124,1.74024,1.05861,0.446626,0.742596,0.749204,1.40988,1.00105,1.2903,1.29875,0.730415,0.525846,1.05586,0.799239,0.561838,0.851938,2.49259,4.53587,0.992217,1.76464,2.3684,4.17992,0.590338,0.895858,1.21339,2.1796,4.07591,0.714517,2.98384,2.58536,1.00025,0.760931,2.1022,2.66784,1.51117,0.4069,0.669402,0.982478,1.11381,2.49684,3.97154,2.14783,1.80379,0.605345,0.732206,0.630009,0.793344,3.95637,4.5571,4.71597,11.8165,0.845242,0.757126,0.358008,0.783723,2.05698,2.45189,2.00772,2.94713,0.818178,0.490728,0.741626,1.43707,2.11918,1.1503,2.22289,1.52122,1.1793,0.824633,0.301339,0.551783,0.878291,1.14914,0.76112,2.06588,0.555683,0.247278,0.388383,0.585103,0.271514,0.76899,0.550457,0.818294
11,0.980608,0.887183,2.42737,2.13096,6.97123,0.438729,1.0782,2.35342,0.300116,0.725443,1.23311,2.85878,2.21603,1.12831,0.865441,1.94215,0.0788191,0.238667,0.995422,1.48867,3.16098,2.60762,1.09775,1.16369,0.147614,0.262867,0.667302,1.06338,2.01255,1.54221,1.46069,1.3231,0.366233,0.454376,0.723549,1.06131,1.50418,0.94598,2.15447,2.04637,0.359989,1.11807,1.28929,3.36863,3.13228,2.11422,1.42757,1.43526,0.108951,1.0021,1.76786,1.39553,2.68679,1.9274,2.77059,2.62984,0.285364,0.776065,0.900144,1.05344,1.84375,3.12921,2.74324,2.97056,0.536807,0.379355,1.57178,1.18841,1.69925,1.27321,2.65403,1.72113,0.471907,0.502357,2.25654,1.17602,0.953686,1.06314,1.88797,1.45496,0.583197,0.946836,0.696447,1.81125,0.820487,1.19697,1.03082,1.17546,1.1814,0.391687,0.310165,0.575151,0.534333,0.918615,1.80261,2.21336,0.485783,0.466974,0.229944,0.485572,0.755106,1.06498,1.15729,0.41842
12,0.831811,0.556173,1.08137,2.45723,2.43362,1.13535,0.998322,1.3616,0.548749,1.51143,1.99694,1.89098,3.8381,0.782791,2.01189,1.9454,3.17888,1.36755,1.06953,2.17636,2.22035,2.03016,1.38381,1.17701,0.803302,0.393735,0.517396,1.12354,0.734278,1.74509,0.515198,1.15417,0.712065,1.12491,0.289443,0.520719,0.545367,1.11319,2.12491,1.57495,0.794542,1.42235,2.30939,1.79696,1.60834,2.27841,2.06977,3.32042,0.396368,0.80862,2.89837,1.16132,0.706713,2.78008,1.67286,2.80647,0.661261,1.59821,1.77375,1.97408,2.2073,3.26514,2.29683,3.61744,0.963938,0.971455,1.90371,1.24106,4.16401,1.87471,2.0993,2.75741,0.964465,1.34344,1.28744,1.02887,1.16448,1.45122,0.940272,1.59056,1.50671,0.720633,1.49229,1.12975,0.449641,0.766177,0.486652,0.697551,2.78979,1.71588,2.53433,0.580934,0.348724,0.387831,0.394934,1.38347,0.786366,0.799614,1.43526,0.441802,0.22645,0.222249,0.413913,0.727902
13,1.17975,1.00498,1.65877,1.29181,2.35456,0.864776,1.39441,3.00002,0.439037,1.4027,1.47198,1.94211,2.11368,0.560914,1.30603,3.35981,2.34786,0.943948,0.9508,1.45789,2.76055,1.46158,2.19429,1.44162,0.81871,0.922285,0.659063,1.2017,1.19439,1.04728,1.23472,1.48965,0.369017,0.721925,2.12838,1.45881,0.626735,1.62571,1.97971,1.46708,0.680852,1.82464,4.2019,1.97251,1.84585,2.83198,1.48671,1.05618,0.547292,1.02667,2.50761,2.49433,1.68813,2.45702,1.39948,1.62503,0.80211,0.86636,2.43502,1.87849,2.72772,5.52347,2.62653,2.04754,0.551392,0.983722,1.78836,0.934759,6.10262,2.47185,3.75824,2.12801,0.886756,0.89251,1.87855,1.43861,2.27964,4.43026,2.56182,1.751,0.765278,0.955658,1.23164,0.487994,0.775018,1.11176,1.55851,1.4152,1.2859,1.03833,1.04854,0.34062,0.392132,0.334215,0.421621,0.972167,0.537782,0.749904,0.850946,1.03434,0.299627,0.338791,0.885651,0.68115
14,0.664888,0.532369,0.485247,3.08466,1.51987,0.932069,0.934867,0.930291,0.373785,0.566588,1.83281,5.44715,2.75489,0.858525,0.953363,1.23901,0.328279,0.42379,0.813075,2.69422,4.13423,0.957077,1.17829,0.517297,0.372058,0.339226,1.09865,2.47219,5.23195,1.87174,0.528713,0.721625,0.251233,0.315566,1.39043,1.74266,1.39668,0.954965,1.64882,0.933295,0.490361,0.257524,0.587468,3.22244,3.07206,0.960482,0.524473,1.08162,0.202294,0.392431,1.13392,2.25953,1.50833,1.94874,1.885,2.29481,0.694064,1.04697,1.36245,2.50047,2.37573,5.25469,4.00686,1.61614,0.784835,0.608021,1.87213,2.04222,6.71436,2.48893,2.22974,0.834118,2.21515,1.00289,1.03238,1.484,1.97147,2.34989,2.6821,0.725556,0.648302,0.788216,1.96253,0.803679,1.06036,1.67831,1.58916,1.58178,0.626088,0.348973,0.71119,0.649531,0.622598,0.541532,0.871402,1.98198,0.53081,0.529309,0.3045,0.819182,0.571914,0.456053,0.698811,0.584156
15,0.235854,0.407447,0.70404,1.0531,0.682209,0.246533,1.11835,2.23027,0.213958,0.78901,0.484657,1.16773,0.988553,0.503982,0.848946,1.39075,0.82565,0.463377,0.493612,1.02847,0.830374,0.538341,0.786186,2.68332,0.859552,1.95515,1.62049,0.937148,0.251929,0.545096,0.682334,0.670822,0.183783,0.783184,2.4362,2.06297,1.19899,2.21636,4.10648,2.204,0.442874,1.0814,2.27198,0.908548,1.87275,0.965494,1.97794,2.03912,0.606997,0.655566,1.78575,1.95857,1.60332,2.69784,2.52382,1.05862,0.993251,0.423486,1.31862,3.15523,2.3073,2.51322,1.22197,0.759836,0.992864,0.454017,0.711025,0.991387,2.35277,2.43338,1.67117,2.76643,2.84005,1.2222,2.68961,3.22291,1.28044,2.72508,1.93886,3.95733,0.997714,0.92397,1.62595,1.46858,0.51844,0.551535,1.16235,1.49346,0.990738,0.851335,0.856906,0.421181,0.240041,0.308304,0.590206,1.62501,0.814702,0.808531,0.640411,0.778872,0.116189,0.629469,0.40859,0.878053
16,0.644291,2.3309,2.24697,2.23319,8.69348,0.577738,0.698572,1.22421,1.52134,1.31345,2.34683,3.68614,4.22873,1.14973,0.924629,0.740879,2.54424,0.441191,0.445999,1.0054,2.63415,0.348314,1.24556,0.777786,1.43654,1.06553,0.531583,1.17396,0.80521,1.08068,0.821295,0.702229,0.531431,0.427276,1.24256,0.809353,1.65144,1.9501,1.65206,5.21642,1.72502,1.30715,0.925608,1.50983,1.14424,1.54718,1.8845,1.44848,0.486831,0.766734,1.32902,1.76123,2.91761,2.53124,1.48185,1.07991,1.82015,0.529767,1.4069,1.67158,3.16139,2.7191,1.15815,0.975022,1.67766,1.34954,1.7546,1.39438,3.26485,4.41027,1.8419,0.621118,1.34847,1.99668,1.93942,2.58708,1.40188,2.06831,3.68557,0.823919,0.963551,1.18456,2.13684,1.54315,0.664875,0.402694,1.9308,0.665026,1.13553,0.923787,0.959343,0.995155,0.171957,0.291094,0.343779,1.71044,1.03765,0.672335,0.714259,0.825925,0.203039,0.209132,0.47602,0.575406
17,0.715624,0.482791,1.42108,1.4198,2.45816,0.630112,0.659206,0.689464,0.276658,0.751634,0.649764,0.933806,2.37421,0.310743,0.44181,0.673501,0.416755,0.602494,0.766615,1.43187,2.12497,0.77272,1.38429,0.790304,0.656419,0.698912,0.416836,0.498464,2.09412,1.60988,0.558659,0.218462,0.863964,1.17945,1.17533,2.02993,3.4292,3.77323,2.62906,0.761382,0.484559,0.713459,1.49514,1.75639,1.18856,0.928202,1.33939,4.15262,0.823788,1.6427,3.15025,1.58599,1.14795,2.37327,2.47946,0.620529,1.24432,0.568683,0.660788,2.13846,3.86671,5.17617,3.02325,1.48816,0.435644,0.497024,1.00317,1.18678,2.85491,2.14831,2.1821,1.91456,1.03764,2.97758,2.10731,2.41529,1.06917,1.97254,2.0648,1.78718,0.819914,1.33267,2.89216,0.371416,0.727516,0.472196,1.23466,1.47714,0.67226,0.850119,1.23532,0.962128,0.217214,0.343573,0.385861,2.31966,0.667726,0.524946,0.524732,0.576386,0.359434,0.449694,0.602388,1.03396
18,0.524192,0.896728,1.97371,2.08136,1.23932,0.848085,0.855184,1.73715,0.348621,0.827171,2.23923,2.2889,0.82346,0.309998,0.343852,1.38839,0.864498,0.979313,2.81705,2.67523,2.55533,0.336837,0.30497,0.652645,0.595207,0.414178,0.67807,1.08112,1.52326,1.07855,0.297226,0.239887,0.306043,0.94188,1.14829,1.07377,2.71797,1.63075,2.31237,0.798748,0.479408,1.99989,1.97961,2.69042,2.60519,2.70696,2.35546,2.237,0.63823,1.3433,2.90171,2.2296,1.18914,2.53305,1.39986,2.64829,0.799876,0.952978,1.58123,2.96328,4.27678,3.08382,3.02254,3.05002,1.00317,0.734538,1.43938,3.20626,3.81819,1.50209,1.11052,1.17089,1.07672,0.982726,3.47104,2.14652,1.45789,1.02064,0.621436,1.23421,1.92992,0.674393,1.10922,1.06887,0.971256,0.831589,1.06098,1.35567,1.06814,0.695258,0.437659,0.488177,0.4736,0.347405,0.814375,1.35626,1.25966,0.513922,0.720333,0.700699,0.303411,0.491247,0.534003,0.785521
19,0.315206,0.434318,0.767312,1.98303,6.05209,2.32113,4.88159,6.67792,0.362633,0.415699,0.974598,4.55012,4.67523,2.74369,7.58982,5.55234,1.08542,0.483468,1.16477,1.6789,8.76685,5.35903,2.59516,2.39904,0.867762,0.780791,0.74279,0.863708,1.02925,1.89381,1.45644,1.11161,0.654807,1.54365,0.56317,0.674458,1.15679,1.6808,4.94359,2.98176,0.639367,0.898971,0.718479,0.685405,1.56905,1.3706,0.918568,1.23309,0.302396,0.612881,0.963362,0.983334,1.18013,3.1668,1.82919,1.56135,0.859235,0.210665,0.667759,1.82028,2.95589,1.90705,4.79737,1.6367,1.49763,0.379311,0.493542,2.65644,3.99701,2.10289,3.04688,2.10469,3.05992,0.216192,0.941639,1.7193,3.55563,5.07517,2.32865,0.734088,3.3682,0.448711,1.22532,0.583944,0.785485,1.32482,2.11759,1.41488,0.887725,0.578621,0.278841,0.282894,0.292111,0.207274,0.789699,3.2644,0.400633,0.505322,0.310572,1.10389,0.2334,0.398249,0.643192,1.90476
20,1.9118,2.52124,3.40463,2.85175,1.54548,0.707959,1.68772,3.14532,0.421157,0.576631,1.26561,3.24677,2.19317,3.04724,3.08399,4.46624,1.99382,0.79069,1.06517,1.41059,3.61647,3.88456,3.2204,1.32641,1.46163,0.879257,0.58163,1.57106,1.73084,0.928836,0.878772,1.08438,0.638756,0.317606,0.288721,0.713354,1.5577,1.57049,1.80365,2.18678,0.481462,0.260408,1.11695,1.15305,2.45476,1.96166,0.923427,1.39582,0.81985,0.199753,0.817242,1.50002,3.61552,2.53389,1.29037,2.72211,0.746692,0.348888,0.956745,2.20329,3.65758,4.05989,2.09894,1.97653,0.763366,0.730992,0.436162,1.92614,3.22293,2.39946,3.76485,4.0902,2.40761,1.99968,0.585119,0.540266,2.4323,4.7189,1.62077,2.11332,0.891172,1.11152,0.90484,0.822908,1.16536,1.32267,3.36623,1.10304,0.469123,0.443005,0.923709,0.806974,0.318421,0.996126,0.2849,1.09623,0.88989,0.59893,0.51069,0.984299,0.147845,0.575705,0.520423,0.90074
21,0.473664,0.573875,1.45146,3.62134,2.36013,1.04502,1.22412,0.807231,0.453168,0.762201,0.939367,2.90828,2.9425,1.05815,1.70429,1.66008,1.3035,0.388302,0.496364,1.99167,2.21544,3.67292,1.84321,1.30132,1.02768,0.302974,0.42584,1.63891,1.87201,2.16315,0.795858,1.19501,0.725304,0.470771,0.970714,1.29715,1.98058,2.97986,1.52166,0.975014,1.07122,0.794741,1.18365,1.2077,2.88541,2.69863,1.295,0.802716,0.454856,1.08333,2.17478,1.60562,1.50574,4.64435,2.11982,1.17589,0.665042,0.573423,1.05233,1.91313,6.21502,3.64556,2.59531,0.705995,0.846979,0.994881,1.88781,3.03343,10.2822,3.97893,1.4002,3.05463,0.476027,0.747532,1.33671,2.42405,1.62724,1.93766,1.38733,1.09807,1.39982,0.759865,2.44163,0.402163,0.406178,0.84577,0.943684,0.990433,1.88519,1.24561,0.83784,0.416015,0.478116,0.344291,0.52237,2.01794,1.02209,0.563762,0.299599,0.666458,0.520864,0.362955,0.393499,1.64375
22,0.184208,0.672241,0.883043,0.880373,1.57633,1.11528,2.23824,3.51693,0.280992,1.21729,0.938982,1.62481,2.77763,0.749815,1.65772,1.24353,0.237762,0.425403,0.523459,0.47655,3.69153,2.64989,1.3342,0.61226,0.775912,0.815844,0.47649,0.421791,0.977813,3.46333,0.963615,0.829514,0.669503,0.89225,0.770833,1.12248,1.71442,1.25903,3.0972,1.23067,0.268759,0.729144,1.86682,2.4352,1.78116,1.60029,1.08935,1.18627,0.143784,0.595821,1.8484,2.22081,3.43777,2.69671,4.18653,2.44245,0.296596,0.718527,1.59354,1.72069,3.23735,2.30363,2.14056,0.380882,0.377683,0.920898,2.79157,2.84876,5.26151,2.13495,2.31947,0.587955,1.02008,0.959046,2.03524,3.3633,5.09962,5.92802,2.38669,1.28261,0.910638,0.918844,1.35876,0.69337,1.13977,2.6782,0.865965,0.60709,0.343689,0.563073,0.850332,0.55528,0.615771,0.758311,0.670587,1.56989,0.371132,0.611497,0.604835,0.920201,0.478817,0.360566,0.832816,0.515152
23,0.715359,0.870519,2.00248,1.84927,1.00962,1.26217,1.3871,1.14405,0.416876,1.19544,2.18034,1.89906,1.80867,1.97402,1.00023,1.18169,4.03097,0.661146,0.927011,1.62884,2.48658,1.93431,1.1044,0.366469,2.07889,0.235701,0.331595,0.565679,1.76633,2.03425,0.394389,0.419078,0.571859,0.301723,1.0719,3.19237,1.69898,2.25559,1.45489,0.618978,0.516851,0.451305,0.326763,2.71087,2.5088,1.50326,1.11582,0.711298,0.340671,0.651498,0.57395,1.93271,3.99632,2.47024,1.67011,2.25306,0.848453,0.123377,1.91467,5.16833,7.65762,4.27057,2.33345,0.982008,0.805865,0.540123,5.3578,5.21053,6.02217,2.44715,1.66001,1.31024,1.41584,3.87186,4.91696,3.1028,2.64816,1.97764,0.225884,0.438464,1.69274,0.962419,1.03587,0.316903,0.4238,0.933994,0.490215,0.688026,4.12616,1.70912,0.777089,0.200892,0.294573,0.725042,0.223136,1.85426,1.90452,1.38206,0.285396,0.416958,0.214609,0.292351,0.166689,0.662412
